year,avons_VERB ôté_VERB,avons_VERB oté_VERB,avons_VERB doté_VERB
1862,2.1234535907410645e-08,0.0,9.487771457372673e-09
1863,3.3963420520422005e-08,0.0,2.9967726078439227e-09
1864,2.6371003158942585e-08,0.0,1.0548401263577034e-08
1865,1.97687466396701e-08,3.294791106611683e-09,1.3179164426446732e-08
1866,9.244664589402873e-09,0.0,5.352174259343201e-09
1867,2.1837651686951176e-08,9.7056229719783e-10,3.396968040192405e-09
1868,1.5807597009143137e-08,0.0,4.44588676984381e-09
1869,1.12320943657096e-08,0.0,6.8369265804335555e-09
1870,1.6055336615750093e-08,0.0,3.4404292748035914e-09
1871,1.6993883633631413e-08,1.274541272522356e-08,4.248470908407853e-09
1872,1.5723081503438152e-08,0.0,9.071008832961525e-09
1873,7.781805422268917e-09,0.0,7.781805422268917e-09
1874,4.182226565063729e-09,0.0,4.779687312606029e-09
1875,2.4030413214859436e-08,0.0,1.0298748520654044e-08
1876,1.3301232115736639e-08,0.0,7.255217759905008e-09
1877,1.2988113695655557e-08,6.184815992682502e-10,1.2369631985365004e-09
1878,2.6571990829893366e-08,0.0,6.039088784604019e-09
1879,2.443730195977878e-08,6.720257683667796e-09,1.0385853066452455e-08
1880,2.3104245627791897e-08,6.417846254436199e-10,3.8507077526617195e-09
1881,1.8128519130300447e-08,0.0,6.2752567586699115e-09
1882,1.1979693681496428e-08,6.655385131892899e-10,1.1314154946262533e-08
1883,8.21514056781325e-09,1.2638677882037541e-09,6.319338829996468e-09
1884,4.621187876807653e-09,0.0,1.1883054540362536e-08
1885,4.511945039809007e-09,6.445635691854079e-10,9.023890079618013e-09
1886,1.097088819790315e-08,1.2906927748801422e-09,5.808117542471791e-09
1887,9.140494583448344e-09,0.0,6.528924623161458e-10
1888,1.268122939990235e-08,0.0,1.268122939990235e-09
1889,6.265136853755848e-09,0.0,6.265136853755848e-09
1890,1.9663159989136147e-09,0.0,3.2771931834929546e-09
1891,3.824531802365527e-09,0.0,6.3742202627281586e-09
1892,6.268512375839919e-09,0.0,3.761107425503951e-09
1893,4.926733243593162e-09,6.158416554491453e-10,1.1085149687062312e-08
1894,5.671385139294216e-09,0.0,1.071261657159539e-08
1895,9.629783193076946e-09,2.4074457982692365e-09,9.629783193076946e-09
1896,2.948514543632541e-09,0.0,1.1204354777305525e-08
1897,7.574727511894253e-09,0.0,9.905413378419325e-09
1898,1.5277558773618694e-08,0.0,1.1316709347397591e-08
1899,1.1607914629507832e-08,0.0,9.39688327150634e-09
1900,5.19105292084987e-09,0.0,1.9206897405865675e-08
1901,6.147612641171918e-09,3.353243460679778e-09,1.0618603774048552e-08
1902,3.928227076954727e-09,3.437198747846537e-09,9.820567470342212e-09
1903,1.0800440541913758e-08,5.940242076007962e-09,1.4580594509538969e-08
1904,1.1824175416563776e-08,0.0,6.449550227216605e-09
1905,1.5482277682110634e-09,0.0,1.1353670004154992e-08
1906,8.745113966313056e-09,5.144184522798412e-10,1.9547901075611662e-08
1907,6.685696440911215e-09,0.0,5.65712765521198e-09
1908,3.929111258571538e-09,0.0,1.8663278922304016e-08
1909,3.850688656825696e-09,0.0,1.2102163715610459e-08
1910,6.947395991829808e-09,0.0,8.550641084070776e-09
1911,7.448523575703803e-09,0.0,1.3300935464144459e-08
1912,1.0939784189645252e-08,1.0418842455450772e-09,1.0939784189645252e-08
1913,6.363587878865928e-09,0.0,1.0075680734189518e-08
1914,4.68772043404897e-09,0.0,1.5402511266415786e-08
1915,4.712304768617059e-09,0.0,1.1780762143587253e-08
1916,5.493730803607377e-09,0.0,1.0987462051303964e-09
1917,8.773139548168274e-09,0.0,6.57985488317081e-09
1918,3.44591288836682e-09,0.0,2.5270027848023346e-08
1919,8.287063479883727e-09,0.0,1.1970202606903513e-08
1920,5.300562211374427e-09,0.0,1.2115570768855832e-08
1921,8.330022005509363e-09,0.0,1.1359120755116692e-08
1922,1.4755870969551665e-09,0.0,1.1804696775641332e-08
1923,7.431163684401554e-09,0.0,1.0615948120573648e-08
1924,9.02413699321869e-09,1.289162443462999e-09,7.734974438733389e-09
1925,3.299453377181294e-09,0.0,8.798542339150117e-09
1926,1.114613823460786e-08,3.343841648018042e-09,6.687683296036084e-09
1927,5.574612327308159e-09,0.0,7.804457524684949e-09
1928,1.1426041446327417e-08,2.2852082448565625e-09,1.1426041446327417e-08
1929,5.570202965543558e-09,1.1140406375176326e-09,8.912325100141061e-09
1930,1.0503603542488804e-09,0.0,6.302162347537887e-09
1931,3.4216069977333063e-09,1.1405356659111021e-09,1.9389105432310316e-08
1932,1.3151444377967891e-08,0.0,7.6716757391182e-09
1933,2.2941324395731044e-09,0.0,8.02946331646126e-09
1934,2.3963160344919743e-09,1.1981580172459871e-09,2.3963160344919743e-09
1935,9.574627313213568e-09,0.0,1.555876849579363e-08
1936,7.274828739411987e-09,0.0,9.699771652549316e-09
1937,7.554670666820584e-09,0.0,1.3850230295986421e-08
1938,0.0,0.0,1.1668692678767911e-08
1939,1.5294050470515685e-08,0.0,9.176430282309411e-09
1940,1.0143131667916805e-08,2.5357829169792012e-09,2.028626333583361e-08
1941,8.854508237732261e-09,0.0,2.066051862925633e-08
1942,3.034211770724937e-09,0.0,9.102635090130207e-09
1943,2.9032352077962287e-09,0.0,1.4516175816936538e-08
1944,3.2131861615880553e-09,0.0,1.6065930807940276e-08
1945,8.714016175304096e-09,0.0,1.089252066321933e-08
1946,6.960552134671616e-09,0.0,1.2528993842408909e-08
1947,4.7683483828109274e-09,0.0,1.0728784083369192e-08
1948,8.697510267552389e-09,0.0,3.2615663503321457e-09
1949,9.817008539414473e-09,0.0,9.817008539414473e-09
1950,8.508289184305795e-09,0.0,5.317680518146517e-09
1951,2.2388944032059044e-08,0.0,1.1727541604500402e-08
1952,1.1599284199803606e-08,1.0544803918932644e-09,4.2179215675730575e-09
1953,3.232148326759443e-09,0.0,1.0773827163745864e-08
1954,3.9090144454689835e-09,9.772536113672459e-10,2.9317608341017376e-09
1955,7.508486277174597e-09,0.0,7.508486277174597e-09
1956,3.488456634670456e-09,8.72114158667614e-10,9.593255967388359e-09
1957,7.068030161150318e-09,0.0,4.417518795207798e-09
1958,6.617794756635931e-09,0.0,7.445019267748876e-09
1959,3.8753737996444215e-09,0.0,5.425523585955716e-09
1960,4.844583401109048e-09,0.0,1.038124963770315e-08
1961,1.042223907177231e-08,0.0,7.64297514166401e-09
1962,1.2049716779927166e-08,0.0,5.7077609305622445e-09
1963,1.0345685197421517e-08,0.0,1.0992290633282664e-08
1964,1.7035111099517053e-08,0.0,3.6503808864551957e-09
1965,6.5664522708175355e-09,0.0,8.755269398363907e-09
1966,1.1078149952936656e-08,5.539074754423723e-10,5.539074976468328e-09
1967,1.232583901611406e-08,0.0,4.930335695263466e-09
1968,7.186265360559219e-09,0.0,3.1439910674890825e-09
1969,1.589615195030092e-08,0.0,7.2668124850849836e-09
1970,7.817832603507213e-09,0.0,1.2876429700270364e-08
1971,1.4387513402880359e-08,0.0,1.3359833239690033e-08
1972,8.208234980600082e-09,0.0,1.2825367434743384e-08
1973,5.513203671370093e-09,3.3079223804577396e-09,1.0475087464101307e-08
1974,5.625571564138454e-09,0.0,9.00091468025721e-09
1975,1.0851811893530794e-08,5.711480177694739e-10,1.3707552426467373e-08
1976,5.142174241967723e-09,5.713526873840635e-10,1.1427053969725876e-08
1977,4.7014254711541525e-09,5.876781838942691e-10,6.464460078348111e-09
1978,2.970295565063452e-09,0.0,7.128709622605811e-09
1979,7.022368020415115e-09,2.3407893401383717e-09,1.1118749476679568e-08
1980,6.253665585376211e-09,1.1370301367108482e-09,1.193881615790815e-08
1981,5.060439622894819e-09,0.0,1.0120879245789638e-08
1982,6.2075020679230875e-09,1.2415004579935385e-09,1.2415004135846175e-08
1983,8.841442245000053e-09,6.315316047889041e-10,1.0104505676622466e-08
1984,6.958810416790584e-09,0.0,5.799008384599347e-09
1985,7.218669662023558e-09,0.0,1.2632671797518924e-08
1986,1.0790073723399018e-08,5.994485463567401e-10,7.1933827783254856e-09
1987,9.166225112267057e-09,0.0,8.555143260480236e-09
1988,1.139345240375178e-08,0.0,1.199310784016916e-08
1989,1.2073869015694072e-08,5.488122178931576e-10,8.780995486290522e-09
1990,9.262707045820662e-09,5.44865097484859e-10,1.0352437129768077e-08
1991,1.1136783939491579e-08,0.0,1.0550637696837839e-08
1992,6.060938417817852e-09,0.0,6.61193322315512e-09
1993,7.200969598386564e-09,0.0,5.539207315052863e-09
1994,5.274926717646622e-09,1.5824779264761446e-09,9.494868002946077e-09
1995,8.675921314704738e-09,1.0844901643380922e-09,8.133675954979935e-09
1996,9.074756945892659e-09,0.0,7.473328622609188e-09
1997,1.102825741838842e-08,0.0,5.753873377756236e-09
1998,6.198567881199324e-09,4.768129224785866e-10,8.10582001520288e-09
1999,7.312321859131998e-09,0.0,1.3710603319339043e-08
2000,8.83606254831193e-09,0.0,5.743440834038438e-09
2001,1.0076787404500465e-08,4.3812117822561447e-10,1.0076787404500465e-08
2002,1.0514931148009055e-08,0.0,9.63868718173444e-09
2003,1.0417307017007715e-08,4.1669229178253886e-10,5.000307723435071e-09
2004,8.369103632333008e-09,0.0,7.488145215006625e-09
2005,6.7556245042510454e-09,0.0,1.0808999029165989e-08
2006,9.882935358973555e-09,4.1178899179428186e-10,9.882935358973555e-09
2007,6.7906151812735516e-09,0.0,5.192823504529542e-09
2008,1.0217855006544596e-08,4.257439678578834e-10,5.108927503272298e-09
2009,7.629108011997232e-09,0.0,1.7165493915172192e-08
2010,9.919965293647692e-09,0.0,6.613310343794865e-09
2011,9.942326961720482e-09,7.64794394481072e-10,8.795135286732148e-09
2012,1.7702113552786614e-08,0.0,7.148930780687124e-09
2013,1.4224537991935904e-08,0.0,6.9728125495771565e-09
2014,1.8839372728507442e-08,0.0,2.3170263929728208e-08
2015,1.4186082530898148e-08,0.0,6.871383906315032e-09
2016,1.5949318310504168e-08,0.0,6.421154274960372e-09
2017,1.6099912514278003e-08,0.0,7.798394818792076e-09
2018,1.8328414341794996e-08,0.0,5.937373259712331e-09
2019,1.4285530980373551e-08,0.0,2.1428297358738746e-08
