year,plus_ADV étendu_VERB,plus_ADV détendu_VERB
1800,4.521308710536687e-06,0.0
1801,4.200406237941934e-06,0.0
1802,5.227594556345139e-06,0.0
1803,4.7490761971857864e-06,0.0
1804,4.483937573240837e-06,0.0
1805,4.426360646903049e-06,0.0
1806,4.495404027693439e-06,0.0
1807,4.105309471924556e-06,0.0
1808,4.067602731083753e-06,0.0
1809,3.860683136736043e-06,0.0
1810,4.053099473821931e-06,0.0
1811,3.4547517770988634e-06,0.0
1812,4.358218120614765e-06,0.0
1813,4.204334345558891e-06,0.0
1814,3.5557452520151855e-06,0.0
1815,3.5441516956780106e-06,0.0
1816,3.902845037373481e-06,0.0
1817,4.041643478558399e-06,0.0
1818,3.931604169338243e-06,0.0
1819,4.064857421326451e-06,0.0
1820,3.4673857953748666e-06,0.0
1821,3.514634499879321e-06,0.0
1822,4.2418382690811995e-06,0.0
1823,3.665488520709914e-06,0.0
1824,3.710342298290925e-06,0.0
1825,3.7898626032983884e-06,0.0
1826,3.532882601575693e-06,0.0
1827,3.49426818502252e-06,0.0
1828,3.6890994579152903e-06,0.0
1829,3.7670536130463006e-06,0.0
1830,4.169515705143567e-06,0.0
1831,3.5890957406081725e-06,0.0
1832,3.5556759030441754e-06,0.0
1833,3.5028892853006255e-06,0.0
1834,3.6404669572220882e-06,0.0
1835,3.4162467272835784e-06,0.0
1836,3.0821358905086527e-06,0.0
1837,3.2639466098771663e-06,0.0
1838,3.290530003141612e-06,0.0
1839,3.850205303024268e-06,0.0
1840,3.387400511201122e-06,0.0
1841,3.3894075386342593e-06,0.0
1842,3.6533210732159205e-06,0.0
1843,3.880840722558787e-06,0.0
1844,3.5521968584362185e-06,0.0
1845,3.376037966518197e-06,0.0
1846,3.5331916024006205e-06,0.0
1847,3.1485640192840947e-06,0.0
1848,3.2430289138574153e-06,0.0
1849,2.7853175197378732e-06,0.0
1850,2.921304940173286e-06,0.0
1851,2.9835102850483963e-06,0.0
1852,3.0254504963522777e-06,0.0
1853,3.162735083606094e-06,0.0
1854,3.2026075587054947e-06,0.0
1855,2.8270053462620126e-06,0.0
1856,3.0395278827199945e-06,0.0
1857,2.64236086877645e-06,0.0
1858,2.754160959739238e-06,0.0
1859,3.0303524454211583e-06,0.0
1860,2.5490337520750472e-06,0.0
1861,2.696588126127608e-06,4.715963730639317e-10
1862,2.6656118734535994e-06,9.035972525772706e-10
1863,2.6431532660353696e-06,0.0
1864,2.8063543595635565e-06,4.794727948009836e-10
1865,2.6137106488022255e-06,0.0
1866,2.527199285395909e-06,0.0
1867,2.883540673792595e-06,0.0
1868,2.754473825916648e-06,0.0
1869,2.9110658488207264e-06,0.0
1870,2.7884680093848146e-06,0.0
1871,2.4683615720277885e-06,0.0
1872,2.5302067570009967e-06,0.0
1873,2.557221023380407e-06,0.0
1874,2.6557138426142046e-06,5.974609140757536e-10
1875,2.607872147564194e-06,5.721527140956084e-10
1876,2.935340262411046e-06,0.0
1877,2.9223256206023507e-06,0.0
1878,2.813611445162678e-06,0.0
1879,2.6483924102649326e-06,0.0
1880,2.598585979285417e-06,0.0
1881,2.5421761620236794e-06,0.0
1882,2.238871502413531e-06,0.0
1883,2.3526899894932285e-06,0.0
1884,2.5000626919791102e-06,0.0
1885,2.5299120807176223e-06,0.0
1886,2.482002173564979e-06,0.0
1887,2.3647764919587644e-06,0.0
1888,2.524832780181896e-06,0.0
1889,2.354438493057387e-06,0.0
1890,2.4703483632038115e-06,0.0
1891,2.438139063087874e-06,0.0
1892,2.3694976789556677e-06,1.2537024751679837e-09
1893,2.3820755359338364e-06,0.0
1894,2.2534304662258364e-06,0.0
1895,2.335222461624653e-06,0.0
1896,2.4561124973843107e-06,0.0
1897,2.1069395188533235e-06,0.0
1898,2.1779007965960773e-06,0.0
1899,2.405602117505623e-06,0.0
1900,2.3178051833383506e-06,0.0
1901,2.3120612695493037e-06,0.0
1902,1.9631315808510408e-06,9.820567692386817e-10
1903,2.4862613372533815e-06,0.0
1904,2.4083694825094426e-06,0.0
1905,2.4224602839240106e-06,5.160759042333041e-10
1906,2.4692085389688145e-06,1.5432553013283723e-09
1907,2.3559366582048824e-06,1.028568674676933e-09
1908,2.393810973444488e-06,2.4556945366072114e-09
1909,2.268605612698593e-06,0.0
1910,2.159036966986605e-06,0.0
1911,2.3234074433275964e-06,0.0
1912,2.250990974062006e-06,0.0
1913,2.3651334686292103e-06,0.0
1914,2.2963133687881054e-06,0.0
1915,2.310207491973415e-06,0.0
1916,2.391970383541775e-06,0.0
1917,2.29856254918559e-06,1.0966424435210342e-09
1918,2.2823430754215224e-06,0.0
1919,2.165685828003916e-06,0.0
1920,2.251981641165912e-06,0.0
1921,2.3021152628643904e-06,0.0
1922,2.1905091216467554e-06,1.4755870969551665e-09
1923,2.0701099856523797e-06,0.0
1924,2.1709495285904268e-06,0.0
1925,2.205134705945966e-06,0.0
1926,2.166809281334281e-06,0.0
1927,2.2242704744712682e-06,0.0
1928,2.3137733933253912e-06,0.0
1929,2.0754578144988045e-06,0.0
1930,2.3076418074197136e-06,3.1510811737689437e-09
1931,2.261682311655022e-06,0.0
1932,2.36287610277941e-06,1.0959536611565568e-09
1933,2.3147795218392275e-06,0.0
1934,2.0895874968118733e-06,1.1981580172459871e-09
1935,2.16865305446845e-06,1.196828414151696e-09
1936,2.253984348499216e-06,3.6374143697059935e-09
1937,2.125380660800147e-06,0.0
1938,2.2287204046733677e-06,0.0
1939,2.32775437325472e-06,1.2235240376412548e-08
1940,2.081877710224944e-06,0.0
1941,2.290365955559537e-06,0.0
1942,2.029887582466472e-06,0.0
1943,2.308071998413652e-06,0.0
1944,2.22352491618949e-06,0.0
1945,1.984617256312049e-06,0.0
1946,2.0756367575813783e-06,1.3921104269343232e-09
1947,2.0062825569766574e-06,0.0
1948,2.033043074334273e-06,3.2615663503321457e-09
1949,2.0409561329870485e-06,0.0
1950,2.169613708247198e-06,2.1270722960764488e-09
1951,2.1621322048304137e-06,3.1984206394497505e-09
1952,2.200700464527472e-06,2.1089607837865287e-09
1953,1.969455752259819e-06,0.0
1954,1.8411458313494222e-06,9.772536113672459e-10
1955,1.9015241150555084e-06,8.447047505910632e-09
1956,2.2038325369067024e-06,8.72114158667614e-10
1957,1.8827465737558668e-06,4.417518795207798e-09
1958,1.933223302330589e-06,6.617794756635931e-09
1959,1.8795562937157229e-06,7.750747821333448e-10
1960,1.8928478766611079e-06,4.844583401109048e-09
1961,1.7460723711337778e-06,4.86371165564492e-09
1962,1.6463718566228636e-06,4.43936931660005e-09
1963,1.767818957887357e-06,2.5864212993553792e-09
1964,1.7892950836539967e-06,6.6923653285755336e-09
1965,1.8676083755053696e-06,5.472043373977442e-10
1966,1.8749767605186207e-06,3.3234448526542337e-09
1967,1.8533131651565782e-06,3.944268467392931e-09
1968,1.858997052295308e-06,2.245707841908029e-09
1969,1.806711225071922e-06,6.358460868938209e-09
1970,1.6812938383736764e-06,7.817832603507213e-09
1971,1.5805710518179694e-06,3.5968783507200897e-09
1972,1.5569995639452827e-06,4.6171320100540925e-09
1973,1.5139257811824791e-06,2.205281512956958e-09
1974,1.461523538637266e-06,2.812785782069227e-09
1975,1.4392929870155058e-06,5.140332159925265e-09
1976,1.3215387753007235e-06,7.427584769459372e-09
1977,1.398674044139625e-06,1.7630346071939584e-09
1978,1.3336627944227075e-06,5.346532105932056e-09
1979,1.3412723092187662e-06,9.363157360553487e-09
1980,1.317249370913487e-06,2.8425752862659692e-09
1981,1.268905180040747e-06,3.795329828193417e-09
1982,1.2477079280870385e-06,5.586751949948621e-09
1983,1.279483058169717e-06,4.4207211225000265e-09
1984,1.20271431569563e-06,2.8995041922996734e-09
1985,1.1531824384292122e-06,5.414002135495366e-09
1986,1.149742274719756e-06,8.991728250862252e-09
1987,1.1732768143701833e-06,3.0554083707556856e-09
1988,1.1945135156565811e-06,7.795519785247507e-09
1989,1.1728117215170641e-06,2.7440609784434855e-09
1990,1.116428620662191e-06,5.448650863826288e-09
1991,1.0292733350070193e-06,8.7921980806982e-09
1992,1.006115780910477e-06,5.509944167592096e-10
1993,1.0723905461418326e-06,3.877445031719162e-09
1994,1.017533350022859e-06,2.637463358823311e-09
1995,1.0693072454159847e-06,8.675921314704738e-09
1996,1.0558746907918248e-06,5.871901187504136e-09
1997,1.0539177992541227e-06,3.835915585170824e-09
1998,9.707911203804542e-07,1.9072516899143466e-09
1999,9.953897688319557e-07,5.484241505371301e-09
2000,1.0015677389674238e-06,4.859834756842929e-09
2001,9.695621656646836e-07,5.695575122643959e-09
2002,9.187421596834611e-07,6.571832411594869e-09
2003,1.0042284657174605e-06,4.583615265119079e-09
2004,9.501134741185524e-07,8.369103632333008e-09
2005,9.804663250179146e-07,4.954124666056714e-09
2006,9.627626695873914e-07,8.235780057930242e-09
2007,8.991573281491583e-07,1.0385647009059085e-08
2008,8.055075682023016e-07,1.2346575317678798e-08
2009,8.868838108355703e-07,2.0026408975581944e-08
2010,7.964314931996341e-07,2.8815136943194375e-08
2011,7.032284656816046e-07,2.982698177333987e-08
2012,6.587229108845349e-07,3.6425504390535934e-08
2013,6.830567258475639e-07,2.900689999307815e-08
2014,6.14986447544652e-07,3.702911399727782e-08
2015,6.691840894745837e-07,4.699139921626738e-08
2016,7.728169748588698e-07,3.956259320148092e-08
2017,5.823640094604343e-07,5.13184694739266e-08
2018,5.462383683152439e-07,5.059674634821931e-08
2019,5.413195935943804e-07,4.489738358870454e-08
