year,avons_VERB étendu_VERB,avons_VERB etendu_VERB,avons_VERB détendu_VERB
1908,7.858222517143076e-08,0.0,0.0
1909,7.756386821711203e-08,0.0,1.1001967115120692e-09
1910,7.695577153299382e-08,1.068830135508847e-09,5.344150677544235e-10
1911,6.756874881830299e-08,0.0,2.128149656499545e-09
1912,7.345283847826067e-08,5.209421227725386e-10,1.5628263128064646e-09
1913,5.2499597558153255e-08,0.0,1.590896969716482e-09
1914,8.036092680185902e-08,0.0,0.0
1915,1.507937525957459e-07,2.3561523843085297e-09,0.0
1916,1.3844201873780548e-07,1.0987462051303964e-09,2.197492410260793e-09
1917,9.321460936462245e-08,1.0966424435210342e-09,0.0
1918,1.206069555337308e-07,0.0,2.2972752589112133e-09
1919,1.1693967394421634e-07,0.0,1.8415696745321952e-09
1920,7.117898093156327e-08,0.0,0.0
1921,8.708659748890568e-08,0.0,1.5145494858259667e-09
1922,8.189508093892073e-08,0.0,7.377935484775833e-10
1923,8.492758496458919e-08,0.0,0.0
1924,7.477142105472012e-08,0.0,5.156649773851996e-09
1925,8.028669640225417e-08,0.0,0.0
1926,7.913758537370086e-08,0.0,0.0
1927,8.250426475342465e-08,0.0,1.1149224876660924e-09
1928,1.1197520422001617e-07,0.0,2.2852082448565625e-09
1929,9.35794162160164e-08,0.0,1.1140406375176326e-09
1930,9.138135226294253e-08,0.0,0.0
1931,1.1975625113791466e-07,0.0,0.0
1932,1.0082773371777876e-07,0.0,0.0
1933,1.238831544014829e-07,0.0,3.4411986593596566e-09
1934,1.1502316965561477e-07,0.0,0.0
1935,1.2566698615046334e-07,1.196828414151696e-09,1.196828414151696e-09
1936,7.1535815493462e-08,1.2124714565686645e-09,0.0
1937,1.6746187725402706e-07,0.0,0.0
1938,1.8540256974119984e-07,0.0,0.0
1939,1.6058753260494996e-07,1.5294050470515685e-09,0.0
1940,9.63597486247636e-08,0.0,0.0
1941,1.2101160962174617e-07,0.0,0.0
1942,1.517105943094066e-07,0.0,0.0
1943,1.0741970157823744e-07,0.0,0.0
1944,1.124615138792251e-07,3.2131861615880553e-09,3.2131861615880553e-09
1945,9.585417615198821e-08,0.0,2.178504043826024e-09
1946,1.1832938895395273e-07,0.0,0.0
1947,8.702235732016561e-08,0.0,1.1920870957027319e-09
1948,1.30462652236929e-07,0.0,1.0871887834440486e-09
1949,1.011151837815305e-07,0.0,0.0
1950,1.1379836450942094e-07,0.0,0.0
1951,1.151431376911205e-07,0.0,0.0
1952,1.1493835927467444e-07,0.0,0.0
1953,1.0019659413273985e-07,0.0,0.0
1954,1.1042966008290023e-07,0.0,0.0
1955,8.72861534162439e-08,0.0,0.0
1956,1.3866615233837365e-07,8.72114158667614e-10,8.72114158667614e-10
1957,1.095544703844098e-07,0.0,0.0
1958,9.513080101442029e-08,8.272243445794913e-10,0.0
1959,1.0153479479413363e-07,0.0,0.0
1960,8.858666689093297e-08,6.920833350854139e-10,6.920833350854139e-10
1961,9.241051657227217e-08,0.0,0.0
1962,1.0147130069526611e-07,6.341956404476434e-10,1.2683912808952869e-09
1963,8.535189977010305e-08,0.0,0.0
1964,8.456716216187488e-08,0.0,6.083968329129164e-10
1965,8.426946607187347e-08,0.0,0.0
1966,9.527208533199882e-08,5.539074754423723e-10,0.0
1967,9.515547816363323e-08,4.930335584241163e-10,0.0
1968,8.03963402518093e-08,8.982831700699023e-10,0.0
1969,6.494713744586988e-08,0.0,0.0
1970,6.438214938953024e-08,4.5987250119061684e-10,4.5987250119061684e-10
1971,6.936836882687203e-08,0.0,0.0
1972,6.925698414761428e-08,0.0,0.0
1973,7.883881636416845e-08,5.513203782392395e-10,0.0
1974,8.38210212350532e-08,5.625571675160757e-10,0.0
1975,6.853775857962319e-08,5.711480177694739e-10,0.0
1976,6.170608912725584e-08,5.713526873840635e-10,0.0
1977,5.05403221495726e-08,0.0,0.0
1978,5.168314487491443e-08,5.940591352171509e-10,0.0
1979,7.197927232027723e-08,1.1703946700691858e-09,0.0
1980,5.855705254020904e-08,0.0,0.0
1981,6.072527725109467e-08,2.5302198114474095e-09,0.0
1982,4.2831764801576355e-08,0.0,0.0
1983,7.073153796000042e-08,0.0,0.0
1984,5.8569984417999876e-08,1.1598016991243298e-09,0.0
1985,5.654624501971739e-08,0.0,0.0
1986,4.7955882820360785e-08,0.0,0.0
1987,5.438626970999394e-08,0.0,0.0
1988,4.9171742233511395e-08,0.0,5.996553809062277e-10
1989,4.9941910162942804e-08,5.488122178931576e-10,0.0
1990,4.195461400513523e-08,0.0,0.0
1991,4.8650161232899336e-08,1.1722930404189924e-09,0.0
1992,2.589673719910479e-08,0.0,0.0
1993,4.09901339537555e-08,0.0,0.0
1994,4.483687732204089e-08,1.5824779264761446e-09,0.0
1995,3.470368525881895e-08,0.0,0.0
1996,3.6299027783570637e-08,0.0,0.0
1997,2.972834600711849e-08,0.0,0.0
1998,3.194646680526603e-08,0.0,0.0
1999,3.564757022900267e-08,0.0,0.0
2000,3.755326716259333e-08,0.0,0.0
2001,3.110660529159759e-08,0.0,0.0
2002,3.9430993581390794e-08,0.0,0.0
2003,3.375207668909752e-08,4.1669229178253886e-10,0.0
2004,4.3166952679030146e-08,4.404791253964646e-10,4.404791253964646e-10
2005,4.1434496722558833e-08,0.0,0.0
2006,3.87081655617294e-08,0.0,0.0
2007,3.6349764087617586e-08,0.0,0.0
2008,4.044567702976565e-08,0.0,0.0
2009,3.6715082529781284e-08,0.0,0.0
2010,2.7870378005445673e-08,0.0,4.723793023408973e-10
2011,3.250376323649107e-08,0.0,3.82397197240536e-10
2012,2.7574447614142628e-08,0.0,0.0
2013,2.7054513296320692e-08,0.0,2.789125042035323e-10
2014,2.7068065122648477e-08,0.0,0.0
2015,2.8150507702662253e-08,0.0,4.433150790905671e-10
2016,3.1484368889778125e-08,0.0,1.2428040818690533e-09
2017,3.19482644783875e-08,0.0,5.031222660711876e-10
2018,2.6330960523068825e-08,0.0,2.5814667070633845e-10
2019,2.1938495464723928e-08,0.0,0.0
