year,veux_VERB écrire_VERB,veux_VERB ecrire_VERB,veux_VERB décrire_VERB
1857,3.221796163188628e-08,0.0,7.810414537345878e-09
1858,5.236233491245912e-08,0.0,7.829881631948865e-09
1859,6.212451353349024e-08,0.0,8.147477359443656e-09
1860,8.055843636611826e-08,0.0,1.1442959468865865e-08
1861,6.413710451624866e-08,0.0,1.2733101684148096e-08
1862,5.421583537668084e-08,0.0,7.228778020618165e-09
1863,6.742737923559616e-08,0.0,1.39849385405455e-08
1864,4.3632024215867204e-08,0.0,1.6781548595190543e-08
1865,6.589581857951998e-08,0.0,1.4120533187167439e-08
1866,5.93604774223877e-08,0.0,3.8924903300596725e-09
1867,4.31900204489466e-08,0.0,2.1837651686951176e-08
1868,7.212216246443859e-08,0.0,1.2843672791973404e-08
1869,8.301982745706482e-08,0.0,2.0999133099053324e-08
1870,4.12851512976431e-08,0.0,4.013834153937523e-09
1871,3.823623728749226e-08,0.0,5.3105884134652115e-09
1872,7.559174264315516e-08,0.0,1.2094679036067646e-08
1873,3.7711828326791874e-08,0.0,2.1549615425442425e-08
1874,3.2262889249068394e-08,0.0,1.8521287614703397e-08
1875,6.923048090357042e-08,0.0,2.2886108563824337e-09
1876,3.4462285469771814e-08,0.0,1.934724735974669e-08
1877,8.411349483594677e-08,0.0,1.6699003069220453e-08
1878,7.126124756950958e-08,0.0,7.2469061862534545e-09
1879,6.292604837199178e-08,0.0,4.27652757650776e-09
1880,3.786529134686134e-08,0.0,5.134277003548959e-09
1881,5.508281120114589e-08,0.0,1.2550513517339823e-08
1882,3.4608003574021495e-08,0.0,9.317538740560849e-09
1883,4.802697617378726e-08,0.0,6.951272890631799e-09
1884,7.525934364593923e-08,0.0,2.0465261485469455e-08
1885,6.510092021017044e-08,0.0,8.379326565943757e-09
1886,5.0337018109303244e-08,0.0,4.5174246565693466e-09
1887,5.7454535351553204e-08,0.0,2.6115698492645834e-09
1888,3.867775077992519e-08,0.0,1.6485598663962264e-08
1889,4.51089832154139e-08,0.0,1.0024218788373673e-08
1890,4.129263331265065e-08,0.0,1.3764211992395303e-08
1891,4.5894385181100006e-08,6.374220040683554e-10,1.4023283867459213e-08
1892,3.0715710863660206e-08,0.0,1.2537024751679837e-08
1893,2.278614097406262e-08,0.0,8.621783287310336e-09
1894,3.0877544077156927e-08,0.0,6.9316934414587195e-09
1895,2.8287487907618925e-08,0.0,1.3240951446391591e-08
1896,3.892039046604623e-08,0.0,1.1794058174530164e-08
1897,5.8267136893164206e-08,0.0,8.740070001067579e-09
1898,4.187182511827814e-08,0.0,1.5277558773618694e-08
1899,4.366786754417262e-08,0.0,1.326618814800895e-08
1900,4.671947806400567e-08,0.0,1.1939421895590385e-08
1901,5.756401222356544e-08,0.0,2.0119459875900247e-08
1902,2.1605249145295602e-08,0.0,5.4013122863239005e-09
1903,2.754112315983548e-08,0.0,5.400220270956879e-09
1904,5.2671325079245435e-08,0.0,1.2361637935498493e-08
1905,6.657379003627284e-08,0.0,2.580379465655369e-09
1906,3.858138342138773e-08,0.0,4.629765903985117e-09
1907,3.445705232252294e-08,0.0,1.2342823652033985e-08
1908,6.384805573134145e-08,0.0,8.840499887696751e-09
1909,3.960708028216686e-08,0.0,1.5402754627302784e-08
1910,9.298822334358192e-08,0.0,1.5498036631811374e-08
1911,7.608134922065801e-08,0.0,9.044636151145369e-09
1912,5.782457535019603e-08,0.0,1.614920641657136e-08
1913,3.553003224965323e-08,0.0,9.015082902408267e-09
1914,5.022557658662663e-08,0.0,4.018046340092951e-09
1915,2.591767689352764e-08,0.0,2.3561523843085297e-09
1916,3.735737053034427e-08,0.0,5.493730803607377e-09
1917,3.947912929902486e-08,0.0,1.0966424213165737e-08
1918,7.466144325007917e-08,0.0,2.2972752589112133e-09
1919,6.169258170984904e-08,0.0,1.8415696745321952e-09
1920,3.8618381381638756e-08,0.0,2.1202248845497706e-08
1921,3.4077363153528495e-08,0.0,1.817459427400081e-08
1922,4.721878710256533e-08,0.0,5.902348387820666e-09
1923,7.006525493125082e-08,0.0,5.307974060286824e-09
1924,5.9301473953610184e-08,0.0,3.867487219366694e-09
1925,9.788378463326808e-08,0.0,6.598906754362588e-09
1926,9.585679094925581e-08,0.0,2.1177662290483568e-08
1927,1.1149224832252003e-07,0.0,2.2298449309232637e-08
1928,7.312666383541e-08,2.2852082448565625e-09,1.5996457491951332e-08
1929,8.243900850857244e-08,0.0,1.2254447234738564e-08
1930,9.663315125862937e-08,0.0,1.3654684494213143e-08
1931,7.413481739604322e-08,0.0,9.124285327288817e-09
1932,6.575722011348262e-08,0.0,8.767629289252454e-09
1933,4.817677989876756e-08,0.0,3.4411986149507356e-08
1934,5.6313425034204556e-08,0.0,1.9170528275935794e-08
1935,7.300653237507504e-08,0.0,5.98414207075848e-09
1936,4.243650053581405e-08,0.0,1.33371855781661e-08
1937,4.658713592675667e-08,0.0,5.0364472592434595e-09
1938,4.926781471681352e-08,0.0,9.075650453382877e-09
1939,5.047036566452334e-08,0.0,7.647025235257843e-09
1940,5.325144059042941e-08,0.0,2.5357829169792012e-09
1941,5.9030050181263505e-08,0.0,8.854508237732261e-09
1942,2.4273694165799498e-08,0.0,1.2136847082899749e-08
1943,1.0161323160673419e-07,0.0,2.0322646676618206e-08
1944,8.032965581605822e-08,0.0,0.0
1945,5.446259976338297e-08,0.0,1.5249527862692958e-08
1946,7.79581839083221e-08,0.0,9.744772988540262e-09
1947,8.225401160188994e-08,0.0,2.3841742802233057e-08
1948,5.0010683594337024e-08,0.0,4.348755133776194e-09
1949,5.693864935096826e-08,0.0,1.3743811422273211e-08
1950,4.679559140186029e-08,2.1270722960764488e-09,8.508289184305795e-09
1951,6.290227361205325e-08,0.0,5.330700769690111e-09
1952,6.221434034614504e-08,0.0,7.381362632230548e-09
1953,4.0940545176226806e-08,0.0,1.0773827163745864e-08
1954,7.133951385185355e-08,0.0,1.5636057781875934e-08
1955,6.288357212724804e-08,0.0,8.447047505910632e-09
1956,9.68046691696145e-08,0.0,1.4825940475304833e-08
1957,8.216584745923683e-08,0.0,4.417518795207798e-09
1958,5.376958256420039e-08,8.272243445794913e-10,4.9633461784992505e-09
1959,6.045583234026708e-08,7.750747821333448e-10,7.750747599288843e-09
1960,7.197666462843699e-08,0.0,2.145458388724819e-08
1961,7.573493832069289e-08,0.0,1.737039845295385e-08
1962,7.29325009274362e-08,0.0,9.512934440181198e-09
1963,6.854016731949741e-08,6.466053248388448e-10,4.526237162849611e-09
1964,9.004273238133464e-08,0.0,1.3384730657151067e-08
1965,5.8003660541317004e-08,1.0944086747954884e-09,9.849678406226303e-09
1966,6.979234257187272e-08,0.0,1.1078149952936656e-08
1967,7.691323844483122e-08,0.0,1.0846738618397467e-08
1968,8.219291203204193e-08,0.0,1.7516521566562915e-08
1969,6.494713744586988e-08,9.083515606356229e-10,8.629339909305145e-09
1970,6.760125614846402e-08,0.0,1.241655755990223e-08
1971,9.351883534236549e-08,0.0,3.5968783507200897e-09
1972,6.258779450263319e-08,2.0520587451500205e-09,9.747279428040656e-09
1973,5.623467913551394e-08,0.0,9.37244681864513e-09
1974,5.40054898579001e-08,0.0,8.438357568252286e-09
1975,5.8257096924307916e-08,5.711480177694739e-10,6.8537762132336866e-09
1976,5.713526718409412e-08,0.0,1.2569759455516305e-08
1977,3.937443793233797e-08,1.1753563677885381e-09,1.1165885105413054e-08
1978,6.237620908677854e-08,0.0,4.752473081737207e-09
1979,6.378650851956991e-08,2.3407893401383717e-09,8.777959692451986e-09
1980,5.969408078954075e-08,0.0,1.6486936260662333e-08
1981,6.135783081617774e-08,0.0,5.69299452024552e-09
1982,4.779776929808577e-08,0.0,8.690503427999374e-09
1983,5.1785590926556324e-08,1.2630632095778083e-09,1.326216381158929e-08
1984,6.030968791037594e-08,5.799008495621649e-10,8.118611560803402e-09
1985,7.218669395570032e-08,1.2031116103372597e-09,1.0828004270990732e-08
1986,8.632058978719215e-08,0.0,8.991728250862252e-09
1987,8.921792726823696e-08,1.8332451112712533e-09,1.588812459374367e-08
1988,6.776105720973646e-08,0.0,8.994830658082265e-09
1989,6.256459528231062e-08,1.6464366536794728e-09,3.841685636274406e-09
1990,7.737084217751544e-08,0.0,5.993515905799995e-09
1991,6.154538567670897e-08,0.0,8.20605094986604e-09
1992,6.005839026101967e-08,5.509944167592096e-10,1.2121876835635703e-08
1993,8.585771382740859e-08,1.1078414852150331e-09,4.4313659408601325e-09
1994,9.600366723816478e-08,0.0,1.1077346151466827e-08
1995,7.428757697880428e-08,1.0844901643380922e-09,8.675921314704738e-09
1996,9.128137890002108e-08,2.135236876199542e-09,1.0676184380997711e-08
1997,7.719780370507578e-08,4.79489448146353e-10,1.102825741838842e-08
1998,9.297851732981144e-08,0.0,1.5258013519314773e-08
1999,6.306877509132391e-08,0.0,8.226361813967742e-09
2000,8.659341688144195e-08,1.7672125984802278e-09,7.510653432518666e-09
2001,6.177508282689814e-08,0.0,1.3143635513301888e-08
2002,9.025315961253e-08,3.9430991805033955e-09,1.3581786362237835e-08
2003,7.167107440864129e-08,1.6667691671301554e-09,6.250384210204629e-09
2004,8.281007524146844e-08,0.0,4.404791198453495e-09
2005,7.746449171008862e-08,1.8014998381943315e-09,1.5763124139311913e-08
2006,9.388789123931929e-08,4.1178899179428186e-10,9.059357708451898e-09
2007,7.309897398499743e-08,3.994479469415779e-10,1.1583990655594789e-08
2008,8.003986806670582e-08,0.0,1.0643598891135753e-08
2009,9.345657048243083e-08,0.0,1.0966842545201416e-08
2010,8.550065189183442e-08,0.0,8.97520635589899e-09
2011,9.21577267831708e-08,0.0,6.883149605840799e-09
2012,1.0042545284250082e-07,0.0,1.463828702696901e-08
2013,1.115650007932345e-07,2.789125042035323e-10,1.059867482666732e-08
2014,1.2494618317759887e-07,0.0,1.017759210242275e-08
2015,1.1238036989880129e-07,0.0,9.309617077235544e-09
2016,1.0688114571166807e-07,0.0,7.45682449121432e-09
2017,1.0968065566885343e-07,5.031222660711876e-10,7.798394818792076e-09
2018,1.2545928029794595e-07,2.5814667070633845e-10,7.486253394972664e-09
2019,1.2933507775869657e-07,2.55098775436835e-10,7.652963596171958e-09
