year,étiez_VERB en_ADP,étiez_VERB dans_ADP,etiez_VERB en_ADP,etiez_VERB dans_ADP
1840,1.6561190818720206e-07,2.1402154004590557e-07,6.369688665408546e-10,0.0
1841,1.8812207258633862e-07,2.0609961381978792e-07,1.2841097074556274e-09,1.926164561183441e-09
1842,2.0862704275259603e-07,1.777690243898178e-07,6.708265054555795e-10,6.708265054555795e-10
1843,1.949280630242356e-07,1.9847220755764283e-07,0.0,1.7720733769266417e-09
1844,2.0746762174894684e-07,1.9264849981937004e-07,5.488561272137815e-10,1.097712254427563e-09
1845,1.9140182416776952e-07,1.9921414207146881e-07,0.0,2.7901139176833567e-09
1846,1.6275514269636915e-07,1.9612579649219697e-07,0.0,5.854501328173001e-10
1847,1.4345974364005087e-07,1.4022381833456166e-07,0.0,1.0786447290911383e-09
1848,1.7216774494954734e-07,2.2204811500614596e-07,0.0,0.0
1849,1.6339859598701878e-07,1.40774176315972e-07,0.0,0.0
1850,1.6361479993065586e-07,1.547891059772155e-07,6.788996032014438e-10,0.0
1851,2.005775456837e-07,1.30923609731326e-07,6.449438760824933e-10,0.0
1852,1.3737250981193938e-07,1.438830565803073e-07,6.510545436100301e-10,6.510545436100301e-10
1853,1.8811584823197336e-07,1.8154672432046937e-07,0.0,5.971931837933653e-10
1854,2.441962294597033e-07,1.901613160271154e-07,1.558699391779328e-09,0.0
1855,2.212992740169284e-07,1.6133088820424746e-07,0.0,5.306937111981824e-10
1856,1.796484667693221e-07,1.9000285078618617e-07,5.177189232874468e-10,0.0
1857,1.8452104200150643e-07,1.5864904412410397e-07,4.881509085841174e-10,0.0
1858,2.779607939373818e-07,2.3196024301341822e-07,0.0,0.0
1859,2.011408497537559e-07,1.7924449480233307e-07,1.018434669930457e-09,5.092173349652285e-10
1860,1.6706721339687647e-07,1.6065915531271457e-07,0.0,0.0
1861,2.1127517868535506e-07,1.7449065126129426e-07,2.357981809808507e-09,0.0
1862,2.674647987532808e-07,1.9924318905850669e-07,0.0,0.0
1863,2.012832140962928e-07,1.788074257547123e-07,4.994620828036034e-10,9.989241656072068e-10
1864,2.2247537856401323e-07,1.534313014417421e-07,4.794727948009836e-10,9.589455896019672e-10
1865,2.3487153555379336e-07,2.621712269501586e-07,0.0,0.0
1866,1.9608420132044557e-07,1.9705731801877846e-07,0.0,4.865612912574591e-10
1867,1.499518731407079e-07,1.6014277548492828e-07,4.85281148598915e-10,4.85281148598915e-10
1868,1.7783546013561136e-07,1.4424432492887718e-07,4.93987406535723e-10,4.93987406535723e-10
1869,2.1047966924925277e-07,1.6310953299125686e-07,1.953407657850903e-09,9.767038289254515e-10
1870,2.1732044785949256e-07,1.852097710752787e-07,0.0,0.0
1871,2.177341400511068e-07,1.1152236112366154e-07,0.0,1.0621177271019633e-09
1872,2.2979889990892843e-07,1.5662608632283082e-07,1.2094678591978436e-09,6.047339295989218e-10
1873,2.0891155827484909e-07,1.688053288262381e-07,5.986004469882289e-10,1.1972008939764578e-09
1874,2.5033611450453463e-07,1.583271398430952e-07,0.0,0.0
1875,2.6891177640209207e-07,1.676407492823273e-07,0.0,0.0
1876,1.8440344717873813e-07,1.668700093659936e-07,0.0,0.0
1877,2.1337615407901467e-07,1.193669447729917e-07,0.0,0.0
1878,1.2802867388472805e-07,1.3467168002989638e-07,6.039088673581716e-10,1.8117265465633636e-09
1879,1.936656133239012e-07,1.5151127286117116e-07,0.0,0.0
1880,1.7007292285597941e-07,1.4953582194721093e-07,0.0,6.417846254436199e-10
1881,1.624594290206005e-07,1.8267969892349356e-07,0.0,0.0
1882,1.5373939277196769e-07,1.3044554236785189e-07,0.0,0.0
1883,1.9905917270079954e-07,9.8581686813759e-08,1.2638677882037541e-09,0.0
1884,1.3797546216665069e-07,1.1354919138284458e-07,0.0,0.0
1885,1.5856264212743554e-07,1.443822412738882e-07,0.0,0.0
1886,1.54883139202866e-07,1.1099957930582605e-07,0.0,0.0
1887,1.6844624894929439e-07,1.0903303859777225e-07,0.0,0.0
1888,1.1286294210322012e-07,1.0905857550369547e-07,0.0,0.0
1889,1.196641079559413e-07,1.0462778021746999e-07,0.0,0.0
1890,1.638596671682535e-07,1.2453334363726754e-07,0.0,0.0
1891,1.0772431835448515e-07,9.306361192784607e-08,6.374220040683554e-10,0.0
1892,1.385341192872147e-07,1.1659432885835486e-07,0.0,1.2537024751679837e-09
1893,1.4903368139584927e-07,1.0346139589501036e-07,0.0,0.0
1894,1.3233233175924397e-07,1.1720862858055625e-07,3.780923574225881e-09,0.0
1895,1.2518718506271398e-07,1.239834546140628e-07,6.018614495673091e-10,0.0
1896,1.3268315512959816e-07,9.258335609274582e-08,0.0,0.0
1897,1.241089933046169e-07,1.1012488698725065e-07,0.0,0.0
1898,1.2844465402395144e-07,8.261198303216588e-08,0.0,0.0
1899,1.5587771429181885e-07,1.3432016032766114e-07,0.0,0.0
1900,1.5313607093503379e-07,1.0797390359584824e-07,0.0,0.0
1901,1.0227392266415336e-07,8.550770758120052e-08,0.0,0.0
1902,1.0606213152186683e-07,7.512734612191707e-08,0.0,4.910283846193408e-10
1903,1.3392546804880112e-07,1.1232458518861677e-07,0.0,0.0
1904,1.4189009789333795e-07,1.0104295711244049e-07,0.0,0.0
1905,1.67208597190438e-07,1.0166695574298501e-07,0.0,0.0
1906,1.2346042410626978e-07,8.590787814455325e-08,0.0,0.0
1907,1.306282229052158e-07,8.177121202379567e-08,5.142843373384665e-10,0.0
1908,1.753365950207808e-07,1.0559486440797627e-07,0.0,0.0
1909,1.6282911019516177e-07,9.296662284441481e-08,0.0,0.0
1910,1.416199921777661e-07,1.3948233856808656e-07,0.0,0.0
1911,1.447141784183259e-07,8.991432309812808e-08,0.0,5.320374141248863e-10
1912,1.4846850149297097e-07,1.1981668990301841e-07,1.0418842455450772e-09,0.0
1913,1.177263726503952e-07,1.03408297036367e-07,1.590896969716482e-09,0.0
1914,1.1652333853362506e-07,1.0513887360730223e-07,0.0,2.678697486047099e-09
1915,1.4843760709482012e-07,1.1309531089409575e-07,0.0,0.0
1916,1.3844201873780548e-07,9.668966782783173e-08,1.0987462051303964e-09,0.0
1917,1.2392060000365746e-07,4.496234140560773e-08,0.0,0.0
1918,1.5391744057069445e-07,8.499918635607173e-08,0.0,0.0
1919,1.5377106876712787e-07,8.471220525052559e-08,0.0,0.0
1920,1.370573983194845e-07,1.249418204452013e-07,7.572231730534895e-10,0.0
1921,1.257076007732394e-07,9.465934169838874e-08,0.0,0.0
1922,1.313272548486566e-07,9.812654155894052e-08,0.0,0.0
1923,1.6560879601001943e-07,1.3376094898376323e-07,1.0615948120573648e-09,0.0
1924,1.7790441120268952e-07,7.60605871619191e-08,0.0,0.0
1925,1.5947358633638942e-07,9.788378463326808e-08,1.0998177923937646e-09,1.0998177923937646e-09
1926,1.7387975503879716e-07,1.3040981627909787e-07,0.0,1.1146138456652466e-09
1927,1.6946822256613814e-07,1.4605484466301277e-07,1.1149224876660924e-09,0.0
1928,1.1768822361091225e-07,1.0854738974330758e-07,0.0,0.0
1929,1.8381670940925687e-07,1.1474618588636076e-07,0.0,0.0
1930,1.4179865104324563e-07,9.5582791459492e-08,0.0,0.0
1931,1.7564249787938024e-07,1.0264820815564235e-07,0.0,0.0
1932,1.6877686448424356e-07,1.0301964437076094e-07,0.0,1.0959536611565568e-09
1933,1.1814782396868395e-07,6.53827711971644e-08,0.0,0.0
1934,1.2700475338078832e-07,9.585264137967897e-08,2.3963160344919743e-09,0.0
1935,1.1369869667987587e-07,8.018750463634206e-08,0.0,0.0
1936,1.33371855781661e-07,1.1760972995489283e-07,2.424942913137329e-09,1.2124714565686645e-09
1937,1.397614113329837e-07,1.0450627740965501e-07,0.0,1.2591118148108649e-09
1938,1.9058865063925623e-07,9.983214965814113e-08,0.0,0.0
1939,1.6517574863428308e-07,7.341144225847529e-08,0.0,0.0
1940,7.353770570261986e-08,8.114505334333444e-08,0.0,0.0
1941,2.656352364738268e-07,1.2396310467011062e-07,8.854508237732261e-09,0.0
1942,1.8508691823626577e-07,7.58552971547033e-08,0.0,3.034211770724937e-09
1943,1.7709734834170376e-07,1.0451646659248581e-07,0.0,0.0
1944,1.4780655988033686e-07,1.2531425852557732e-07,3.2131861615880553e-09,0.0
1945,1.9824386754407897e-07,1.2635322832466045e-07,0.0,0.0
1946,1.9211124424600712e-07,1.1554516277101357e-07,0.0,0.0
1947,2.1099941704960656e-07,1.6689219251020404e-07,0.0,1.1920870957027319e-09
1948,2.000427343773481e-07,1.141548224836697e-07,0.0,0.0
1949,1.5903553673979332e-07,9.424327629403706e-08,0.0,0.0
1950,1.7016577658068854e-07,1.3294202005909028e-07,0.0,0.0
1951,2.1962488006010972e-07,1.172754195977177e-07,0.0,0.0
1952,1.5079069726198213e-07,1.0017564022746228e-07,0.0,1.0544803918932644e-09
1953,1.626847989655289e-07,1.0558350993505883e-07,0.0,0.0
1954,1.7395113616203162e-07,1.338837449793573e-07,9.772536113672459e-10,0.0
1955,1.61432453182897e-07,1.2858282616434735e-07,9.385607846468247e-10,4.6928039232341234e-09
1956,1.7093437065796024e-07,1.2732866139231191e-07,0.0,0.0
1957,1.7846775790530955e-07,1.0867096023048362e-07,0.0,0.0
1958,1.5717262158432277e-07,1.1581141023953023e-07,8.272243445794913e-10,0.0
1959,2.0306958958826726e-07,1.2013659045351233e-07,7.750747821333448e-10,1.5501495642666896e-09
1960,1.9101500470242172e-07,1.3910874940847862e-07,6.920833239831836e-09,6.920833350854139e-10
1961,1.653661882983215e-07,1.3757355077359534e-07,2.779263708063695e-09,0.0
1962,2.1182134446462442e-07,1.2049717668105586e-07,1.2683912808952869e-09,0.0
1963,1.901019714978247e-07,1.2544143146442366e-07,0.0,6.466053248388448e-10
1964,1.7582668476734398e-07,1.192457830256899e-07,6.083968329129164e-10,0.0
1965,1.7565258758622804e-07,9.138312151435457e-08,8.20806533852192e-09,4.924839203113152e-09
1966,1.8057383499581192e-07,1.0081116386118083e-07,2.215629901769489e-09,0.0
1967,1.8981792493377725e-07,1.2227232559780532e-07,0.0,0.0
1968,1.706738004259023e-07,9.521801302980748e-08,4.4914158503495116e-10,0.0
1969,1.7258679463338922e-07,1.0355207535894806e-07,0.0,0.0
1970,1.3750187122241186e-07,9.887259011520655e-08,9.197450023812337e-10,9.197450023812337e-10
1971,1.8241311749989109e-07,8.581123722706252e-08,0.0,0.0
1972,1.2568860086048517e-07,8.156933262171151e-08,5.130146862875051e-10,5.130146862875051e-10
1973,1.1687991730013891e-07,8.710861720828689e-08,1.6539611902288698e-09,5.513203782392395e-10
1974,1.2713792330032447e-07,7.650777433809708e-08,5.625571675160757e-10,0.0
1975,1.0337779343672082e-07,5.5401358167728176e-08,5.711480177694739e-10,0.0
1976,1.1541324340669235e-07,8.113207883297946e-08,0.0,1.142705374768127e-09
1977,1.4163043715598178e-07,6.346924408262566e-08,5.876781838942691e-10,5.876781838942691e-10
1978,1.3425736256067466e-07,9.326728189762434e-08,0.0,5.940591352171509e-10
1979,1.5800327446413576e-07,1.1001709765423584e-07,4.096381456264453e-09,1.1703946700691858e-09
1980,1.722600586617773e-07,1.0176420062180114e-07,2.2740602734216964e-09,5.685150683554241e-10
1981,1.5434341094078263e-07,8.412980889715982e-08,6.325549528618524e-10,6.325549528618524e-10
1982,1.6449881456992443e-07,1.0118228743749569e-07,1.8622506869903077e-09,0.0
1983,1.5914596929178515e-07,8.651983307572664e-08,0.0,0.0
1984,1.5889283133674326e-07,9.800324107800407e-08,0.0,0.0
1985,1.377562739435234e-07,9.023337099733908e-08,0.0,0.0
1986,1.9062463252339512e-07,8.572114040816814e-08,0.0,0.0
1987,1.5338150660682004e-07,9.166225112267057e-08,0.0,0.0
1988,1.4991384489349002e-07,8.874899748434473e-08,0.0,0.0
1989,1.7232703442005004e-07,7.902895760025785e-08,5.488122178931576e-10,0.0
1990,1.6509412148479896e-07,9.753085095098868e-08,1.6345953479657283e-09,0.0
1991,1.7408551400421857e-07,1.0257564042603917e-07,0.0,0.0
1992,1.3444264368445147e-07,7.879220476070259e-08,5.509944167592096e-10,2.7549720282848966e-09
1993,1.495586019473194e-07,8.862731704084581e-08,0.0,5.539207426075166e-10
1994,1.6510520595147682e-07,1.0866348532090342e-07,1.0549853213248639e-09,1.0549853213248639e-09
1995,1.420682167463383e-07,8.675921492340422e-08,0.0,0.0
1996,1.4145943794119376e-07,8.43418561657927e-08,2.135236876199542e-09,5.338092190498855e-10
1997,1.3713398061554471e-07,8.486963309906059e-08,0.0,4.79489448146353e-10
1998,1.5925552077078464e-07,7.199874829666442e-08,9.536258449571733e-10,4.768129224785866e-10
1999,1.7595274925952253e-07,8.774786408594082e-08,0.0,4.570201161957499e-10
2000,1.4491143929262762e-07,6.71540760777134e-08,4.4180314962005696e-10,8.836062992401139e-10
2001,1.6517168432983453e-07,8.850047805708527e-08,1.7524847129024579e-09,0.0
2002,1.71743877785957e-07,9.463438743750885e-08,1.3143663935011318e-09,0.0
2003,1.633433726055955e-07,8.875545631781279e-08,4.1669229178253886e-10,1.2500769308587678e-09
2004,1.788345258546542e-07,9.558397096043336e-08,0.0,0.0
2005,1.977146126819207e-07,9.187649396835695e-08,9.007499190971657e-10,9.007499190971657e-10
2006,2.0548270640574628e-07,1.0335903510849676e-07,0.0,0.0
2007,2.967898353745113e-07,1.37809536226996e-07,7.988958938831558e-10,1.1983438685803094e-09
2008,3.0270396678133693e-07,1.349608425016413e-07,1.2772318758180745e-09,0.0
2009,3.6047535445504764e-07,1.7642312855059572e-07,2.384096253749135e-09,3.337734755248789e-09
2010,4.662383616960142e-07,2.177668534386612e-07,0.0,4.723793023408973e-10
2011,5.651830292663362e-07,2.519997508443339e-07,0.0,0.0
2012,6.808505190747383e-07,3.3634017881922773e-07,0.0,0.0
2013,7.611522505612811e-07,3.84899266236971e-07,0.0,5.578250084070646e-10
2014,7.371175456682977e-07,3.778701795909001e-07,0.0,0.0
2015,7.791262532919063e-07,4.1848943510558456e-07,4.433150790905671e-10,2.2165753954528356e-10
2016,7.388470066871378e-07,3.9231179016496753e-07,4.1426800878596737e-10,0.0
2017,7.717895300629607e-07,3.6652457424679596e-07,2.515611330355938e-10,5.031222660711876e-10
2018,8.05159459105198e-07,4.1148578588945384e-07,1.290733298020541e-09,0.0
2019,8.277955316771113e-07,3.800971626333194e-07,5.1019755087367e-10,0.0
