year,anciennes_ADJ âmes_NOUN,anciennes_ADJ ames_NOUN,anciennes_ADJ dames_NOUN
1860,0.0,0.0,1.373155145145688e-09
1861,1.4147891747029462e-09,0.0,1.4147891080895647e-08
1862,0.0,0.0,1.355395928825942e-08
1863,9.989241656072068e-10,0.0,1.4983863039219614e-08
1864,0.0,4.794727948009836e-10,4.315255264231155e-09
1865,0.0,9.41368871743009e-10,8.001635798393636e-09
1866,0.0,4.865612912574591e-10,5.838735717134114e-09
1867,0.0,0.0,9.7056229719783e-10
1868,3.457911734727759e-09,4.93987406535723e-10,3.951899252285784e-09
1869,9.767038289254515e-10,0.0,9.767038289254515e-10
1870,1.1468097582678638e-09,0.0,4.587239033071455e-09
1871,0.0,1.0621177271019633e-09,9.559059321873065e-09
1872,0.0,0.0,9.675742873582749e-09
1873,0.0,0.0,1.1972008939764578e-09
1874,0.0,0.0,1.0156835539287812e-08
1875,0.0,1.1443054281912168e-09,4.577221712764867e-09
1876,0.0,0.0,1.3301232781870453e-08
1877,0.0,0.0,4.9478527941460015e-09
1878,0.0,0.0,3.6234530931267273e-09
1879,0.0,0.0,6.109325378922392e-09
1880,1.2835692508872398e-09,0.0,5.134277003548959e-09
1881,2.091752326904839e-09,0.0,9.064259565150223e-09
1882,9.317538740560849e-09,0.0,2.6621540527571597e-09
1883,0.0,0.0,4.423537092179686e-09
1884,0.0,0.0,1.3203393933736152e-09
1885,0.0,0.0,5.156508553483263e-09
1886,0.0,0.0,5.162771099520569e-09
1887,6.528924623161458e-10,0.0,5.876032327378766e-09
1888,0.0,0.0,1.1413106904001324e-08
1889,0.0,0.0,2.5060546970934183e-09
1890,6.554386478008212e-10,0.0,6.554386366985909e-09
1891,0.0,0.0,8.286486163910922e-09
1892,0.0,5.014809900671935e-09,6.268512375839919e-09
1893,6.158416554491453e-10,0.0,6.15841644346915e-09
1894,3.780923574225881e-09,0.0,1.8904617871129403e-09
1895,1.8055843487019274e-09,0.0,3.611168697403855e-09
1896,5.89702897624278e-10,0.0,8.255840455717589e-09
1897,0.0,0.0,4.661370844871726e-09
1898,2.26334195829736e-09,1.13167097914868e-09,1.0750873968845553e-08
1899,5.527578395003729e-10,0.0,4.9748205555033564e-09
1900,0.0,0.0,4.15284251431558e-09
1901,0.0,0.0,6.706486921359556e-09
1902,0.0,0.0,4.419255628107521e-09
1903,5.400220270956879e-10,0.0,1.3500550899436803e-08
1904,1.0749250378694342e-09,0.0,8.061937784020756e-09
1905,0.0,0.0,6.708986699521802e-09
1906,0.0,0.0,1.3374879870298173e-08
1907,4.6285588695127444e-09,0.0,1.2857107989372452e-08
1908,9.822778146428846e-10,0.0,4.911389073214423e-09
1909,0.0,0.0,1.2652262071366494e-08
1910,4.809735720812114e-09,0.0,8.016226016316352e-09
1911,0.0,0.0,2.6601870706244313e-09
1912,0.0,0.0,3.125652625612929e-09
1913,2.121195885607108e-09,0.0,1.0605979705591295e-08
1914,0.0,3.3483718020477227e-09,6.696743715117748e-10
1915,1.1780761921542648e-09,0.0,1.8849219074468238e-08
1916,1.0987462051303964e-09,0.0,1.0987462051303964e-09
1917,1.0966424435210342e-09,0.0,2.1932848870420685e-09
1918,1.1486376294556067e-09,0.0,1.1486376294556067e-09
1919,0.0,0.0,1.8415696745321952e-09
1920,0.0,0.0,8.329454903588385e-09
1921,0.0,0.0,1.1359121254717053e-08
1922,0.0,0.0,1.0329109789708468e-08
1923,2.1231896241147297e-09,0.0,3.1847844361720945e-09
1924,2.578324886925998e-09,0.0,1.289162443462999e-09
1925,3.299453377181294e-09,0.0,3.299453377181294e-09
1926,3.343841648018042e-09,0.0,2.229227646921572e-08
1927,2.2298449753321847e-09,0.0,1.2264147031260109e-08
1928,0.0,0.0,1.4853853258500749e-08
1929,0.0,0.0,8.912325100141061e-09
1930,0.0,0.0,6.302162347537887e-09
1931,0.0,0.0,5.7026783295555106e-09
1932,2.1919073223131136e-09,0.0,2.1919073223131136e-09
1933,0.0,0.0,1.1470662197865522e-09
1934,2.3963160344919743e-09,0.0,3.5944740517379614e-09
1935,0.0,0.0,5.98414207075848e-09
1936,4.849885826274658e-09,0.0,6.0623572828433225e-09
1937,2.5182236296217297e-09,0.0,8.813782814698357e-09
1938,1.2965214457594243e-09,0.0,2.5930428915188486e-09
1939,0.0,0.0,1.5294050470515685e-09
1940,2.5357829169792012e-09,0.0,0.0
1941,0.0,0.0,5.9030051957620344e-09
1942,0.0,0.0,0.0
1943,0.0,0.0,5.806470415592457e-09
1944,9.639558484764166e-09,0.0,6.4263723231761105e-09
1945,0.0,0.0,0.0
1946,0.0,0.0,2.7842208538686464e-09
1947,0.0,0.0,2.3841741914054637e-09
1948,0.0,0.0,5.435944139264848e-09
1949,0.0,0.0,1.1780410202888447e-08
1950,0.0,0.0,5.317680518146517e-09
1951,0.0,0.0,4.264560815592233e-09
1952,6.326882129314981e-09,0.0,2.1089607837865287e-09
1953,4.3095309543161875e-09,0.0,1.0773827385790469e-09
1954,2.9317608341017376e-09,0.0,1.9545072227344917e-09
1955,1.8771215692936494e-09,0.0,7.508486277174597e-09
1956,2.616342476002842e-09,0.0,1.744228317335228e-09
1957,0.0,0.0,3.534015080575159e-09
1958,0.0,0.0,7.445019267748876e-09
1959,0.0,0.0,8.525822714489095e-09
1960,0.0,0.0,6.920833350854139e-10
1961,4.86371165564492e-09,0.0,2.779263708063695e-09
1962,6.341956404476434e-10,0.0,4.439369427622353e-09
1963,0.0,0.0,3.879631726988464e-09
1964,3.041984220075733e-09,0.0,7.300761772910391e-09
1965,1.6416130677043839e-09,0.0,3.830430472806512e-09
1966,1.1078149508847446e-09,0.0,6.0929824519107e-09
1967,1.4791006197611978e-09,0.0,3.451234853457663e-09
1968,1.7965663401398047e-09,0.0,3.143991039733507e-09
1969,4.5417578031781147e-10,0.0,2.2708788183223305e-09
1970,0.0,0.0,3.6789800095249348e-09
1971,5.138397485282553e-10,0.0,3.0830383801472294e-09
1972,0.0,0.0,3.5911027485013847e-09
1973,6.615844760915479e-09,0.0,1.6539611902288698e-09
1974,0.0,0.0,2.812785782069227e-09
1975,0.0,0.0,5.711480177694739e-10
1976,5.713526873840635e-10,0.0,2.856763492431469e-09
1977,0.0,0.0,5.876781838942691e-09
1978,1.1881182704343018e-09,0.0,6.53465048738866e-09
1979,1.1703946700691858e-09,0.0,2.3407893401383717e-09
1980,5.685150683554241e-10,0.0,3.979605589510271e-09
1981,1.2651099057237047e-09,0.0,2.5302198669585607e-09
1982,0.0,0.0,1.8622506869903077e-09
1983,6.315316047889041e-10,0.0,5.052252838311233e-09
1984,3.479405208395292e-09,0.0,2.319603453759811e-09
1985,0.0,0.0,1.2031116103372597e-09
1986,2.3977941854269602e-09,0.0,1.7983456390702202e-09
1987,6.110816852533674e-10,0.0,2.4443267410134695e-09
1988,0.0,0.0,3.5979322854373663e-09
1989,0.0,0.0,4.939310072060721e-09
1990,0.0,0.0,2.1794604454505873e-09
1991,5.861465202094962e-10,0.0,3.5168792322792797e-09
1992,0.0,0.0,2.754972083796048e-09
1993,0.0,0.0,2.2156829704300662e-09
1994,1.0549853213248639e-09,0.0,3.164955852952289e-09
1995,5.422450821690461e-10,0.0,3.795715741716776e-09
1996,0.0,0.0,4.804282749404365e-09
1997,1.438468344439059e-09,0.0,3.3564262480467733e-09
1998,9.536258449571733e-10,0.0,3.337690346327804e-09
1999,1.8280804647829996e-09,0.0,2.285100608734325e-09
2000,0.0,0.0,3.0926220473403987e-09
2001,0.0,0.0,3.5049695090716426e-09
2002,4.38122149670761e-10,0.0,4.381221607729913e-09
2003,8.333845835650777e-10,0.0,2.9168460979889232e-09
2004,1.7619165015858584e-09,0.0,2.6428747523787877e-09
2005,1.3511248786457486e-09,0.0,9.007499190971657e-10
2006,1.6471559671771274e-09,0.0,3.294311934354255e-09
2007,0.0,0.0,3.1955834922658966e-09
2008,0.0,0.0,2.554463834902876e-09
2009,0.0,0.0,1.907277002999308e-09
2010,4.723793023408973e-10,0.0,1.417137907022692e-09
2011,3.82397197240536e-10,0.0,1.91198598620268e-09
2012,6.808505426114664e-10,0.0,3.4042526575461807e-09
2013,3.0680376017500066e-09,0.0,4.462600067256517e-09
2014,1.7323561474213989e-09,0.0,3.464712211576071e-09
2015,1.10828768384863e-09,0.0,3.103205470367243e-09
2016,1.86420612280358e-09,0.0,6.421154274960372e-09
2017,2.7671724911471074e-09,0.0,3.018733624182701e-09
2018,4.904786798931582e-09,0.0,3.0977601039872127e-09
2019,6.632568272380013e-09,0.0,3.3162841361900064e-09
