year,mêmes_ADJ âmes_NOUN,mêmes_ADJ ames_NOUN,mêmes_ADJ dames_NOUN
1837,1.2524203896191466e-08,1.6003149028165353e-08,3.478945576063097e-09
1838,1.2624323808552163e-08,1.1361890983607736e-08,3.787297142565649e-09
1839,1.0487212875887053e-08,4.894032734625853e-09,1.5381245166423696e-08
1840,2.8026629905752998e-08,5.7327197988676915e-09,1.8472096741106725e-08
1841,2.3113974734201292e-08,1.2841097074556274e-08,1.219904177673925e-08
1842,2.95163662400455e-08,1.341653010911159e-09,8.720745015011744e-09
1843,2.2446261738195972e-08,0.0,1.0632439928492943e-08
1844,2.195424464446205e-08,5.488561272137815e-10,1.3721403624433748e-08
1845,3.794555070157912e-08,1.674068439427856e-09,3.9061593959388574e-09
1846,3.805426018743674e-08,0.0,4.6836010625384006e-09
1847,1.941560512364049e-08,6.47186837454683e-09,8.089835468183537e-09
1848,1.689496542667257e-08,4.82713291560799e-09,1.850401076808339e-08
1849,1.75967720394965e-08,8.379414939696517e-10,1.75967720394965e-08
1850,2.308258650884909e-08,2.0366988096043315e-09,1.3577992064028876e-09
1851,1.5478653025979838e-08,1.9348316282474798e-09,3.2247193804124663e-09
1852,2.9948509450150596e-08,4.557382027314816e-09,8.463708844885787e-09
1853,1.2541057081705276e-08,5.971931837933653e-10,2.030456869306363e-08
1854,3.3252252507054436e-08,1.0391328908454511e-09,2.4939189824380037e-08
1855,3.1841622671890946e-08,0.0,2.0166361025530932e-08
1856,3.002769588533738e-08,0.0,3.52048873386579e-08
1857,5.174399575480493e-08,1.4644527812635033e-09,1.9526035899275485e-08
1858,2.7404585267731818e-08,9.787352039936081e-10,4.3553715300959084e-08
1859,2.1387128512628806e-08,5.092173349652285e-10,2.1387128512628806e-08
1860,2.288591893773173e-08,1.3731551729012637e-09,5.584164552985271e-08
1861,4.433005784676425e-08,4.715963730639317e-10,1.3676294763342867e-08
1862,3.072230825296174e-08,2.2589932147099034e-09,3.614389038064658e-09
1863,3.646073309937492e-08,4.994620828036034e-10,5.494082966350788e-09
1864,3.835782536043553e-08,9.589455896019672e-10,6.233146221390484e-09
1865,2.3063536858103362e-08,4.706844358715045e-10,7.0602665935837194e-09
1866,2.2868380966656332e-08,0.0,8.271541673821048e-09
1867,3.0572714138088486e-08,0.0,9.7056229719783e-09
1868,3.408512938563035e-08,0.0,6.421836395986702e-09
1869,3.857980246380066e-08,0.0,1.0255390314739543e-08
1870,2.121598008386627e-08,0.0,7.454262984651905e-09
1871,7.434824311758348e-09,0.0,5.3105884134652115e-09
1872,1.69325495846806e-08,0.0,3.0236697590169115e-09
1873,1.496501056408306e-08,5.986004469882289e-10,8.380406590902112e-09
1874,1.7923827755339516e-08,0.0,1.4936522574338085e-08
1875,2.345826111138649e-08,0.0,6.293679966073995e-09
1876,2.8416270225761764e-08,0.0,4.232210359944588e-09
1877,3.0924081073635534e-08,0.0,6.184815992682502e-10
1878,2.0532901601200138e-08,0.0,6.039088673581716e-10
1879,1.0996785704264767e-08,0.0,2.443730107160036e-09
1880,9.626769603698904e-09,0.0,3.2089231272180996e-09
1881,1.8128519130300447e-08,0.0,1.6036766581351003e-08
1882,9.317538740560849e-09,0.0,4.6587693702804245e-09
1883,1.4534479397809719e-08,6.319338941018771e-10,7.583206729222525e-09
1884,2.5746619058963915e-08,1.3203393933736152e-09,9.902545450302114e-09
1885,9.023890079618013e-09,0.0,3.86738152613475e-09
1886,8.38950331427668e-09,0.0,1.8069698626277386e-08
1887,1.8933882017790893e-08,1.3057849246322917e-09,6.528924512139156e-09
1888,1.8387781963724592e-08,0.0,8.876860135842435e-09
1889,2.8819629349641218e-08,0.0,6.891650361495749e-09
1890,7.209825181320184e-09,6.554386478008212e-10,2.621754646714436e-09
1891,2.039750413018737e-08,0.0,1.0836173736095134e-08
1892,1.0656471260972467e-08,0.0,1.5044429257926595e-08
1893,1.7243566574620672e-08,0.0,2.463366621796581e-09
1894,1.0082462864602348e-08,0.0,1.260307880279754e-08
1895,2.046328972937772e-08,1.2037228991346183e-09,6.6204757231957956e-09
1896,2.5946928161602045e-08,5.89702897624278e-10,1.1204354777305525e-08
1897,1.3401440845939305e-08,0.0,1.1070755867592652e-08
1898,2.319925584970406e-08,5.6583548957434e-10,1.0185038590293516e-08
1899,2.984892333302014e-08,5.527578395003729e-10,3.8693048765026106e-09
1900,3.8932899570909285e-08,1.038210628578895e-09,3.633737311048435e-09
1901,2.738482152153665e-08,0.0,1.4530721570427119e-08
1902,1.0802624572647801e-08,0.0,6.383369222096036e-09
1903,7.020286574288548e-09,0.0,9.180374460626695e-09
1904,3.171028950532673e-08,5.374625189347171e-10,9.674325340824907e-09
1905,1.5482276793932215e-08,0.0,7.741138396966107e-09
1906,1.594697174311932e-08,0.0,3.0865106026567446e-09
1907,1.3885677496716653e-08,0.0,6.685696163355459e-09
1908,2.1118973236866623e-08,0.0,4.911389073214423e-09
1909,2.585462333115629e-08,5.500983557560346e-10,6.051082024338683e-09
1910,1.8170112525695004e-08,0.0,2.1911018444065178e-08
1911,2.2877609140437016e-08,0.0,1.4365010292394231e-08
1912,2.1879568379290504e-08,0.0,4.688478938419394e-09
1913,2.8105844762649212e-08,0.0,2.6514948570088848e-09
1914,3.3483718908655646e-08,0.0,4.018046340092951e-09
1915,2.1205371680821372e-08,0.0,7.068456930880984e-09
1916,2.4172416956957932e-08,0.0,1.648119329900055e-08
1917,2.4126133979507358e-08,0.0,9.869782324756216e-09
1918,3.9053681177847466e-08,1.1486376294556067e-09,0.0
1919,1.6574126959767455e-08,0.0,9.207848705727883e-09
1920,1.741613253614105e-08,0.0,1.0601124422748853e-08
1921,2.499006690470651e-08,0.0,9.087297137000405e-09
1922,1.623145884366295e-08,0.0,8.853522359686394e-09
1923,2.653987074552333e-08,0.0,7.431163684401554e-09
1924,1.2891624656674594e-08,0.0,6.445812328337297e-09
1925,3.189471442510694e-08,0.0,8.798542561194722e-09
1926,2.5636119005412183e-08,0.0,1.6719207796001e-08
1927,1.5608915049369898e-08,0.0,6.689535148041159e-09
1928,1.2568645679778001e-08,1.1426041224282812e-09,4.570416489713125e-09
1929,2.0052731031228177e-08,1.1140406375176326e-09,1.0026365515614089e-08
1930,2.10072066408884e-08,1.0503603542488804e-09,1.1553964007759987e-08
1931,1.9389105432310316e-08,0.0,1.1405356659111021e-09
1932,2.1919072779041926e-08,1.0959536611565568e-09,6.575722188983946e-09
1933,1.1470662641954732e-08,0.0,4.588264879146209e-09
1934,2.3963160344919743e-08,0.0,2.2765002327673756e-08
1935,2.6330225111337313e-08,0.0,9.574627313213568e-09
1936,1.9399543305098632e-08,0.0,1.4549657478823974e-08
1937,2.7700460591972842e-08,0.0,8.813782592653752e-09
1938,3.1116513810047763e-08,0.0,5.186085783037697e-09
1939,1.8352860564618823e-08,0.0,4.588215141154706e-09
1940,7.607348528892999e-09,0.0,5.0715658339584024e-09
1941,1.7709016475464523e-08,0.0,0.0
1942,4.247896612241675e-08,0.0,3.034211770724937e-09
1943,1.4516175816936538e-08,0.0,2.9032352077962287e-09
1944,2.8918675454292497e-08,0.0,6.4263723231761105e-09
1945,8.714016175304096e-09,0.0,2.178504043826024e-09
1946,2.7842208538686464e-08,0.0,0.0
1947,1.6689218895749036e-08,0.0,5.960435700558264e-09
1948,9.784699273041042e-09,0.0,9.784699050996437e-09
1949,1.2762110479513922e-08,0.0,2.945102384188658e-09
1950,1.4889506516624351e-08,0.0,8.5082894063504e-09
1951,2.2388944032059044e-08,0.0,4.264560704569931e-09
1952,1.5817205323287453e-08,0.0,3.1634410646574906e-09
1953,1.1851209791302608e-08,0.0,6.464296653518886e-09
1954,3.0294863506696856e-08,9.772536113672459e-10,6.840775057526116e-09
1955,8.447047505910632e-09,0.0,8.447047061821422e-09
1956,6.104799332717903e-09,8.72114158667614e-10,1.744228317335228e-09
1957,8.835037590415595e-09,0.0,5.301022731885041e-09
1958,2.4816730892496253e-09,0.0,8.272243445794913e-10
1959,1.3176271629333769e-08,3.100299128533379e-09,2.325224457422337e-09
1960,2.2838749558218296e-08,0.0,2.7683333403416555e-09
1961,1.320150300188061e-08,0.0,6.25334317660986e-09
1962,5.0735651235811474e-09,0.0,5.073564957047694e-09
1963,9.052474325699222e-09,0.0,3.879631726988464e-09
1964,2.1293889318485526e-08,1.8251904432275978e-09,3.6503810529886493e-09
1965,8.20806533852192e-09,0.0,3.283225968875314e-09
1966,9.970334780007306e-09,0.0,4.431259803538978e-09
1967,1.1339771788243524e-08,0.0,3.9442684118817795e-09
1968,2.0211372131484495e-08,2.69484942694298e-09,4.042274071025531e-09
1969,6.358460868938209e-09,9.083515606356229e-10,2.2708788183223305e-09
1970,1.1496812390987543e-08,0.0,2.7592350626548523e-09
1971,1.6956711590410123e-08,3.083038491169532e-09,6.679916619845017e-09
1972,5.130146973897354e-09,5.130146862875051e-10,2.565073486948677e-09
1973,7.1671650836435674e-09,1.102640756478479e-09,4.961883404153156e-09
1974,4.500457340128605e-09,0.0,1.6876715580593782e-09
1975,1.5420996035686585e-08,0.0,6.8537762132336866e-09
1976,6.8562320265641574e-09,0.0,7.4275851025262796e-09
1977,8.815172591880582e-09,0.0,4.701425582176455e-09
1978,1.2475242172627077e-08,5.940591352171509e-10,2.970295565063452e-09
1979,5.266775904289034e-09,1.7555920051037788e-09,4.681578791299046e-09
1980,3.411090521154847e-09,0.0,6.253665585376211e-09
1981,5.060439622894819e-09,1.2651099057237047e-09,1.2651099057237047e-09
1982,6.828252629986764e-09,1.2415004579935385e-09,6.207502289967692e-10
1983,1.3893695083311286e-08,0.0,1.8945948143667124e-09
1984,1.275781880138993e-08,0.0,3.4794050973729895e-09
1985,9.02333674446254e-09,0.0,3.0077789148208467e-09
1986,7.1933827783254856e-09,1.1988970927134801e-09,4.7955883708539204e-09
1987,6.721898593298192e-09,0.0,6.110817019067127e-09
1988,7.195864348830128e-09,0.0,5.396898372644898e-09
1989,6.585746614717891e-09,5.488122178931576e-10,5.488122178931576e-09
1990,8.172976073694826e-09,0.0,2.724325431913144e-09
1991,5.8614650910726596e-09,0.0,3.5168792322792797e-09
1992,8.815910668147353e-09,5.509944167592096e-10,3.305966445044106e-09
1993,4.4313659408601325e-09,0.0,2.7696036575264316e-09
1994,1.1077346151466827e-08,0.0,1.0549853213248639e-09
1995,5.964695848348356e-09,0.0,5.9646960148818096e-09
1996,7.473328622609188e-09,0.0,4.270473530354479e-09
1997,1.054876808126437e-08,0.0,4.79489448146353e-10
1998,1.0489884516573511e-08,0.0,1.9072516899143466e-09
1999,4.570201106446348e-09,9.140402323914998e-10,3.1991407301035224e-09
2000,3.97622823555821e-09,0.0,1.3254094488601709e-09
2001,1.270551397425379e-08,8.762423564512289e-10,1.7524847129024579e-09
2002,9.63868718173444e-09,0.0,7.448076377869484e-09
2003,1.0000615446870142e-08,0.0,2.5001538617175356e-09
2004,1.1011977996133737e-08,4.404791253964646e-10,2.642874807889939e-09
2005,5.854874363109275e-09,0.0,4.053374635937246e-09
2006,7.412201963319376e-09,0.0,6.588623646663905e-09
2007,6.391167151065247e-09,0.0,6.391167151065247e-09
2008,1.0217855006544596e-08,0.0,3.8316958494988285e-09
2009,5.245011536203492e-09,0.0,5.721830786953319e-09
2010,6.613310343794865e-09,0.0,3.77903447423833e-09
2011,1.0324724186716594e-08,0.0,7.265546830836911e-09
2012,1.7021264397953928e-08,3.404252713057332e-10,4.765953853791416e-09
2013,1.2829975304384789e-08,0.0,6.414987652192394e-09
2014,1.2992670939127038e-08,0.0,5.8467021918362505e-09
2015,1.8619234154471087e-08,2.2165753954528356e-10,6.206410940734486e-09
2016,1.2013772199281902e-08,0.0,9.113896304313585e-09
2017,8.301517695485927e-09,2.515611330355938e-10,3.773417051045058e-09
2018,1.4714360396794746e-08,0.0,6.9699601645822895e-09
2019,2.3213988953330045e-08,0.0,5.101975730781305e-09
