year,en_ADP îles_NOUN,en_ADP iles_NOUN,en_ADP gilles_NOUN
1859,4.430190969628711e-08,2.5460866748261424e-09,4.582956236731661e-09
1860,3.4786598490654796e-08,3.661747072225552e-09,4.119465518703791e-09
1861,2.452301117727984e-08,3.3011746669586728e-09,9.431927461278633e-10
1862,4.472806480748659e-08,5.421583626485926e-09,3.1625904395315985e-09
1863,2.6970951694238465e-08,2.996772441310469e-09,8.490855130105501e-09
1864,3.931677028390368e-08,6.712619238236073e-09,1.4384183844029508e-09
1865,3.435996376310868e-08,5.648213063924601e-09,4.706844358715045e-10
1866,3.259960479340407e-08,5.352174370365503e-09,4.379051787850585e-09
1867,3.542552207136396e-08,3.396968040192405e-09,1.94112459439566e-09
1868,3.210918109175509e-08,4.939873954334928e-09,1.4819622196071691e-09
1869,2.8812763730456936e-08,1.953407657850903e-09,2.9301114867763545e-09
1870,4.529898589566983e-08,2.2936195165357276e-09,5.734048791339319e-10
1871,3.186353225714811e-08,3.18635318130589e-09,0.0
1872,2.6003558417642125e-08,5.442605366390296e-09,2.4189357183956872e-09
1873,3.4718826924518e-08,1.1972008717719973e-08,4.190203295451056e-09
1874,4.182226476245887e-08,6.5720701658555924e-09,5.974609140757536e-10
1875,2.2313955128083762e-08,2.860763514966891e-09,1.716458086775674e-09
1876,5.683254045152353e-08,3.02300739996042e-09,3.627608879952504e-09
1877,5.3807898581226254e-08,4.9478527941460015e-09,4.9478527941460015e-09
1878,3.8650167510922984e-08,8.454724254036705e-09,4.22736201599605e-09
1879,4.093248051617593e-08,6.10932526790009e-10,6.10932526790009e-10
1880,4.2357786611546544e-08,6.417846032391594e-09,1.2835692508872398e-09
1881,4.6018548971460405e-08,6.972507571312292e-10,1.6036766581351003e-08
1882,5.856738738430067e-08,8.652000671460769e-09,6.655385131892899e-10
1883,5.308244865886991e-08,3.791603475633565e-09,1.2638677882037541e-09
1884,3.762967182296961e-08,5.941527270181268e-09,0.0
1885,5.4787903991382336e-08,3.222817901438191e-09,6.445635580831777e-09
1886,2.774989482645651e-08,1.1616235306988187e-08,1.1616235084943582e-08
1887,4.7661149693567495e-08,3.264462256069578e-09,2.6115698492645834e-09
1888,3.550744054336974e-08,6.340614699951175e-09,5.706553452000662e-09
1889,5.137412273370501e-08,5.638623234993645e-09,6.891650361495749e-09
1890,4.5880703680722945e-08,3.2771931834929546e-09,6.554386478008212e-10
1891,3.7607897240832244e-08,5.736798147637501e-09,2.5496880162734215e-09
1892,4.5133290882404253e-08,1.2537024751679837e-09,4.387958441043338e-09
1893,4.495644034818724e-08,8.621783287310336e-09,6.774258043407144e-09
1894,4.663139208105349e-08,6.301539512421073e-09,1.8904617871129403e-09
1895,4.1528441130367355e-08,4.213030146971164e-09,3.611168697403855e-09
1896,4.2458609073037223e-08,7.076434771491336e-09,1.7691086373616827e-09
1897,4.253501018069983e-08,4.661370844871726e-09,2.330685422435863e-09
1898,3.5647634177848886e-08,4.526683805572418e-09,2.8291773368493978e-09
1899,3.703477347016815e-08,5.527578395003729e-09,1.1055156790007459e-09
1900,2.803168719367477e-08,2.07642125715779e-09,1.038210628578895e-09
1901,2.2913829056392387e-08,7.265360812969135e-09,6.706486921359556e-09
1902,3.2407871941586563e-08,3.928227187977029e-09,2.946170252204894e-09
1903,2.8621167658116065e-08,4.860198243861191e-09,3.7801539676252105e-09
1904,4.5146851590516235e-08,5.912087708281888e-09,2.1498500757388683e-09
1905,5.005936287716395e-08,5.676834835544042e-09,5.160759042333041e-10
1906,4.5268823356536814e-08,3.0865107691901983e-09,1.0288369267641428e-08
1907,2.0571373937627868e-08,3.08570607954195e-09,2.057137349353866e-09
1908,4.0273391732625896e-08,3.929111258571538e-09,5.893666887857307e-09
1909,4.1807474815414025e-08,7.151278569317299e-09,5.500983557560346e-10
1910,1.3894791983659616e-08,3.740905585303267e-09,8.01622590529405e-09
1911,4.735132819178034e-08,3.1922244847493175e-09,5.852411444351446e-09
1912,3.1777467768279166e-08,6.251305251225858e-09,3.6465947483854677e-09
1913,4.825720623102825e-08,6.893886572711949e-09,3.71209285532359e-09
1914,2.8795998474606677e-08,6.696743715117748e-10,0.0
1915,2.1205371680821372e-08,2.3561523843085297e-09,2.3561523843085297e-09
1916,3.625862632361532e-08,0.0,1.0987462051303964e-09
1917,4.496234140560773e-08,2.1932848870420685e-09,1.0966424435210342e-09
1918,3.790504266021344e-08,1.1486376294556067e-09,0.0
1919,1.5653341733923298e-08,4.603924241841639e-09,1.8415696745321952e-09
1920,2.3473917920568965e-08,1.514446346106979e-09,3.786115865267448e-09
1921,2.120369302360814e-08,4.543648624011354e-09,7.572747429129834e-10
1922,1.4018077365562931e-08,5.902348387820666e-09,7.377935595798135e-09
1923,2.0170300985000722e-08,4.246379248229459e-09,7.431163684401554e-09
1924,4.769901096324247e-08,3.867487330388997e-09,6.4458122173149945e-09
1925,3.189471442510694e-08,2.1996355847875293e-09,3.299453377181294e-09
1926,2.452150482668003e-08,8.916910765321973e-09,7.802296586589819e-09
1927,3.3447673075670536e-08,5.574612549352764e-09,5.574612327308159e-09
1928,2.6279895593006586e-08,3.4278123672848437e-09,1.9424270192303084e-08
1929,3.342121956961819e-08,2.2280812750352652e-09,1.1140406375176326e-09
1930,1.995684684175103e-08,4.201441416995522e-09,5.2518016602221e-09
1931,2.5091784650044247e-08,2.2810713318222042e-09,5.7026783295555106e-09
1932,4.274219378430644e-08,3.2878609834696704e-09,5.4797681947604815e-09
1933,3.4411986149507356e-08,4.588264879146209e-09,3.4411986593596566e-09
1934,3.354842448288764e-08,1.1981580172459871e-09,2.3963160344919743e-09
1935,2.992070946561398e-08,3.590485242455088e-09,9.574627313213568e-09
1936,2.7886843056990074e-08,8.487300195980652e-09,0.0
1937,4.280980192561401e-08,6.295558963032022e-09,0.0
1938,3.3709557811789637e-08,3.8895642262559704e-09,2.5930428915188486e-09
1939,2.5999884911698246e-08,7.647025235257843e-09,1.3764645423464117e-08
1940,2.7893612752905028e-08,2.5357829169792012e-09,0.0
1941,4.7224041566096275e-08,2.9515025978810172e-09,0.0
1942,4.247896612241675e-08,0.0,0.0
1943,2.6129116648121453e-08,5.806470415592457e-09,0.0
1944,4.819779064746399e-08,6.4263723231761105e-09,0.0
1945,3.485606470121638e-08,0.0,1.3071024262956144e-08
1946,3.3410650246423756e-08,6.960552134671616e-09,0.0
1947,2.7418003867296648e-08,4.7683483828109274e-09,4.7683483828109274e-09
1948,1.9569398546082084e-08,3.2615663503321457e-09,4.348755133776194e-09
1949,4.417653798327592e-08,0.0,2.945102384188658e-09
1950,2.6588404367089424e-08,3.190608444114673e-09,5.317680740191122e-09
1951,3.838104589704017e-08,2.1322803522849654e-09,0.0
1952,2.319856839960721e-08,7.381362521208246e-09,3.1634410646574906e-09
1953,3.44762476345295e-08,1.0773827385790469e-08,0.0
1954,3.8112890621277984e-08,2.9317608341017376e-09,4.886268278880834e-09
1955,2.440258128899586e-08,2.815682353940474e-09,9.385607846468247e-09
1956,3.488456457034772e-08,3.488456634670456e-09,8.72114114258693e-09
1957,4.94762097957846e-08,5.301022620862739e-09,2.6505113659425206e-09
1958,4.6324561964183886e-08,1.6544486891589827e-09,2.4816730892496253e-09
1959,2.712761748568937e-08,2.325224457422337e-09,3.8753737996444215e-09
1960,2.4914999841030294e-08,4.152500121534786e-09,2.7683333403416555e-09
1961,3.404598203360365e-08,5.558527305105088e-09,3.47407969059077e-09
1962,2.5367825173816527e-08,1.2683912808952869e-09,1.0781325887609938e-08
1963,1.1638896069143811e-08,3.2330265131719216e-09,1.939815863494232e-09
1964,2.3727476872181796e-08,3.650380997477498e-09,5.475571551727398e-09
1965,1.91521518644322e-08,3.2832260243864653e-09,5.47204326295514e-09
1966,4.0989153404780154e-08,5.539074976468328e-09,4.985167278981351e-09
1967,2.465167803222812e-08,3.944268467392931e-09,7.395503209828291e-09
1968,3.5931325470528463e-08,5.838840522187638e-09,1.4372530721118437e-08
1969,2.679637134406221e-08,2.725054681906869e-09,2.7250546263957176e-09
1970,2.851209579546321e-08,1.8394900047624674e-09,5.058597540852361e-09
1971,2.980270608077262e-08,2.0553589941130213e-09,6.679916619845017e-09
1972,2.4111690422046195e-08,5.130146751852749e-09,9.234264186641639e-09
1973,2.921997932503473e-08,4.961883570686609e-09,3.3079223804577396e-09
1974,2.2502286256553816e-08,4.500457340128605e-09,5.06301445213353e-09
1975,2.3988217634496323e-08,2.8557400888473694e-09,5.140332159925265e-09
1976,1.7140580510499603e-08,3.9994687561772935e-09,2.856763492431469e-09
1977,3.526069036752233e-08,2.9383909194713453e-09,1.0578207476630297e-08
1978,2.7920778578049976e-08,5.940591352171509e-10,7.128709622605811e-09
1979,2.1652301285257636e-08,2.3407893401383717e-09,2.925986564150662e-09
1980,2.5583178242527538e-08,2.2740603289328476e-09,7.390696055153967e-09
1981,2.4037088763861902e-08,3.162774819820413e-09,3.795329828193417e-09
1982,4.531476704983106e-08,1.2415004579935385e-09,4.966001831974154e-09
1983,3.726036368334462e-08,4.4207211225000265e-09,5.68378455412244e-09
1984,3.421414973558967e-08,4.639206796497319e-09,6.958810416790584e-09
1985,2.947623478632977e-08,1.2031116103372597e-09,7.820225467192188e-09
1986,2.038125046510686e-08,1.1988970927134801e-09,2.997242676272549e-09
1987,1.9554613928107756e-08,1.8332450557601021e-09,1.2221633483022742e-08
1988,1.3792074149421296e-08,1.7989661427186832e-09,4.197587721854745e-09
1989,2.689179900983163e-08,1.6464366536794728e-09,1.1525056686778612e-08
1990,3.596109721115681e-08,2.724325487424295e-09,5.993515905799995e-09
1991,1.875668864670388e-08,1.1722930404189924e-09,2.9307325455363298e-09
1992,3.361066092111287e-08,1.65298330578878e-09,4.958949695321735e-09
1993,3.0465642453236796e-08,1.6617622278225497e-09,5.539207315052863e-09
1994,3.5342008430916394e-08,2.637463358823311e-09,1.0549853213248639e-09
1995,3.5788175978268555e-08,1.6267352465071383e-09,5.422450655157007e-09
1996,3.4697599460287165e-08,2.135236876199542e-09,6.4057106285986265e-09
1997,2.8289877107567918e-08,2.3974471297094624e-09,3.3564262480467733e-09
1998,3.337690301918883e-08,4.768129224785866e-10,9.536258005482523e-09
1999,3.564757022900267e-08,1.8280804925385752e-09,3.656160929565999e-09
2000,3.3135236776615784e-08,1.3254094488601709e-09,3.976228346580513e-09
2001,2.93541191354052e-08,3.06684819206815e-09,7.448060113102173e-09
2002,3.50497728618393e-08,8.76244299341522e-10,6.1337101509018055e-09
2003,3.2501997537792704e-08,2.500153750695233e-09,8.333845613606172e-09
2004,2.8631143678126136e-08,8.809582507929292e-10,3.0833537945085254e-09
2005,2.8373621674404603e-08,9.007499190971657e-10,4.503749373441224e-09
2006,3.9943532925690306e-08,1.6471559671771274e-09,1.0706513675629026e-08
2007,2.676301313897511e-08,7.988958938831558e-10,9.187303195989927e-09
2008,3.448526086913262e-08,8.514879357157668e-10,4.257439734089985e-09
2009,3.862236042095901e-08,4.76819250749827e-10,1.0490023738540799e-08
2010,2.5980861906305108e-08,1.8895172648747405e-09,6.140930874920514e-09
2011,2.562061141020422e-08,3.82397197240536e-10,3.441574775164824e-09
2012,7.99999355649561e-08,1.0212758139171996e-09,6.808505564892542e-09
2013,3.0122549787847674e-08,1.1156500168141292e-09,5.02042502015243e-09
2014,4.1360003422141745e-08,4.330890368553497e-10,1.061068106988916e-08
2015,2.5933932334964993e-08,0.0,6.649726283503021e-09
2016,3.1898636621008336e-08,6.214020409345267e-10,5.592618063099408e-09
2017,3.496699818583693e-08,2.515611330355938e-10,7.798395096347832e-09
2018,2.684725330936999e-08,5.162933414126769e-10,5.937373259712331e-09
2019,2.9336359119724875e-08,2.55098775436835e-10,6.377469552454329e-09
