year,en_ADP arrêt_NOUN,en_ADP jarret_NOUN
1891,3.939267969599314e-07,2.5496880162734215e-09
1892,3.8927461787352513e-07,0.0
1893,3.8982776118245965e-07,1.2316833108982905e-09
1894,4.0077790686154913e-07,0.0
1895,4.0505275933355733e-07,6.018614495673091e-10
1896,3.650260964604968e-07,5.89702897624278e-10
1897,4.026259148304234e-07,0.0
1898,3.4629132983354793e-07,0.0
1899,3.382878048796556e-07,0.0
1900,3.239217107875447e-07,5.191053142894475e-10
1901,3.414719458305626e-07,0.0
1902,3.79073924250406e-07,0.0
1903,3.283333853687509e-07,1.0800440541913758e-09
1904,3.4397601211821893e-07,0.0
1905,3.333850315812015e-07,2.0643036169332163e-09
1906,4.012463818980905e-07,5.658602919567102e-09
1907,3.795418308527587e-07,0.0
1908,3.0745295021006314e-07,1.4734167219643268e-09
1909,3.9552071484649787e-07,1.1001967115120692e-09
1910,3.174425557972427e-07,0.0
1911,3.3518355735395744e-07,0.0
1912,4.349866742359154e-07,0.0
1913,3.706789755142381e-07,0.0
1914,3.676512392303266e-07,6.696743715117748e-10
1915,3.2279288575409737e-07,3.534228465440492e-09
1916,3.702774620251148e-07,0.0
1917,4.2878718886640854e-07,0.0
1918,4.169554586042068e-07,0.0
1919,3.6831394822911534e-07,0.0
1920,3.9678494090367167e-07,2.2716695191604686e-09
1921,3.846955678454833e-07,0.0
1922,4.013596992535895e-07,0.0
1923,4.681633072323166e-07,0.0
1924,4.022186885777046e-07,1.289162443462999e-09
1925,4.311285692892852e-07,4.399271169575059e-09
1926,4.324701592395286e-07,0.0
1927,4.1698100972098473e-07,0.0
1928,3.6677593584499846e-07,0.0
1929,4.3224775936323567e-07,0.0
1930,3.476692711501528e-07,1.0503603542488804e-09
1931,4.0146855440070794e-07,1.1405356659111021e-09
1932,3.7043233191980107e-07,0.0
1933,3.452669261605479e-07,0.0
1934,3.3788055020522734e-07,0.0
1935,3.18356370598849e-07,0.0
1936,3.528292040755332e-07,4.849885826274658e-09
1937,3.0218683377825073e-07,8.813782592653752e-09
1938,3.708051394823997e-07,0.0
1939,3.4717493235802976e-07,1.988226472349197e-08
1940,2.332920274739081e-07,0.0
1941,3.984528404998855e-07,0.0
1942,4.09618593266714e-07,0.0
1943,4.964531967743824e-07,0.0
1944,3.405977224701928e-07,0.0
1945,3.376681263489445e-07,0.0
1946,4.3294633655932557e-07,0.0
1947,3.850441316899378e-07,0.0
1948,3.989982815255644e-07,1.195907639583993e-08
1949,2.9058344352961285e-07,5.890204768377316e-09
1950,3.573481421881297e-07,2.1270722960764488e-09
1951,2.8679170327450265e-07,0.0
1952,4.0175703475142654e-07,0.0
1953,2.844290349912626e-07,1.0773827385790469e-09
1954,3.498568048598827e-07,0.0
1955,3.2849627018549654e-07,0.0
1956,3.619273627464281e-07,8.72114158667614e-10
1957,3.339644365496497e-07,0.0
1958,3.118635731880204e-07,1.6544486891589827e-09
1959,3.4723350950116583e-07,0.0
1960,3.76493346720963e-07,0.0
1961,4.016036143639212e-07,0.0
1962,3.938355064292409e-07,6.341956404476434e-10
1963,4.791345418198034e-07,0.0
1964,3.6929688462805643e-07,6.083968329129164e-10
1965,3.310586293991946e-07,3.830430306273058e-09
1966,4.126610804178199e-07,5.539074754423723e-10
1967,3.4758866718220816e-07,0.0
1968,4.585735666751134e-07,0.0
1969,3.51532065678839e-07,4.5417578031781147e-10
1970,3.219107611585059e-07,0.0
1971,3.91545881939237e-07,0.0
1972,3.5654520047501137e-07,0.0
1973,3.192145072716812e-07,0.0
1974,3.1896991004032316e-07,1.1251143350321513e-09
1975,3.2612553013677825e-07,5.711480177694739e-10
1976,3.433829647292441e-07,3.4281160132820787e-09
1977,3.514315665142931e-07,0.0
1978,3.403958714898181e-07,5.940591352171509e-10
1979,3.979342011461995e-07,2.3407893401383717e-09
1980,3.6100706779507163e-07,1.1370301367108482e-09
1981,3.643516492957133e-07,6.325549528618524e-10
1982,3.5506911899574334e-07,0.0
1983,3.915496051831724e-07,0.0
1984,3.659174296899437e-07,5.799008495621649e-10
1985,3.7236304706311785e-07,0.0
1986,3.662630660983268e-07,0.0
1987,4.870320822192298e-07,6.110816852533674e-10
1988,3.8258014001257834e-07,5.996553809062277e-10
1989,4.291711661608133e-07,1.6464366536794728e-09
1990,3.884888144511933e-07,0.0
1991,3.909597410256538e-07,0.0
1992,3.906550318788504e-07,0.0
1993,4.5920029378976324e-07,1.1078414852150331e-09
1994,4.43093824742391e-07,6.857404422078162e-09
1995,4.2132441535613907e-07,2.7112254663563817e-09
1996,4.4679831034954987e-07,5.338092190498855e-10
1997,4.7037914896463917e-07,2.3974471297094624e-09
1998,4.2388668930470885e-07,9.536258449571733e-10
1999,4.821562242796062e-07,1.3710603485872497e-09
2000,4.4887198669130157e-07,8.836062992401139e-10
2001,4.6440845835604705e-07,4.3812117822561447e-10
2002,4.7098131972234114e-07,0.0
2003,5.091980028737453e-07,2.9168460979889232e-09
2004,5.268130394142645e-07,0.0
2005,4.76046324138224e-07,1.3511248786457486e-09
2006,5.07324045884161e-07,1.2353669198716943e-09
2007,5.616238354377856e-07,3.994479469415779e-10
2008,6.024276899552206e-07,1.2772318758180745e-09
2009,6.961561211937806e-07,2.860915504498962e-09
2010,8.096581041172612e-07,2.8342759250676863e-09
2011,7.651767646166263e-07,1.1471915639660324e-09
2012,9.896162964651012e-07,1.7021263287730903e-09
2013,9.092547657019168e-07,1.3945624655065103e-09
2014,9.573433317200397e-07,4.330890368553497e-10
2015,1.0054385484181694e-06,0.0
2016,9.739441111378255e-07,0.0
2017,9.295183645008365e-07,5.031222660711876e-10
2018,1.0362007287767483e-06,2.0651733656507076e-09
2019,1.0448845841892762e-06,1.02039510174734e-09
