year,dernier_ADJ âge_NOUN,dernier_ADJ age_NOUN,dernier_ADJ sage_NOUN
1862,1.5903312089449173e-07,2.710791813242963e-09,0.0
1863,1.5083755044997815e-07,4.994620883547185e-09,0.0
1864,1.8699438442126848e-07,7.1920918109924514e-09,0.0
1865,1.812135081991073e-07,4.236159922843541e-09,0.0
1866,2.1165416796975478e-07,1.1190909809943861e-08,0.0
1867,1.7130425078448752e-07,5.338092634588065e-09,0.0
1868,1.8969116410971765e-07,3.951899252285784e-09,0.0
1869,1.6213283515753574e-07,2.9301114867763545e-09,0.0
1870,2.563119778642431e-07,1.7202146374017957e-09,0.0
1871,1.348889497876371e-07,4.248470908407853e-09,0.0
1872,2.18308954913482e-07,3.023669647994609e-09,0.0
1873,1.8017873060216516e-07,4.1902030178953e-09,5.986004469882289e-10
1874,2.019417877363594e-07,2.987304514867617e-09,0.0
1875,1.4475463672170008e-07,2.2886108563824337e-09,0.0
1876,2.194703370150819e-07,3.627608879952504e-09,0.0
1877,1.9915107429824275e-07,5.566334393414252e-09,0.0
1878,1.4191859065704193e-07,6.039088673581716e-10,0.0
1879,2.1321545773389516e-07,1.832797580370027e-09,0.0
1880,1.5081938897765212e-07,2.5671385017744797e-09,0.0
1881,1.2759689127506135e-07,2.7890030285249168e-09,0.0
1882,1.211280107327184e-07,3.3276925659464496e-09,6.655385131892899e-09
1883,9.163041170268116e-08,3.791603309100111e-09,0.0
1884,1.0496697910866715e-07,1.914492120391742e-08,0.0
1885,1.1473231609215873e-07,4.511944984297855e-09,0.0
1886,1.1745304107080301e-07,1.2906927748801422e-09,0.0
1887,1.13603285001318e-07,4.57024718070187e-09,0.0
1888,1.033520220516948e-07,6.974676169946292e-09,0.0
1889,1.253027335224033e-07,1.8795410228200637e-09,0.0
1890,1.1863439652870511e-07,8.520702365899524e-09,0.0
1891,9.752556451303462e-08,1.912266012205066e-09,0.0
1892,6.456567547274972e-08,6.8953636134239105e-09,0.0
1893,9.85346630955064e-08,6.158416554491453e-10,0.0
1894,8.948185836743505e-08,9.452308935564702e-09,2.520615716150587e-09
1895,1.1495554019802512e-07,1.8055843487019274e-09,0.0
1896,7.13540515562272e-08,4.127920172347643e-09,0.0
1897,5.884980680548324e-08,5.826713556089658e-10,0.0
1898,4.9227686815811467e-08,1.13167097914868e-09,4.52668391659472e-09
1899,8.18081602460552e-08,2.2110313580014918e-09,0.0
1900,9.395806443990296e-08,2.07642125715779e-09,0.0
1901,6.594711976504186e-08,2.235495621949468e-09,0.0
1902,4.075535642300565e-08,1.4730851538580225e-09,0.0
1903,5.778235845355084e-08,3.2401321625741275e-09,0.0
1904,5.858341367570574e-08,5.374625189347171e-10,0.0
1905,7.58631557573608e-08,2.5803795766776716e-09,0.0
1906,8.127811668146023e-08,5.144184522798412e-10,5.144184522798412e-10
1907,1.208568249921882e-07,2.057137349353866e-09,0.0
1908,5.009616899087632e-08,4.911389073214423e-10,0.0
1909,7.97642627503592e-08,2.200393367512987e-09,0.0
1910,8.123109296320763e-08,3.740905585303267e-09,0.0
1911,5.3735778493546604e-08,1.0640748282497725e-09,0.0
1912,5.46989227245831e-08,1.5628263683176158e-09,0.0
1913,6.310557409960893e-08,2.121195941118259e-09,0.0
1914,7.902157506123331e-08,4.018046340092951e-09,0.0
1915,7.068457108516668e-08,0.0,0.0
1916,5.8233549538044826e-08,2.197492410260793e-09,0.0
1917,6.360526327853222e-08,4.3865698851064394e-09,0.0
1918,7.351280828515883e-08,0.0,0.0
1919,8.563299047636974e-08,4.603924352863942e-09,9.207848372660976e-10
1920,5.5277290300637105e-08,2.2716695191604686e-09,7.572231730534895e-10
1921,5.376650591415455e-08,1.5145494858259667e-09,0.0
1922,3.6151885041135756e-08,1.4755870969551665e-09,0.0
1923,6.688047449188161e-08,2.1231896241147297e-09,0.0
1924,4.898817351772777e-08,2.578324886925998e-09,1.289162443462999e-09
1925,7.038833871320094e-08,2.1996355847875293e-09,1.0998177923937646e-09
1926,1.058883185578452e-07,2.229227691330493e-09,0.0
1927,5.686104742608222e-08,1.1149224876660924e-09,5.574612549352764e-09
1928,7.655447831211859e-08,2.2852082448565625e-09,0.0
1929,5.23599084090165e-08,0.0,1.1140406375176326e-09
1930,9.033099246380516e-08,2.100720708497761e-09,1.0503603542488804e-09
1931,6.84321435073798e-08,0.0,0.0
1932,3.507051715700982e-08,0.0,0.0
1933,8.144170493551428e-08,1.1470662197865522e-09,0.0
1934,4.313368862085554e-08,0.0,0.0
1935,8.976213194955562e-08,3.590485242455088e-09,0.0
1936,1.1275984235226133e-07,6.0623572828433225e-09,0.0
1937,3.2485084489053406e-07,1.3850229629852606e-08,0.0
1938,3.928460046154214e-07,1.426173557028676e-08,0.0
1939,8.717609034647467e-08,4.588215141154706e-09,0.0
1940,1.2425336137766863e-07,1.0143131667916805e-08,0.0
1941,7.969057236323351e-08,1.1806010835613279e-08,0.0
1942,1.1226583751522412e-07,3.034211770724937e-09,3.034211770724937e-09
1943,8.419382169222445e-08,5.806470415592457e-09,0.0
1944,1.5101974781828176e-07,3.2131861615880553e-09,0.0
1945,9.367567344042982e-08,0.0,0.0
1946,5.707652661612883e-08,2.7842208538686464e-09,0.0
1947,7.867775053682635e-08,4.7683483828109274e-09,2.3841741914054637e-09
1948,1.174163912764925e-07,5.435943917220243e-09,0.0
1949,6.282885323116716e-08,5.890204879399619e-09,0.0
1950,7.551106762093696e-08,9.57182533234402e-09,2.1270722960764488e-09
1951,1.194077015043149e-07,8.529121298117559e-09,0.0
1952,1.613355067320299e-07,9.490323304994774e-09,0.0
1953,7.649417455013463e-08,2.1547654771580937e-09,2.1547654771580937e-09
1954,9.577085080536563e-08,5.863521668203475e-09,0.0
1955,1.3796844200442138e-07,6.569925492527773e-09,0.0
1956,7.500181453679033e-08,3.314033758528012e-08,0.0
1957,1.1220497952990627e-07,1.0602045297236629e-08,0.0
1958,5.873292963087806e-08,2.481673033738474e-09,0.0
1959,8.835852582933512e-08,3.1002992395556817e-09,7.750747821333448e-10
1960,1.0242833070606139e-07,0.0,0.0
1961,8.754680891343014e-08,2.0844477810477713e-09,0.0
1962,8.307962673370639e-08,6.341956515498737e-09,0.0
1963,8.729171696586491e-08,0.0,0.0
1964,1.0707784525720854e-07,4.258777774879263e-09,0.0
1965,6.128688312401209e-08,5.472043373977442e-10,2.73602163147757e-09
1966,7.311578542612551e-08,9.970334891029609e-09,0.0
1967,8.825301023307475e-08,5.916402701089396e-09,0.0
1968,7.141350977235561e-08,8.084548336340092e-09,2.24570789741918e-09
1969,1.0718548537624883e-07,1.0900218644360748e-08,4.5417578031781147e-10
1970,9.197449912790034e-08,5.518469958776251e-09,0.0
1971,1.0071259026744883e-07,1.541519245584766e-09,5.138397485282553e-10
1972,9.38816882012361e-08,6.669191032759869e-09,0.0
1973,6.229920046507686e-08,3.307922213924286e-09,0.0
1974,5.6818272753389465e-08,1.687671502548227e-09,0.0
1975,8.909908899568109e-08,5.711480177694739e-09,0.0
1976,6.39915000988367e-08,1.142705374768127e-09,0.0
1977,7.169673921225694e-08,4.113747231748732e-09,1.1753563677885381e-09
1978,5.405938097169383e-08,2.3762365408686037e-09,0.0
1979,8.192762379621854e-08,1.7555920051037788e-09,0.0
1980,6.594774504264933e-08,2.8425753972882717e-09,5.685150683554241e-10
1981,5.8827609450418095e-08,1.8976649140967083e-09,2.5302198114474095e-09
1982,9.062953409966212e-08,1.1173504121941846e-08,0.0
1983,9.662433342327859e-08,6.9468474306333405e-09,6.315316047889041e-10
1984,7.770671572870924e-08,1.6237223676718315e-08,0.0
1985,5.414002401948892e-08,9.624892771675775e-09,5.4140022465176685e-09
1986,5.574871408953186e-08,2.9972427317837003e-09,0.0
1987,8.188494859950879e-08,7.944061963804927e-09,0.0
1988,5.756691479064102e-08,2.398621523624911e-09,0.0
1989,6.366222038423075e-08,4.939309961038418e-09,1.6464366536794728e-09
1990,8.499895187696893e-08,4.3589208909011745e-09,5.44865097484859e-10
1991,1.0140335149344537e-07,2.930732601047481e-09,5.861465202094962e-10
1992,8.59551292364813e-08,1.65298330578878e-09,0.0
1993,7.200969776022248e-08,3.877445031719162e-09,0.0
1994,7.64864367397422e-08,3.6924485691258724e-09,5.274926606624319e-10
1995,6.615390191200277e-08,1.6267352465071383e-09,0.0
1996,5.765139476920922e-08,5.338092190498855e-10,0.0
1997,7.336188900808338e-08,9.58978896292706e-10,2.397447240731765e-09
1998,6.866105906055964e-08,2.86087753487152e-09,1.43043876743576e-09
1999,6.901003501980085e-08,4.570201161957499e-10,4.570201161957499e-09
2000,5.87598201207129e-08,1.7672125984802278e-09,0.0
2001,6.87850274516677e-08,4.3812118655228716e-09,8.762423564512289e-10
2002,6.133710428457562e-08,4.38122149670761e-10,1.314366449012283e-09
2003,7.083769304472298e-08,2.0834615144238455e-09,4.1669229178253886e-10
2004,7.444096894460017e-08,0.0,8.809582507929292e-10
2005,4.909087181204086e-08,1.3511248786457486e-09,4.5037495954858286e-10
2006,5.80622483425941e-08,1.6471559671771274e-09,8.235779835885637e-10
2007,5.152878657099791e-08,2.396687653893892e-09,3.994479469415779e-10
2008,7.876263197204025e-08,1.2772318758180745e-09,4.257439678578834e-10
2009,5.435739325321265e-08,1.907277002999308e-09,9.53638501499654e-10
2010,5.0544585405987164e-08,4.723793023408973e-10,4.723793023408973e-10
2011,4.665245967316878e-08,0.0,7.64794394481072e-10
2012,4.9702091331482734e-08,0.0,3.404252713057332e-10
2013,4.741512427131056e-08,2.789125042035323e-10,0.0
2014,5.586848672578526e-08,2.1654451842767486e-10,1.0827225921383743e-09
2015,5.78526169192628e-08,4.433150790905671e-10,3.103205609145121e-09
2016,6.50400764357073e-08,4.1426800878596737e-10,1.86420612280358e-09
2017,6.037467414898856e-08,5.031222660711876e-10,2.515611330355938e-10
2018,5.627597587931632e-08,5.162933414126769e-10,7.744400121190154e-10
2019,4.5152482641697134e-08,2.55098775436835e-10,7.65296326310505e-10
