year,premier_ADJ âge_NOUN,premier_ADJ age_NOUN,premier_ADJ sage_NOUN
1904,1.7902876479070073e-06,8.921877459044936e-08,0.0
1905,1.5719672026293097e-06,7.89596148464966e-08,2.0643036169332163e-09
1906,1.61270185117246e-06,6.275905101160717e-08,5.144184522798412e-10
1907,1.8215951005373654e-06,9.771402131875107e-08,0.0
1908,1.911512658381298e-06,7.563539394794816e-08,0.0
1909,1.8026723558328683e-06,6.161101689938775e-08,0.0
1910,2.034518093552151e-06,7.588693939908353e-08,0.0
1911,1.809991285739443e-06,1.0427933450074534e-07,1.0640748282497725e-09
1912,1.9436351008650377e-06,8.022508657390404e-08,0.0
1913,2.369905995891486e-06,9.121142374723945e-08,1.060597942803554e-09
1914,1.9507613977509664e-06,9.375441134551465e-08,0.0
1915,1.8613603476325125e-06,1.3312260715991897e-07,0.0
1916,1.4448512253295576e-06,1.38442024066876e-07,0.0
1917,1.2962313924447244e-06,4.605898329401725e-08,2.1932848870420685e-09
1918,1.2566095533017574e-06,7.351281006151567e-08,0.0
1919,1.3121184401221342e-06,6.629650739498061e-08,0.0
1920,1.5386774823156202e-06,8.178010224568766e-08,0.0
1921,1.7538483101375846e-06,8.178567167949069e-08,0.0
1922,1.5390372940515817e-06,7.377935390406876e-08,1.4755870969551665e-09
1923,1.5966385866761357e-06,1.1146745393375568e-07,0.0
1924,1.5057416891117725e-06,7.477142183187624e-08,0.0
1925,1.7982020708018354e-06,1.0668232408583833e-07,0.0
1926,1.8725512163086933e-06,9.808601753036328e-08,0.0
1927,1.75265817148329e-06,9.81131775823485e-08,6.689534925996554e-09
1928,1.5893623679374969e-06,1.0054916366186717e-07,0.0
1929,1.467191541593138e-06,6.127223506346979e-08,1.1140406375176326e-09
1930,1.4946627526768452e-06,9.873387407655088e-08,2.100720708497761e-09
1931,1.5636744183922247e-06,1.0606981604155408e-07,0.0
1932,1.2592507792064112e-06,1.413780258419095e-07,0.0
1933,1.2594787457409495e-06,7.226517029224055e-08,0.0
1934,1.1298630155920364e-06,5.990790086229936e-08,0.0
1935,1.2052062254852558e-06,1.543908654255688e-07,0.0
1936,1.1300234206146342e-06,6.911087169214625e-08,0.0
1937,1.0815770479233322e-06,8.184227029417457e-08,0.0
1938,1.116305002879514e-06,1.0372171477257552e-07,0.0
1939,1.3504647036199913e-06,5.047036566452334e-08,1.5294050470515685e-09
1940,1.0244563037886678e-06,5.578722350740861e-08,0.0
1941,1.1835525643988376e-06,8.559357844717397e-08,0.0
1942,9.648793148908652e-07,5.158160032436854e-08,0.0
1943,1.0132290544362377e-06,3.1935587729847725e-08,0.0
1944,1.102122885399126e-06,1.478065616566937e-07,3.2131861615880553e-09
1945,7.45048367889467e-07,3.921307190069001e-08,2.178504043826024e-09
1946,8.046398418670719e-07,1.4199526443547938e-07,4.1763312808029696e-09
1947,9.65590497337132e-07,2.861009007482096e-08,1.1920870957027319e-09
1948,9.154129649857623e-07,6.196976021222156e-08,1.0871887834440486e-09
1949,9.247621619579149e-07,4.613993898061608e-08,1.9634016634739737e-09
1950,8.359394272350329e-07,6.381216888229346e-08,0.0
1951,8.667719750832248e-07,6.503454930140151e-08,3.1984206394497505e-09
1952,8.161677991225247e-07,4.8506098693223976e-08,1.0544803918932644e-09
1953,6.49661815121938e-07,4.632745653765369e-08,0.0
1954,7.925526781527026e-07,1.2215670253112876e-07,9.772536113672459e-10
1955,1.324309287120684e-06,8.447047061821422e-08,0.0
1956,6.767605977842095e-07,1.1075849748465316e-07,0.0
1957,6.962009764244215e-07,8.746687640837081e-08,8.835037701437898e-10
1958,8.545227450085235e-07,1.232564290631899e-07,8.272243445794913e-10
1959,6.936919043631917e-07,1.263371895987575e-07,3.1002992395556817e-09
1960,9.945237948727481e-07,1.1973041669222084e-07,2.076250060767393e-09
1961,9.699630396653447e-07,1.2854094871839195e-07,6.948159270159238e-10
1962,8.878738917417195e-07,1.281075201475801e-07,1.2683912808952869e-09
1963,8.670977358349319e-07,1.5065903635758104e-07,0.0
1964,8.122097705509645e-07,7.118243050552309e-08,6.083968329129164e-10
1965,7.135544510816771e-07,8.426947006867636e-08,2.188817349590977e-09
1966,8.447088974961048e-07,1.2296746110251888e-07,0.0
1967,9.022514024792372e-07,1.7108264183107735e-07,9.860671168482327e-10
1968,9.297230612048679e-07,1.0914140477491507e-07,4.4914158503495116e-10
1969,1.0950177973256814e-06,1.1808570477001012e-07,0.0
1970,1.0641449179615847e-06,9.47337346346444e-08,0.0
1971,1.02408259650133e-06,1.2383537961735414e-07,1.0276794970565106e-09
1972,8.049200204141016e-07,1.6621675857919627e-07,2.0520586896388693e-09
1973,9.33936743940933e-07,1.7697383825066026e-07,2.7566018911961976e-09
1974,7.397626760052844e-07,1.5639089401275896e-07,5.625571675160757e-10
1975,7.482039050543676e-07,3.0841993670094325e-07,0.0
1976,7.130481352035645e-07,4.5536810489021917e-07,2.285410749536254e-09
1977,8.051191091595911e-07,1.404550831196616e-07,0.0
1978,7.467323221987954e-07,4.657423735565658e-07,0.0
1979,7.970387860822825e-07,2.0540426159953995e-07,2.3407893401383717e-09
1980,8.061543912418756e-07,3.166628856909881e-07,1.1370301367108482e-09
1981,7.85000720426865e-07,2.947706137512718e-07,1.8976649140967083e-09
1982,8.678088025959596e-07,2.0919282450737597e-07,0.0
1983,8.942487781382624e-07,2.7534778279658667e-07,3.1576580239445207e-09
1984,8.309979193654726e-07,3.9491249204104406e-07,5.799008495621649e-10
1985,5.774935587510299e-07,3.296525790119631e-07,6.015558051686298e-10
1986,6.258242919443546e-07,2.1520202597713478e-07,1.1988970927134801e-09
1987,6.972441877195479e-07,3.232622081128511e-07,2.4443267410134695e-09
1988,7.015967717904914e-07,2.0868006966878738e-07,5.996553809062277e-10
1989,7.134558757115883e-07,2.7550373593587807e-07,0.0
1990,1.0886404702148411e-06,2.6208011316697366e-07,1.634595292454577e-09
1991,6.95169772413351e-07,2.438369470780799e-07,2.9307325455363298e-09
1992,7.862690427629104e-07,4.066338809005643e-07,2.754972139307199e-09
1993,6.802146685913613e-07,3.7168081173932777e-07,2.7696036575264316e-09
1994,6.667507488344881e-07,3.2651795356386515e-07,2.1099706426497278e-09
1995,6.528630507318667e-07,6.669614425192094e-07,1.0844901643380922e-09
1996,7.724219308613556e-07,1.72954181865137e-07,1.067618438099771e-09
1997,7.906780776778533e-07,2.862551959914583e-07,0.0
1998,6.675380799237018e-07,1.1968004365314755e-07,3.3376904573501065e-09
1999,7.700788948739046e-07,1.4853153862404156e-07,9.140402323914998e-10
2000,6.85236681619017e-07,1.2503028923305237e-07,6.185244094680797e-09
2001,6.124933946694e-07,7.973805560279601e-08,1.3143635069212678e-09
2002,7.868673819189098e-07,9.156753089101244e-08,1.314366449012283e-09
2003,7.671304924627975e-07,1.0708992148611429e-07,2.500153750695233e-09
2004,9.056250540595556e-07,6.739330721261538e-08,2.202395626982323e-09
2005,7.737441549693358e-07,6.440361777215742e-08,3.15262471684008e-09
2006,6.724514243217072e-07,7.988706673955903e-08,3.706100759615083e-09
2007,8.755898903700654e-07,6.351222447964489e-08,1.1983438408247338e-09
2008,7.565470312442812e-07,4.04456771962991e-08,5.5346716099080595e-09
2009,6.708846616021447e-07,7.676790136912359e-08,1.430457752249481e-09
2010,4.3269944205448496e-07,1.2281862027396784e-08,2.834275814045384e-09
2011,4.6767178041307034e-07,4.971163536371392e-09,3.82397197240536e-10
2012,4.340422172788294e-07,8.17020642807087e-09,2.3829769546512836e-09
2013,4.069333576772749e-07,3.62586255464592e-09,1.3945625210176615e-09
2014,4.051547812800038e-07,6.27979097889142e-09,2.1654451148878096e-09
2015,4.679190652723264e-07,5.984753692622746e-09,1.773260344117844e-09
2016,5.431053544668885e-07,3.521278135742989e-08,4.142680198881976e-09
2017,3.353309878662003e-07,7.043711724996626e-09,2.0124890642847504e-09
2018,4.0632286513186955e-07,5.679226589005992e-09,1.2907333535316923e-09
2019,3.83158356598301e-07,7.652963374127353e-09,1.2754939326953263e-09
