year,long_ADJ est_NOUN,long_ADJ geste_NOUN
1800,0.0,0.0
1801,0.0,0.0
1802,0.0,0.0
1803,7.801356893821776e-09,0.0
1804,0.0,0.0
1805,0.0,0.0
1806,0.0,2.881669125542885e-09
1807,0.0,0.0
1808,4.5321479902327155e-09,0.0
1809,0.0,0.0
1810,0.0,0.0
1811,0.0,0.0
1812,0.0,0.0
1813,0.0,0.0
1814,0.0,0.0
1815,2.697223555614414e-09,0.0
1816,0.0,0.0
1817,1.2454987263765815e-08,0.0
1818,0.0,0.0
1819,0.0,0.0
1820,0.0,0.0
1821,0.0,0.0
1822,1.0025615893027862e-09,0.0
1823,0.0,0.0
1824,0.0,0.0
1825,0.0,0.0
1826,3.5231937367541377e-09,0.0
1827,0.0,0.0
1828,9.172301251858528e-10,0.0
1829,8.57317605795771e-10,8.57317605795771e-10
1830,1.0436835840010872e-09,0.0
1831,0.0,0.0
1832,4.058990921151917e-09,0.0
1833,0.0,0.0
1834,0.0,0.0
1835,0.0,0.0
1836,0.0,0.0
1837,0.0,0.0
1838,6.312161904276081e-10,0.0
1839,6.9914751765765e-10,0.0
1840,0.0,0.0
1841,0.0,0.0
1842,1.341653010911159e-09,1.341653010911159e-09
1843,0.0,0.0
1844,0.0,0.0
1845,0.0,0.0
1846,1.7563503984519002e-09,0.0
1847,0.0,0.0
1848,8.045221711050488e-10,0.0
1849,8.379414939696517e-10,0.0
1850,0.0,0.0
1851,0.0,6.449438760824933e-10
1852,3.906327261660181e-09,0.0
1853,0.0,0.0
1854,0.0,0.0
1855,5.306937111981824e-10,0.0
1856,7.765783571755946e-09,0.0
1857,3.905207268672939e-09,0.0
1858,1.4681028059904122e-09,0.0
1859,5.092173349652285e-10,0.0
1860,0.0,0.0
1861,0.0,0.0
1862,9.035972525772706e-10,0.0
1863,0.0,0.0
1864,0.0,9.589455896019672e-10
1865,4.706844358715045e-10,4.706844358715045e-10
1866,2.919367858567057e-09,1.4596839292835284e-09
1867,9.7056229719783e-10,2.426405742994575e-09
1868,9.87974813071446e-10,4.93987406535723e-10
1869,9.767038289254515e-10,0.0
1870,0.0,1.7202146374017957e-09
1871,6.37270636261178e-09,0.0
1872,1.2094678591978436e-09,0.0
1873,1.7958012854535355e-09,0.0
1874,1.792382742227261e-09,0.0
1875,1.1443054281912168e-09,5.721527140956084e-10
1876,3.02300739996042e-09,1.209202959984168e-09
1877,1.2369631985365004e-09,0.0
1878,6.039088673581716e-10,3.6234530931267273e-09
1879,2.443730107160036e-09,0.0
1880,8.343199908722454e-09,0.0
1881,6.972507571312292e-10,0.0
1882,1.3310770263785798e-09,6.655385131892899e-10
1883,1.2638677882037541e-09,8.21514056781325e-09
1884,0.0,2.6406787867472303e-09
1885,1.933690763067375e-09,0.0
1886,6.453463874400711e-09,1.936039106809062e-09
1887,5.876032105334161e-09,1.9586774424595887e-09
1888,1.9021844099853524e-09,1.775372027168487e-08
1889,1.2530273485467092e-09,6.265136742733546e-10
1890,0.0,2.6217545912032847e-09
1891,6.374220040683554e-10,7.0116419337296065e-09
1892,1.8805537127519756e-09,5.641661360300532e-09
1893,2.463366621796581e-09,1.847525021858587e-09
1894,1.2603078580752936e-09,2.520615716150587e-09
1895,1.8055843487019274e-09,3.0093072478365457e-09
1896,1.179405795248556e-09,4.1279202278587945e-09
1897,1.1653427112179315e-09,1.1653427112179315e-09
1898,1.6975064687230201e-09,3.960848538042683e-09
1899,5.527578395003729e-10,4.9748205555033564e-09
1900,1.038210628578895e-09,3.633737311048435e-09
1901,4.470991132876634e-09,1.1736351446245408e-08
1902,1.9641135384773634e-09,3.437198747846537e-09
1903,4.860198243861191e-09,9.1803746826713e-09
1904,2.6873125946735854e-09,8.599400302955473e-09
1905,4.64468330463319e-09,5.676835002077496e-09
1906,5.144184522798412e-10,5.658602919567102e-09
1907,3.08570607954195e-09,3.0857059130084963e-09
1908,9.822778146428846e-10,3.437972351250096e-09
1909,1.6502950117569526e-09,4.950885035270858e-09
1910,2.67207544979442e-09,2.137660271017694e-09
1911,5.320374141248863e-10,3.7242617878519013e-09
1912,1.5628263128064646e-09,3.125652625612929e-09
1913,1.590896969716482e-09,1.2196876397752021e-08
1914,1.3393487430235496e-09,4.018046340092951e-09
1915,0.0,0.0
1916,5.493730803607377e-09,2.197492410260793e-09
1917,0.0,7.676496771580332e-09
1918,0.0,1.378365155346728e-08
1919,0.0,9.207848372660976e-10
1920,7.572231730534895e-10,3.028892692213958e-09
1921,1.5145494858259667e-09,1.1359120755116692e-08
1922,4.426761179843197e-09,6.640141769764796e-09
1923,2.1231896241147297e-09,4.246379248229459e-09
1924,1.289162443462999e-09,3.867487219366694e-09
1925,3.299453377181294e-09,8.798542339150117e-09
1926,1.1146138456652466e-09,4.458455382660986e-09
1927,3.344767462998277e-09,2.1183527820767267e-08
1928,5.713020612141406e-09,5.713020723163709e-09
1929,2.2280812750352652e-09,8.912325100141061e-09
1930,2.7309369432515496e-08,7.352522590764465e-09
1931,1.1405356659111021e-09,3.4216069977333063e-09
1932,3.287861094491973e-09,7.6716757391182e-09
1933,1.1470662197865522e-09,3.4411986593596566e-09
1934,2.3963160344919743e-09,2.3963160344919743e-09
1935,3.590485242455088e-09,7.180970484910176e-09
1936,3.6374143697059935e-09,7.274828739411987e-09
1937,6.295559185076627e-09,8.813782592653752e-09
1938,7.779128674556546e-09,1.0372171566075394e-08
1939,4.588215141154706e-09,6.117620188206274e-09
1940,2.5357829169792012e-09,2.5357829169792012e-09
1941,0.0,8.854508237732261e-09
1942,0.0,0.0
1943,0.0,1.4516175816936538e-08
1944,0.0,3.2131861615880553e-09
1945,2.178504043826024e-09,0.0
1946,4.1763312808029696e-09,1.1136883415474585e-08
1947,1.1920870957027319e-09,2.3841741914054637e-09
1948,5.435943917220243e-09,1.3046265401328583e-08
1949,4.908504158684934e-09,8.835307596655184e-09
1950,0.0,0.0
1951,0.0,3.1984206394497505e-09
1952,1.3708244983590134e-08,7.381362632230548e-09
1953,0.0,4.3095309543161875e-09
1954,0.0,1.3681550115052232e-08
1955,4.6928039232341234e-09,5.631364707880948e-09
1956,1.744228317335228e-09,7.849027205963921e-09
1957,8.835037701437898e-10,1.7670075402875796e-09
1958,9.099467845885556e-09,8.272243334772611e-09
1959,3.100299128533379e-09,3.8753737996444215e-09
1960,2.076250060767393e-09,4.844583401109048e-09
1961,1.3896318540318475e-09,9.03260666262895e-09
1962,3.170978202238217e-09,6.976152100435229e-09
1963,6.466053248388448e-10,5.819448034571906e-09
1964,6.083968329129164e-10,2.4335873316516654e-09
1965,3.8304303617842095e-09,8.755269398363907e-09
1966,1.6617224263271169e-09,8.308612464702492e-09
1967,9.860671168482327e-10,1.1339771788243524e-08
1968,3.1439910674890825e-09,6.737123747768692e-09
1969,3.633406214786916e-09,6.8126366770115965e-09
1970,4.138852510715552e-09,1.8394900047624674e-09
1971,2.5691987426412766e-09,8.735275613958038e-09
1972,2.565073486948677e-09,3.5911027485013847e-09
1973,2.7566018911961976e-09,3.3079223804577396e-09
1974,2.8127858375803783e-09,5.625571675160757e-10
1975,5.140332159925265e-09,7.4249242310031605e-09
1976,2.856763492431469e-09,5.142174241967723e-09
1977,1.7630345516828072e-09,7.052138428775834e-09
1978,1.7821774056514528e-09,3.5643548113029055e-09
1979,2.925986564150662e-09,3.5111840102075575e-09
1980,0.0,8.527726080842513e-09
1981,6.325549528618524e-10,8.855769451088236e-09
1982,6.207502400989995e-09,1.8622506869903077e-09
1983,1.89459470334441e-09,4.4207211225000265e-09
1984,5.799008495621649e-10,8.69851302098823e-09
1985,2.4062232206745193e-09,4.812446441349039e-09
1986,2.997242676272549e-09,5.395036861699509e-09
1987,3.0554083707556856e-09,4.277571630240118e-09
1988,1.7989661427186832e-09,2.99827696004229e-09
1989,1.0976244357863152e-09,4.390497743145261e-09
1990,1.634595292454577e-09,1.089730194969718e-09
1991,3.5168792322792797e-09,2.344586080837985e-09
1992,1.65298330578878e-09,4.958949695321735e-09
1993,2.2156829704300662e-09,4.4313659408601325e-09
1994,1.0549853213248639e-09,5.802419433820205e-09
1995,2.7112253553340793e-09,1.626735190995987e-09
1996,2.6690460952494277e-09,7.473328622609188e-09
1997,4.79489448146353e-10,3.3564262480467733e-09
1998,3.814503268806391e-09,3.814503379828693e-09
1999,0.0,9.140402323914998e-10
2000,2.2090157481002848e-09,3.092622158362701e-09
2001,1.3143635069212678e-09,4.381211837767296e-09
2002,4.38122149670761e-10,2.1906108038649563e-09
2003,1.6667691671301554e-09,2.9168460979889232e-09
2004,3.523833003171717e-09,6.166707589017051e-09
2005,1.8014998381943315e-09,3.1526248278623825e-09
2006,4.1178899179428186e-10,2.4707338397433887e-09
2007,3.1955834922658966e-09,1.5977917877663117e-09
2008,8.514879357157668e-10,1.7029758714315335e-09
2009,1.430457752249481e-09,3.337734755248789e-09
2010,1.4171379625338432e-09,2.8342759250676863e-09
2011,3.059177577924288e-09,4.5887662558641296e-09
2012,2.723402198201441e-09,1.05531832161887e-08
2013,8.367375126105969e-10,5.020424964641279e-09
2014,2.381989744337787e-09,1.1693403578760808e-08
2015,1.5516028045725605e-09,7.536356427806368e-09
2016,2.0713400716854125e-09,5.178350193091319e-09
2017,1.0062445321423752e-09,4.779661555431858e-09
2018,2.8396132667474205e-09,8.518839855753413e-09
2019,4.081580351478209e-09,6.377469219387422e-09
