year,mes_DET ombres_NOUN,mes_DET nombres_NOUN
1861,4.715963730639317e-10,1.3676294763342867e-08
1862,1.355395928825942e-08,1.1746764505549123e-08
1863,1.9978483312144135e-09,1.1987090431375691e-08
1864,4.794728170054441e-09,1.965838514195184e-08
1865,1.882737743486018e-09,1.0355057256106193e-08
1866,1.9462451650298362e-09,2.3841503438148948e-08
1867,4.85281148598915e-10,2.4749338578544666e-08
1868,3.457911734727759e-09,5.433861360870651e-09
1869,9.278686596836394e-09,4.883519366671862e-09
1870,1.0894692259455496e-08,1.77755516972411e-08
1871,1.0621176826930423e-08,1.1683295220166201e-08
1872,1.2094678591978436e-09,7.256807044164759e-09
1873,3.5916027374405246e-09,2.7535620339413924e-08
1874,5.974609140757536e-10,2.9873046258899194e-09
1875,8.010137886316215e-09,2.1741803024610817e-08
1876,4.232210137899983e-09,1.9951848173604958e-08
1877,3.710889595609501e-09,3.710889595609501e-09
1878,3.6234530931267273e-09,2.959153411197235e-08
1879,4.27652757650776e-09,1.9549841634436405e-08
1880,6.417846254436199e-10,1.2193908105473383e-08
1881,2.091752326904839e-09,2.5798278624478144e-08
1882,9.317539184650059e-09,1.9966155395678697e-09
1883,6.319338941018771e-10,5.687405213450347e-09
1884,6.601696966868076e-10,1.9805090900604227e-08
1885,6.445635691854079e-10,1.160214413431504e-08
1886,3.2267319927115068e-09,1.7424351739236954e-08
1887,5.223139698529167e-09,2.154545208910008e-08
1888,5.706553452000662e-09,1.7119660356001987e-08
1889,5.012109394186837e-09,1.190375947812683e-08
1890,3.932631886804927e-09,3.2771931834929546e-08
1891,1.2748440081367107e-09,2.358461337337303e-08
1892,1.8805537127519756e-09,3.384996638544635e-08
1893,6.15841644346915e-09,1.4780200174868696e-08
1894,1.2603078580752936e-09,6.9316932194141145e-09
1895,0.0,1.3240951446391591e-08
1896,2.358811590497112e-09,6.486732040400511e-09
1897,4.661370844871726e-09,1.2818770045441852e-08
1898,2.26334195829736e-09,3.508180057565369e-08
1899,3.8693048765026106e-09,6.080336234504102e-09
1900,3.63373708900383e-09,2.5955265714472375e-09
1901,2.794369402536745e-09,2.4031577172678453e-08
1902,2.455141867585553e-09,3.928227076954727e-09
1903,3.2401321625741275e-09,2.5381035939631147e-08
1904,1.6123875568041512e-09,1.9886113200584532e-08
1905,4.1286072338664326e-09,1.1869745741854842e-08
1906,3.0865106026567446e-09,2.006231980544726e-08
1907,1.028568674676933e-09,7.199980611716228e-09
1908,5.893666887857307e-09,1.0313916831705683e-08
1909,1.4302557138634597e-08,2.2003934230241384e-09
1910,1.122271631182059e-08,5.878565634276356e-09
1911,6.916486272601219e-09,5.852411444351446e-09
1912,6.772247651554153e-09,7.2931897743266916e-09
1913,4.772690687104841e-09,8.484783542428431e-09
1914,1.3393487430235496e-09,1.0714789944188396e-08
1915,4.712304768617059e-09,1.1780761921542648e-09
1916,2.197492410260793e-09,5.493730803607377e-09
1917,1.7546279096336548e-08,0.0
1918,0.0,3.44591288836682e-09
1919,7.366278920173386e-09,0.0
1920,2.2716695191604686e-09,7.572231730534895e-10
1921,1.2116395886607734e-08,5.300923255902035e-09
1922,1.3280283983618801e-08,2.2133805899215986e-09
1923,1.4862327368803108e-08,4.246379248229459e-09
1924,1.5469948877466777e-08,1.289162443462999e-09
1925,1.6497266663861865e-08,2.1996355847875293e-09
1926,1.7833821530643945e-08,0.0
1927,1.8953681513167453e-08,3.3447675740205796e-09
1928,2.2852082781632532e-08,4.570416489713125e-09
1929,1.2254446568604749e-08,0.0
1930,8.402882833991043e-09,2.100720708497761e-09
1931,1.596749932275543e-08,2.2810713318222042e-09
1932,1.9727165678773417e-08,7.6716757391182e-09
1933,1.261772819560747e-08,0.0
1934,1.0783422155213884e-08,0.0
1935,3.590485242455088e-09,8.377798899061872e-09
1936,1.4549657034734764e-08,0.0
1937,7.554670666820584e-09,6.295559074054324e-09
1938,7.779128452511941e-09,1.2965214457594243e-09
1939,6.117620188206274e-09,3.058810094103137e-09
1940,1.2678914806940611e-08,2.5357829169792012e-09
1941,8.854508237732261e-09,8.854508237732261e-09
1942,5.461581054078124e-08,1.2136847082899749e-08
1943,5.5161468504039135e-08,0.0
1944,1.6065931163211644e-07,0.0
1945,8.278315544174575e-08,4.357008087652048e-09
1946,3.341064935824534e-08,0.0
1947,4.053096258616051e-08,3.5762612871081956e-09
1948,1.522064252412747e-08,4.348755133776194e-09
1949,1.668891380646187e-08,4.908504269707237e-09
1950,1.8080114516649815e-08,2.1270722960764488e-09
1951,2.0256663901818683e-08,1.0661401761424827e-09
1952,2.847097024805123e-08,0.0
1953,2.908933460776808e-08,2.1547654771580937e-09
1954,2.247683239531284e-08,3.9090144454689835e-09
1955,3.6603872377583e-08,0.0
1956,2.0058624983221307e-08,0.0
1957,2.738861759610245e-08,0.0
1958,2.1507833403155985e-08,1.6544486891589827e-09
1959,2.1702094343822864e-08,7.750747821333448e-10
1960,1.3149583255600561e-08,1.3841666701708277e-09
1961,2.4318558167202298e-08,2.779263708063695e-09
1962,2.0928455413127267e-08,1.2683912808952869e-09
1963,2.069137072790994e-08,1.2932106496776896e-09
1964,2.73778580917039e-08,2.4335873316516654e-09
1965,1.7510538741216664e-08,1.0944086747954884e-09
1966,1.8832854498107565e-08,5.539074976468328e-09
1967,2.0707409509324037e-08,0.0
1968,3.278733581857374e-08,1.3474247273492779e-09
1969,2.5888019672404283e-08,4.087582022860303e-09
1970,1.885477343699371e-08,9.197450023812337e-10
1971,2.260894826910942e-08,3.083038491169532e-09
1972,1.4364411438094749e-08,2.565073486948677e-09
1973,1.7642251326499547e-08,1.6539611902288698e-09
1974,1.1813700351304135e-08,1.1251143350321513e-09
1975,1.2565256390928425e-08,1.7134440533084216e-09
1976,1.3141112142900369e-08,5.713526873840635e-10
1977,1.4104276691018214e-08,1.7630346071939584e-09
1978,3.148513272321907e-08,1.1881182704343018e-09
1979,1.3459538594773335e-08,1.1703946700691858e-09
1980,2.2740602290127754e-08,2.2740602734216964e-09
1981,1.4548763749289151e-08,6.325549528618524e-10
1982,1.6139505953916e-08,1.8622506869903077e-09
1983,1.705135410645653e-08,2.5261264191556165e-09
1984,2.087643030668218e-08,1.1598016991243298e-09
1985,1.3835783740923091e-08,0.0
1986,2.9372978938013716e-08,2.3977941854269602e-09
1987,1.0388388815840699e-08,6.721898593298192e-09
1988,2.3986215569316016e-08,2.9982769045311386e-09
1989,1.4817929994137558e-08,5.488122178931576e-10
1990,1.2531897408685211e-08,2.1794604454505873e-09
1991,1.1722930182145319e-08,0.0
1992,3.250867003368185e-08,1.1019888335184191e-09
1993,2.49264335838717e-08,3.323524400133948e-09
1994,1.3187316072471589e-08,3.164955852952289e-09
1995,1.5725107771480396e-08,0.0
1996,1.7081895009596337e-08,1.6014276571496566e-09
1997,1.7741109914481967e-08,4.79489448146353e-10
1998,2.5747897702821376e-08,0.0
1999,8.683381846896765e-09,9.140402323914998e-10
2000,2.2531960630622905e-08,4.4180314962005696e-10
2001,2.3220422196157386e-08,0.0
2002,1.927737436346888e-08,1.752488598683044e-09
2003,2.541822929913451e-08,4.1669229178253886e-10
2004,1.894060219775895e-08,3.523833003171717e-09
2005,1.2610498645315715e-08,2.251874686720612e-09
2006,2.841344004522739e-08,4.1178899179428186e-10
2007,2.1170741965059747e-08,1.997239706952314e-09
2008,2.0435711151067792e-08,4.683183785214595e-09
2009,1.9072770252037685e-08,1.907277002999308e-09
2010,1.6060896612657416e-08,2.8342759250676863e-09
2011,2.2943831667898706e-08,7.64794394481072e-10
2012,3.029784978458849e-08,1.702126356528666e-09
2013,3.3190587112041925e-08,1.3945624655065103e-09
2014,3.0965865760457234e-08,4.3308904240646484e-09
2015,6.272908531501642e-08,2.659890530054554e-09
2016,3.479851362619968e-08,1.86420612280358e-09
2017,3.647636473425031e-08,2.7671724911471074e-09
2018,6.04063212783501e-08,4.3884935685412074e-09
2019,7.959082082287239e-08,3.0611853607531714e-09
