year,voudrais_VERB être_VERB,voudrais_VERB etre_VERB,voudrais_VERB naître_VERB
1909,6.276622457335179e-07,5.500983557560346e-10,0.0
1910,8.058979119596188e-07,0.0,1.068830135508847e-09
1911,5.671518579219992e-07,0.0,0.0
1912,6.751409955541021e-07,2.0837684910901544e-09,1.5628263128064646e-09
1913,6.246921770980407e-07,1.060597942803554e-09,1.060597942803554e-09
1914,5.893134584766813e-07,0.0,6.696743715117748e-10
1915,5.159973852641997e-07,2.3561523843085297e-09,0.0
1916,4.790533694176702e-07,3.2962386153911893e-09,0.0
1917,4.375603452899668e-07,0.0,2.1932848870420685e-09
1918,4.835764570998435e-07,0.0,2.2972752589112133e-09
1919,5.773321163360379e-07,0.0,9.207848372660976e-10
1920,5.580734523391584e-07,7.572231730534895e-10,7.572231730534895e-10
1921,5.90674289924209e-07,0.0,1.5145494858259667e-09
1922,7.304155928977707e-07,0.0,0.0
1923,6.688047164971067e-07,4.246379248229459e-09,1.0615948120573648e-09
1924,9.101486853069218e-07,0.0,1.289162443462999e-09
1925,7.775711878821312e-07,2.1996355847875293e-09,1.0998177923937646e-09
1926,7.913758395261539e-07,2.229227691330493e-09,1.1146138456652466e-09
1927,1.0424524816698977e-06,0.0,8.919379901328739e-09
1928,7.392648626591836e-07,0.0,1.1426041224282812e-09
1929,7.987671324372059e-07,0.0,0.0
1930,6.921874842191755e-07,0.0,5.2518016602221e-09
1931,5.839542609464843e-07,0.0,3.4216069977333063e-09
1932,5.874311455045245e-07,1.0959536611565568e-09,3.287861094491973e-09
1933,5.448564479593188e-07,2.2941324395731044e-09,0.0
1934,5.679269179381663e-07,0.0,0.0
1935,7.00144596521568e-07,0.0,1.196828414151696e-09
1936,5.892611056879105e-07,1.2124714565686645e-09,0.0
1937,5.313451652000367e-07,1.2591118148108649e-09,0.0
1938,4.7452684270865575e-07,3.8895642262559704e-09,0.0
1939,5.27644715475617e-07,1.5294050470515685e-09,3.058810094103137e-09
1940,4.133326285682415e-07,5.0715658339584024e-09,0.0
1941,5.814459882458323e-07,0.0,0.0
1942,5.58294971142459e-07,0.0,3.034211770724937e-09
1943,7.925831937427574e-07,2.9032352077962287e-09,0.0
1944,6.458504344664107e-07,6.4263723231761105e-09,0.0
1945,7.886184789640538e-07,2.178504043826024e-09,0.0
1946,7.503475103476376e-07,2.7842208538686464e-09,0.0
1947,1.051420781550405e-06,0.0,1.1920870957027319e-09
1948,8.273506750811066e-07,0.0,2.174377566888097e-09
1949,6.155264031804109e-07,1.9634016634739737e-09,0.0
1950,7.838261240067368e-07,2.1270722960764488e-09,0.0
1951,8.625074201518146e-07,0.0,0.0
1952,7.054474053802551e-07,0.0,0.0
1953,6.830606480434653e-07,0.0,0.0
1954,8.502106538799126e-07,9.772536113672459e-10,9.772536113672459e-10
1955,7.517871836171253e-07,1.8771215692936494e-09,0.0
1956,7.412970148834575e-07,1.744228317335228e-09,2.616342476002842e-09
1957,6.608607918678899e-07,2.6505113659425206e-09,0.0
1958,6.584705829482118e-07,4.1361216673863055e-09,8.272243445794913e-10
1959,7.471720664398163e-07,7.750747821333448e-10,0.0
1960,6.664762395303114e-07,0.0,0.0
1961,7.191345048340736e-07,0.0,0.0
1962,6.494163358183869e-07,6.341956404476434e-10,2.5367825617905737e-09
1963,7.739865850453498e-07,8.405868778815773e-09,6.466053248388448e-10
1964,8.018670314413612e-07,0.0,1.2167936658258327e-09
1965,6.495315574284177e-07,3.830430472806512e-09,2.188817349590977e-09
1966,5.926809762968333e-07,5.539074754423723e-10,1.6617224263271169e-09
1967,6.567207151420007e-07,4.930335584241163e-10,0.0
1968,7.415327445414732e-07,8.982831700699023e-10,1.3474247273492779e-09
1969,6.603715974051738e-07,2.7250546263957176e-09,1.8167031212712459e-09
1970,5.918558940720686e-07,1.8394900047624674e-09,0.0
1971,7.527752359237638e-07,3.083038491169532e-09,1.0276794970565106e-09
1972,5.083975338493474e-07,1.5390440033513642e-09,0.0
1973,6.064524313842412e-07,1.102640756478479e-09,5.513203782392395e-10
1974,4.556713122383371e-07,5.625571675160757e-10,3.937900228123681e-09
1975,4.968987923348323e-07,2.8557400888473694e-09,5.711480177694739e-10
1976,5.576402486440202e-07,5.713526873840635e-10,1.142705374768127e-09
1977,4.707302139195235e-07,1.1753563677885381e-09,0.0
1978,5.922769332755706e-07,2.970295565063452e-09,0.0
1979,5.787601367046591e-07,2.925986564150662e-09,1.1703946700691858e-09
1980,5.11095038291387e-07,1.7055452605774235e-09,1.1370301367108482e-09
1981,4.699883220382617e-07,5.060439622894819e-09,0.0
1982,4.686664283326536e-07,1.2415004579935385e-09,6.207502289967692e-10
1983,5.784829681942938e-07,3.78918940668882e-09,0.0
1984,5.277098011902126e-07,1.7397025486864948e-09,1.1598016991243298e-09
1985,4.830492912333284e-07,3.0077789148208467e-09,6.015558051686298e-10
1986,5.532909881367232e-07,1.1988970927134801e-09,5.994485463567401e-10
1987,4.607555865732138e-07,1.2221633705067347e-09,6.110816852533674e-10
1988,4.269546423074644e-07,1.1993107618124554e-09,1.798966087207532e-09
1989,4.813082910004596e-07,7.683370939481904e-09,5.488122178931576e-10
1990,4.326228975060076e-07,2.179460389939436e-09,0.0
1991,4.906046342512127e-07,2.9307325455363298e-09,0.0
1992,4.1820476326392964e-07,2.2039776670368383e-09,1.1019888335184191e-09
1993,5.439501933324209e-07,4.985286850001103e-09,0.0
1994,5.185252689443587e-07,2.637463358823311e-09,0.0
1995,4.945275122736348e-07,5.422450821690461e-10,0.0
1996,4.7188734697556356e-07,2.135236876199542e-09,5.338092190498855e-10
1997,4.363353980352258e-07,2.876936688878118e-09,4.79489448146353e-10
1998,4.887332352154772e-07,4.768129224785866e-10,4.768129224785866e-10
1999,4.638754091956798e-07,4.570201161957499e-10,4.570201161957499e-10
2000,4.700785609657032e-07,4.4180314962005696e-10,2.6508188977203417e-09
2001,4.512648104082473e-07,4.3812117822561447e-10,8.762423564512289e-10
2002,4.915730755783443e-07,4.8193434798449175e-09,0.0
2003,4.7502922484454757e-07,1.6667691671301554e-09,4.1669229178253886e-10
2004,4.823246513296908e-07,1.7619165015858584e-09,8.809582507929292e-10
2005,4.7379444367834367e-07,2.702249757291497e-09,1.3511248786457486e-09
2006,5.682688311026141e-07,2.4707338397433887e-09,0.0
2007,4.881254085375986e-07,7.190063044948403e-09,1.5977917877663117e-09
2008,5.666652214131318e-07,2.1287198670449925e-09,1.7029758714315335e-09
2009,5.593090008915169e-07,1.907277002999308e-09,1.907277002999308e-09
2010,6.63692901525792e-07,4.723793189942427e-09,9.447586046817946e-10
2011,7.085819788699155e-07,0.0,1.911985902935953e-09
2012,8.13956830825191e-07,2.0425516833455504e-09,0.0
2013,8.933567414715071e-07,1.6734750252211938e-09,5.578250084070646e-10
2014,9.980536788134486e-07,6.496335691608124e-10,8.661780737106994e-10
2015,1.0096500773215666e-06,4.433150790905671e-10,8.866301581811342e-10
2016,1.0820680245160474e-06,4.1426800878596737e-10,1.0356699942093428e-09
2017,8.910295150599268e-07,0.0,5.031222660711876e-10
2018,1.1048678061342798e-06,7.744400121190154e-10,5.162933414126769e-10
2019,1.009681000141427e-06,0.0,5.1019755087367e-10
