year,gros_ADJ airs_NOUN,gros_ADJ nerfs_NOUN
1856,0.0,1.65670055451983e-08
1857,9.763018171682347e-10,1.9526035899275485e-08
1858,0.0,4.0128142586581816e-08
1859,0.0,2.036869339860914e-08
1860,4.577183909670879e-10,4.394096464466202e-08
1861,4.715963730639317e-10,9.903524222920623e-09
1862,0.0,1.8975542914745347e-08
1863,0.0,2.3974180862751382e-08
1864,9.589455896019672e-10,2.2535221688713136e-08
1865,0.0,3.435996376310868e-08
1866,0.0,3.405929049904444e-08
1867,0.0,1.8925964795357686e-08
1868,1.4819622196071691e-09,2.0747471296544973e-08
1869,0.0,3.857980246380066e-08
1870,0.0,4.931282049369656e-08
1871,1.0621177271019633e-09,6.478918379571041e-08
1872,4.8378714367913744e-09,6.22875973022019e-08
1873,0.0,1.855661402316855e-08
1874,0.0,3.883495836021211e-08
1875,0.0,2.2313955128083762e-08
1876,4.836811839936672e-09,1.753344314181504e-08
1877,6.184815992682502e-10,3.154256233983688e-08
1878,0.0,3.0799352401800206e-08
1879,0.0,3.1157558311178946e-08
1880,0.0,2.1820676820993867e-08
1881,0.0,6.205532088188193e-08
1882,0.0,5.790185042542362e-08
1883,1.2638677882037541e-09,3.4756364897248204e-08
1884,6.601696966868076e-10,4.4891539374702916e-08
1885,6.445635691854079e-10,6.510092021017044e-08
1886,0.0,4.7755634113855194e-08
1887,0.0,1.7236361316008697e-07
1888,0.0,5.2627100899371726e-08
1889,0.0,3.5084767091575486e-08
1890,0.0,6.94764992204e-08
1891,0.0,6.947900033082988e-08
1892,0.0,3.322311670217459e-08
1893,0.0,8.252278149711856e-08
1894,0.0,5.923446977362801e-08
1895,1.2037228991346183e-09,1.3842813118003505e-08
1896,0.0,1.8870492723976895e-08
1897,5.826713556089658e-10,4.5448366847722355e-08
1898,0.0,2.4896761985360172e-08
1899,0.0,2.5979618456517528e-08
1900,0.0,2.906989848838748e-08
1901,0.0,3.353243371861936e-08
1902,0.0,2.3078333910575566e-08
1903,0.0,1.1340462791054051e-08
1904,5.374625189347171e-10,2.364835083312755e-08
1905,1.0321518084666081e-09,1.0321517862621477e-08
1906,0.0,2.006231980544726e-08
1907,0.0,2.5714216533856415e-08
1908,1.964555629285769e-09,1.3260750719723546e-08
1909,1.1001967115120692e-09,1.980354014108343e-08
1910,0.0,5.878565634276356e-09
1911,5.320374141248863e-10,1.649316061502759e-08
1912,0.0,8.335073964360618e-09
1913,2.6514948014977335e-09,9.015082902408267e-09
1914,1.3393487430235496e-09,5.2904276515164383e-08
1915,0.0,3.180805663305364e-08
1916,0.0,1.648119329900055e-08
1917,2.1932848870420685e-09,3.3995917192441993e-08
1918,0.0,1.8378202071289707e-08
1919,0.0,1.3811772170413406e-08
1920,0.0,1.590168707821249e-08
1921,0.0,9.087297137000405e-09
1922,0.0,1.0329110011753073e-08
1923,0.0,4.246379248229459e-09
1924,0.0,2.3204924204378585e-08
1925,0.0,7.698724324711748e-09
1926,0.0,1.4489979882625903e-08
1927,3.3447675740205796e-09,4.4596899506643695e-09
1928,0.0,1.7139061725401916e-08
1929,0.0,1.6710609784809094e-08
1930,0.0,2.3107928015519974e-08
1931,0.0,2.6232321204133768e-08
1932,0.0,1.6439305028370654e-08
1933,2.2941324395731044e-09,1.9500125958415992e-08
1934,0.0,1.1981580172459871e-08
1935,0.0,1.6755597798123745e-08
1936,0.0,1.8187071404440758e-08
1937,0.0,1.6368453259474336e-08
1938,0.0,1.2965214679638848e-08
1939,0.0,4.588215141154706e-09
1940,0.0,7.607348528892999e-09
1941,0.0,1.7709016475464523e-08
1942,3.6410540360520827e-08,5.76500234217292e-08
1943,0.0,4.3548528338988035e-08
1944,3.2131861615880553e-09,3.2131861615880553e-09
1945,2.178504043826024e-09,1.5249527862692958e-08
1946,0.0,2.227376683094917e-08
1947,0.0,1.0728784083369192e-08
1948,0.0,3.587722829934137e-08
1949,0.0,2.5524220959027843e-08
1950,0.0,1.914365022059883e-08
1951,0.0,1.0661401539380222e-08
1952,0.0,8.435843135146115e-09
1953,0.0,1.4005975934594517e-08
1954,0.0,1.4658803948464083e-08
1955,0.0,6.569925492527773e-09
1956,0.0,1.0465369904011368e-08
1957,0.0,1.3252556385623393e-08
1958,0.0,1.5717262158432277e-08
1959,0.0,6.975672928177801e-09
1960,2.076250060767393e-09,4.844583401109048e-09
1961,0.0,2.223410966450956e-08
1962,0.0,4.43936931660005e-09
1963,0.0,7.759263453976928e-09
1964,6.083968329129164e-10,7.909158661334459e-09
1965,0.0,4.924839203113152e-09
1966,5.539074754423723e-10,1.3293779410616935e-08
1967,9.860671168482327e-10,7.395503320850594e-09
1968,0.0,1.2126823101255013e-08
1969,2.2708788183223305e-09,9.083515273289322e-09
1970,2.2993624781975086e-09,6.438214850135182e-09
1971,5.138397485282553e-10,2.0553589941130213e-09
1972,3.0780880067027283e-09,6.156176013405457e-09
1973,0.0,6.064523994098181e-09
1974,1.6876715580593782e-09,6.750686232237513e-09
1975,0.0,5.711480177694739e-09
1976,1.142705374768127e-09,9.141642998145016e-09
1977,0.0,4.7014254711541525e-09
1978,5.940591352171509e-10,7.72276909088987e-09
1979,0.0,5.851973128301324e-09
1980,0.0,7.390696055153967e-09
1981,6.325549528618524e-10,6.325549417596221e-09
1982,0.0,1.3656505259973528e-08
1983,0.0,3.78918940668882e-09
1984,0.0,9.278413592994639e-09
1985,1.2031116103372597e-09,2.4062232206745193e-09
1986,1.1988970927134801e-09,5.395036861699509e-09
1987,1.2221633705067347e-09,3.6664902225425067e-09
1988,0.0,5.996553809062277e-10
1989,0.0,3.841685636274406e-09
1990,0.0,4.90378582185258e-09
1991,5.861465202094962e-10,5.2753188484189195e-09
1992,0.0,2.2039776670368383e-09
1993,5.539207426075166e-10,4.4313659408601325e-09
1994,0.0,1.5824779264761446e-09
1995,0.0,4.880205572987961e-09
1996,5.338092190498855e-10,3.2028553142993132e-09
1997,0.0,6.7128524960935465e-09
1998,0.0,4.291316191284977e-09
1999,0.0,5.484241505371301e-09
2000,0.0,7.068850393920911e-09
2001,4.3812117822561447e-10,3.5049694258049158e-09
2002,4.38122149670761e-10,1.752488598683044e-09
2003,4.1669229178253886e-10,5.8336921959778465e-09
2004,4.404791253964646e-10,5.285749615779878e-09
2005,4.5037495954858286e-10,3.1526248278623825e-09
2006,0.0,4.117890028965121e-09
2007,0.0,1.1983438685803094e-09
2008,0.0,2.9802078582719105e-09
2009,0.0,3.337734755248789e-09
2010,4.723793023408973e-10,3.3066551718974324e-09
2011,0.0,4.971163480860241e-09
2012,6.808505426114664e-10,2.382976926895708e-09
2013,2.789125042035323e-10,8.367375126105969e-10
2014,4.330890368553497e-10,3.031623174720721e-09
2015,0.0,3.768178213903184e-09
2016,8.285360175719347e-10,5.799752234025846e-09
2017,0.0,2.0124890642847504e-09
2018,0.0,1.5488800242380307e-09
2019,7.65296326310505e-10,2.04079020349468e-09
