year,ses_DET aînés_NOUN,ses_DET nénés_NOUN
1889,2.957144425996816e-07,0.0
1890,3.6639020706275005e-07,0.0
1891,2.7217920128830286e-07,0.0
1892,3.410070832376988e-07,1.2537024751679837e-09
1893,3.0853667043473365e-07,0.0
1894,3.5981788704120277e-07,0.0
1895,3.250051814340793e-07,0.0
1896,3.025175864812546e-07,0.0
1897,3.222172608730034e-07,0.0
1898,3.5421302013727285e-07,0.0
1899,3.2502161140257613e-07,0.0
1900,3.067912464072009e-07,0.0
1901,3.0346853585605515e-07,0.0
1902,2.9707218107688504e-07,0.0
1903,3.353536708328164e-07,5.400220270956879e-10
1904,2.9452946481711706e-07,0.0
1905,3.194509823334357e-07,5.160759042333041e-10
1906,4.166789571158347e-07,0.0
1907,3.8725610157497314e-07,0.0
1908,3.67863037809002e-07,0.0
1909,3.713163985175072e-07,0.0
1910,3.3294057788513243e-07,0.0
1911,4.0807269696685466e-07,5.320374141248863e-10
1912,4.0112543686632307e-07,0.0
1913,4.263603736731625e-07,0.0
1914,3.29479799887622e-07,0.0
1915,3.7462822521927563e-07,0.0
1916,3.999436088975017e-07,0.0
1917,3.542155013747106e-07,0.0
1918,4.548605003762418e-07,0.0
1919,3.9317511302261465e-07,0.0
1920,4.672066999944491e-07,0.0
1921,5.263059632554246e-07,0.0
1922,4.810413658518087e-07,0.0
1923,4.7347127862806815e-07,1.0615948120573648e-09
1924,3.8417041259286577e-07,0.0
1925,3.7503785366155284e-07,1.0998177923937646e-09
1926,4.926592938048202e-07,0.0
1927,5.284732873533926e-07,0.0
1928,3.679185236471483e-07,0.0
1929,4.2222140539394104e-07,0.0
1930,4.852664581278532e-07,0.0
1931,3.6269034886515783e-07,0.0
1932,3.879676038209823e-07,0.0
1933,4.335910206432203e-07,0.0
1934,4.121663543799059e-07,0.0
1935,4.500074881619298e-07,0.0
1936,4.607391428379515e-07,0.0
1937,3.6640154510436673e-07,0.0
1938,4.7323031782120495e-07,0.0
1939,4.419980630387954e-07,0.0
1940,4.057252658284938e-07,0.0
1941,3.8959835002572163e-07,0.0
1942,4.065843768330524e-07,0.0
1943,4.2387235144047963e-07,0.0
1944,3.7272960007328493e-07,0.0
1945,4.574858478711974e-07,4.357008087652048e-09
1946,4.1484891877274777e-07,0.0
1947,4.2199882166471525e-07,0.0
1948,3.924751628137102e-07,3.2615663503321457e-09
1949,3.504671974852158e-07,1.9634016634739737e-09
1950,3.509669355139522e-07,2.1270722960764488e-09
1951,3.880750329976479e-07,1.0661401761424827e-09
1952,3.901577350085006e-07,1.0544803918932644e-09
1953,3.9432209097967075e-07,3.232148326759443e-09
1954,4.1533278261063344e-07,0.0
1955,3.941955344366477e-07,0.0
1956,3.5931102471131737e-07,8.72114158667614e-10
1957,4.3203333799368693e-07,1.7670075402875796e-09
1958,3.6894205313053874e-07,1.6544486891589827e-09
1959,4.169902365624978e-07,0.0
1960,4.4985417435583486e-07,4.152500121534786e-09
1961,4.1133102834933766e-07,1.3896318540318475e-09
1962,3.93201291970513e-07,6.341956404476434e-10
1963,4.4163144341524685e-07,1.2932106496776896e-09
1964,4.094510610563873e-07,1.2167936658258327e-09
1965,3.890622839453073e-07,0.0
1966,3.993672983426677e-07,5.539074754423723e-10
1967,3.9738505197561835e-07,0.0
1968,5.187585507826498e-07,4.4914158503495116e-10
1969,3.2836908636646456e-07,1.8167031212712459e-09
1970,3.600801559144884e-07,1.3796175313274261e-09
1971,4.2391780574746463e-07,1.541519245584766e-09
1972,3.811699227362908e-07,2.565073486948677e-09
1973,3.352027837522087e-07,5.513203782392395e-10
1974,3.4259731540586813e-07,5.625571675160757e-10
1975,3.535406207788583e-07,5.711480177694739e-10
1976,3.4909650059589126e-07,1.7140580066410394e-09
1977,3.414410221225239e-07,1.1753563677885381e-09
1978,3.7544536368727677e-07,1.7821774056514528e-09
1979,3.405848589821403e-07,1.1703946700691858e-09
1980,3.320128114658871e-07,1.7055452605774235e-09
1981,4.1685372664801434e-07,0.0
1982,3.712086362739342e-07,1.2415004579935385e-09
1983,3.713405964944627e-07,2.5261264191556165e-09
1984,4.0825020874990514e-07,5.799008495621649e-10
1985,4.5417464278330044e-07,1.2031116103372597e-09
1986,4.004316163097599e-07,2.3977941854269602e-09
1987,4.686996524227993e-07,1.8332451112712533e-09
1988,4.28153938081266e-07,2.398621523624911e-09
1989,4.181949155857012e-07,2.1952488715726304e-09
1990,4.4297533552395407e-07,0.0
1991,3.8333981766669467e-07,1.1722930404189924e-09
1992,4.242657078989964e-07,5.509944167592096e-10
1993,4.1433272679469724e-07,2.2156829704300662e-09
1994,4.5364367817768425e-07,0.0
1995,4.1210624956988795e-07,1.626735190995987e-09
1996,4.895030567553249e-07,5.338092190498855e-10
1997,5.255204591492202e-07,9.58978896292706e-10
1998,4.825346646697426e-07,1.9072516899143466e-09
1999,4.510788618183881e-07,2.285100553223174e-09
2000,4.6963673971944786e-07,2.2090156370779823e-09
2001,4.845620136251227e-07,4.3812117822561447e-10
2002,5.042785726772081e-07,4.38122149670761e-10
2003,5.012808470539198e-07,4.1669229178253886e-10
2004,5.250511154741844e-07,1.3214374039449694e-09
2005,5.003665979330663e-07,1.3511248786457486e-09
2006,5.254427626333324e-07,2.0589450144825605e-09
2007,5.456458733732461e-07,3.994479469415779e-10
2008,5.568731054061971e-07,0.0
2009,4.79203333014766e-07,3.814554005998616e-09
2010,4.955259136352197e-07,8.97520635589899e-09
2011,4.871740117984302e-07,8.795135286732148e-09
2012,5.354889633935045e-07,5.7872298064864935e-09
2013,4.454232582773443e-07,6.136075203500013e-09
2014,4.883079025574943e-07,1.0827226226695075e-08
2015,4.4398006115997646e-07,7.314698624583116e-09
2016,4.138537486042537e-07,7.663958356829426e-09
2017,4.362070127328366e-07,4.779661555431858e-09
2018,4.811853973052393e-07,8.776987137082415e-09
2019,4.010152743205708e-07,4.591778068885333e-09
