year,puissions_VERB être_VERB,puissions_VERB etre_VERB,puissions_VERB naître_VERB
1877,8.906135207098487e-08,6.184815992682502e-10,0.0
1878,1.038723240753825e-07,0.0,0.0
1879,8.430868803088742e-08,0.0,0.0
1880,9.04916319655058e-08,0.0,0.0
1881,7.321133210780317e-08,0.0,0.0
1882,8.851662158804174e-08,0.0,0.0
1883,6.951272979449641e-08,0.0,0.0
1884,7.6579681262956e-08,6.601696966868076e-10,0.0
1885,1.1473231609215873e-07,0.0,0.0
1886,7.808691293575976e-08,0.0,0.0
1887,8.87933779836203e-08,0.0,0.0
1888,7.481925479169149e-08,6.340614699951175e-10,0.0
1889,8.144677821064761e-08,0.0,0.0
1890,9.700492142883377e-08,0.0,0.0
1891,7.394095291601843e-08,0.0,0.0
1892,1.0656471260972467e-07,0.0,0.0
1893,1.0407723749494835e-07,0.0,0.0
1894,9.578339899007915e-08,1.2603078580752936e-09,0.0
1895,8.004757034996146e-08,1.2037228991346183e-09,0.0
1896,9.49421661289307e-08,0.0,0.0
1897,8.332200707172888e-08,1.1653427112179315e-09,0.0
1898,1.0128455585345364e-07,0.0,0.0
1899,7.628058540376514e-08,0.0,0.0
1900,1.1835601299026166e-07,5.191053142894475e-10,0.0
1901,1.005972976031444e-07,0.0,0.0
1902,6.383368855722438e-08,4.910283846193408e-10,0.0
1903,7.88432146237028e-08,0.0,0.0
1904,8.868131828876358e-08,0.0,0.0
1905,1.104402400642357e-07,0.0,3.096455536422127e-09
1906,8.950880925340243e-08,5.144184522798412e-10,0.0
1907,8.279977947722728e-08,5.142843373384665e-10,0.0
1908,8.840500242968119e-08,4.911389073214423e-10,0.0
1909,8.141455509758089e-08,0.0,0.0
1910,8.497199388557419e-08,0.0,0.0
1911,8.619006308663302e-08,0.0,0.0
1912,1.2137951443946804e-07,0.0,0.0
1913,6.946916641936696e-08,0.0,0.0
1914,8.973636766995696e-08,0.0,0.0
1915,1.0484878032457345e-07,0.0,0.0
1916,1.0438088793307543e-07,0.0,0.0
1917,1.4914337498339592e-07,0.0,0.0
1918,1.389851576050205e-07,0.0,0.0
1919,9.299926517769563e-08,0.0,0.0
1920,9.16240026072046e-08,0.0,0.0
1921,7.345565222749428e-08,0.0,1.5145494858259667e-09
1922,9.738874950926402e-08,0.0,0.0
1923,1.1677543199084539e-07,0.0,0.0
1924,1.0313299725339675e-07,1.289162443462999e-09,0.0
1925,8.908524051776112e-08,5.499089184013428e-09,0.0
1926,8.805449169813073e-08,0.0,0.0
1927,1.1260716803462856e-07,0.0,0.0
1928,1.0169176789531775e-07,0.0,0.0
1929,7.798284684668033e-08,0.0,0.0
1930,1.1028783575284251e-07,1.0503603542488804e-09,1.0503603542488804e-09
1931,7.641588695150858e-08,0.0,0.0
1932,8.110057336807586e-08,0.0,0.0
1933,7.341223806633934e-08,0.0,0.0
1934,8.98618495170922e-08,0.0,1.1981580172459871e-09
1935,8.976213194955562e-08,0.0,0.0
1936,9.33602990471627e-08,0.0,0.0
1937,8.813782415018068e-08,0.0,0.0
1938,7.390172385157712e-08,1.2965214457594243e-09,0.0
1939,8.564668263488784e-08,0.0,0.0
1940,6.846613587185857e-08,0.0,0.0
1941,7.083606590185809e-08,0.0,0.0
1942,1.061974117533282e-07,0.0,0.0
1943,7.83873517207212e-08,0.0,0.0
1944,9.960876923287287e-08,0.0,0.0
1945,1.0674669681520754e-07,0.0,0.0
1946,9.744773166175946e-08,0.0,0.0
1947,1.1801662225252585e-07,0.0,0.0
1948,9.241104947932399e-08,0.0,0.0
1949,9.81700836177879e-08,0.0,0.0
1950,8.933703554703243e-08,0.0,0.0
1951,9.915103760249622e-08,0.0,0.0
1952,1.212652449567031e-07,0.0,0.0
1953,7.54167928107563e-08,0.0,0.0
1954,8.502106396690579e-08,0.0,0.0
1955,1.088730527953885e-07,0.0,9.385607846468247e-10
1956,6.01758785023776e-08,0.0,0.0
1957,6.537928243233182e-08,0.0,0.0
1958,7.279574276708445e-08,0.0,0.0
1959,7.363210130506559e-08,1.5501495642666896e-09,0.0
1960,8.235791426614014e-08,0.0,0.0
1961,7.642974964028326e-08,0.0,2.08444772553662e-09
1962,6.976151922799545e-08,0.0,1.2683912808952869e-09
1963,7.435961180135564e-08,6.466053248388448e-10,1.2932106496776896e-09
1964,1.1802898569612807e-07,6.083968329129164e-10,0.0
1965,1.061576426764077e-07,0.0,0.0
1966,7.810095326021838e-08,0.0,1.6617224263271169e-09
1967,6.902470062186694e-08,0.0,0.0
1968,9.836200831614406e-08,0.0,4.4914158503495116e-10
1969,7.312230110301243e-08,0.0,4.5417578031781147e-10
1970,6.944074470993655e-08,1.8394900047624674e-09,0.0
1971,7.913131838677145e-08,1.0276794970565106e-09,1.541519245584766e-09
1972,6.310080635785198e-08,0.0,0.0
1973,8.049277511190667e-08,0.0,0.0
1974,6.694430254583494e-08,0.0,0.0
1975,6.453972645203976e-08,0.0,0.0
1976,6.799096752274636e-08,0.0,0.0
1977,6.346924408262566e-08,5.876781838942691e-10,5.876781838942691e-10
1978,6.653462492067774e-08,5.940591352171509e-10,1.1881182704343018e-09
1979,7.256446821202189e-08,0.0,0.0
1980,6.367368854398592e-08,0.0,0.0
1981,6.515315931210353e-08,0.0,0.0
1982,6.083352133146036e-08,6.207502289967692e-10,0.0
1983,6.189009837953563e-08,0.0,0.0
1984,6.204938785003833e-08,2.3196033982486597e-09,5.799008495621649e-10
1985,7.519447819959169e-08,2.4062232206745193e-09,6.015558051686298e-10
1986,7.133437662787401e-08,1.7983456945813714e-09,0.0
1987,6.477466030219148e-08,0.0,0.0
1988,7.555657788316239e-08,0.0,0.0
1989,1.1799462384942672e-07,0.0,0.0
1990,6.647353956168445e-08,5.44865097484859e-10,0.0
1991,6.857914058855386e-08,5.861465202094962e-10,0.0
1992,6.391535123384529e-08,0.0,0.0
1993,6.81322518403249e-08,0.0,0.0
1994,8.861876921173462e-08,5.274926606624319e-10,0.0
1995,6.56116583286348e-08,0.0,5.422450821690461e-10
1996,5.071187558769452e-08,0.0,0.0
1997,7.767729215402142e-08,0.0,0.0
1998,7.867413387430133e-08,0.0,4.768129224785866e-10
1999,8.180660415746388e-08,1.3710603763428253e-09,0.0
2000,7.908276700163697e-08,4.4180314962005696e-10,0.0
2001,8.587175415186721e-08,0.0,0.0
2002,6.17752249354453e-08,4.38122149670761e-10,1.752488598683044e-09
2003,7.792145595431066e-08,4.1669229178253886e-10,4.1669229178253886e-10
2004,7.708384686111458e-08,4.404791253964646e-10,0.0
2005,7.97163650645416e-08,4.5037495954858286e-10,0.0
2006,7.70045431863764e-08,1.6471559671771274e-09,0.0
2007,6.191443446823541e-08,0.0,3.994479469415779e-10
2008,6.811903574543976e-08,8.514879357157668e-10,0.0
2009,8.43970084929424e-08,0.0,0.0
2010,1.0014441187422563e-07,4.723793023408973e-10,0.0
2011,9.406971201997294e-08,7.64794394481072e-10,7.64794394481072e-10
2012,1.137020433361613e-07,3.404252713057332e-10,6.808505426114664e-10
2013,1.285786623839158e-07,2.789125042035323e-10,5.578250084070646e-10
2014,1.2927708326060383e-07,0.0,2.1654451842767486e-10
2015,1.3432446621663985e-07,0.0,4.433150790905671e-10
2016,1.3215149863299303e-07,8.285360175719347e-10,1.4499380585064614e-09
2017,1.4011955329351622e-07,0.0,0.0
2018,1.6805348934667563e-07,2.5814667070633845e-10,5.162933414126769e-10
2019,1.675998930750211e-07,0.0,5.1019755087367e-10
