year,grands_ADJ ombres_NOUN,grands_ADJ nombres_NOUN
1865,0.0,2.141614174888673e-07
1866,4.865612912574591e-10,1.1336877747680774e-07
1867,0.0,1.3781985330751922e-07
1868,0.0,1.2102691471227445e-07
1869,0.0,2.2854869996535854e-07
1870,0.0,1.370437701098126e-07
1871,0.0,9.45284810427438e-08
1872,6.047339295989218e-10,1.2699412366146134e-07
1873,0.0,1.7060112611488876e-07
1874,5.974609140757536e-10,1.4339062204271613e-07
1875,0.0,3.15828287966724e-07
1876,0.0,1.6626540855213534e-07
1877,1.2369631985365004e-09,2.1337615407901467e-07
1878,0.0,1.6909447708712833e-07
1879,0.0,1.8755628161670757e-07
1880,3.8507077526617195e-09,1.5852080537115398e-07
1881,2.091752326904839e-09,1.5478967441140412e-07
1882,0.0,1.7104339633533527e-07
1883,0.0,2.1232979463547963e-07
1884,0.0,1.9739073309210653e-07
1885,0.0,1.340692250551001e-07
1886,0.0,1.5230175165470428e-07
1887,0.0,1.6583469175657228e-07
1888,0.0,1.369572828480159e-07
1889,6.265136742733546e-10,1.3094135908886528e-07
1890,6.554386478008212e-10,1.4681825177831342e-07
1891,0.0,2.1927317561676318e-07
1892,6.268512375839919e-10,1.7677204766641808e-07
1893,0.0,2.426416187972791e-07
1894,6.301539290376468e-10,2.1677294625987997e-07
1895,0.0,2.63615305584608e-07
1896,5.89702897624278e-10,2.3057383202740311e-07
1897,0.0,1.9111620019884867e-07
1898,0.0,2.2011001021837728e-07
1899,0.0,1.901486967881283e-07
1900,0.0,2.5228519007214345e-07
1901,0.0,2.3025604889426177e-07
1902,0.0,2.155614566845543e-07
1903,0.0,3.969161923578213e-07
1904,0.0,4.100839134935086e-07
1905,5.160759042333041e-10,3.3544932875884115e-07
1906,0.0,3.816984985860472e-07
1907,5.142843373384665e-10,4.0011320834310027e-07
1908,0.0,3.988047865277622e-07
1909,5.500983557560346e-10,3.993714017269667e-07
1910,0.0,5.023501898904215e-07
1911,0.0,3.798747059136076e-07
1912,0.0,6.985833920225559e-07
1913,0.0,4.189361959561211e-07
1914,0.0,4.915410158901068e-07
1915,0.0,4.052582198710297e-07
1916,0.0,3.603887535064132e-07
1917,0.0,5.395480684455833e-07
1918,0.0,2.2053842485547648e-07
1919,0.0,3.342449019783089e-07
1920,0.0,3.0288927632682316e-07
1921,0.0,4.0741380757935985e-07
1922,0.0,4.6923670993237465e-07
1923,0.0,4.044676131798042e-07
1924,0.0,4.241344413458137e-07
1925,0.0,5.070160113973543e-07
1926,0.0,4.3581400177572505e-07
1927,0.0,5.106344929117768e-07
1928,0.0,4.136227005346882e-07
1929,0.0,4.990902198187541e-07
1930,0.0,4.306477592308511e-07
1931,0.0,4.1401443695576745e-07
1932,0.0,3.956392617965321e-07
1933,0.0,4.4850290237263835e-07
1934,0.0,5.104153046886495e-07
1935,0.0,6.067920139685157e-07
1936,2.424942913137329e-09,6.353350272547686e-07
1937,1.2591118148108649e-09,6.345923679873522e-07
1938,0.0,7.091972520356649e-07
1939,0.0,5.199977408665291e-07
1940,0.0,5.401217890721455e-07
1941,0.0,4.486283842197736e-07
1942,0.0,6.523555384774227e-07
1943,0.0,4.790338152815821e-07
1944,0.0,8.386415970562666e-07
1945,2.178504043826024e-09,7.799044396961108e-07
1946,0.0,6.403707857316476e-07
1947,1.1920870957027319e-09,6.186932068885653e-07
1948,4.348755133776194e-09,6.838417334620317e-07
1949,9.817008317369869e-10,6.096362312746351e-07
1950,0.0,6.61519493405649e-07
1951,1.0661401761424827e-09,7.239091814881249e-07
1952,0.0,6.242523795663146e-07
1953,0.0,7.390845553345571e-07
1954,0.0,6.850547720205213e-07
1955,0.0,6.710709499202494e-07
1956,0.0,6.567019568137766e-07
1957,0.0,6.237536354092299e-07
1958,8.272243445794913e-10,5.823659421366756e-07
1959,0.0,6.371114977810066e-07
1960,6.920833350854139e-10,6.360245947689691e-07
1961,0.0,5.322290235199034e-07
1962,0.0,5.993148874949839e-07
1963,0.0,5.741855488849978e-07
1964,0.0,6.49159403565136e-07
1965,0.0,5.499403528119728e-07
1966,0.0,5.810489369650895e-07
1967,0.0,6.429157792808837e-07
1968,0.0,5.17411081091268e-07
1969,9.083515606356229e-10,5.604529178526718e-07
1970,0.0,4.548139145299501e-07
1971,0.0,4.5115129410078225e-07
1972,0.0,4.991632636119903e-07
1973,0.0,5.088687089482846e-07
1974,0.0,5.034886498833657e-07
1975,3.4268881066168433e-09,5.437329377855349e-07
1976,0.0,4.445123806817719e-07
1977,0.0,4.1431312070017157e-07
1978,0.0,4.194057510176208e-07
1979,3.5111840102075575e-09,4.798617965207086e-07
1980,0.0,3.803365871135611e-07
1981,0.0,5.237554887571605e-07
1982,1.2415004579935385e-09,4.934964294989186e-07
1983,0.0,4.401775299811561e-07
1984,0.0,4.511628617365204e-07
1985,0.0,3.843941556169739e-07
1986,0.0,4.483875102323509e-07
1987,0.0,4.631999104276474e-07
1988,5.996553809062277e-10,3.945732487409259e-07
1989,0.0,3.4191000963801343e-07
1990,0.0,3.6015583759763103e-07
1991,0.0,3.4348187227806193e-07
1992,5.509944167592096e-10,3.851450856018346e-07
1993,5.539207426075166e-10,2.9745544338766194e-07
1994,5.274926606624319e-10,3.9825695807849115e-07
1995,5.422450821690461e-10,3.8065604712755885e-07
1996,1.067618438099771e-09,4.4252783482079394e-07
1997,4.79489448146353e-10,5.806617195958097e-07
1998,9.536258449571733e-10,4.067214263159258e-07
1999,0.0,4.1131809780381445e-07
2000,4.4180314962005696e-10,4.3517610492926906e-07
2001,8.762423564512289e-10,3.759079731935344e-07
2002,0.0,3.42173393619305e-07
2003,4.1669229178253886e-10,4.17525683360509e-07
2004,4.404791253964646e-10,4.237409143570403e-07
2005,4.5037495954858286e-10,4.782982045981043e-07
2006,4.1178899179428186e-10,4.2743698713820777e-07
2007,0.0,3.738832674571313e-07
2008,0.0,5.287740236781246e-07
2009,4.76819250749827e-10,4.0338909457204863e-07
2010,0.0,3.585358854252263e-07
2011,3.82397197240536e-10,4.5696464212596766e-07
2012,3.404252713057332e-10,3.5642526086121507e-07
2013,0.0,3.4585150388011243e-07
2014,0.0,2.880042018205131e-07
2015,0.0,3.287181300493103e-07
2016,0.0,3.0220851954254613e-07
2017,0.0,3.106779900008405e-07
2018,0.0,3.4023730677290587e-07
2019,0.0,2.7780257028098276e-07
