year,devais_VERB être_VERB,devais_VERB etre_VERB,devais_VERB naître_VERB
1851,1.9606294188179163e-07,1.2898877521649865e-09,3.8696632564949596e-09
1852,2.6042181389129837e-07,0.0,3.2552727180501506e-09
1853,2.6754253212857293e-07,0.0,0.0
1854,1.8340695362439874e-07,0.0,1.0391328908454511e-09
1855,2.3828147277527023e-07,0.0,5.306937111981824e-09
1856,2.2210141992218269e-07,0.0,1.346069211649592e-08
1857,3.7441174072228023e-07,0.0,2.4407544874094356e-09
1858,2.994929673150182e-07,0.0,2.936205500958522e-09
1859,3.1215023454933544e-07,1.018434669930457e-09,0.0
1860,3.071290279876848e-07,0.0,1.373155145145688e-09
1861,2.5890639676617866e-07,0.0,2.8295783494058924e-09
1862,2.7153097903465095e-07,4.517986262886353e-10,3.6143890103090826e-09
1863,3.0766864256293047e-07,0.0,9.989241656072068e-10
1864,2.526821560877579e-07,0.0,5.274200631788517e-09
1865,3.2665499816175725e-07,4.706844358715045e-10,5.177528628053096e-09
1866,3.070201728405664e-07,4.865612912574591e-10,3.8924903300596725e-09
1867,2.8340417657091166e-07,9.7056229719783e-10,2.426405742994575e-09
1868,3.0429623620875645e-07,0.0,4.93987406535723e-10
1869,3.066849956212536e-07,4.883519144627257e-10,7.325278605918584e-09
1870,2.8784924666069855e-07,1.7202146374017957e-09,1.1468097582678638e-09
1871,3.207595398180274e-07,0.0,3.18635318130589e-09
1872,2.7817759473691694e-07,6.047339295989218e-10,1.2094678591978436e-09
1873,2.6218700099889247e-07,5.986004469882289e-10,1.7958012854535355e-09
1874,2.5750566123861063e-07,0.0,2.9873046258899194e-09
1875,3.4901316325886e-07,0.0,4.005069165202713e-09
1876,2.2188874027051497e-07,0.0,8.464420275799966e-09
1877,2.381154189379231e-07,6.184815992682502e-10,1.2369631985365004e-09
1878,1.9627037772806943e-07,0.0,3.0195443923020093e-09
1879,2.6147912990381883e-07,0.0,1.221865053580018e-09
1880,1.9638609671801532e-07,6.417846254436199e-10,2.5671385017744797e-09
1881,2.3148724892507744e-07,6.972507571312292e-10,8.367009307619355e-09
1882,2.868470971861825e-07,1.9966155395678697e-09,3.3276925659464496e-09
1883,2.2370460328602348e-07,0.0,1.8958017378167824e-09
1884,2.521848330161447e-07,0.0,1.3203393933736152e-09
1885,1.946581988931939e-07,0.0,2.5782542767416317e-09
1886,1.9747599822039774e-07,0.0,1.936039106809062e-09
1887,1.8346278807257477e-07,0.0,9.793386546164129e-09
1888,2.567948911291751e-07,0.0,6.340614699951175e-10
1889,2.1740024180871842e-07,0.0,0.0
1890,2.307144058022459e-07,1.9663159989136147e-09,1.3108772956016423e-09
1891,1.9122660432913108e-07,0.0,4.461953917456185e-09
1892,2.4948678856162587e-07,0.0,1.2537024751679837e-09
1893,1.6504556299423712e-07,0.0,1.2316833108982905e-09
1894,2.7096618282484997e-07,0.0,2.520615716150587e-09
1895,2.2870734994739905e-07,6.018614495673091e-10,6.018614495673091e-10
1896,2.429575829410169e-07,1.179405795248556e-09,1.7691086373616827e-09
1897,2.319032006425914e-07,1.1653427112179315e-09,2.9133566670225264e-09
1898,1.9125239703043917e-07,0.0,0.0
1899,1.9844006260427705e-07,5.527578395003729e-10,1.1055156790007459e-09
1900,2.3411649863191997e-07,0.0,4.671947717582725e-09
1901,1.88340507634166e-07,0.0,1.676621730339889e-09
1902,1.6596759166986885e-07,0.0,5.892340837476695e-09
1903,1.4148577065498102e-07,5.400220270956879e-10,2.7001101354784396e-09
1904,1.8972427540120407e-07,0.0,8.599400302955473e-09
1905,1.863033958215965e-07,1.0321518084666081e-09,1.0321518084666081e-09
1906,1.2963344886429695e-07,0.0,1.5432553013283723e-09
1907,1.8925663880509092e-07,0.0,2.057137349353866e-09
1908,1.9399986683765746e-07,0.0,2.4556945366072114e-09
1909,2.1563855057138426e-07,5.500983557560346e-10,5.500983557560346e-10
1910,2.1911017711317982e-07,1.068830135508847e-09,1.068830135508847e-09
1911,1.8355291331317858e-07,5.320374141248863e-10,0.0
1912,1.82329742415277e-07,0.0,1.5628263128064646e-09
1913,2.0575599535277433e-07,5.30298971401777e-10,3.71209285532359e-09
1914,1.9755394475851062e-07,6.696743715117748e-10,6.696743715117748e-10
1915,1.8495796894058003e-07,1.1780761921542648e-09,0.0
1916,1.8349061292610713e-07,0.0,0.0
1917,1.6888293430383783e-07,0.0,0.0
1918,2.2857888382077363e-07,0.0,8.040463406189247e-09
1919,3.480566590496892e-07,1.8415696745321952e-09,0.0
1920,2.1883749923290452e-07,0.0,5.300562211374427e-09
1921,2.158233058935366e-07,0.0,0.0
1922,2.4789864028207376e-07,0.0,2.2133805899215986e-09
1923,2.4098201834021893e-07,0.0,7.431163684401554e-09
1924,2.384950619216397e-07,0.0,1.289162443462999e-09
1925,2.551577154008555e-07,0.0,0.0
1926,2.619342467369279e-07,0.0,0.0
1927,3.099484615631809e-07,0.0,1.1149224876660924e-09
1928,2.1823738904913625e-07,0.0,1.1426041224282812e-09
1929,2.707118653688667e-07,3.342121912552898e-09,0.0
1930,2.2897856410963868e-07,0.0,0.0
1931,1.7336142832391488e-07,0.0,1.1405356659111021e-09
1932,1.8521616595990054e-07,0.0,7.6716757391182e-09
1933,2.592369696685637e-07,0.0,3.4411986593596566e-09
1934,2.2645185993042105e-07,0.0,2.3963160344919743e-09
1935,2.537276202474459e-07,0.0,0.0
1936,2.2430721458022163e-07,0.0,2.424942913137329e-09
1937,2.2789923548316438e-07,1.2591118148108649e-09,0.0
1938,1.9836778619719553e-07,0.0,2.5930428915188486e-09
1939,1.8658741396393452e-07,0.0,0.0
1940,1.9525528216490784e-07,0.0,2.5357829169792012e-09
1941,2.3612020072505402e-07,2.9515025978810172e-09,0.0
1942,3.3679751254567236e-07,0.0,0.0
1943,2.816138078287622e-07,0.0,0.0
1944,2.634812688029342e-07,3.2131861615880553e-09,3.2131861615880553e-09
1945,3.6816717852161673e-07,2.178504043826024e-09,0.0
1946,3.466354883130407e-07,0.0,1.3921104269343232e-09
1947,4.160384037277254e-07,0.0,0.0
1948,3.2072068734123604e-07,0.0,2.174377566888097e-09
1949,2.7978472871836857e-07,0.0,4.908504269707237e-09
1950,3.1799731914361473e-07,0.0,3.190608444114673e-09
1951,3.699506407883746e-07,0.0,0.0
1952,2.1089607571411761e-07,0.0,1.0544803918932644e-09
1953,2.9412549906737695e-07,0.0,3.232148326759443e-09
1954,2.921988198067993e-07,9.772536113672459e-10,0.0
1955,2.5998133423854597e-07,0.0,0.0
1956,3.122168550362403e-07,8.72114158667614e-10,8.72114158667614e-10
1957,2.3236148649630195e-07,0.0,2.6505113659425206e-09
1958,2.8125629114583717e-07,0.0,0.0
1959,2.3097229018276266e-07,0.0,7.750747821333448e-10
1960,3.204345944141096e-07,0.0,6.920833350854139e-10
1961,2.9668640877389407e-07,0.0,1.3896318540318475e-09
1962,2.809486545629625e-07,0.0,0.0
1963,2.9485201480383694e-07,0.0,2.5864212993553792e-09
1964,2.731701727043401e-07,0.0,3.041984220075733e-09
1965,2.730549510943092e-07,0.0,5.472043373977442e-10
1966,2.941248737897695e-07,0.0,2.215629901769489e-09
1967,2.7856395945491386e-07,0.0,1.4791006197611978e-09
1968,3.157465471304022e-07,3.1439910674890825e-09,8.982831700699023e-10
1969,2.7977228000963805e-07,4.5417578031781147e-10,2.2708788183223305e-09
1970,2.2809676636370568e-07,9.197450023812337e-10,1.8394900047624674e-09
1971,2.517814721159084e-07,0.0,3.5968783507200897e-09
1972,2.4829910216794815e-07,0.0,1.0260293725750103e-09
1973,2.447862357257691e-07,0.0,3.3079223804577396e-09
1974,2.1377172743086703e-07,0.0,5.06301445213353e-09
1975,1.9304802378883323e-07,0.0,1.7134440533084216e-09
1976,2.1254319904073782e-07,0.0,0.0
1977,2.0392432986682252e-07,0.0,1.1753563677885381e-09
1978,2.48316723627795e-07,0.0,3.5643548113029055e-09
1979,2.5573123707545165e-07,0.0,4.681578680276743e-09
1980,2.3422821016083617e-07,1.1370301367108482e-09,2.2740602734216964e-09
1981,2.441662161345448e-07,0.0,2.5302198114474095e-09
1982,2.551283557750139e-07,1.2415004579935385e-09,2.483000915987077e-09
1983,2.570333492712962e-07,0.0,1.89459470334441e-09
1984,2.887906305204524e-07,5.799008495621649e-10,2.3196033982486597e-09
1985,2.592705641291104e-07,0.0,5.414002135495366e-09
1986,2.9732646567026677e-07,0.0,2.3977941854269602e-09
1987,2.4809915544210526e-07,0.0,4.888653482026939e-09
1988,2.452590592838533e-07,5.996553809062277e-10,4.197587610832443e-09
1989,3.0513959359268483e-07,0.0,3.841685636274406e-09
1990,2.6643903083822806e-07,5.44865097484859e-10,6.538381391862913e-09
1991,2.631797997310059e-07,0.0,4.68917216167597e-09
1992,2.8045616318195243e-07,0.0,2.7549720282848966e-09
1993,2.7917604938920704e-07,1.1078414852150331e-09,0.0
1994,2.5214148990926333e-07,5.274926606624319e-10,3.6924485691258724e-09
1995,2.7220701781516254e-07,5.422450821690461e-10,2.7112254663563817e-09
1996,2.5516081336718344e-07,0.0,5.338092190498855e-10
1997,2.694730767416331e-07,4.79489448146353e-10,0.0
1998,2.875181905892532e-07,0.0,2.3840645013706308e-09
1999,2.806103509556124e-07,4.570201161957499e-10,3.1991407301035224e-09
2000,3.0307697329590155e-07,4.4180314962005696e-10,4.859834756842929e-09
2001,3.05370463138388e-07,0.0,1.3143635069212678e-09
2002,3.1194298344416893e-07,4.38122149670761e-10,7.448076377869484e-09
2003,3.65855839845608e-07,4.1669229178253886e-10,8.333845835650777e-10
2004,3.6515720580609923e-07,1.3214374039449694e-09,2.642874807889939e-09
2005,3.5309398072058684e-07,4.5037495954858286e-10,4.053374524914943e-09
2006,3.998471242994128e-07,0.0,1.2353669198716943e-09
2007,4.445855665835552e-07,1.1983438685803094e-09,1.997239706952314e-09
2008,5.015264150642906e-07,0.0,5.5346713878634546e-09
2009,5.335607511369744e-07,0.0,4.291373478793048e-09
2010,7.269917432495276e-07,4.723793023408973e-10,4.2514138876015295e-09
2011,7.529400818384602e-07,1.1471915639660324e-09,1.529588788962144e-09
2012,9.998290124713094e-07,6.808505426114664e-10,4.085103366691101e-09
2013,1.159439307230059e-06,0.0,2.2313000336282585e-09
2014,1.1327443871778087e-06,0.0,2.5985342766432495e-09
2015,1.1546140967766405e-06,0.0,3.8568412463746427e-08
2016,1.1353014315318433e-06,2.0713400439298368e-10,2.899876117012923e-09
2017,1.2625853287318023e-06,5.031222660711876e-10,6.289028409156572e-09
2018,1.4079319043958094e-06,2.5814667070633845e-10,4.64663996169179e-09
2019,1.2742183344016667e-06,7.65296326310505e-10,4.489738358870454e-08
