year,vrais_ADJ airs_NOUN,vrais_ADJ nerfs_NOUN
2004,1.0131019578807354e-08,1.7619165015858584e-09
2005,3.602999676388663e-09,4.053374524914943e-09
2006,1.2353669198716943e-09,8.235779835885637e-10
2007,7.988958938831558e-10,0.0
2008,2.554463751636149e-09,4.257439678578834e-10
2009,4.76819250749827e-10,0.0
2010,3.7790344187271785e-09,4.723793023408973e-10
2011,5.353560705856353e-09,7.64794394481072e-10
2012,6.468080293586809e-09,1.0212758416727752e-09
2013,2.7891249310130206e-09,0.0
2014,3.681256854903836e-09,2.1654451842767486e-10
2015,3.768178213903184e-09,1.5516027351836215e-09
2016,2.6927420293532123e-09,6.214020409345267e-10
2017,1.509366853724714e-09,0.0
2018,5.6792268665617485e-09,7.744400121190154e-10
2019,4.08158040698936e-09,2.55098775436835e-10
