year,vos_DET ânes_NOUN,vos_DET anes_NOUN,vos_DET vannes_NOUN
1980,3.411090521154847e-09,0.0,5.685150683554241e-10
1981,6.325549528618524e-10,0.0,0.0
1982,4.966001831974154e-09,0.0,0.0
1983,6.946847541655643e-09,0.0,0.0
1984,2.3196033982486597e-09,0.0,0.0
1985,4.812446441349039e-09,0.0,6.015558051686298e-10
1986,3.5966913891627428e-09,0.0,0.0
1987,6.110816852533674e-10,0.0,0.0
1988,3.597932174415064e-09,0.0,5.996553809062277e-10
1989,1.0976244357863152e-09,5.488122178931576e-10,0.0
1990,3.2691906959314565e-09,0.0,0.0
1991,7.6199047072123e-09,0.0,0.0
1992,1.1019888335184191e-09,0.0,5.509944167592096e-10
1993,2.2156829704300662e-09,0.0,0.0
1994,3.164955852952289e-09,0.0,0.0
1995,7.0491861237087505e-09,0.0,1.0844901643380922e-09
1996,2.135236876199542e-09,0.0,0.0
1997,8.630809844589749e-09,0.0,0.0
1998,1.9072516899143466e-09,0.0,0.0
1999,9.140402212892695e-09,0.0,0.0
2000,6.185244316725402e-09,0.0,0.0
2001,3.066848330846028e-09,0.0,4.3812117822561447e-10
2002,3.9430991805033955e-09,0.0,0.0
2003,4.166922806803086e-09,0.0,4.1669229178253886e-10
2004,7.047666006343434e-09,0.0,4.404791253964646e-10
2005,1.8014998381943315e-09,0.0,0.0
2006,8.64756888319107e-09,0.0,0.0
2007,3.994479413904628e-09,0.0,7.988958938831558e-10
2008,3.8316958494988285e-09,0.0,1.7029758714315335e-09
2009,8.582746957586096e-09,0.0,1.430457752249481e-09
2010,2.8342759250676863e-09,0.0,1.4171379625338432e-09
2011,8.412738061736036e-09,0.0,0.0
2012,9.531907707582832e-09,0.0,7.148930780687124e-09
2013,6.414987652192394e-09,0.0,1.3945624655065103e-09
2014,9.094869746206768e-09,2.1654451842767486e-10,2.3819897165822113e-09
2015,8.644644111654998e-09,0.0,3.546520632724537e-09
2016,9.528164035543796e-09,0.0,4.556948152156792e-09
2017,2.5156113636626287e-08,2.515611330355938e-10,2.0124890642847504e-09
2018,1.058401366549333e-08,0.0,2.8396134332808742e-09
2019,6.887666881283394e-09,0.0,1.02039510174734e-09
