year,ses_DET ânes_NOUN,ses_DET anes_NOUN,ses_DET vannes_NOUN
1846,2.6345256642912318e-08,0.0,8.781752214304106e-09
1847,1.833696039454935e-08,0.0,1.1865092020002521e-08
1848,1.206783295515379e-08,0.0,2.413566457803995e-09
1849,4.4410899846525353e-08,0.0,1.75967720394965e-08
1850,3.1229383523623255e-08,6.788996032014438e-10,1.6972489191857676e-08
1851,7.094382858952031e-09,3.2247193804124663e-09,2.3862924081186065e-08
1852,2.408901877970493e-08,0.0,6.510545347282459e-08
1853,3.4040009921909586e-08,2.388772735173461e-09,1.7318601663873778e-08
1854,2.8056588163849483e-08,5.195664454227256e-10,1.1950028522278444e-08
1855,3.1841622671890946e-08,0.0,1.0613874223963649e-08
1856,2.847454094734303e-08,0.0,7.765783571755946e-09
1857,3.514686497396724e-08,9.763018171682347e-10,2.245494101771328e-08
1858,4.1106879677954566e-08,4.893676019968041e-10,7.829881631948865e-09
1859,2.1387128512628806e-08,1.018434669930457e-09,1.1202780925145817e-08
1860,4.577183787546346e-08,9.154367819341758e-10,1.327383358784573e-08
1861,3.395494019287071e-08,1.4147891747029462e-09,3.1125360067107977e-08
1862,3.207770271629329e-08,4.517986262886353e-10,1.3102160245637151e-08
1863,1.3485475847119233e-08,0.0,5.9935452156878455e-09
1864,5.178306317077386e-08,0.0,1.3904711160250827e-08
1865,3.106517332263081e-08,0.0,1.2237795665726026e-08
1866,2.238181906477621e-08,0.0,2.3841502994059738e-08
1867,4.027833533370995e-08,4.85281148598915e-10,2.4749338578544666e-08
1868,3.457912001181285e-08,9.87974813071446e-10,1.4819621751982481e-08
1869,3.56496906439574e-08,4.883519144627257e-10,9.767038289254515e-10
1870,2.408300403544672e-08,0.0,2.0069171213776826e-08
1871,2.549082545044712e-08,0.0,2.3366590440332402e-08
1872,1.269941218851045e-08,6.047339518033823e-09,3.0236697590169115e-09
1873,1.1972009161809183e-08,0.0,2.9331422624068182e-08
1874,1.3144139998644278e-08,0.0,5.974609251779839e-09
1875,1.7736734747586524e-08,5.721527140956084e-10,1.2587359599081083e-08
1876,2.5393261493533714e-08,6.04601479992084e-10,1.5719638923883394e-08
1877,1.9791411509650914e-08,6.184815992682502e-10,1.855444864418132e-08
1878,3.4422804162659304e-08,1.2078177347163432e-09,2.113680963589104e-08
1879,1.5273313280772527e-08,0.0,1.7717043832021773e-08
1880,1.7969970400599777e-08,6.417846254436199e-10,1.5402831010646878e-08
1881,3.486253774553916e-08,0.0,1.1853263259808955e-08
1882,3.926677294430192e-08,1.3310770263785798e-09,8.652000893505374e-09
1883,2.0221884611260066e-08,1.2638677882037541e-09,2.2749619355000306e-08
1884,2.2445769687351458e-08,0.0,8.582206056928499e-09
1885,1.740321664556177e-08,6.445635691854079e-10,1.0957580620640783e-08
1886,2.3232470169887165e-08,6.453463874400711e-10,1.4842966855610484e-08
1887,3.133883869077536e-08,0.0,1.3710741875172516e-08
1888,2.0289966817799154e-08,0.0,1.4583413587843097e-08
1889,2.8819629349641218e-08,6.265136742733546e-10,1.0024218788373673e-08
1890,2.2940351840361473e-08,0.0,1.0487018364813139e-08
1891,1.2748440525456317e-08,0.0,7.0116419337296065e-09
1892,1.8805536683430546e-08,6.268512375839919e-10,9.402768341715273e-09
1893,1.2932674486876294e-08,0.0,6.15841644346915e-09
1894,1.7014155861971858e-08,0.0,6.9316934414587195e-09
1895,4.213029924926559e-09,0.0,1.3240951446391591e-08
1896,1.533227589334274e-08,0.0,2.181900704556483e-08
1897,1.7480140002135158e-08,5.826713556089658e-10,1.631479840114025e-08
1898,6.7900258748920805e-09,0.0,3.3950129374460403e-09
1899,1.1607914629507832e-08,1.1055156790007459e-09,5.527578395003729e-09
1900,6.748368974740515e-09,0.0,7.786579381274805e-09
1901,2.235495566438317e-09,0.0,6.706486921359556e-09
1902,9.329538919189417e-09,0.0,9.820567470342212e-09
1903,7.020286574288548e-09,0.0,1.0260418292773466e-08
1904,6.449550227216605e-09,0.0,8.599400302955473e-09
1905,2.0643035725242953e-08,0.0,9.28936660926638e-09
1906,1.9547901075611662e-08,0.0,1.18316245689698e-08
1907,2.5714215978744903e-08,0.0,1.7999951751335175e-08
1908,1.6698722404839828e-08,0.0,7.858222517143076e-09
1909,2.2554033307642385e-08,5.500983557560346e-10,9.351672325408344e-09
1910,1.7635697346918278e-08,0.0,1.1757131268552712e-08
1911,3.139020576803375e-08,0.0,1.8621309716415624e-08
1912,2.5005221004903433e-08,0.0,8.335073964360618e-09
1913,2.0151361079800978e-08,1.060597942803554e-09,1.0075680734189518e-08
1914,2.9465672568562695e-08,1.3393487430235496e-09,1.0045115850232378e-08
1915,1.1780762143587253e-08,0.0,0.0
1916,5.493730803607377e-09,0.0,3.2962386153911893e-09
1917,1.2063066989753679e-08,0.0,8.773139548168274e-09
1918,1.9526840588923733e-08,2.2972752589112133e-09,4.594550517822427e-09
1919,1.1970202606903513e-08,0.0,1.8415697411455767e-08
1920,1.741613253614105e-08,0.0,1.2115570768855832e-08
1921,6.058197943303867e-09,7.572747429129834e-10,6.815472630705699e-09
1922,1.696925089333945e-08,2.21338064543275e-09,1.1804696775641332e-08
1923,1.6985516992917837e-08,0.0,7.431163684401554e-09
1924,1.5469949543600592e-08,0.0,7.734974438733389e-09
1925,2.0896537833436923e-08,0.0,1.8696901804560184e-08
1926,1.0031524944054127e-08,1.1146138456652466e-09,1.2260752413340015e-08
1927,2.1183527820767267e-08,0.0,1.5608915049369898e-08
1928,1.1426041446327417e-08,0.0,1.1426041446327417e-08
1929,2.785101571589621e-08,0.0,4.4561625500705304e-09
1930,1.995684684175103e-08,0.0,1.0503603542488804e-09
1931,1.710803587684495e-08,1.1405356659111021e-09,1.1405356659111021e-08
1932,1.4247398039124448e-08,0.0,9.863582839386709e-09
1933,9.176529758292418e-09,4.588264879146209e-09,8.02946331646126e-09
1934,5.990790086229936e-09,0.0,1.7972370258689807e-08
1935,1.4361940969820353e-08,0.0,8.377798899061872e-09
1936,3.394919900756577e-08,0.0,1.33371855781661e-08
1937,1.3850230295986421e-08,0.0,8.813782592653752e-09
1938,1.5558256905023882e-08,0.0,2.3337386023669637e-08
1939,9.176430282309411e-09,0.0,4.588215141154706e-09
1940,2.5357829613881222e-08,0.0,1.5214697057785997e-08
1941,5.9030051957620344e-09,0.0,5.9030051957620344e-09
1942,0.0,0.0,6.068423541449874e-09
1943,3.193558839598154e-08,0.0,8.709705845433291e-09
1944,1.927911696952833e-08,0.0,3.534504600111177e-08
1945,1.089252066321933e-08,0.0,1.742803235060819e-08
1946,1.6705325123211878e-08,0.0,4.1763312808029696e-09
1947,2.145756705651536e-08,0.0,1.4305045148432782e-08
1948,1.9569398546082084e-08,0.0,1.0871888278529696e-08
1949,2.4542519905246252e-08,0.0,1.472551192094329e-08
1950,1.1698897850465073e-08,1.0635361480382244e-09,1.3825969702452312e-08
1951,1.9190522504430874e-08,0.0,6.396841278899501e-09
1952,1.898064760919027e-08,0.0,4.2179215675730575e-09
1953,7.541679392097933e-09,0.0,2.693456935265459e-08
1954,1.4658803948464083e-08,0.0,9.772536557761669e-09
1955,1.6894094567732054e-08,0.0,1.5016972554349195e-08
1956,2.616342520411763e-08,0.0,1.5698054633972447e-08
1957,1.5903067307476704e-08,0.0,2.2971097468627022e-08
1958,2.5643954515430778e-08,0.0,1.902615986981715e-08
1959,2.945284249822322e-08,0.0,6.200598257066758e-09
1960,1.591791637389761e-08,0.0,9.689166802218097e-09
1961,1.737039845295385e-08,0.0,1.250668635321972e-08
1962,1.2049716779927166e-08,0.0,8.244543381330516e-09
1963,1.681173777967615e-08,0.0,9.69907976156037e-09
1964,6.6923653285755336e-09,0.0,7.909158661334459e-09
1965,1.805774313412556e-08,0.0,7.660860668057268e-09
1966,1.7725039214155913e-08,0.0,1.3293779743683842e-08
1967,1.9721342781053863e-08,0.0,9.860671390526932e-09
1968,1.3474247495537384e-08,0.0,1.4372531137452071e-08
1969,1.498780075048778e-08,4.5417578031781147e-10,6.358460868938209e-09
1970,1.0117195081704722e-08,0.0,1.1956685419534097e-08
1971,1.0276794526475896e-08,0.0,6.679916730867319e-09
1972,1.487742551375959e-08,5.130146862875051e-10,1.1799337507056862e-08
1973,1.1577728109557484e-08,1.102640756478479e-09,7.718485406371656e-09
1974,1.0688586071783135e-08,0.0,8.438357568252286e-09
1975,8.567219822452898e-09,0.0,1.028066431985053e-08
1976,1.1427053969725876e-08,0.0,1.0284348483935446e-08
1977,1.3516598507123945e-08,5.876781838942691e-10,8.815172591880582e-09
1978,1.8415833413776284e-08,0.0,8.316828115084718e-09
1979,1.0533551808578068e-08,1.1703946700691858e-09,1.0533551808578068e-08
1980,1.8760998088396263e-08,0.0,1.5918422247018782e-08
1981,1.0120879245789638e-08,0.0,1.3283654176632353e-08
1982,1.4277254933858785e-08,6.207502289967692e-10,1.1794254461960918e-08
1983,8.84144257806696e-09,0.0,1.1999100379966876e-08
1984,2.2616133243946734e-08,0.0,1.1598016769198694e-08
1985,1.3234227935754461e-08,6.015558051686298e-10,1.4437339324047116e-08
1986,1.2588419195935785e-08,0.0,1.3787316177626963e-08
1987,1.3443796742507175e-08,0.0,7.332980112018106e-09
1988,2.218724931557503e-08,0.0,8.395175221664886e-09
1989,1.591555476299078e-08,0.0,7.134558721588746e-09
1990,1.1442166825137434e-08,0.0,1.3076762395147767e-08
1991,1.6412102177287835e-08,0.0,1.1722930737256831e-08
1992,1.5427843502724414e-08,0.0,1.4325855279828659e-08
1993,1.2740176913439427e-08,0.0,7.20096987594232e-09
1994,1.4242301560329906e-08,0.0,1.2132331472791691e-08
1995,2.6570009636905922e-08,1.0844901643380922e-09,8.133676565602599e-09
1996,1.921713232988509e-08,0.0,1.6014276127407356e-08
1997,1.7741109914481967e-08,0.0,1.1987235648547312e-08
1998,1.7642078020685403e-08,0.0,1.0489884516573511e-08
1999,2.193696585495175e-08,0.0,6.398281460207045e-09
2000,2.2973763336153752e-08,4.4180314962005696e-10,1.5904913164277446e-08
2001,1.840108865280854e-08,0.0,1.6648605327684862e-08
2002,1.664864129891086e-08,0.0,9.200564754507923e-09
2003,1.4167538253673229e-08,8.333845835650777e-10,1.0417307738652681e-08
2004,2.422635247967264e-08,0.0,1.2333415538856585e-08
2005,1.9816498664226856e-08,0.0,1.5763123362155795e-08
2006,2.2648394715218956e-08,4.1178899179428186e-10,1.9765871051014017e-08
2007,1.4779573842549354e-08,0.0,2.157018919035636e-08
2008,4.001993403335291e-08,0.0,1.873273380859075e-08
2009,2.2887324035991696e-08,0.0,2.4317782454374992e-08
2010,2.2674207067474583e-08,0.0,3.5900828310175825e-08
2011,3.250376323649107e-08,0.0,2.256143447065817e-08
2012,3.948933052777548e-08,0.0,3.3361675311205374e-08
2013,3.430623884970174e-08,0.0,2.538103871518871e-08
2014,3.4430579609612266e-08,0.0,3.5080212623661566e-08
2015,3.0588740429493555e-08,0.0,2.8593821865818825e-08
2016,5.2404903527758506e-08,0.0,3.459137742911622e-08
2017,5.458876489727871e-08,7.54683426862357e-10,3.5218559291116946e-08
2018,2.9428721348701004e-08,5.162933414126769e-10,3.3559067080801697e-08
2019,2.627517403652746e-08,0.0,3.316284025167704e-08
