year,mêmes_ADJ îles_NOUN,mêmes_ADJ iles_NOUN,mêmes_ADJ villes_NOUN
1857,0.0,4.881509085841174e-10,1.0592874843950995e-07
1858,9.787352261980686e-09,4.893676019968041e-10,7.04689355757182e-08
1859,0.0,0.0,1.2017528661090182e-07
1860,9.154367819341758e-10,4.577183909670879e-10,1.0207119771621365e-07
1861,5.659156698811785e-09,9.431927461278633e-10,1.1318312687080834e-07
1862,1.8071945051545413e-09,0.0,1.18371239921089e-07
1863,4.994620828036034e-10,3.995696662428827e-09,1.4983862683948246e-07
1864,3.835782358407869e-09,4.794727948009836e-10,1.3137554333297885e-07
1865,4.706844358715045e-10,4.706844247692743e-09,1.143763199706882e-07
1866,0.0,4.865612912574591e-10,1.6591739893101476e-07
1867,1.94112459439566e-09,0.0,1.198644383748615e-07
1868,1.975949626142892e-09,0.0,1.0620729540278262e-07
1869,2.441759683335931e-09,0.0,5.762552746091387e-08
1870,1.7202146374017957e-09,0.0,1.0550650131335715e-07
1871,0.0,0.0,7.009977309735405e-08
1872,9.071008832961525e-09,6.047339295989218e-10,8.647695182162352e-08
1873,1.1972008939764578e-09,0.0,8.200826329129995e-08
1874,2.3898436563030145e-09,5.974609140757536e-10,1.0694550667267322e-07
1875,1.716458086775674e-08,5.721527140956084e-10,9.612165285943775e-08
1876,0.0,3.627608879952504e-09,1.1003746891447008e-07
1877,1.1132669008873108e-08,6.184815992682502e-10,9.586464955191332e-08
1878,3.6234530931267273e-09,6.039088673581716e-10,1.2017785877560527e-07
1879,6.720257683667796e-09,6.10932526790009e-10,1.3684888244824833e-07
1880,1.2835692508872398e-09,4.492492600149944e-09,1.0717803178295071e-07
1881,4.8807553554297556e-09,0.0,1.1156011936463983e-07
1882,8.652000893505374e-09,1.3310770263785798e-09,1.1580370085084724e-07
1883,1.8958017378167824e-09,6.319338941018771e-10,8.467914369703067e-08
1884,4.621187876807653e-09,3.300848483434038e-09,1.2279156180738937e-07
1885,6.445635691854079e-10,6.445635691854079e-10,9.475084539189993e-08
1886,4.5174246565693466e-09,0.0,1.2003442861896474e-07
1887,6.528924623161458e-10,0.0,9.532229938713499e-08
1888,2.53624587998047e-09,1.268122939990235e-09,7.672143453874014e-08
1889,6.265136742733546e-10,0.0,1.0838686392844465e-07
1890,2.6217545912032847e-09,1.3108772956016423e-09,9.438316794785351e-08
1891,1.2748440081367107e-09,6.374220040683554e-10,8.605196910593804e-08
1892,2.5074049503359674e-09,6.268512375839919e-10,7.459529882680727e-08
1893,4.926733243593162e-09,0.0,9.299208869606446e-08
1894,6.301539290376468e-10,6.301539290376468e-10,9.200247319540722e-08
1895,6.018614495673091e-09,0.0,8.305688226073471e-08
1896,5.89702897624278e-10,5.89702897624278e-10,9.907008546861107e-08
1897,0.0,5.826713556089658e-10,8.623536018603772e-08
1898,2.26334195829736e-09,5.6583548957434e-10,5.6583548513344795e-08
1899,1.6582735185011188e-09,5.527578395003729e-10,9.175779780434823e-08
1900,2.07642125715779e-09,5.191053142894475e-10,9.914911203168231e-08
1901,3.353243460679778e-09,5.588738916095792e-10,5.6446264551368586e-08
1902,4.910283846193408e-10,0.0,7.414528369054096e-08
1903,0.0,5.400220270956879e-10,7.398301704597543e-08
1904,0.0,2.1498500757388683e-09,1.1071728067690856e-07
1905,5.160759042333041e-10,2.0643036724443675e-09,1.0269910433180485e-07
1906,1.0288369045596824e-09,1.0288369045596824e-09,9.002322798323803e-08
1907,5.142843373384665e-10,0.0,1.0645685932786364e-07
1908,1.4734167219643268e-09,0.0,1.1296194912802093e-07
1909,4.950885035270858e-09,1.1001967115120692e-09,7.866406548373561e-08
1910,6.947395991829808e-09,0.0,8.176550636562752e-08
1911,2.128149656499545e-09,0.0,1.1119581699858827e-07
1912,4.167536982180309e-09,0.0,7.762037768088703e-08
1913,1.060597942803554e-09,5.30298971401777e-10,7.583275163369763e-08
1914,1.3393487430235496e-09,0.0,7.902157506123331e-08
1915,9.424609537234119e-09,2.3561523843085297e-09,5.5369582696584985e-08
1916,2.197492410260793e-09,0.0,7.801097723358907e-08
1917,6.57985488317081e-09,0.0,1.2063067345025047e-07
1918,1.1486376294556067e-09,0.0,1.1486376649827434e-07
1919,0.0,0.0,8.01082791213048e-08
1920,7.572231730534895e-10,0.0,5.5277290300637105e-08
1921,2.2718242842501013e-09,0.0,3.7863738810983705e-08
1922,7.377935484775833e-10,7.377935484775833e-10,7.156597092716765e-08
1923,1.0615948120573648e-09,0.0,1.0297469543729676e-07
1924,0.0,0.0,4.769901096324247e-08
1925,3.299453377181294e-09,0.0,6.598907020816114e-08
1926,1.1146138456652466e-09,0.0,7.80229711949687e-08
1927,4.4596899506643695e-09,0.0,9.811317625008087e-08
1928,2.2852082448565625e-09,0.0,1.1426040913420366e-07
1929,5.570202965543558e-09,0.0,1.626499397389125e-07
1930,3.1510811737689437e-09,1.0503603542488804e-09,7.562594817045465e-08
1931,0.0,0.0,1.0036713860017699e-07
1932,6.575722188983946e-09,2.1919073223131136e-09,8.548438756861287e-08
1933,0.0,0.0,1.0208889023033407e-07
1934,2.3963160344919743e-09,0.0,6.350237669039416e-08
1935,1.196828414151696e-08,1.196828414151696e-09,5.984141893122796e-08
1936,2.424942913137329e-09,0.0,5.577368611398015e-08
1937,1.2591118148108649e-09,0.0,7.554670844456268e-08
1938,1.2965214457594243e-09,0.0,6.482607517455108e-08
1939,0.0,0.0,4.435274547631707e-08
1940,2.5357829169792012e-09,0.0,5.0715659227762444e-08
1941,5.9030051957620344e-09,0.0,1.0625409174735978e-07
1942,0.0,0.0,8.799214157306778e-08
1943,0.0,0.0,4.3548528338988035e-08
1944,0.0,0.0,5.462416652335378e-08
1945,4.357008087652048e-09,0.0,8.931866801731303e-08
1946,1.3921104269343232e-09,1.3921104269343232e-09,4.733175273941015e-08
1947,1.1920870957027319e-09,1.1920870957027319e-09,7.867775053682635e-08
1948,1.0871887834440486e-09,0.0,4.566192757238241e-08
1949,0.0,0.0,7.657266820615405e-08
1950,2.1270722960764488e-09,1.0635361480382244e-09,5.424034199563721e-08
1951,0.0,0.0,5.224086763178093e-08
1952,1.0544803918932644e-09,2.1089607837865287e-09,4.74516177462192e-08
1953,5.386913581872932e-09,2.1547654771580937e-09,5.171437322815109e-08
1954,6.840775057526116e-09,9.772536113672459e-10,5.0817188679275205e-08
1955,3.754243138587299e-09,1.8771215692936494e-09,4.223523575319632e-08
1956,3.488456634670456e-09,0.0,4.447782231409292e-08
1957,8.835037701437898e-10,8.835037701437898e-10,4.8592706747285774e-08
1958,8.272243445794913e-10,1.6544486891589827e-09,4.715178647529683e-08
1959,1.5501495642666896e-09,0.0,6.200598079431074e-08
1960,6.920833350854139e-10,0.0,5.4674583083169637e-08
1961,2.08444772553662e-09,2.0844477810477713e-09,7.295567172604933e-08
1962,7.610347907416326e-09,6.341956404476434e-10,5.580921680348183e-08
1963,1.2932106496776896e-09,0.0,6.660035012373555e-08
1964,2.4335873316516654e-09,0.0,4.867174752121173e-08
1965,1.6416130677043839e-09,0.0,6.128688312401209e-08
1966,5.539074754423723e-10,0.0,6.148373188352707e-08
1967,3.451234853457663e-09,9.860671168482327e-10,7.346199737412462e-08
1968,8.982831700699023e-10,4.4914158503495116e-10,6.108325578679796e-08
1969,1.8167031212712459e-09,9.083515606356229e-10,9.628526242977387e-08
1970,9.197450023812337e-10,1.3796175313274261e-09,6.714138578445272e-08
1971,0.0,5.138397485282553e-10,5.7550053611521435e-08
1972,5.130146862875051e-10,0.0,6.823095333174933e-08
1973,0.0,1.6539611902288698e-09,6.781240813324985e-08
1974,0.0,1.1251143350321513e-09,8.100823123413647e-08
1975,1.7134440533084216e-09,0.0,7.824727532579345e-08
1976,5.713526873840635e-10,0.0,5.713526718409412e-08
1977,5.876781838942691e-10,0.0,7.287209768946923e-08
1978,2.970295565063452e-09,5.940591352171509e-10,7.841580895728839e-08
1979,1.1703946700691858e-09,5.851973350345929e-10,5.325295759917026e-08
1980,1.7055452605774235e-09,0.0,5.5145960686786566e-08
1981,2.5302198114474095e-09,2.5302198114474095e-09,5.3767170271612486e-08
1982,4.345251713999687e-09,1.2415004579935385e-09,5.959202198368985e-08
1983,6.315316047889041e-10,6.315316047889041e-10,7.957298464589257e-08
1984,5.799008495621649e-10,0.0,7.828661807707249e-08
1985,0.0,0.0,8.662403416792586e-08
1986,0.0,1.1988970927134801e-09,5.874595743193822e-08
1987,6.110816852533674e-10,0.0,4.888653393209097e-08
1988,5.996553809062277e-10,0.0,5.336933028843305e-08
1989,1.6464366536794728e-09,0.0,6.750390468823753e-08
1990,1.089730194969718e-09,0.0,6.211462277860846e-08
1991,1.7584396161396398e-09,0.0,6.09592376576984e-08
1992,5.509944167592096e-10,0.0,6.171137556520989e-08
1993,5.539207315052863e-09,0.0,7.090185505376212e-08
1994,0.0,0.0,5.6969206241319625e-08
1995,1.0844901643380922e-09,0.0,7.482982056217224e-08
1996,2.6690460952494277e-09,5.338092190498855e-10,5.765139476920922e-08
1997,1.917957792585412e-09,4.79489448146353e-10,6.569005250867122e-08
1998,1.9072516899143466e-09,0.0,5.960161431062261e-08
1999,2.7421207526856506e-09,0.0,5.1643272769297255e-08
2000,3.092622158362701e-09,0.0,7.378112343303656e-08
2001,2.6287270138425356e-09,0.0,6.57181757901526e-08
2002,0.0,0.0,5.082216958385288e-08
2003,8.333845835650777e-10,4.1669229178253886e-10,4.833630740108674e-08
2004,2.2023955992267474e-09,8.809582507929292e-10,7.135761848076072e-08
2005,1.3511248786457486e-09,0.0,5.044199724579812e-08
2006,2.8825228870488218e-09,0.0,6.423908160968494e-08
2007,2.7961355453243186e-09,0.0,5.6322161157140727e-08
2008,2.1287198670449925e-09,0.0,4.512886064844679e-08
2009,2.384096253749135e-09,0.0,6.29401384344419e-08
2010,1.4171379625338432e-09,0.0,6.235406857513226e-08
2011,3.82397197240536e-10,0.0,3.594533737327765e-08
2012,1.3617010852229328e-09,0.0,3.846805540774767e-08
2013,1.1156500168141292e-09,0.0,3.960557393156705e-08
2014,1.7323561474213989e-09,0.0,4.0060736949953935e-08
2015,8.866301581811342e-10,0.0,3.8568412463746427e-08
2016,6.214020409345267e-10,0.0,3.355570754592918e-08
2017,7.54683426862357e-10,0.0,3.1193579275168304e-08
2018,2.0651733656507076e-09,0.0,4.104532180804199e-08
2019,7.65296326310505e-10,0.0,4.591777980067491e-08
