year,vrais_ADJ yeux_NOUN,vrais_ADJ vieux_NOUN
1996,7.473328622609188e-09,5.338092190498855e-10
1997,8.151320507465698e-09,0.0
1998,6.198567881199324e-09,0.0
1999,7.312321859131998e-09,4.570201161957499e-10
2000,1.988114206596947e-08,8.836062992401139e-10
2001,6.133696661692056e-09,4.3812117822561447e-10
2002,1.3581786362237835e-08,4.38122149670761e-10
2003,1.0000615446870142e-08,0.0
2004,8.80958239690699e-09,0.0
2005,1.1259373877692269e-08,0.0
2006,1.2353670086895363e-08,0.0
2007,7.190063211481856e-09,1.1983438685803094e-09
2008,9.366367237362283e-09,0.0
2009,1.192048149079028e-08,0.0
2010,1.1809482280966677e-08,0.0
2011,1.0324724186716594e-08,7.64794394481072e-10
2012,1.6340413466764403e-08,6.808505426114664e-10
2013,2.1755175438897822e-08,2.789125042035323e-10
2014,2.793424336289263e-08,2.1654451842767486e-10
2015,1.994917830927534e-08,2.2165753954528356e-10
2016,2.3406142801718488e-08,2.0713399884186856e-09
2017,2.3395186232733067e-08,7.54683426862357e-10
2018,2.4265787601507327e-08,7.744400121190154e-10
2019,3.188734609693711e-08,1.02039510174734e-09
