year,peux_VERB ôter_VERB,peux_VERB voter_VERB
1970,4.5987250119061684e-10,1.3796175313274261e-09
1971,1.541519245584766e-09,2.0553589941130213e-09
1972,1.0260293725750103e-09,2.0520587451500205e-09
1973,5.513203782392395e-10,1.6539611902288698e-09
1974,0.0,1.6876715580593782e-09
1975,2.2845920710778955e-09,2.2845920710778955e-09
1976,5.713526873840635e-10,2.856763492431469e-09
1977,5.876781838942691e-10,5.876781838942691e-10
1978,1.1881182704343018e-09,1.7821774056514528e-09
1979,5.851973350345929e-10,5.851973350345929e-10
1980,2.8425752862659692e-09,3.411090521154847e-09
1981,0.0,0.0
1982,1.2415004579935385e-09,2.483000915987077e-09
1983,1.89459470334441e-09,3.78918940668882e-09
1984,1.1598016991243298e-09,5.799008495621649e-10
1985,1.8046674155058895e-09,3.609334831011779e-09
1986,3.5966913891627428e-09,2.3977941854269602e-09
1987,6.110816852533674e-10,4.277571630240118e-09
1988,0.0,3.597932174415064e-09
1989,0.0,3.841685636274406e-09
1990,2.179460389939436e-09,3.2691906959314565e-09
1991,2.344586080837985e-09,2.9307325455363298e-09
1992,5.509944167592096e-10,3.856960972825618e-09
1993,1.661762283333701e-09,1.1078414852150331e-09
1994,3.164955852952289e-09,0.0
1995,2.1689803286761844e-09,1.0844901643380922e-09
1996,1.6014276571496566e-09,1.067618438099771e-09
1997,2.876936688878118e-09,2.876936688878118e-09
1998,4.768129224785866e-10,6.675381136744818e-09
1999,2.285100553223174e-09,3.1991407301035224e-09
2000,1.7672125984802278e-09,1.3254094488601709e-09
2001,8.762423564512289e-10,8.762423564512289e-10
2002,1.752488598683044e-09,4.381221607729913e-09
2003,1.2500769308587678e-09,3.7502307925763034e-09
2004,1.7619165015858584e-09,3.0833537945085254e-09
2005,1.3511248786457486e-09,2.251874686720612e-09
2006,2.4707338397433887e-09,3.294311934354255e-09
2007,3.595031605740928e-09,2.7961355453243186e-09
2008,3.405951742863067e-09,1.7029758714315335e-09
2009,3.337734755248789e-09,1.907277002999308e-09
2010,8.502827775203059e-09,1.8895172093635892e-09
2011,5.7359579308524644e-09,1.529588788962144e-09
2012,4.425528388196653e-09,5.1063788752969685e-09
2013,6.136075203500013e-09,3.904775169871755e-09
2014,6.496335469563519e-09,3.681256854903836e-09
2015,1.0417904761084174e-08,2.438232948875907e-09
2016,7.663958356829426e-09,3.72841224560716e-09
2017,6.037467414898856e-09,4.528100561174142e-09
2018,1.1100306451794495e-08,6.195520096952123e-09
2019,1.020395146156261e-08,5.3570743396846865e-09
