year,avons_VERB ôté_VERB,avons_VERB oté_VERB,avons_VERB voté_VERB
1832,5.0060886991332154e-08,1.3529969367098715e-09,4.058990921151917e-09
1833,3.1275796175123105e-08,0.0,1.6217079235048004e-08
1834,2.333632664885954e-08,3.733812370398937e-09,2.7070139907436896e-08
1835,5.067268915581735e-08,7.563087933704082e-10,1.2100940693926532e-08
1836,3.427582484505365e-08,0.0,1.4785650037651976e-08
1837,3.339787468803479e-08,0.0,3.061472142462662e-08
1838,5.428459104450667e-08,0.0,2.1461350030449466e-08
1839,4.4046291947097416e-08,0.0,2.7965899818127582e-08
1840,3.3122379505812205e-08,0.0,8.917564464638872e-09
1841,3.2102743574569104e-08,0.0,1.6051371787284552e-08
1842,2.6162233268678392e-08,6.708265054555795e-10,2.4149754196400863e-08
1843,2.5990408047960045e-08,0.0,2.5990408047960045e-08
1844,3.512679214168202e-08,0.0,7.025358428336403e-08
1845,1.674068350610014e-08,5.580227946389016e-10,9.653794563746487e-08
1846,2.2247105491146613e-08,0.0,1.0245377524142896e-07
1847,1.6718992412734224e-08,0.0,1.094824426672858e-07
1848,9.65426583121598e-09,0.0,1.874536650348091e-07
1849,2.4300303991253713e-08,0.0,2.170268516010765e-07
1850,2.4440385715251978e-08,0.0,2.0434877967545617e-07
1851,6.449438760824933e-09,0.0,9.02921399870138e-08
1852,2.9948509450150596e-08,0.0,4.557381672043448e-08
1853,1.3138249599364826e-08,0.0,5.971931926751495e-08
1854,2.4419623656513068e-08,5.195664454227256e-10,2.8576154775805662e-08
1855,3.8209947206269135e-08,0.0,1.963566731433275e-08
1856,1.346069211649592e-08,0.0,5.1254172461767666e-08
1857,4.78387889302212e-08,4.881509085841174e-10,2.147863931156735e-08
1858,1.5170396494568195e-08,0.0,2.4468379322684086e-08
1859,1.7313389832906978e-08,0.0,1.884104072757964e-08
1860,3.4786598490654796e-08,9.154367819341758e-10,1.785101666484934e-08
1861,2.971057178058345e-08,0.0,4.715963797252698e-08
1862,2.1234535907410645e-08,0.0,6.551080389272101e-08
1863,3.3963420520422005e-08,0.0,3.795911851511846e-08
1864,2.6371003158942585e-08,0.0,5.418042547944424e-08
1865,1.97687466396701e-08,3.294791106611683e-09,4.848049783845454e-08
1866,9.244664589402873e-09,0.0,6.227984528095476e-08
1867,2.1837651686951176e-08,9.7056229719783e-10,8.443892340892489e-08
1868,1.5807597009143137e-08,0.0,7.16281718382561e-08
1869,1.12320943657096e-08,0.0,6.592750878553488e-08
1870,1.6055336615750093e-08,0.0,1.3130971865393803e-07
1871,1.6993883633631413e-08,1.274541272522356e-08,2.2516896081015148e-07
1872,1.5723081503438152e-08,0.0,1.7960597631372366e-07
1873,7.781805422268917e-09,0.0,1.8257313172398426e-07
1874,4.182226565063729e-09,0.0,1.427931550779249e-07
1875,2.4030413214859436e-08,0.0,1.4246602120238094e-07
1876,1.3301232115736639e-08,0.0,1.3240772034350812e-07
1877,1.2988113695655557e-08,6.184815992682502e-10,7.978412952525105e-08
1878,2.6571990829893366e-08,0.0,5.737134145533673e-08
1879,2.443730195977878e-08,6.720257683667796e-09,8.61414832797891e-08
1880,2.3104245627791897e-08,6.417846254436199e-10,1.1744658934276231e-07
1881,1.8128519130300447e-08,0.0,1.9453295863058884e-07
1882,1.1979693681496428e-08,6.655385131892899e-10,8.984770261122321e-08
1883,8.21514056781325e-09,1.2638677882037541e-09,1.453447993071677e-07
1884,4.621187876807653e-09,0.0,1.0430681385287244e-07
1885,4.511945039809007e-09,6.445635691854079e-10,1.6823109660890623e-07
1886,1.097088819790315e-08,1.2906927748801422e-09,1.2971462126643019e-07
1887,9.140494583448344e-09,0.0,1.664875810547528e-07
1888,1.268122939990235e-08,0.0,1.6866034968643362e-07
1889,6.265136853755848e-09,0.0,1.1778457320588132e-07
1890,1.9663159989136147e-09,0.0,1.1994526971648156e-07
1891,3.824531802365527e-09,0.0,1.9505112902606925e-07
1892,6.268512375839919e-09,0.0,1.629813226600163e-07
1893,4.926733243593162e-09,6.158416554491453e-10,1.7859407819287298e-07
1894,5.671385139294216e-09,0.0,1.4619571686580457e-07
1895,9.629783193076946e-09,2.4074457982692365e-09,1.7453982081860886e-07
1896,2.948514543632541e-09,0.0,1.2501701007749944e-07
1897,7.574727511894253e-09,0.0,1.637306468182942e-07
1898,1.5277558773618694e-08,0.0,1.3862970149602916e-07
1899,1.1607914629507832e-08,0.0,1.3321464109594672e-07
1900,5.19105292084987e-09,0.0,1.3600559611859353e-07
1901,6.147612641171918e-09,3.353243460679778e-09,2.0063572492290405e-07
1902,3.928227076954727e-09,3.437198747846537e-09,1.7038685484749294e-07
1903,1.0800440541913758e-08,5.940242076007962e-09,2.6245069761898776e-07
1904,1.1824175416563776e-08,0.0,2.472327480518288e-07
1905,1.5482277682110634e-09,0.0,3.230635172712937e-07
1906,8.745113966313056e-09,5.144184522798412e-10,1.743878499382845e-07
1907,6.685696440911215e-09,0.0,2.149708535625905e-07
1908,3.929111258571538e-09,0.0,2.2494161555641767e-07
1909,3.850688656825696e-09,0.0,2.0848727899647201e-07
1910,6.947395991829808e-09,0.0,2.5384716195731016e-07
1911,7.448523575703803e-09,0.0,1.718480859835836e-07
1912,1.0939784189645252e-08,1.0418842455450772e-09,2.0473025585943105e-07
1913,6.363587878865928e-09,0.0,1.431807277185726e-07
1914,4.68772043404897e-09,0.0,2.464401802626526e-07
1915,4.712304768617059e-09,0.0,1.7435527865927725e-07
1916,5.493730803607377e-09,0.0,1.6700941785074974e-07
1917,8.773139548168274e-09,0.0,2.522277497973846e-07
1918,3.44591288836682e-09,0.0,2.527002891383745e-07
1919,8.287063479883727e-09,0.0,2.200675766061977e-07
1920,5.300562211374427e-09,0.0,2.165658230524059e-07
1921,8.330022005509363e-09,0.0,1.7795956352983922e-07
1922,1.4755870969551665e-09,0.0,1.8813734925515746e-07
1923,7.431163684401554e-09,0.0,2.7070666419604095e-07
1924,9.02413699321869e-09,1.289162443462999e-09,3.429172181768081e-07
1925,3.299453377181294e-09,0.0,2.9475117457877786e-07
1926,1.114613823460786e-08,3.343841648018042e-09,2.998311288138211e-07
1927,5.574612327308159e-09,0.0,1.2598624721249507e-07
1928,1.1426041446327417e-08,2.2852082448565625e-09,1.4054030827992392e-07
1929,5.570202965543558e-09,1.1140406375176326e-09,2.09439633636066e-07
1930,1.0503603542488804e-09,0.0,1.7856126532933558e-07
1931,3.4216069977333063e-09,1.1405356659111021e-09,2.9882033913963824e-07
1932,1.3151444377967891e-08,0.0,2.2028667956419667e-07
1933,2.2941324395731044e-09,0.0,2.0876605333342013e-07
1934,2.3963160344919743e-09,1.1981580172459871e-09,1.7133659468981932e-07
1935,9.574627313213568e-09,0.0,6.702239119249498e-08
1936,7.274828739411987e-09,0.0,2.000577836724915e-07
1937,7.554670666820584e-09,0.0,2.1908545022597536e-07
1938,0.0,0.0,9.334954143014329e-08
1939,1.5294050470515685e-08,0.0,1.0705835506996664e-07
1940,1.0143131667916805e-08,2.5357829169792012e-09,9.889553354014424e-08
1941,8.854508237732261e-09,0.0,2.9515025090631752e-08
1942,3.034211770724937e-09,0.0,9.102635090130207e-09
1943,2.9032352077962287e-09,0.0,1.4516175816936538e-08
1944,3.2131861615880553e-09,0.0,6.42637232317611e-08
1945,8.714016175304096e-09,0.0,5.8819608739213436e-08
1946,6.960552134671616e-09,0.0,2.1020866824983386e-07
1947,4.7683483828109274e-09,0.0,4.24383017616492e-07
1948,8.697510267552389e-09,0.0,6.316566896202858e-07
1949,9.817008539414473e-09,0.0,3.1119915888666583e-07
1950,8.508289184305795e-09,0.0,3.7011056974733947e-07
1951,2.2388944032059044e-08,0.0,2.7613029374151665e-07
1952,1.1599284199803606e-08,1.0544803918932644e-09,2.182774352377237e-07
1953,3.232148326759443e-09,0.0,1.842324479639501e-07
1954,3.9090144454689835e-09,9.772536113672459e-10,1.426790277037071e-07
1955,7.508486277174597e-09,0.0,1.604938972832315e-07
1956,3.488456634670456e-09,8.72114158667614e-10,1.4564307093678508e-07
1957,7.068030161150318e-09,0.0,1.095544703844098e-07
1958,6.617794756635931e-09,0.0,9.34763519921944e-08
1959,3.8753737996444215e-09,0.0,1.8679301660995407e-07
1960,4.844583401109048e-09,0.0,1.1488583595564705e-07
1961,1.042223907177231e-08,0.0,1.1256017984351274e-07
1962,1.2049716779927166e-08,0.0,4.693047728210331e-08
1963,1.0345685197421517e-08,0.0,7.888584718784841e-08
1964,1.7035111099517053e-08,0.0,1.2046257324982435e-07
1965,6.5664522708175355e-09,0.0,1.0834645536306198e-07
1966,1.1078149952936656e-08,5.539074754423723e-10,9.41642710472479e-08
1967,1.232583901611406e-08,0.0,5.768492528090974e-08
1968,7.186265360559219e-09,0.0,6.871866276014771e-08
1969,1.589615195030092e-08,0.0,7.902658438752042e-08
1970,7.817832603507213e-09,0.0,1.3428277156890545e-07
1971,1.4387513402880359e-08,0.0,1.1458626403282324e-07
1972,8.208234980600082e-09,0.0,1.102981599387931e-07
1973,5.513203671370093e-09,3.3079223804577396e-09,7.497957454916104e-08
1974,5.625571564138454e-09,0.0,8.157078923431982e-08
1975,1.0851811893530794e-08,5.711480177694739e-10,8.567220532995634e-08
1976,5.142174241967723e-09,5.713526873840635e-10,1.0055807564413044e-07
1977,4.7014254711541525e-09,5.876781838942691e-10,9.814225876425553e-08
1978,2.970295565063452e-09,0.0,5.1089084962541165e-08
1979,7.022368020415115e-09,2.3407893401383717e-09,5.969013017192992e-08
1980,6.253665585376211e-09,1.1370301367108482e-09,9.20994409625564e-08
1981,5.060439622894819e-09,0.0,7.211126273887203e-08
1982,6.2075020679230875e-09,1.2415004579935385e-09,5.2143018791639406e-08
1983,8.841442245000053e-09,6.315316047889041e-10,5.115406054301275e-08
1984,6.958810416790584e-09,0.0,4.871167291753409e-08
1985,7.218669662023558e-09,0.0,4.4515129360434e-08
1986,1.0790073723399018e-08,5.994485463567401e-10,4.076250093021372e-08
1987,9.166225112267057e-09,0.0,5.7441678080749625e-08
1988,1.139345240375178e-08,0.0,5.5168296597685185e-08
1989,1.2073869015694072e-08,5.488122178931576e-10,6.366222038423075e-08
1990,9.262707045820662e-09,5.44865097484859e-10,5.067245467671455e-08
1991,1.1136783939491579e-08,0.0,4.7477868747591856e-08
1992,6.060938417817852e-09,0.0,5.509944145387635e-08
1993,7.200969598386564e-09,0.0,4.4867579873653085e-08
1994,5.274926717646622e-09,1.5824779264761446e-09,5.644171352514604e-08
1995,8.675921314704738e-09,1.0844901643380922e-09,4.663307606733724e-08
1996,9.074756945892659e-09,0.0,6.085424786306248e-08
1997,1.102825741838842e-08,0.0,9.541840029214654e-08
1998,6.198567881199324e-09,4.768129224785866e-10,7.676688085211936e-08
1999,7.312321859131998e-09,0.0,5.255731494457905e-08
2000,8.83606254831193e-09,0.0,4.7272937564457607e-08
2001,1.0076787404500465e-08,4.3812117822561447e-10,4.950769394440613e-08
2002,1.0514931148009055e-08,0.0,5.169841443830592e-08
2003,1.0417307017007715e-08,4.1669229178253886e-10,4.8752998083045895e-08
2004,8.369103632333008e-09,0.0,4.492887129003975e-08
2005,6.7556245042510454e-09,0.0,4.2785622156316094e-08
2006,9.882935358973555e-09,4.1178899179428186e-10,4.9002888857785365e-08
2007,6.7906151812735516e-09,0.0,3.435252438066527e-08
2008,1.0217855006544596e-08,4.257439678578834e-10,4.342588511008216e-08
2009,7.629108011997232e-09,0.0,4.6251468432956244e-08
2010,9.919965293647692e-09,0.0,3.7317963830219014e-08
2011,9.942326961720482e-09,7.64794394481072e-10,3.4415748473293206e-08
2012,1.7702113552786614e-08,0.0,2.5531894820574053e-08
2013,1.4224537991935904e-08,0.0,3.68164521091785e-08
2014,1.8839372728507442e-08,0.0,3.5080212512639264e-08
2015,1.4186082530898148e-08,0.0,2.9480453633823345e-08
2016,1.5949318310504168e-08,0.0,3.4798514292333493e-08
2017,1.6099912514278003e-08,0.0,3.446387353278624e-08
2018,1.8328414341794996e-08,0.0,3.278462656908232e-08
2019,1.4285530980373551e-08,0.0,2.9081260066732284e-08
