year,ces_DET ânes_NOUN,ces_DET anes_NOUN,ces_DET vannes_NOUN
1830,3.965997530386289e-08,1.0436835840010872e-09,1.2524203008013046e-08
1831,4.989185953263586e-08,0.0,1.2940701310526492e-07
1832,3.788391467196561e-08,1.3529969367098715e-09,9.20037930285389e-08
1833,5.09679658478035e-08,1.1583628500844156e-09,3.4750887167867006e-08
1834,3.267085690872307e-08,0.0,2.426978040759309e-08
1835,5.294161553592858e-08,6.050470346963266e-09,8.31939672707449e-09
1836,3.965242534320623e-08,0.0,3.4947900129367326e-08
1837,6.888311965269622e-08,4.174734336004349e-09,1.87863058442872e-08
1838,5.680945491803868e-08,0.0,1.5780404538645598e-08
1839,3.0063342926212044e-08,0.0,1.8177835237054296e-08
1840,4.2039944858629497e-08,6.369688665408546e-10,7.643626087627808e-08
1841,5.8426991245141835e-08,0.0,3.7239181516213193e-08
1842,2.6162233712767602e-08,1.341653010911159e-09,1.2074876654111222e-08
1843,2.776248253510971e-08,1.7720733769266417e-09,3.780422952459617e-08
1844,3.1284800083852815e-08,1.6465683816413446e-09,2.5796237590469673e-08
1845,3.794555114566833e-08,1.1160455892778032e-09,2.9575207172172213e-08
1846,2.86870562860031e-08,0.0,2.5174356377277718e-08
1847,4.206714532273281e-08,1.0786447290911383e-09,3.3977308078192436e-08
1848,4.505324113779352e-08,1.6090443422100975e-09,1.930853210652117e-08
1849,2.26244205592252e-08,8.379414939696517e-10,2.0948537571285897e-08
1850,4.073397530390821e-08,6.788996032014438e-10,2.1045888587423178e-08
1851,1.8703371962303095e-08,0.0,1.7413483988093503e-08
1852,1.6927418355905388e-08,0.0,3.645905444216169e-08
1853,3.0456851263238605e-08,9.555090940693844e-09,2.6276499642818862e-08
1854,2.9615287666651113e-08,3.6369652289813814e-09,1.7145692698949944e-08
1855,4.9354515141430966e-08,1.5920811335945473e-09,2.600399184871094e-08
1856,4.400610942312255e-08,1.0354378465748937e-09,3.5722604430077354e-08
1857,2.5383847246374103e-08,0.0,2.636014961865385e-08
1858,2.5447115969967626e-08,0.0,5.431980198977726e-08
1859,3.513599544646695e-08,5.092173349652285e-10,1.8331824058748225e-08
1860,4.027921862714834e-08,2.288591982591015e-09,1.2816115363412095e-08
1861,4.291526956023972e-08,0.0,2.782418617730542e-08
1862,2.2589932147099034e-08,4.517986262886353e-10,1.2650361869148696e-08
1863,2.7969876414957184e-08,0.0,3.3963422296778845e-08
1864,3.356309496993504e-08,1.4384183844029508e-09,6.281093689608497e-08
1865,2.4946275711812405e-08,0.0,6.401308194625699e-08
1866,2.5301187811521686e-08,0.0,1.751620626322392e-08
1867,3.54255238477208e-08,9.7056229719783e-10,3.0572712361731647e-08
1868,3.112120738890667e-08,2.4699371437009177e-09,5.384462875568374e-08
1869,2.4417595945180892e-08,5.371870948067681e-09,2.9301114423674335e-08
1870,4.013834065119681e-08,3.4404292748035914e-09,2.0069170769687616e-08
1871,2.8677177965619194e-08,0.0,4.885741367033347e-08
1872,1.1489944995446422e-08,1.8142017887967654e-09,3.62840353318461e-08
1873,1.5563611288627044e-08,0.0,6.704325183903848e-08
1874,2.8080662239915455e-08,1.7923826867161097e-09,5.257655821822027e-08
1875,1.6592428764283795e-08,1.1443054281912168e-09,5.0921591387975695e-08
1876,3.0230073333470386e-08,6.04601479992084e-10,8.827181474657664e-08
1877,3.896434108696667e-08,6.184815992682502e-10,2.4120782704528665e-08
1878,2.8987625189103028e-08,6.039088673581716e-10,6.159870657995725e-08
1879,1.588424547449563e-08,0.0,1.4051448005147904e-08
1880,2.6313168977054602e-08,1.9253538763308597e-09,2.1820677709172287e-08
1881,1.3945014920579979e-08,0.0,6.693607446095484e-08
1882,2.994923420374107e-08,0.0,2.1962771157291172e-08
1883,2.4013487420759816e-08,6.951272668587194e-09,6.508919092595988e-08
1884,1.386356363042296e-08,0.0,2.772712726084592e-08
1885,1.0313017329011132e-08,3.222817901438191e-09,3.416186888927086e-08
1886,3.549405036551434e-08,6.453463874400711e-10,2.5813855941692054e-08
1887,2.8727268674977324e-08,0.0,2.9380159638492387e-08
1888,2.1558089535744784e-08,6.340614699951175e-10,4.9456792439173114e-08
1889,2.255449205179616e-08,1.8795409673089125e-09,4.1349903057152915e-08
1890,2.3595791098784957e-08,0.0,6.685474218670606e-08
1891,2.2947192590550003e-08,6.3742202627281586e-09,2.4859458491732767e-08
1892,2.1312941633766513e-08,0.0,5.8924017665162864e-08
1893,3.263960701715973e-08,2.4633666773077323e-09,7.759604958579303e-08
1894,2.3315696040526745e-08,0.0,3.213785060296459e-08
1895,3.189865616093357e-08,6.018614495673091e-10,4.09265776823986e-08
1896,2.7126332291516064e-08,1.769108692872834e-09,5.071444952875481e-08
1897,1.6314798179095646e-08,5.826713556089658e-10,2.155884004650943e-08
1898,1.6975065242341714e-08,5.6583548957434e-10,6.167606692031313e-08
1899,2.8743407654019393e-08,5.527578395003729e-10,3.758753308602536e-08
1900,2.1283317330755835e-08,5.191053142894475e-10,5.191053098485554e-08
1901,1.397184723472833e-08,5.588738916095792e-10,5.309301975842118e-08
1902,2.1114221038232017e-08,2.455141923096704e-09,9.967875769234524e-08
1903,1.566063878577495e-08,1.0800440541913758e-09,6.318257739224009e-08
1904,2.8485512615361586e-08,5.374625189347171e-10,3.654745128756076e-08
1905,2.83841758985659e-08,0.0,2.631987161549887e-08
1906,1.0802787109298606e-08,0.0,2.5206504439267974e-08
1907,2.005708910068904e-08,0.0,4.4742735738623196e-08
1908,2.6521501439447093e-08,0.0,4.0764529529724314e-08
1909,2.3104131052775756e-08,0.0,7.261298407001959e-08
1910,1.9773357395891367e-08,5.344150677544235e-10,6.466422242112912e-08
1911,2.500575835284735e-08,5.320374141248863e-10,8.14017244721299e-08
1912,2.6047105805560022e-08,2.6047105583515417e-09,1.0210465717364059e-07
1913,1.749986555665828e-08,0.0,4.9848102534610916e-08
1914,3.750176613692702e-08,6.696743715117748e-10,6.629776194699843e-08
1915,3.416420912838447e-08,0.0,5.1835352010698443e-08
1916,2.0876177231343718e-08,2.197492410260793e-09,1.8678685265172135e-08
1917,3.070598852961126e-08,0.0,4.7155625182426775e-08
1918,4.364823080749147e-08,0.0,6.20264337669596e-08
1919,2.854432917809291e-08,0.0,6.353415216153735e-08
1920,2.1202249289586916e-08,0.0,8.102288262534785e-08
1921,2.4232791773215467e-08,7.572747429129834e-10,5.2251959203886145e-08
1922,2.4347186933226794e-08,7.377935484775833e-10,1.0107771686307387e-07
1923,1.4862327368803108e-08,1.0615948120573648e-09,4.0340602858179864e-08
1924,1.5469949321555987e-08,1.289162443462999e-09,3.9964035636330664e-08
1925,2.6395626573361142e-08,0.0,6.488924775283067e-08
1926,4.2355326357323975e-08,2.229227691330493e-09,9.808601930672012e-08
1927,3.4562596784581956e-08,0.0,3.4562597672760376e-08
1928,2.9707707405179917e-08,0.0,3.884853949642775e-08
1929,3.0079097435020685e-08,0.0,4.233354289340241e-08
1930,3.7812973197048905e-08,0.0,4.621585691921837e-08
1931,2.2810712430043623e-08,1.1405356659111021e-09,6.386999817920014e-08
1932,2.7398840973802407e-08,0.0,3.397456360687556e-08
1933,1.7205993296798283e-08,8.02946331646126e-09,3.326492015176541e-08
1934,1.7972370258689807e-08,0.0,3.834105655187159e-08
1935,2.393656828303392e-08,1.196828414151696e-09,7.89906735576551e-08
1936,1.9399543749187842e-08,1.2124714565686645e-09,5.2136272188363364e-08
1937,2.5182236629284205e-08,0.0,3.399601933296026e-08
1938,2.593042824905467e-08,0.0,2.5930428804166183e-08
1939,1.988226561167039e-08,0.0,3.976453122334078e-08
1940,5.0715658339584024e-09,0.0,3.0429395003750415e-08
1941,2.6563524713196784e-08,5.9030051957620344e-09,5.9030050181263505e-08
1942,9.102635090130207e-09,0.0,1.2136846860855144e-08
1943,2.6129116870166058e-08,0.0,1.1612940831184915e-08
1944,2.5705489292704442e-08,0.0,2.5705489292704442e-08
1945,2.3963544037997053e-08,0.0,3.48560655893948e-08
1946,3.201853981948943e-08,0.0,2.5057988572996237e-08
1947,2.5033828787712764e-08,2.3841741914054637e-09,2.2649654818351905e-08
1948,1.4133453962728026e-08,4.348755133776194e-09,4.348755133776194e-08
1949,2.2579118130749976e-08,0.0,4.613993809243766e-08
1950,4.1477910883713776e-08,0.0,3.722376540338246e-08
1951,2.1322803078760444e-08,1.0661401761424827e-09,6.503455018957993e-08
1952,3.268889159357968e-08,2.1089607837865287e-09,5.1669538869703047e-08
1953,1.8315506888910704e-08,0.0,7.110726230052933e-08
1954,2.931760900715119e-08,0.0,4.202190417856855e-08
1955,4.1296674524460286e-08,2.815682353940474e-09,6.569925581345615e-08
1956,2.3547081617891763e-08,3.488456634670456e-09,4.27335944408469e-08
1957,2.473810578607072e-08,0.0,3.799066128351569e-08
1958,2.150783356968944e-08,0.0,5.542403158642628e-08
1959,2.1702093455644444e-08,0.0,4.805463582613356e-08
1960,2.8375416682990817e-08,6.920833350854139e-10,3.8064583485208914e-08
1961,2.223410922042035e-08,0.0,5.002674718923572e-08
1962,3.107558699255719e-08,6.341956404476434e-10,5.200404373795209e-08
1963,2.3277791250109203e-08,0.0,6.078090031280681e-08
1964,2.981144531233326e-08,6.083968329129164e-10,4.258777863697105e-08
1965,2.5718604135249734e-08,2.188817405102128e-09,4.2134733035936733e-08
1966,2.381802155504431e-08,5.539074754423723e-10,4.431259803538978e-08
1967,2.7116844769636828e-08,4.930335584241163e-10,6.803863250581799e-08
1968,2.6948495657208582e-08,4.4914158503495116e-10,4.6710724177501106e-08
1969,1.8621207575897358e-08,4.5417578031781147e-10,5.359274268812442e-08
1970,2.5752860732808358e-08,0.0,4.966622846325208e-08
1971,2.928886555508825e-08,5.138397485282553e-10,3.648262225652843e-08
1972,1.846852804021637e-08,0.0,4.155418942275446e-08
1973,2.205281512956958e-08,5.513203782392395e-10,5.402939784460159e-08
1974,1.5751600079827455e-08,1.1251143350321513e-09,3.319087316100422e-08
1975,1.599214494163448e-08,5.711480177694739e-10,4.0551508817543436e-08
1976,1.4283817462157344e-08,0.0,3.085304545180634e-08
1977,1.5867311464745626e-08,5.876781838942691e-10,2.115641484223829e-08
1978,2.8514837602244825e-08,0.0,2.9108896626439673e-08
1979,2.1067104394312253e-08,0.0,3.043026053362041e-08
1980,1.876099653408403e-08,2.8425752862659692e-09,2.1035057251594935e-08
1981,2.4669643661212604e-08,1.2651099057237047e-09,2.277197808098208e-08
1982,1.8622507091947682e-08,0.0,3.5382763385882754e-08
1983,1.1999100379966876e-08,6.315316047889041e-10,3.6628833299801045e-08
1984,1.9716628330002095e-08,1.1598016991243298e-09,4.291266186839948e-08
1985,2.045289715368881e-08,6.015558051686298e-10,1.9851341903631692e-08
1986,1.6784558687366058e-08,0.0,1.1988971149179406e-08
1987,1.5277041853778428e-08,0.0,1.3443796742507175e-08
1988,2.0388282950811742e-08,0.0,8.994830658082265e-09
1989,1.9757240732332093e-08,5.488122178931576e-10,1.4269117443177493e-08
1990,2.2339469163412673e-08,5.44865097484859e-10,1.1442166769626283e-08
1991,2.1101274727541863e-08,1.7584396161396398e-09,1.0550637030704024e-08
1992,1.157088314052146e-08,5.509944167592096e-10,8.815910668147353e-09
1993,1.440193975188464e-08,5.539207426075166e-10,6.093128335216136e-09
1994,3.16495589736121e-08,0.0,4.7474339459618875e-09
1995,1.9520823180130265e-08,1.626735190995987e-09,3.2534704930142766e-09
1996,1.8683322222656784e-08,0.0,1.3879039251207814e-08
1997,1.7261620133268707e-08,1.917957792585412e-09,8.151320507465698e-09
1998,1.4781200929903093e-08,0.0,5.244942036242151e-09
1999,1.82808048698746e-08,0.0,8.683382457519428e-09
2000,2.96008102473877e-08,8.836062992401139e-10,4.418031607222872e-09
2001,1.752484757311379e-08,4.3812117822561447e-10,4.381211837767296e-09
2002,1.92773752516473e-08,0.0,1.3143664379100528e-08
2003,2.2918076991729208e-08,0.0,7.083769126836614e-09
2004,1.6738206376487597e-08,4.404791253964646e-10,7.488145326028928e-09
2005,1.8915748078995875e-08,0.0,7.656374423348211e-09
2006,2.594270709366242e-08,4.1178899179428186e-10,8.235779613841032e-09
2007,1.7575710498096697e-08,7.988958938831558e-10,7.988959049853861e-09
2008,2.5118894075859544e-08,2.1287198670449925e-09,9.792111288486893e-09
2009,2.7178697514784744e-08,0.0,7.152288761247405e-09
2010,3.023227579390664e-08,4.723793023408973e-10,1.5588517587872275e-08
2011,2.600300907928954e-08,3.82397197240536e-10,1.4913490442580724e-08
2012,3.234040035771102e-08,1.3617010852229328e-09,2.5531896596930892e-08
2013,2.6496687732802116e-08,2.789125042035323e-10,1.3666712428417327e-08
2014,3.421403427239511e-08,0.0,1.1043770120622298e-08
2015,3.812509552503229e-08,0.0,1.2634479684692224e-08
2016,4.204820358566508e-08,2.0713400439298368e-10,8.285360175719347e-09
2017,2.9181091765195788e-08,0.0,1.635147395262493e-08
2018,3.407536031119207e-08,0.0,1.058401322140412e-08
2019,2.8826161013739693e-08,5.1019755087367e-10,1.0714148679369373e-08
