year,beaux_ADJ yeux_NOUN,beaux_ADJ vieux_NOUN
1920,1.652260948503681e-06,0.0
1921,1.9469532617222285e-06,3.7863738810983705e-09
1922,1.8983428162755445e-06,0.0
1923,2.2272258775046794e-06,1.0615948120573648e-09
1924,2.1232506242085947e-06,0.0
1925,2.2920203264220618e-06,0.0
1926,2.278270812894334e-06,1.1146138456652466e-09
1927,2.770582341327099e-06,0.0
1928,1.7996014776144875e-06,0.0
1929,2.056518951576436e-06,0.0
1930,1.7866630059870658e-06,0.0
1931,1.7495816564405686e-06,1.1405356659111021e-09
1932,1.5584461152684526e-06,2.1919073223131136e-09
1933,1.452185870221001e-06,0.0
1934,1.4593564401366166e-06,0.0
1935,1.3715654176849057e-06,3.590485242455088e-09
1936,1.414954226675036e-06,1.2124714565686645e-09
1937,1.4706425872645923e-06,0.0
1938,1.833281316976354e-06,0.0
1939,1.5156404060689965e-06,0.0
1940,1.065028868652007e-06,0.0
1941,1.5170722917901003e-06,2.9515025978810172e-09
1942,1.5990295878509642e-06,0.0
1943,1.5735535043859272e-06,8.709705845433291e-09
1944,1.4459337762673385e-06,0.0
1945,1.7210181795235258e-06,0.0
1946,1.922504452522844e-06,0.0
1947,1.7619047412154032e-06,0.0
1948,1.5970803133313893e-06,0.0
1949,1.568757966197154e-06,0.0
1950,2.028163407885586e-06,3.190608444114673e-09
1951,1.4595459560950985e-06,0.0
1952,1.6787328149803216e-06,0.0
1953,1.3004009815631434e-06,2.1547654771580937e-09
1954,1.684785274846945e-06,0.0
1955,1.1910336752407602e-06,9.385607846468247e-10
1956,1.4084644135436974e-06,0.0
1957,1.2748959079544875e-06,8.835037701437898e-10
1958,1.561799535920727e-06,0.0
1959,1.3858336842531571e-06,0.0
1960,1.6540791420993628e-06,6.920833350854139e-10
1961,1.5362379599537235e-06,0.0
1962,1.5950020042510005e-06,6.341956404476434e-10
1963,1.4076597381063038e-06,0.0
1964,1.4589355714633712e-06,6.083968329129164e-10
1965,1.3411978443400585e-06,0.0
1966,1.5398627510876395e-06,0.0
1967,1.640322693674534e-06,4.930335584241163e-10
1968,1.9209785477869445e-06,4.4914158503495116e-10
1969,1.1640524917311268e-06,9.083515606356229e-10
1970,1.3018990330238012e-06,0.0
1971,1.539977688480576e-06,0.0
1972,1.2466257430787664e-06,0.0
1973,1.0612917549224221e-06,1.102640756478479e-09
1974,9.090923640542314e-07,5.625571675160757e-10
1975,9.715228088680306e-07,1.1422960355389478e-09
1976,8.707414735908969e-07,0.0
1977,8.762281709095987e-07,0.0
1978,1.2297024341023644e-06,5.940591352171509e-10
1979,1.1341123808961129e-06,1.7555920051037788e-09
1980,9.374813316753716e-07,5.685150683554241e-10
1981,1.0044972214018344e-06,1.2651099057237047e-09
1982,9.286423505727726e-07,1.2415004579935385e-09
1983,9.952938171409187e-07,0.0
1984,9.069649422599468e-07,0.0
1985,9.817390491662081e-07,1.8046674155058895e-09
1986,1.0502338909645914e-06,0.0
1987,9.710088306746911e-07,6.110816852533674e-10
1988,8.790947845227493e-07,5.996553809062277e-10
1989,8.934662787396519e-07,5.488122178931576e-10
1990,9.3444361937145e-07,5.44865097484859e-10
1991,7.825055945431814e-07,5.861465202094962e-10
1992,8.584493116359226e-07,0.0
1993,9.843171255852212e-07,0.0
1994,9.204746902469196e-07,2.637463358823311e-09
1995,9.90139483292296e-07,1.0844901643380922e-09
1996,8.738456926948857e-07,0.0
1997,8.045832942116249e-07,4.79489448146353e-10
1998,9.536258289699617e-07,0.0
1999,1.0013310429712874e-06,0.0
2000,9.136489325101138e-07,1.3254094488601709e-09
2001,9.042821034199733e-07,1.3143635069212678e-09
2002,1.0089953548231279e-06,8.76244299341522e-10
2003,9.571422197041102e-07,0.0
2004,9.373395641887328e-07,0.0
2005,1.0277556157234358e-06,3.1526248278623825e-09
2006,1.0562387160462094e-06,0.0
2007,1.1927515970455715e-06,3.994479469415779e-10
2008,1.3151230859875795e-06,2.1287198670449925e-09
2009,1.4318882222141838e-06,9.53638501499654e-10
2010,1.7435520476283273e-06,0.0
2011,1.7968844758797786e-06,1.911985902935953e-09
2012,2.247147222078638e-06,1.3617010852229328e-09
2013,2.6231721221847693e-06,2.7891249310130206e-09
2014,2.935044449259294e-06,2.1654451842767486e-10
2015,3.234426912968047e-06,2.2165753954528356e-10
2016,3.543234242897597e-06,1.0356699942093428e-09
2017,2.5442893729632488e-06,7.54683426862357e-10
2018,3.218056463083485e-06,2.0651733656507076e-09
2019,3.277253881606157e-06,1.02039510174734e-09
