year,mes_DET îles_NOUN,mes_DET iles_NOUN,mes_DET villes_NOUN
1874,3.5847653734322193e-09,1.1949218281515073e-09,3.345781002250803e-08
1875,0.0,0.0,1.0870901512305409e-08
1876,6.04601479992084e-09,0.0,2.1161051577678336e-08
1877,4.329371083855449e-09,0.0,3.154256189574767e-08
1878,1.8117265465633636e-09,0.0,1.5097721739465442e-08
1879,6.720257683667796e-09,0.0,2.2604503158163425e-08
1880,3.2089231272180996e-09,0.0,1.9895322722618403e-08
1881,2.091752326904839e-09,0.0,1.882577094214355e-08
1882,0.0,6.655385131892899e-10,3.9266770501811266e-08
1883,0.0,1.2638677882037541e-09,4.3603439081607576e-08
1884,2.6406787867472303e-09,0.0,1.9144920315739e-08
1885,6.445635691854079e-10,0.0,1.4824961702686323e-08
1886,0.0,0.0,2.6459202329132125e-08
1887,1.3057849246322917e-09,6.528924623161458e-10,1.3057849523878673e-08
1888,3.1703073499755874e-09,0.0,1.7119659245778962e-08
1889,2.5060546970934183e-09,3.7590820456401275e-09,2.1301464925294056e-08
1890,5.898947996740844e-09,6.554386478008212e-10,1.9663159545046938e-08
1891,2.5496880162734215e-09,1.912266012205066e-09,4.52569608455633e-08
1892,2.5074049503359674e-09,6.268512375839919e-10,6.895363835468515e-09
1893,6.158416554491453e-10,0.0,1.1700991342511458e-08
1894,1.2603078580752936e-09,1.8904617871129403e-09,1.8274463275957942e-08
1895,3.0093072478365457e-09,6.018614495673091e-10,1.625025980445116e-08
1896,0.0,1.7691086373616827e-09,3.3613066108273415e-08
1897,5.826713556089658e-10,0.0,1.8062812801034056e-08
1898,2.8291773368493978e-09,0.0,2.037007806876545e-08
1899,1.6582735185011188e-09,5.527578395003729e-10,8.844125432005967e-09
1900,0.0,5.191053142894475e-10,1.1939421895590385e-08
1901,3.912117296778206e-09,4.470991132876634e-09,8.383108540677142e-09
1902,4.910283735171106e-09,0.0,1.5712908696396966e-08
1903,2.7001101354784396e-09,0.0,1.674068261792172e-08
1904,1.0211787859759625e-08,3.2247751136083025e-09,3.923476299405593e-08
1905,0.0,0.0,1.1353669837621538e-08
1906,0.0,1.5432553013283723e-09,1.3889298045022258e-08
1907,3.599990305858114e-09,0.0,8.228549175370858e-09
1908,5.40252820258047e-09,0.0,1.4734166775554058e-08
1909,5.500983557560346e-10,0.0,1.8703344373260933e-08
1910,5.3441505665219324e-09,0.0,2.6720753498743477e-08
1911,4.788336616101674e-09,5.320374141248863e-10,2.2345571615289828e-08
1912,1.0418842455450772e-09,0.0,4.688478938419394e-09
1913,3.075734156254839e-08,2.121195885607108e-09,1.2727175757731857e-08
1914,1.0714789944188396e-08,6.696743715117748e-10,1.8081208752462885e-08
1915,0.0,0.0,2.0027295377644805e-08
1916,0.0,0.0,3.296238504368887e-08
1917,0.0,0.0,4.3865698851064394e-09
1918,0.0,0.0,4.5945506954581106e-08
1919,9.207848372660976e-10,0.0,1.9336482248721865e-08
1920,0.0,0.0,3.104614876292544e-08
1921,3.0290989716519334e-09,0.0,6.058197943303867e-09
1922,5.902348387820666e-09,2.2133805899215986e-09,1.9920425642361295e-08
1923,0.0,0.0,2.7601465557580696e-08
1924,1.289162443462999e-09,0.0,6.445812328337297e-09
1925,7.698724324711748e-09,0.0,9.898360131543882e-09
1926,6.6876830739914794e-09,4.458455382660986e-09,3.343841648018042e-09
1927,1.1149224765638621e-08,2.2298449753321847e-09,1.2264147031260109e-08
1928,4.570416489713125e-09,1.1426041224282812e-09,1.599645738092903e-08
1929,1.1140406375176326e-09,0.0,1.2254446790649354e-08
1930,0.0,1.0503603542488804e-09,5.2518016602221e-09
1931,1.1405356659111021e-09,0.0,1.2545892325022123e-08
1932,3.287861094491973e-09,0.0,1.6439305028370654e-08
1933,1.1470662197865522e-09,0.0,2.5235457501437963e-08
1934,2.3963160344919743e-09,0.0,2.3963160344919743e-08
1935,0.0,0.0,1.9149254626427137e-08
1936,1.2124714565686645e-09,0.0,1.091224310911798e-08
1937,0.0,0.0,4.0291578073947676e-08
1938,6.482607339819424e-09,0.0,7.779128563534243e-09
1939,1.5294050470515685e-09,0.0,1.070583532936098e-08
1940,7.607348528892999e-09,0.0,1.77504799747652e-08
1941,1.1806010391524069e-08,0.0,1.4757512545315876e-08
1942,9.102635090130207e-09,0.0,1.8205270180260413e-08
1943,0.0,0.0,4.6451763546784264e-08
1944,1.927911696952833e-08,0.0,2.2492303131116387e-08
1945,2.178504043826024e-09,2.178504043826024e-09,1.3071024707045353e-08
1946,9.744772988540262e-09,0.0,8.352662561605939e-09
1947,3.5762612871081956e-09,0.0,2.264965504039651e-08
1948,4.348755133776194e-09,0.0,1.8482209318548826e-08
1949,4.908504269707237e-09,0.0,6.8719057111366055e-09
1950,3.190608444114673e-09,0.0,2.0207187478860078e-08
1951,2.1322803522849654e-09,0.0,2.0256663457729474e-08
1952,0.0,0.0,5.272402070488624e-09
1953,6.464296653518886e-09,0.0,7.54167928107563e-09
1954,8.795282724349818e-09,0.0,1.172704333640695e-08
1955,3.754243138587299e-09,0.0,5.631364707880948e-09
1956,3.488456634670456e-09,8.72114158667614e-10,1.3953826538681824e-08
1957,8.835037701437898e-09,0.0,1.6786571077620493e-08
1958,5.790570467567591e-09,8.272243445794913e-10,6.617794756635931e-09
1959,1.0075972611822692e-08,0.0,3.720358998648976e-08
1960,9.689166913240399e-09,1.3841666701708277e-09,1.2457499698470542e-08
1961,4.86371165564492e-09,1.3896318540318475e-09,2.0149661827950638e-08
1962,5.707760597495337e-09,6.341956404476434e-10,6.341956571009888e-09
1963,2.5864211883330768e-09,0.0,1.8104948984465352e-08
1964,4.867174663303331e-09,6.083968329129164e-10,1.3384730546128765e-08
1965,1.3680108268410152e-08,5.472043373977442e-10,1.4774517276272547e-08
1966,8.308612242657887e-09,5.539074754423723e-10,2.1048483844765542e-08
1967,4.930335695263466e-09,0.0,4.240088635754091e-08
1968,4.491415656060482e-09,0.0,1.9762230407671666e-08
1969,3.1792304344691047e-09,9.083515606356229e-10,2.2254613485372943e-08
1970,4.598724956395017e-09,9.197450023812337e-10,1.0577067804939944e-08
1971,5.138397374260251e-09,0.0,1.3873673099240591e-08
1972,3.0780880067027283e-09,0.0,2.1546616935097518e-08
1973,6.064523994098181e-09,0.0,1.764225232570027e-08
1974,9.000914791279513e-09,0.0,1.968950008590653e-08
1975,5.711480177694739e-09,0.0,1.5420996479775795e-08
1976,5.713526984862938e-09,0.0,2.1711402231616717e-08
1977,1.8218023367655434e-08,5.876781838942691e-10,1.7630345627850375e-08
1978,7.128709511583509e-09,5.940591352171509e-10,2.673266097374949e-08
1979,4.096381456264453e-09,0.0,8.192762579461998e-09
1980,6.822180653731635e-09,1.1370301367108482e-09,1.6486936704751542e-08
1981,1.0753434365184944e-08,0.0,3.162774764309262e-09
1982,1.4898005162855554e-08,1.2415004579935385e-09,1.924325687685524e-08
1983,8.841442689089263e-09,0.0,2.1472075228956555e-08
1984,5.799008384599347e-09,1.1598016991243298e-09,1.91367283131072e-08
1985,6.015558162708601e-09,0.0,1.0828004493035337e-08
1986,2.9972427872948515e-09,1.1988970927134801e-09,1.9182353483415682e-08
1987,4.888653593049241e-09,1.2221633705067347e-09,1.8332450224534114e-08
1988,7.795519785247507e-09,1.1993107618124554e-09,2.99827696004229e-08
1989,2.7440609784434855e-09,1.0976244357863152e-09,9.329807704183679e-09
1990,9.262706823776057e-09,0.0,1.0352437018745775e-08
1991,6.4476117778156095e-09,2.930732601047481e-09,1.758439494015107e-08
1992,5.509944056569793e-09,0.0,7.713921779117783e-09
1993,8.862731881720265e-09,0.0,1.32940979336027e-08
1994,1.4242301560329906e-08,0.0,1.3187316072471589e-08
1995,9.760411590065132e-09,0.0,6.506941097050856e-09
1996,1.014237493990322e-08,0.0,1.2277612482236577e-08
1997,6.712852163026639e-09,0.0,1.4864172670492337e-08
1998,1.0966696883940585e-08,4.768129224785866e-10,1.4304387896402204e-08
1999,4.570201106446348e-09,4.570201161957499e-10,1.2339543387085428e-08
2000,4.418031274155965e-09,0.0,1.8997535100595542e-08
2001,3.06684819206815e-09,2.190605918883648e-09,1.3143635679835342e-08
2002,9.200565365130586e-09,4.38122149670761e-10,2.01536185517881e-08
2003,5.8336921959778465e-09,0.0,1.12506919336397e-08
2004,1.4095331846153414e-08,0.0,1.101197791286701e-08
2005,1.666387328125296e-08,0.0,9.457873928475635e-09
2006,9.471146977801936e-09,4.1178899179428186e-10,1.0294725238946256e-08
2007,5.991719398412698e-09,0.0,7.988959105365012e-09
2008,6.386159323579221e-09,0.0,1.1069342858993636e-08
2009,7.152288761247405e-09,9.53638501499654e-10,1.811913130644882e-08
2010,4.723792912386671e-09,0.0,1.2754241218715379e-08
2011,6.500752353089112e-09,7.64794394481072e-10,1.070712163375731e-08
2012,1.5659562091485668e-08,0.0,9.53190759656053e-09
2013,8.925200023490731e-09,5.578250084070646e-10,1.6734750030167334e-08
2014,1.2559581596960356e-08,0.0,1.7323561252169384e-08
2015,9.531274103302678e-09,0.0,1.795426074480133e-08
2016,8.49249437440136e-09,2.0713400439298368e-10,1.7813524877396958e-08
2017,9.559323110863716e-09,0.0,3.069045728665287e-08
2018,8.002546625363038e-09,2.5814667070633845e-10,1.677953409551236e-08
2019,8.16316081397872e-09,7.65296326310505e-10,1.70916181208014e-08
