year,toutes_DET îles_NOUN,toutes_DET iles_NOUN,toutes_DET villes_NOUN
1845,1.674068439427856e-09,1.1160455892778032e-09,3.571345974506812e-08
1846,2.3418005312692003e-09,0.0,4.5079661559199735e-08
1847,6.47186837454683e-09,5.393223645455691e-10,2.1033571329098777e-08
1848,5.63165514222419e-09,0.0,6.436177102386864e-08
1849,0.0,0.0,3.1841775438579134e-08
1850,1.425689166723032e-08,0.0,1.025138436361317e-07
1851,1.2898877521649865e-09,0.0,7.545843461187474e-08
1852,6.510545436100301e-10,0.0,4.6875928250145193e-08
1853,1.7915795513800958e-09,2.9859659189668264e-09,1.1048073678132653e-07
1854,2.597832227113628e-09,3.117398783558656e-09,6.078927405894774e-08
1855,3.714855978387277e-09,1.0613874223963649e-09,6.686740761097099e-08
1856,5.177189121852166e-09,2.0708756931497874e-09,4.1935233674461614e-08
1857,4.881509085841174e-10,0.0,4.4909883922805705e-08
1858,1.957470352476065e-09,1.957470352476065e-09,6.410715469584716e-08
1859,0.0,0.0,6.517981976372766e-08
1860,9.154367819341758e-10,2.288591927079864e-09,2.8378540406492903e-08
1861,4.715963730639317e-10,9.431927461278633e-10,6.036433530809404e-08
1862,1.3553959066214816e-09,4.517986262886353e-10,2.1686334505943705e-08
1863,0.0,4.994620828036034e-10,4.04564275413577e-08
1864,9.589455896019672e-10,4.794727948009836e-10,6.616724590458034e-08
1865,9.41368871743009e-10,4.706844358715045e-10,4.706844297652779e-08
1866,1.4596839292835284e-09,9.731225825149181e-10,1.9949013663200788e-08
1867,1.94112459439566e-09,1.455843445796745e-09,5.046923945428716e-08
1868,4.93987406535723e-10,1.4819622196071691e-09,4.2482918072295206e-08
1869,4.883519144627257e-10,4.883519144627257e-10,3.41846340123908e-08
1870,5.734048791339319e-10,0.0,5.103303379883073e-08
1871,0.0,0.0,6.585129597169725e-08
1872,3.628403577593531e-09,6.047339295989218e-10,8.103434367967566e-08
1873,0.0,2.3944017879529156e-09,4.4895035244962855e-08
1874,2.3898436563030145e-09,1.7923826867161097e-09,3.345781252050983e-08
1875,8.010138330405425e-09,5.149374426860476e-09,7.952922942422447e-08
1876,1.813804439976252e-09,6.04601479992084e-10,6.227395488167531e-08
1877,1.8554447978047506e-09,1.2369631985365004e-09,3.277952487223956e-08
1878,6.039088673581716e-10,0.0,5.737134312067127e-08
1879,1.832797580370027e-09,1.832797580370027e-09,6.781351025164639e-08
1880,1.9253538763308597e-09,1.2835692508872398e-09,4.749206294896169e-08
1881,1.3945015142624584e-09,6.972507571312292e-10,4.392679953113543e-08
1882,3.3276925659464496e-09,6.655385131892899e-10,4.924985019805206e-08
1883,3.159669414998234e-09,0.0,4.613117354779206e-08
1884,0.0,1.3203393933736152e-09,6.205595504127359e-08
1885,3.2228177904158883e-09,1.933690763067375e-09,6.381179673553561e-08
1886,7.098810372863085e-09,6.453463874400711e-10,4.581959389682311e-08
1887,0.0,0.0,3.656197633539193e-08
1888,0.0,6.340614699951175e-10,4.69205490016833e-08
1889,5.012109394186837e-09,6.265136742733546e-10,6.077182668207115e-08
1890,1.9663159989136147e-09,0.0,2.0318597471202793e-08
1891,4.461953917456185e-09,1.2748440081367107e-09,5.16311828846483e-08
1892,1.2537024751679837e-09,6.268512375839919e-10,3.63573704476039e-08
1893,2.463366621796581e-09,2.4633666773077323e-09,4.741980680345037e-08
1894,1.2603078580752936e-09,0.0,3.7179081147087345e-08
1895,3.611168697403855e-09,1.2037228991346183e-09,2.4074457538603156e-08
1896,2.948514543632541e-09,5.89702897624278e-10,3.3023361822870356e-08
1897,1.1653427112179315e-09,1.1653427112179315e-09,3.2629594692856756e-08
1898,0.0,0.0,2.4330926606808134e-08
1899,4.4220627160029835e-09,0.0,2.7085134135518274e-08
1900,2.07642125715779e-09,5.191053142894475e-10,1.972600216504361e-08
1901,1.676621730339889e-09,1.1177477832191585e-09,3.4650181390816215e-08
1902,1.9641135384773634e-09,2.4551419786078554e-09,3.830021388928628e-08
1903,8.100330184390714e-09,1.6200660812870638e-09,2.592105730059302e-08
1904,1.0749250378694342e-09,1.0749250378694342e-09,2.364835083312755e-08
1905,5.676835002077496e-09,2.0643036169332163e-09,3.8189617912465224e-08
1906,1.5432553568395235e-09,5.144184522798412e-10,3.240836221607424e-08
1907,2.5714217422034835e-09,0.0,1.697138252154673e-08
1908,2.4556945366072114e-09,0.0,1.6698723515062852e-08
1909,1.1001967115120692e-09,1.1001967115120692e-09,3.025540884493694e-08
1910,2.67207544979442e-09,3.206490406526541e-09,3.6874638453809894e-08
1911,1.0108711090417444e-08,0.0,2.447372160485628e-08
1912,4.167536982180309e-09,1.5628263683176158e-09,3.2819354345292595e-08
1913,1.590896969716482e-09,5.30298971401777e-10,2.6514948459066545e-08
1914,0.0,2.0090231145353243e-09,2.5447626228469744e-08
1915,7.068456930880984e-09,1.1780761921542648e-09,1.5314990164938536e-08
1916,5.493730803607377e-09,3.2962386153911893e-09,4.1752354462687435e-08
1917,4.386569774084137e-09,2.1932848870420685e-09,2.8512703309502285e-08
1918,1.1486376294556067e-09,3.44591288836682e-09,2.8715941624568586e-08
1919,4.603924352863942e-09,3.6831394045755417e-09,2.8544329566670967e-08
1920,6.815008557481406e-09,5.300562211374427e-09,2.953170330499688e-08
1921,3.0290989716519334e-09,4.543648568500203e-09,1.438822039290244e-08
1922,1.4755870969551665e-09,3.6889677423879164e-09,1.3280283539529592e-08
1923,8.492758496458919e-09,4.246379248229459e-09,3.715581931018619e-08
1924,1.0313299547703991e-08,9.024136882196387e-09,2.3204924204378585e-08
1925,2.1996355847875293e-09,8.798542117105512e-09,4.729216551702109e-08
1926,8.916910765321973e-09,1.226075263538462e-08,2.11776637337735e-08
1927,1.0034302277972529e-08,4.459690061686672e-09,2.89879845682961e-08
1928,3.4278122562625413e-09,1.1426041224282812e-09,1.7139061725401916e-08
1929,2.2280812750352652e-09,4.4561625500705304e-09,1.893869061575515e-08
1930,3.1510810627466412e-09,5.2518016602221e-09,3.361153133596417e-08
1931,4.5621426636444085e-09,2.2810713318222042e-09,2.8513392535955973e-08
1932,2.1919073223131136e-09,3.287861094491973e-09,1.6439305028370654e-08
1933,1.7205993074753678e-08,1.1470662197865522e-09,1.605892663292252e-08
1934,2.3963160344919743e-09,1.1981580172459871e-09,3.9539216345474415e-08
1935,3.590485242455088e-09,7.180970484910176e-09,2.5133395809007197e-08
1936,9.699771652549316e-09,1.2124714565686645e-09,3.031178508194898e-08
1937,1.2591118148108649e-09,2.5182236296217297e-09,2.6441348666139675e-08
1938,5.186085783037697e-09,0.0,3.241303758727554e-08
1939,1.5294050470515685e-09,0.0,1.988226472349197e-08
1940,2.5357829169792012e-09,0.0,2.7893612752905028e-08
1941,0.0,0.0,2.6563522936839945e-08
1942,1.2136847082899749e-08,0.0,2.4273694165799498e-08
1943,8.709705845433291e-09,0.0,1.7419411690866582e-08
1944,0.0,6.4263723231761105e-09,2.8918675454292497e-08
1945,4.357008087652048e-09,4.357008087652048e-09,2.3963544037997053e-08
1946,5.568441707737293e-09,1.3921104269343232e-09,2.227376683094917e-08
1947,1.1920870957027319e-09,3.5762612871081956e-09,4.5299309414659206e-08
1948,2.174377566888097e-09,2.174377566888097e-09,1.9569398546082084e-08
1949,2.945102384188658e-09,0.0,2.2579119018928395e-08
1950,4.2541445921528975e-09,8.508289184305795e-09,2.8715475997032058e-08
1951,2.1322803522849654e-09,4.264560815592233e-09,3.4116486080648656e-08
1952,3.1634410646574906e-09,1.0544803918932644e-09,1.898064705407876e-08
1953,0.0,2.1547654771580937e-09,3.124409886368085e-08
1954,1.9545072227344917e-09,9.772536113672459e-10,9.772536335717064e-09
1955,6.569925492527773e-09,9.385607846468247e-10,1.6894095011821264e-08
1956,2.616342476002842e-09,0.0,2.0930739808022736e-08
1957,1.7670075402875796e-09,8.835037701437898e-10,1.943708272111877e-08
1958,2.4816730892496253e-09,0.0,1.2408365002158916e-08
1959,4.650448914844674e-09,0.0,2.325224279786653e-08
1960,2.7683333403416555e-09,2.0762500052562416e-09,1.2457500420115508e-08
1961,1.3896318540318475e-09,6.948159270159238e-10,1.32015025577914e-08
1962,2.536782617301725e-09,6.341956404476434e-10,1.9660064243254283e-08
1963,3.233026624194224e-09,6.466053248388448e-10,2.2631185814248056e-08
1964,1.8251904432275978e-09,0.0,1.5209921100378665e-08
1965,4.377634699181954e-09,5.472043373977442e-10,6.457011281213454e-08
1966,3.8773522170743036e-09,5.539074754423723e-10,2.769537488234164e-08
1967,7.888536934785861e-09,9.860671168482327e-10,3.204718179716792e-08
1968,4.042274071025531e-09,4.4914158503495116e-10,1.8414804736632817e-08
1969,5.450109252791435e-09,9.083515606356229e-10,2.1346262063515198e-08
1970,5.978342709767048e-09,9.197450023812337e-10,2.115413444414571e-08
1971,1.541519245584766e-09,1.0276794970565106e-09,3.288574434989755e-08
1972,1.5390440588625154e-09,0.0,2.3085660050270462e-08
1973,1.6539611347177186e-09,0.0,2.3155455775025757e-08
1974,2.2502286700643026e-09,2.8127858375803783e-09,2.6440187372855917e-08
1975,3.998036124386317e-09,5.711480177694739e-10,3.426888062207922e-08
1976,1.142705374768127e-09,5.713526873840635e-10,2.5139518688988005e-08
1977,2.938390863960194e-09,5.876781838942691e-10,2.585783925868057e-08
1978,4.752473081737207e-09,4.75247319275951e-09,2.2574247471318643e-08
1979,4.096381234219848e-09,0.0,2.1652301285257636e-08
1980,1.1370301367108482e-09,2.2740602734216964e-09,3.6384962709412605e-08
1981,2.5302198669585607e-09,0.0,2.6567307465086287e-08
1982,3.1037510339615437e-09,6.207502289967692e-10,2.1105507785890154e-08
1983,3.78918940668882e-09,0.0,2.5261265079734585e-08
1984,2.8995041922996734e-09,1.1598016991243298e-09,1.5077422532705498e-08
1985,3.609334831011779e-09,1.2031116103372597e-09,2.285912048538563e-08
1986,2.3977941854269602e-09,5.994485463567401e-10,1.2588419195935785e-08
1987,1.8332451112712533e-09,0.0,2.0165696223983787e-08
1988,5.996553809062277e-10,1.1993107618124554e-09,2.2786904585458956e-08
1989,3.841685414229801e-09,0.0,1.8110803079451898e-08
1990,5.44865097484859e-10,0.0,1.9070278467481216e-08
1991,6.4476117778156095e-09,0.0,1.817054240405014e-08
1992,6.060938417817852e-09,5.509944167592096e-10,2.0937787947872266e-08
1993,5.539207426075166e-10,0.0,2.4372513340864543e-08
1994,5.274926606624319e-10,0.0,2.2682184130928817e-08
1995,4.337960657352369e-09,0.0,2.440102941925204e-08
1996,1.067618438099771e-09,0.0,2.402141396906643e-08
1997,9.58978896292706e-10,4.79489448146353e-10,1.1507746866534774e-08
1998,3.3376904573501065e-09,1.9072516899143466e-09,1.9549330376733565e-08
1999,3.6561608462992723e-09,4.570201161957499e-10,1.8737824181158658e-08
2000,6.185244316725402e-09,8.836062992401139e-10,1.5463110236701993e-08
2001,2.6287270138425356e-09,8.762423564512289e-10,2.3220423139846957e-08
2002,2.1906108038649563e-09,1.3143663935011318e-09,1.6648641021355104e-08
2003,2.0834615144238455e-09,4.1669229178253886e-10,2.1251307824599053e-08
2004,2.2023955992267474e-09,8.809582507929292e-10,1.8500124099318782e-08
2005,1.3511248786457486e-09,0.0,1.4862373554080932e-08
2006,1.2353669198716943e-09,0.0,1.2765458468066981e-08
2007,1.1983438685803094e-09,0.0,1.957295020504901e-08
2008,8.514879357157668e-10,0.0,1.873273464125802e-08
2009,1.430457752249481e-09,4.76819250749827e-10,1.9072770696126895e-08
2010,1.8895172093635892e-09,0.0,1.0392344762522043e-08
2011,3.82397197240536e-10,0.0,2.1031846264563114e-08
2012,6.808505426114664e-10,0.0,8.510631865910057e-09
2013,1.1156500168141292e-09,0.0,1.310888775307717e-08
2014,1.0827225782605865e-09,0.0,9.311414084223202e-09
2015,1.5516027351836215e-09,0.0,1.1082877171553207e-08
2016,1.2428039986023265e-09,0.0,1.3670844289936923e-08
2017,7.54683426862357e-10,0.0,1.1571812230659617e-08
2018,7.744400121190154e-10,0.0,8.518840077798018e-09
2019,1.7856913725466939e-09,0.0,9.693753078021672e-09
