year,tes_DET îles_NOUN,tes_DET iles_NOUN,tes_DET villes_NOUN
1833,2.4325620628928846e-08,1.1583628500844156e-09,5.6759781430493206e-08
1834,2.0535967593104942e-08,0.0,1.1761508744712046e-07
1835,3.025235173481633e-09,0.0,3.025235173481633e-08
1836,3.3603750337896088e-09,6.720750067579218e-10,5.712637429766687e-08
1837,5.566312633042969e-09,6.957890930081589e-10,3.896418832027848e-08
1838,3.787297142565649e-09,1.2624323808552163e-09,6.059675561331801e-08
1839,0.0,0.0,5.942754033316788e-08
1840,3.184844277193122e-09,1.2739377330817092e-09,4.649872731299354e-08
1841,7.0626033910059505e-09,0.0,4.6227950800670214e-08
1842,2.683306021822318e-09,6.708265054555795e-10,6.43993427473788e-08
1843,5.906910960362666e-09,0.0,6.970155214114371e-08
1844,2.195424508855126e-09,5.488561272137815e-10,4.3359633383754925e-08
1845,4.464182357111213e-09,1.6740683839167048e-09,4.1293686192656054e-08
1846,2.9272506640865004e-09,1.1709002656346001e-09,4.039605983052752e-08
1847,3.235934187273415e-09,2.6966118227278457e-09,9.707802295366719e-08
1848,2.413566457803995e-09,0.0,2.494018680465615e-08
1849,5.865590235742957e-09,8.379414939696517e-10,1.759677115131808e-08
1850,2.0366988096043315e-09,1.3577992064028876e-09,2.7155985016236173e-08
1851,1.9348316282474798e-09,6.449438760824933e-10,2.644269869733762e-08
1852,0.0,2.6042181744401205e-09,4.7526981461487594e-08
1853,2.9859659189668264e-09,1.1943863675867306e-09,3.642878332321686e-08
1854,1.0391328908454511e-09,1.0391328908454511e-09,3.377181878594371e-08
1855,2.653468555990912e-09,1.0613874223963649e-09,5.943769565419643e-08
1856,1.5531567698623405e-09,5.177189232874468e-10,5.0218735614393495e-08
1857,1.4644527812635033e-09,1.9526036898476207e-09,4.7838789152265804e-08
1858,1.565976326389773e-08,4.893676019968041e-10,8.025629005814494e-08
1859,2.5460866748261424e-09,0.0,2.698851875315711e-08
1860,6.865776031039772e-09,9.154367819341758e-10,2.5632230560290736e-08
1861,2.8295781828724387e-09,1.8863854922557266e-09,7.215424457918118e-08
1862,2.2589932147099034e-09,1.8071945051545413e-09,4.743885662072955e-08
1863,2.9967726078439227e-09,1.4983862484108101e-09,3.6960195182178524e-08
1864,5.753673759656408e-09,4.794727948009836e-10,4.3152552087200036e-08
1865,1.882737743486018e-09,4.706844358715045e-10,3.247722646371187e-08
1866,9.731225825149181e-10,0.0,5.060237495690956e-08
1867,1.94112459439566e-09,4.85281148598915e-10,3.930777126015528e-08
1868,1.4819622196071691e-09,9.87974813071446e-10,2.7169306804353255e-08
1869,4.883519366671862e-09,1.953407657850903e-09,3.125452141539142e-08
1870,5.734048791339319e-10,0.0,3.2110673675589396e-08
1871,2.1242354542039266e-09,0.0,3.611200227737754e-08
1872,0.0,0.0,5.382131929021483e-08
1873,2.3944017879529156e-09,0.0,3.711322893451552e-08
1874,0.0,0.0,4.002988118756434e-08
1875,5.721527140956084e-10,0.0,1.94531928343622e-08
1876,3.02300739996042e-09,0.0,5.8646343337187545e-08
1877,1.8554447978047506e-09,6.184815992682502e-10,2.22653372405901e-08
1878,6.039088673581716e-10,0.0,1.9928993455486932e-08
1879,1.221865053580018e-09,6.10932526790009e-10,2.565916579211347e-08
1880,1.2835692508872398e-09,0.0,1.5402831232691483e-08
1881,0.0,0.0,3.974329465528115e-08
1882,3.9932310791357395e-09,0.0,2.3959387362992857e-08
1883,2.5277355764075082e-09,0.0,1.5166413291911596e-08
1884,1.3203393933736152e-09,0.0,1.5844073608661802e-08
1885,5.156508553483263e-09,6.445635691854079e-10,4.1896631997051514e-08
1886,0.0,0.0,9.034849213218621e-08
1887,0.0,0.0,1.0446279397058333e-08
1888,1.268122939990235e-09,1.268122939990235e-09,1.4583413809887702e-08
1889,6.265136742733546e-10,0.0,2.4434033463194282e-08
1890,1.9663159989136147e-09,0.0,1.9007720952757268e-08
1891,2.5496880162734215e-09,0.0,3.4420789774003424e-08
1892,6.268512375839919e-10,0.0,2.570090096298827e-08
1893,6.158416554491453e-10,6.158416554491453e-10,1.1700991398022609e-08
1894,0.0,2.520615716150587e-09,2.2685542333533704e-08
1895,2.4074457982692365e-09,6.018614495673091e-10,1.8055842598840854e-08
1896,2.948514543632541e-09,1.179405795248556e-09,2.1819007267609436e-08
1897,5.826713556089658e-10,0.0,1.3401441401050818e-08
1898,5.6583548957434e-10,0.0,1.0185038701315818e-08
1899,2.2110313580014918e-09,0.0,3.8693048765026106e-08
1900,5.191053142894475e-10,0.0,9.863000749454898e-09
1901,1.1177477832191585e-09,5.588738916095792e-10,2.7384819856202114e-08
1902,9.820567692386817e-10,0.0,1.3748794824852695e-08
1903,1.0800440541913758e-09,0.0,1.4580595175672784e-08
1904,0.0,0.0,1.7736263124845664e-08
1905,2.0643036169332163e-09,1.0321518084666081e-09,2.631987072732045e-08
1906,0.0,0.0,1.646139019539916e-08
1907,5.142843373384665e-10,1.028568674676933e-09,1.1828539647762426e-08
1908,4.911389073214423e-10,4.911389073214423e-10,2.0136695200179133e-08
1909,5.500983557560346e-10,5.500983557560346e-10,2.2554033307642385e-08
1910,1.6032452032632705e-09,1.068830135508847e-09,2.618633831996675e-08
1911,1.0640748282497725e-09,1.5961122423746588e-09,1.7557234666121246e-08
1912,5.209421227725386e-10,5.209421227725386e-10,1.6149205250837184e-08
1913,1.060597942803554e-09,0.0,1.8030165416238475e-08
1914,2.678697486047099e-09,0.0,2.142958016593255e-08
1915,0.0,1.1780761921542648e-09,4.5944971271971724e-08
1916,2.197492410260793e-09,1.0987462051303964e-09,2.8567401111345703e-08
1917,3.289927441585405e-09,3.2899273305631027e-09,2.9609346086090227e-08
1918,5.743188147278033e-09,1.1486376294556067e-09,2.986457925402419e-08
1919,2.762354567309444e-09,0.0,3.222746858266845e-08
1920,7.572231730534895e-10,7.572231730534895e-10,3.9375605442870665e-08
1921,7.572747429129834e-10,0.0,2.120369219094087e-08
1922,6.640141769764796e-09,0.0,1.7707044441817033e-08
1923,1.0615948120573648e-09,1.0615948120573648e-09,4.2463791594116174e-08
1924,1.289162443462999e-09,0.0,3.222906186373109e-08
1925,3.299453377181294e-09,0.0,2.6395626573361142e-08
1926,1.1146138456652466e-09,0.0,1.1146138789719373e-08
1927,3.3447675740205796e-09,5.574612549352764e-09,4.4596898618465275e-08
1928,2.2852082448565625e-09,1.1426041224282812e-09,2.170947854818195e-08
1929,3.342121912552898e-09,0.0,2.0052731253272782e-08
1930,0.0,0.0,3.0460449496061415e-08
1931,1.1405356659111021e-09,1.1405356659111021e-09,1.4826963656844327e-08
1932,3.287861094491973e-09,0.0,1.6439305028370654e-08
1933,1.1470662197865522e-09,5.735331320977366e-09,3.4411986593596566e-09
1934,0.0,0.0,2.036868629318178e-08
1935,0.0,1.196828414151696e-09,9.574627313213568e-09
1936,2.424942913137329e-09,2.424942913137329e-09,1.9399542861009422e-08
1937,0.0,0.0,2.895957251780601e-08
1938,2.5930428915188486e-09,0.0,3.8895643150738124e-08
1939,1.5294050470515685e-09,1.5294050470515685e-09,1.8352860564618823e-08
1940,0.0,0.0,2.282204625281281e-08
1941,2.9515025978810172e-09,0.0,7.673907065353092e-08
1942,0.0,0.0,1.8205270180260413e-08
1943,8.709705845433291e-09,0.0,2.0322646676618206e-08
1944,9.639558484764166e-09,0.0,3.534504777746861e-08
1945,6.535512131478072e-09,0.0,2.178504132643866e-08
1946,1.3921104269343232e-09,0.0,3.480276067335808e-08
1947,2.3841741914054637e-09,0.0,2.26496545963073e-08
1948,0.0,0.0,3.261566461354448e-08
1949,1.9634016634739737e-09,9.817008317369869e-10,2.4542520460357764e-08
1950,0.0,0.0,2.8715475997032058e-08
1951,0.0,0.0,4.264560704569931e-09
1952,1.0544803918932644e-09,1.0544803918932644e-09,8.43584291310151e-09
1953,2.1547654771580937e-09,2.1547654771580937e-09,1.1851209791302608e-08
1954,9.772536113672459e-10,0.0,1.8567819282111486e-08
1955,0.0,9.385607846468247e-10,1.3139850985055546e-08
1956,8.72114158667614e-10,0.0,1.3081712602058815e-08
1957,1.7670075402875796e-09,8.835037701437898e-10,9.718541527092839e-09
1958,0.0,0.0,2.481672983778438e-08
1959,7.750747821333448e-10,0.0,2.55774688096011e-08
1960,6.920833350854139e-10,0.0,2.629916728835724e-08
1961,1.3896318540318475e-09,0.0,3.0571901621367914e-08
1962,0.0,6.341956404476434e-10,2.0294261215969556e-08
1963,3.879631726988464e-09,6.466053248388448e-10,2.3277791916243018e-08
1964,1.8251904432275978e-09,0.0,2.007709554163739e-08
1965,5.472043373977442e-10,0.0,1.4774517609339455e-08
1966,5.539074754423723e-10,5.539074754423723e-10,1.550940909034182e-08
1967,1.9721342336964653e-09,4.930335584241163e-10,2.8102912164040816e-08
1968,2.6948494546985557e-09,8.982831700699023e-10,2.7846778549722728e-08
1969,1.8167031212712459e-09,4.5417578031781147e-10,2.5888020088737917e-08
1970,1.3796175313274261e-09,0.0,1.6095538069027526e-08
1971,5.138397485282553e-10,0.0,2.0039749637490445e-08
1972,2.565073486948677e-09,0.0,1.6416469239555198e-08
1973,6.615844538870874e-09,1.102640756478479e-09,2.3155455108891942e-08
1974,2.812785782069227e-09,5.625571675160757e-10,1.6876715136504572e-08
1975,1.1422960355389478e-09,0.0,1.4849848462006321e-08
1976,1.7140580066410394e-09,0.0,4.056603908342282e-08
1977,5.289103821581875e-09,0.0,1.5867311409234475e-08
1978,1.1881182704343018e-09,0.0,2.495048379014264e-08
1979,1.1703946700691858e-09,5.851973350345929e-10,2.7504274080492053e-08
1980,5.685150683554241e-10,5.685150683554241e-10,2.1035057307106086e-08
1981,1.2651099057237047e-09,6.325549528618524e-10,1.5813874654213578e-08
1982,2.483000915987077e-09,6.207502289967692e-10,2.8554509756695268e-08
1983,3.157658134966823e-09,0.0,1.8314416649900522e-08
1984,4.059305891424003e-09,1.1598016991243298e-09,1.6817124248724724e-08
1985,6.015558051686298e-10,6.015558051686298e-10,1.4437339324047116e-08
1986,5.994485463567401e-10,0.0,1.4386764723983703e-08
1987,6.110816852533674e-10,6.110816852533674e-10,2.5665431391264093e-08
1988,1.1993107618124554e-09,0.0,1.0194141530917022e-08
1989,4.390497743145261e-09,5.488122178931576e-10,2.140367572067703e-08
1990,1.6345953479657283e-09,5.44865097484859e-10,1.9070278411970065e-08
1991,4.103025752488776e-09,0.0,2.5204300868608698e-08
1992,1.1019888335184191e-09,0.0,2.038679319804615e-08
1993,3.877445031719162e-09,1.1078414852150331e-09,1.4401939196773128e-08
1994,3.164956019485743e-09,5.274926606624319e-10,2.0044721216194716e-08
1995,2.7112254108452305e-09,1.626735190995987e-09,1.1929392029763619e-08
1996,1.067618438099771e-09,0.0,2.4555224520383945e-08
1997,1.917957792585412e-09,0.0,3.356426192535622e-08
1998,9.536258449571733e-10,0.0,2.3840646123929332e-08
1999,2.2851005809787495e-09,4.570201161957499e-10,2.7421206194588876e-08
2000,4.418031274155965e-09,0.0,2.4299173007058528e-08
2001,4.381211837767296e-09,4.3812117822561447e-10,4.4250239555898574e-08
2002,5.695587890208742e-09,4.38122149670761e-10,5.169841538199549e-08
2003,2.083461403401543e-09,0.0,2.1251307491532145e-08
2004,3.523833003171717e-09,4.404791253964646e-10,2.81906634980178e-08
2005,3.602999676388663e-09,0.0,3.422849759182611e-08
2006,1.2353669198716943e-09,0.0,3.211954080484247e-08
2007,3.595031605740928e-09,0.0,4.593651259376941e-08
2008,1.2772318758180745e-09,0.0,2.171294255504108e-08
2009,0.0,0.0,2.1933684646313623e-08
2010,0.0,0.0,3.3538930799270616e-08
2011,1.529588788962144e-09,0.0,1.8737463025608747e-08
2012,1.3617011129785084e-09,0.0,1.8382965372154558e-08
2013,2.5102124823206395e-09,0.0,2.5381037271898776e-08
2014,2.5985342766432495e-09,0.0,2.706806415120333e-08
2015,1.7732603163622684e-09,0.0,1.7510945582444037e-08
2016,2.485607997204653e-09,0.0,3.417711136322055e-08
2017,1.7609279590047322e-09,0.0,1.6225693677540676e-07
2018,1.0325866828253538e-09,0.0,1.7553973663542166e-08
2019,2.55098775436835e-09,0.0,3.035675477658373e-08
