year,véritables_ADJ îles_NOUN,véritables_ADJ iles_NOUN,véritables_ADJ villes_NOUN
1893,8.005941687372342e-09,1.2316833108982905e-09,4.618812354806323e-08
1894,6.301539290376468e-09,1.8904617871129403e-09,3.528862180246506e-08
1895,1.9861428057765806e-08,1.2037228991346183e-09,2.2870734639468537e-08
1896,1.2973464080801023e-08,1.179405795248556e-09,3.4792471126365854e-08
1897,4.661370844871726e-09,0.0,2.9716238358901137e-08
1898,9.619203211741478e-09,5.6583548957434e-10,3.451596342074481e-08
1899,2.7637891975018647e-09,0.0,4.2009595802028343e-08
1900,1.6092265298084385e-08,2.595526460424935e-09,4.464305547458025e-08
1901,1.1736351446245408e-08,0.0,4.973977496547377e-08
1902,4.910283735171106e-09,4.910283846193408e-10,3.289890315727462e-08
1903,1.0260418292773466e-08,1.6200660812870638e-09,3.348136701220028e-08
1904,1.3974025492302644e-08,5.374625189347171e-10,2.579820090886642e-08
1905,1.4966200723165457e-08,1.5482277682110634e-09,3.1996705729397945e-08
1906,1.2346042410626978e-08,3.0865106026567446e-09,4.78409170057148e-08
1907,0.0,5.142843373384665e-10,5.965698335330671e-08
1908,4.4202499438483756e-09,4.911389073214423e-10,3.929111258571538e-08
1909,9.351672325408344e-09,1.1001967115120692e-09,3.300590023513905e-08
1910,5.878565634276356e-09,0.0,3.366815093386322e-08
1911,7.448523575703803e-09,5.320374141248863e-10,2.8197982615552064e-08
1912,5.2094213387476884e-09,5.209421227725386e-10,3.229841283314272e-08
1913,1.3787773589513108e-08,5.30298971401777e-10,4.295421618394357e-08
1914,5.357394972094198e-09,6.696743715117748e-10,5.6922321078900495e-08
1915,0.0,0.0,6.243804051564439e-08
1916,7.69122365795738e-09,0.0,5.6036057571873243e-08
1917,4.386569774084137e-09,1.0966424435210342e-09,7.347504293875318e-08
1918,2.2972752589112133e-09,0.0,5.054005569604669e-08
1919,3.6831393490643904e-09,0.0,4.327688785110695e-08
1920,2.2716695191604686e-09,0.0,3.407504323149624e-08
1921,9.844571380313027e-09,7.572747429129834e-10,2.3475516641724425e-08
1922,9.591316185719734e-09,0.0,3.6889677090812256e-08
1923,5.307974060286824e-09,1.0615948120573648e-09,3.503262746562541e-08
1924,1.289162443462999e-09,0.0,2.4494086758863887e-08
1925,3.299453377181294e-09,0.0,5.169143690864075e-08
1926,5.57306911730393e-09,2.229227691330493e-09,3.6782257240020044e-08
1927,1.2264147031260109e-08,0.0,3.2332753363562006e-08
1928,9.14083297942625e-09,0.0,3.085031252680892e-08
1929,4.4561625500705304e-09,0.0,4.121950425428622e-08
1930,7.352522590764465e-09,0.0,3.676261073337628e-08
1931,1.0264820993199919e-08,0.0,3.9918749195066994e-08
1932,5.4797681947604815e-09,0.0,7.452484851455665e-08
1933,5.735331320977366e-09,0.0,4.473558234963093e-08
1934,5.990790086229936e-09,1.1981580172459871e-09,4.4331848414458364e-08
1935,1.0771455727365264e-08,0.0,3.111753699158726e-08
1936,1.2124714565686645e-09,0.0,2.3036957230715416e-08
1937,6.295559185076627e-09,2.5182236296217297e-09,4.0291578073947676e-08
1938,9.075650453382877e-09,1.2965214457594243e-09,4.537825049055755e-08
1939,9.176430282309411e-09,0.0,3.211750509990452e-08
1940,2.5357829169792012e-09,0.0,4.564409294971483e-08
1941,0.0,0.0,2.9515025090631752e-08
1942,6.068423541449874e-09,0.0,3.034211815133858e-08
1943,1.4516175816936538e-08,0.0,4.3548528338988035e-08
1944,4.177142187700156e-08,0.0,2.8918675454292497e-08
1945,6.535512131478072e-09,0.0,1.742803235060819e-08
1946,6.960552134671616e-09,1.3921104269343232e-09,5.290019799986112e-08
1947,7.152522574216391e-09,0.0,4.172304812755101e-08
1948,3.2615663503321457e-09,0.0,5.6533817627268945e-08
1949,5.890204768377316e-09,0.0,6.577395339490977e-08
1950,5.317680518146517e-09,2.1270722960764488e-09,5.8494489252325366e-08
1951,1.0661401761424827e-09,1.0661401761424827e-09,3.4116485636559446e-08
1952,1.0544804140977249e-08,0.0,4.74516177462192e-08
1953,4.3095309543161875e-09,0.0,4.3095308654983455e-08
1954,1.3681550115052232e-08,0.0,3.9090146231046674e-08
1955,7.508486277174597e-09,1.8771215692936494e-09,4.223523575319632e-08
1956,1.2209598665435806e-08,8.72114158667614e-10,4.186147961604547e-08
1957,7.068030161150318e-09,0.0,4.4175187952077977e-08
1958,7.445019267748876e-09,0.0,8.272243690043979e-08
1959,6.200598257066758e-09,0.0,6.278105502133258e-08
1960,6.2287499602575735e-09,6.920833350854139e-10,6.22874978262189e-08
1961,9.03260666262895e-09,0.0,5.489045662443459e-08
1962,4.43936931660005e-09,0.0,3.9320131151043825e-08
1963,3.879631726988464e-09,0.0,6.466053292797369e-08
1964,1.2167936880302932e-08,0.0,5.41473177406715e-08
1965,7.660860390501512e-09,5.472043373977442e-10,5.2531618166540284e-08
1966,3.3234448526542337e-09,5.539074754423723e-10,5.760637833418514e-08
1967,7.395503320850594e-09,9.860671168482327e-10,6.45873967641819e-08
1968,6.737123747768692e-09,1.7965663401398047e-09,5.749012288447375e-08
1969,7.72098829315837e-09,9.083515606356229e-10,6.494713744586988e-08
1970,5.518470125309705e-09,4.5987250119061684e-10,5.5184699476740207e-08
1971,4.1107179882260425e-09,1.0276794970565106e-09,5.7550053611521435e-08
1972,6.156176013405457e-09,0.0,6.720492251588439e-08
1973,5.513203671370093e-09,0.0,5.127279578687194e-08
1974,7.875800456247362e-09,1.6876715580593782e-09,5.794338875375615e-08
1975,3.998036124386317e-09,0.0,4.9118728639996334e-08
1976,6.8562320265641574e-09,5.713526873840635e-10,7.71326114090698e-08
1977,4.7014254711541525e-09,0.0,5.9355496517810025e-08
1978,2.970295565063452e-09,0.0,5.405938097169383e-08
1979,4.096381456264453e-09,0.0,4.096381189810927e-08
1980,4.548120546843393e-09,0.0,5.969408078954075e-08
1981,1.0753434587229549e-08,1.8976649140967083e-09,4.99718417756867e-08
1982,4.966001831974154e-09,0.0,6.207502423194455e-08
1983,3.78918940668882e-09,0.0,4.16810870262907e-08
1984,2.8995041922996734e-09,0.0,5.4510678637598176e-08
1985,2.4062232206745193e-09,0.0,5.0530687190075696e-08
1986,2.997242676272549e-09,0.0,5.2152024920815165e-08
1987,7.944062296871834e-09,0.0,5.988600548789691e-08
1988,4.797243047249822e-09,0.0,5.396898572485043e-08
1989,4.390497743145261e-09,5.488122178931576e-10,4.170972900396919e-08
1990,5.448650863826288e-09,5.44865097484859e-10,4.576866885486197e-08
1991,3.5168792322792797e-09,0.0,4.6305576262284376e-08
1992,2.2039776670368383e-09,0.0,6.99762878753063e-08
1993,5.539207315052863e-09,0.0,6.647049133334804e-08
1994,7.384897138251745e-09,5.274926606624319e-10,5.327675722810454e-08
1995,4.880205572987961e-09,0.0,4.337960746170211e-08
1996,6.939520069693117e-09,0.0,4.911044726441105e-08
1997,9.58978851883785e-09,0.0,6.521056405972558e-08
1998,4.291316191284977e-09,0.0,5.5787111818972335e-08
1999,3.656160929565999e-09,0.0,5.8498574873055986e-08
2000,7.068850393920911e-09,0.0,3.666966108539782e-08
2001,6.133696661692056e-09,0.0,4.4688359679412315e-08
2002,4.381221607729913e-09,0.0,5.958461102295587e-08
2003,5.416999737661854e-09,0.0,6.41706137116671e-08
2004,7.047666006343434e-09,0.0,4.404791198453495e-08
2005,2.251874686720612e-09,0.0,5.224349663990324e-08
2006,4.941467679486777e-09,0.0,3.706101026068609e-08
2007,4.393927444112933e-09,0.0,4.393927355295091e-08
2008,2.9802078582719105e-09,0.0,6.173287658839399e-08
2009,8.582746957586096e-09,0.0,4.815874277142029e-08
2010,2.8342759250676863e-09,0.0,4.6765549654992355e-08
2011,4.206369030868018e-09,0.0,3.976930784688193e-08
2012,4.085103366691101e-09,0.0,4.22127328647548e-08
2013,3.6258624991347688e-09,0.0,3.0401462680629265e-08
2014,6.496335469563519e-09,2.1654451842767486e-10,3.421403249603827e-08
2015,6.428068743957738e-09,0.0,3.1697027225163765e-08
2016,7.45682449121432e-09,2.0713400439298368e-10,2.9205894591655124e-08
2017,3.2702947017071438e-09,0.0,3.5218558736005434e-08
2018,3.614053500911041e-09,0.0,2.3749493038849323e-08
2019,3.5713827450933877e-09,0.0,3.061185438468783e-08
