year,certain_ADJ ombre_NOUN,certain_ADJ nombre_NOUN
1863,0.0,2.862866676878184e-05
1864,1.4384183844029508e-09,3.085071875830181e-05
1865,4.706844358715045e-10,3.311547334305942e-05
1866,9.731225825149181e-10,3.229988578823395e-05
1867,2.426405742994575e-09,3.4559783671284094e-05
1868,1.975949626142892e-09,3.692555765155703e-05
1869,4.883519144627257e-10,3.584063597372733e-05
1870,5.734048791339319e-10,3.640891736722551e-05
1871,2.1242354542039266e-09,4.1623330616857857e-05
1872,6.047339295989218e-10,4.145874481764622e-05
1873,1.7958012854535355e-09,4.349610389908776e-05
1874,1.7923826867161097e-09,4.4692467781715095e-05
1875,1.716458086775674e-09,4.2247756937285885e-05
1876,2.418405919968336e-09,4.3696363718481734e-05
1877,1.2369631985365004e-09,4.211303166812286e-05
1878,1.8117265465633636e-09,4.502201045397669e-05
1879,1.221865053580018e-09,4.2982159357052296e-05
1880,0.0,4.403669299790636e-05
1881,1.3945015142624584e-09,4.852237907471135e-05
1882,6.655385131892899e-10,4.772110696649179e-05
1883,2.5277355764075082e-09,4.797199653694406e-05
1884,1.3203393933736152e-09,4.947377601638436e-05
1885,3.2228177904158883e-09,5.1869963499484584e-05
1886,3.2267319927115068e-09,5.134440289111808e-05
1887,3.9173548849191775e-09,5.074737418908626e-05
1888,2.53624587998047e-09,5.022844925406389e-05
1889,2.5060546970934183e-09,5.150819561094977e-05
1890,1.9663159989136147e-09,5.1904185966122895e-05
1891,1.9122659011827636e-09,5.363077434594743e-05
1892,2.5074049503359674e-09,5.1243834604974836e-05
1893,6.158416554491453e-10,5.2926661737728864e-05
1894,1.2603078580752936e-09,5.143820453668013e-05
1895,6.018614495673091e-10,5.108359255245887e-05
1896,2.948514543632541e-09,5.221170431468636e-05
1897,0.0,5.405733463703655e-05
1898,4.52668391659472e-09,5.3672323701903224e-05
1899,1.6582735185011188e-09,5.368550046114251e-05
1900,1.038210628578895e-09,5.5329877795884386e-05
1901,2.235495566438317e-09,5.592259913100861e-05
1902,1.4730852093691738e-09,5.919887189520523e-05
1903,2.1600881083827517e-09,5.532201612368226e-05
1904,1.6123875568041512e-09,5.469433745020069e-05
1905,2.0643036169332163e-09,5.548538319999352e-05
1906,3.600929110447737e-09,5.4984644521027803e-05
1907,1.5428529565042481e-09,5.5165222875075415e-05
1908,4.911389073214423e-10,5.2012102969456464e-05
1909,3.300590023513905e-09,5.2977222367189825e-05
1910,1.068830135508847e-09,5.246459477348253e-05
1911,1.0640748282497725e-09,5.291271736496128e-05
1912,1.5628263128064646e-09,5.1856663048965856e-05
1913,1.060597942803554e-09,5.2701110689667985e-05
1914,2.0090231700464756e-09,5.2309605962364e-05
1915,1.1780761921542648e-09,5.3505864343605936e-05
1916,3.2962386153911893e-09,5.200695522944443e-05
1917,2.1932848870420685e-09,5.376728222472593e-05
1918,5.743188147278033e-09,5.2186052926117554e-05
1919,2.762354567309444e-09,4.9262907850788906e-05
1920,1.514446346106979e-09,4.9298258090857416e-05
1921,2.2718242842501013e-09,5.02262482768856e-05
1922,5.164555005876537e-09,4.852173151448369e-05
1923,2.1231896241147297e-09,4.801805698662065e-05
1924,1.289162443462999e-09,4.991379319108091e-05
1925,4.399271169575059e-09,4.810823156731203e-05
1926,4.458455382660986e-09,4.639245889848098e-05
1927,5.574612327308159e-09,4.4053933379473165e-05
1928,4.570416489713125e-09,4.4945474655833095e-05
1929,3.342121912552898e-09,4.499833084992133e-05
1930,4.201441416995522e-09,4.823569906875491e-05
1931,2.2810713318222042e-09,4.784432894666679e-05
1932,1.0959536611565568e-09,4.745150727103464e-05
1933,3.4411986593596566e-09,4.722586163552478e-05
1934,3.5944740517379614e-09,4.624410576070659e-05
1935,2.393656828303392e-09,4.548785727820359e-05
1936,1.33371855781661e-08,4.765497942571528e-05
1937,1.1332006444320086e-08,4.716632975032553e-05
1938,2.5930428915188486e-09,4.667347457143478e-05
1939,1.5294050470515685e-09,4.4510274165077135e-05
1940,0.0,4.471092324820347e-05
1941,0.0,4.13446468883194e-05
1942,3.034211770724937e-09,4.1295621485915035e-05
1943,0.0,4.369368980405852e-05
1944,6.4263723231761105e-09,4.3059906602138653e-05
1945,4.357008087652048e-09,4.6415207179961726e-05
1946,6.960552134671616e-09,4.5629203668795526e-05
1947,7.152522574216391e-09,4.67393510916736e-05
1948,3.2615663503321457e-09,5.115875683259219e-05
1949,1.3743811422273211e-08,5.628679718938656e-05
1950,3.190608444114673e-09,5.176124250283465e-05
1951,2.1322803522849654e-09,5.0091530283680186e-05
1952,4.2179215675730575e-09,5.145020622876473e-05
1953,8.619061908632375e-09,5.2748659072676674e-05
1954,4.886268278880834e-09,5.0786893552867696e-05
1955,1.8771215692936494e-09,5.214643897488713e-05
1956,3.488456634670456e-09,5.1556773541960865e-05
1957,6.184526224473075e-09,5.295014852890745e-05
1958,1.6544486891589827e-09,5.470351970870979e-05
1959,3.8753737996444215e-09,5.3779338486492634e-05
1960,1.3841666701708277e-09,5.5415803217329085e-05
1961,5.55852741612739e-09,5.284839426167309e-05
1962,5.7077609305622445e-09,5.314940062817186e-05
1963,5.1728425987107585e-09,5.5627457186346874e-05
1964,4.258777774879263e-09,5.343001976143569e-05
1965,5.47204326295514e-09,5.451468314277008e-05
1966,3.8773522170743036e-09,5.61008564545773e-05
1967,6.902469706915326e-09,5.308344407239929e-05
1968,3.5931326802796093e-09,5.4715324949938804e-05
1969,5.904285060864822e-09,5.615838017547503e-05
1970,6.898087434592526e-09,5.598993811872788e-05
1971,6.166076982339064e-09,5.724791481043212e-05
1972,5.643161493651405e-09,5.801683073514141e-05
1973,7.718485406371656e-09,5.761959619121626e-05
1974,4.500457340128605e-09,5.981557842460461e-05
1975,8.567219822452898e-09,5.747976683778688e-05
1976,5.713526984862938e-09,5.7702050980878994e-05
1977,9.990529292736028e-09,5.773938028141856e-05
1978,1.7821774056514528e-09,5.544472878682427e-05
1979,9.948355028654987e-09,5.427529686130583e-05
1980,9.096241093686785e-09,5.579065691563301e-05
1981,5.69299452024552e-09,5.554212111746892e-05
1982,7.449002747961231e-09,5.452856203191914e-05
1983,4.4207211225000265e-09,5.424351184046827e-05
1984,5.219107812592938e-09,5.3635609219782054e-05
1985,4.812446441349039e-09,5.216571662458591e-05
1986,1.1988970927134801e-09,5.165987749933265e-05
1987,6.110816852533674e-10,4.9723104893928394e-05
1988,2.99827696004229e-09,5.068946848041378e-05
1989,1.6464366536794728e-09,4.8710924602346495e-05
1990,2.179460389939436e-09,4.774598346557468e-05
1991,1.1722930404189924e-09,4.759275179821998e-05
1992,5.509944167592096e-10,4.643174906959757e-05
1993,1.1078414852150331e-09,4.696693940786645e-05
1994,2.637463358823311e-09,4.792692925548181e-05
1995,3.253470381991974e-09,4.627899033948779e-05
1996,2.6690460952494277e-09,4.715297109214589e-05
1997,9.58978896292706e-10,4.7599398385500535e-05
1998,1.43043876743576e-09,4.8797512135934085e-05
1999,4.113180906983871e-09,4.949619324179366e-05
2000,2.6508188977203417e-09,4.805802018381655e-05
2001,1.3143635069212678e-09,4.912696749670431e-05
2002,1.752488598683044e-09,4.672178329201415e-05
2003,4.583615265119079e-09,4.702039223047905e-05
2004,1.3214374039449694e-09,4.643090505851433e-05
2005,9.007499190971657e-10,4.52964632131625e-05
2006,3.294311934354255e-09,4.356727367849089e-05
2007,1.5977917877663117e-09,4.033265940961428e-05
2008,1.7029758714315335e-09,4.021364657091908e-05
2009,1.430457752249481e-09,3.893992106895894e-05
2010,3.7790344187271785e-09,3.683235991047695e-05
2011,1.911985902935953e-09,3.301311517134309e-05
2012,6.808505426114664e-10,2.8995042157475837e-05
2013,1.3945624655065103e-09,2.9065193302812986e-05
2014,2.1654451842767486e-10,2.4484472305630334e-05
2015,8.866301581811342e-10,2.419126030872576e-05
2016,8.285360175719347e-10,2.3549686375190504e-05
2017,7.54683426862357e-10,2.306815622432623e-05
2018,5.162933414126769e-10,2.1864248992642388e-05
2019,0.0,2.100024175888393e-05
