year,en_ADP ans_NOUN,en_ADP nan_NOUN
1949,2.552422173618396e-08,0.0
1950,2.339779547888554e-08,0.0
1951,2.345508343104541e-08,1.0661401761424827e-09
1952,2.741649052229178e-08,0.0
1953,2.5857185836919427e-08,0.0
1954,1.3681550781186047e-08,0.0
1955,1.5016972554349195e-08,0.0
1956,1.3953826982771034e-08,0.0
1957,1.855357895097498e-08,0.0
1958,2.2335056470978998e-08,8.272243445794913e-10
1959,1.9376869220266713e-08,7.750747599288843e-09
1960,1.3841666590685975e-08,0.0
1961,2.0149661827950638e-08,0.0
1962,8.87873902177816e-09,0.0
1963,2.069137072790994e-08,6.466053248388448e-10
1964,2.737785814721505e-08,0.0
1965,3.1190647065137966e-08,0.0
1966,2.3818021666066613e-08,0.0
1967,3.3526280418527676e-08,0.0
1968,3.1439911063468884e-08,4.4914158503495116e-10
1969,1.9529559247555284e-08,0.0
1970,2.7132478319646935e-08,0.0
1971,2.6205827285963323e-08,0.0
1972,3.231992518060167e-08,0.0
1973,3.087394190304238e-08,0.0
1974,2.418995898034737e-08,0.0
1975,2.1703624231150798e-08,0.0
1976,1.199840671262109e-08,0.0
1977,2.056873571465445e-08,5.876781838942691e-10
1978,2.6732660640682582e-08,0.0
1979,1.5215130599877114e-08,0.0
1980,1.9898026615283726e-08,0.0
1981,2.3404533255888538e-08,0.0
1982,1.3035755141999061e-08,0.0
1983,1.7682884045910896e-08,0.0
1984,2.2036232061317662e-08,0.0
1985,2.0452897042666507e-08,0.0
1986,2.2779044428489215e-08,0.0
1987,3.727598285596656e-08,0.0
1988,4.2575532321897924e-08,0.0
1989,1.7013179198777095e-08,0.0
1990,4.685839771756406e-08,0.0
1991,1.69982495301646e-08,0.0
1992,3.361065836759991e-08,0.0
1993,1.606370203521834e-08,5.539207426075166e-10
1994,1.8989735672825248e-08,5.274926606624319e-10
1995,2.60277633890027e-08,0.0
1996,2.829188883168854e-08,0.0
1997,2.733089898843133e-08,0.0
1998,2.9085588382216088e-08,0.0
1999,2.1479946238356362e-08,1.3710603763428253e-09
2000,1.8555731395863972e-08,0.0
2001,1.7962967807649832e-08,0.0
2002,2.0591740479414256e-08,0.0
2003,2.2501383034612132e-08,8.333845835650777e-10
2004,3.479785087856513e-08,0.0
2005,2.3869873078119497e-08,0.0
2006,1.7295138099449048e-08,8.235779835885637e-10
2007,5.951774256773845e-08,0.0
2008,2.2138686828210297e-08,0.0
2009,1.4781396995289242e-08,1.907277002999308e-09
2010,8.030448139795254e-09,1.8895172093635892e-09
2011,6.500752353089112e-09,0.0
2012,6.468080182564506e-09,1.3617010852229328e-09
2013,6.972812660599459e-09,2.789125042035323e-10
2014,2.165445156521173e-09,4.330890368553497e-10
2015,4.876465897751814e-09,2.2165753954528356e-10
2016,4.556948124401217e-09,2.278474076078396e-09
2017,1.4590545660553289e-08,5.031222660711876e-10
2018,1.032586693927584e-08,7.744400121190154e-10
2019,1.989770437305083e-08,7.65296326310505e-10
