year,en_ADP âges_NOUN,en_ADP ages_NOUN,en_ADP nage_NOUN
1800,1.2576657937302116e-08,3.144164484325529e-09,1.3834323908668011e-07
1801,2.8574191901498125e-08,0.0,1.1191558257905854e-07
1802,1.1189200677108602e-08,0.0,1.4545960880241182e-07
1803,3.900678446910888e-09,0.0,9.946730017418304e-08
1804,7.4155526164076946e-09,0.0,1.4336735887354735e-07
1805,0.0,2.842877711017877e-09,1.449867568226182e-07
1806,2.305335300434308e-08,0.0,6.339671898558663e-08
1807,5.693910232196231e-09,0.0,8.256169792275614e-08
1808,3.3991110370834576e-08,0.0,1.0877155176558517e-07
1809,0.0,0.0,4.969867006821005e-08
1810,0.0,0.0,8.424456154898508e-08
1811,5.0141535368197765e-09,0.0,1.855236746450828e-07
1812,5.067695596494559e-08,0.0,1.8403736135041981e-07
1813,2.8757416448144113e-09,0.0,1.6391727797326894e-07
1814,0.0,0.0,1.1013369771717407e-07
1815,0.0,0.0,6.74305908887618e-08
1816,6.952811659743929e-09,0.0,6.952811837379613e-08
1817,1.8682481339737933e-08,0.0,1.1676550570882682e-07
1818,2.384235475716423e-09,0.0,1.323250700124845e-07
1819,1.035105001712111e-09,0.0,9.729986771844779e-08
1820,1.779972080839798e-08,3.5599443393152796e-09,7.594547923872597e-08
1821,1.8736827200882544e-08,0.0,1.479223215028469e-07
1822,1.2030739071633434e-08,0.0,1.1830226753772877e-07
1823,4.941343334508019e-09,0.0,1.1760397067295258e-07
1824,1.0105335235266466e-08,8.421112696055388e-10,1.212640228231976e-07
1825,2.641632912414593e-09,8.805443041381977e-10,2.086890020791543e-07
1826,1.6735169694470642e-08,0.0,1.0217262058631604e-07
1827,1.6591091167583727e-08,0.0,1.3457218983603525e-07
1828,5.503380862137419e-09,9.172301251858528e-10,8.621963348831585e-08
1829,1.457439946506156e-08,8.57317605795771e-10,5.744027831156018e-08
1830,1.2524203008013046e-08,0.0,8.453837097022188e-08
1831,1.5591206548037917e-08,0.0,1.512347012067039e-07
1832,1.2176972319366541e-08,0.0,2.3271547888725763e-07
1833,1.9692167896323554e-08,0.0,1.332117278707301e-07
1834,2.5203233278148218e-08,9.334530925997342e-10,1.4935250192138483e-07
1835,1.663879345414898e-08,0.0,1.8151411040889798e-07
1836,1.8818100855355624e-08,0.0,1.303825456488994e-07
1837,1.3219993100221927e-08,0.0,1.2037150731725177e-07
1838,1.2624323808552163e-09,1.2624323808552163e-09,8.332053624826585e-08
1839,6.9914749545318955e-09,6.9914751765765e-10,8.529599426765344e-08
1840,1.2102408852854296e-08,0.0,1.044628916702095e-07
1841,2.8250413564023802e-08,6.420548537278137e-10,1.7078659197977686e-07
1842,2.683306021822318e-09,0.0,1.1001554867107188e-07
1843,2.3627644285539873e-09,0.0,9.982679927134086e-08
1844,8.232841963717874e-09,5.488561272137815e-10,9.00124064173724e-08
1845,1.1160455670733427e-08,0.0,8.426144404438674e-08
1846,1.8148954339380907e-08,5.854501328173001e-10,1.0303922692855849e-07
1847,2.1572894581822766e-09,0.0,6.148275133455172e-08
1848,6.43617736884039e-09,0.0,9.654266364123032e-08
1849,5.02764896381791e-09,0.0,5.53041381579078e-08
1850,6.788996032014438e-09,0.0,5.838536765168101e-08
1851,1.6768540334055615e-08,0.0,8.061798695280231e-08
1852,6.510545436100301e-09,0.0,9.049658444837405e-08
1853,9.555090940693844e-09,0.0,6.927440665549511e-08
1854,5.195664343204953e-09,0.0,9.975676107387699e-08
1855,5.837630823180007e-09,0.0,1.0720012966203285e-07
1856,7.765783571755946e-09,0.0,9.422484481547144e-08
1857,1.4644527812635033e-09,1.4644527812635033e-09,1.532793874048366e-07
1858,8.31924928945682e-09,4.893676019968041e-10,1.2527810611118184e-07
1859,2.036869339860914e-09,0.0,1.3137807264307355e-07
1860,2.288591982591015e-09,4.577183909670879e-10,1.2449940811620763e-07
1861,9.431927239234028e-09,4.715963730639317e-10,1.2638783175589197e-07
1862,9.939570055905733e-09,4.517986262886353e-10,9.804030298710131e-08
1863,1.4983863039219614e-09,0.0,1.2836176210839767e-07
1864,8.151037178549814e-09,0.0,1.3089606909488793e-07
1865,1.694463946932956e-08,0.0,1.3367437645683822e-07
1866,2.2868380966656332e-08,1.4596839292835284e-09,1.050972387450777e-07
1867,1.844068364675877e-08,0.0,1.2811422323011357e-07
1868,2.321740844024589e-08,0.0,1.0324336974232295e-07
1869,2.6859355628516823e-08,2.4417595723136287e-09,1.255064461247457e-07
1870,1.8922360567330543e-08,5.734048791339319e-10,1.1296075941302774e-07
1871,7.434824311758348e-09,0.0,1.3064048687283503e-07
1872,1.7537283625301825e-08,6.047339295989218e-10,1.554166146888747e-07
1873,3.591602570907071e-09,5.986004469882289e-10,1.1792428722401382e-07
1874,1.7326366119618797e-08,5.974609140757536e-10,1.2905155699627358e-07
1875,2.2886108563824337e-09,0.0,1.4704325224101922e-07
1876,1.0278225381910033e-08,0.0,1.3059391923420094e-07
1877,1.1751150275074451e-08,6.184815992682502e-10,1.5276495446414629e-07
1878,1.0266450800600069e-08,0.0,1.1957395429362805e-07
1879,9.774920428640144e-09,1.221865053580018e-09,1.0630225943941696e-07
1880,1.4119262203848848e-08,6.417846254436199e-10,1.2129729043408588e-07
1881,6.2752567586699115e-09,0.0,1.2132162879874286e-07
1882,4.6587693702804245e-09,6.655385131892899e-10,1.4242523604934831e-07
1883,2.7173157945981075e-08,0.0,1.447128568088374e-07
1884,2.1125430293977843e-08,0.0,1.1817037837147382e-07
1885,1.6114089618213256e-08,6.445635691854079e-10,9.475084195020855e-08
1886,2.5813855497602844e-09,6.453463874400711e-10,1.0325542376676822e-07
1887,4.570247291724172e-09,0.0,1.325371670191089e-07
1888,1.1413106904001324e-08,1.268122939990235e-09,1.1096075835936858e-07
1889,8.14467782106476e-09,0.0,1.1841108688015467e-07
1890,2.6217545912032847e-09,0.0,1.0683650081277918e-07
1891,1.0836173736095134e-08,6.374220040683554e-10,1.2429728712959331e-07
1892,7.522214851007902e-09,0.0,1.222359913288784e-07
1893,6.774258043407144e-09,0.0,1.096198118943903e-07
1894,8.822155450616265e-09,0.0,1.411544765517192e-07
1895,7.22233739480771e-09,0.0,1.4565046724257513e-07
1896,8.845543852942228e-09,5.89702897624278e-10,1.1027443924671587e-07
1897,6.409385022720926e-09,5.826713556089658e-10,9.089673369544471e-08
1898,5.092519295146758e-09,0.0,1.0807458039607809e-07
1899,1.0502398950507086e-08,5.527578395003729e-10,8.125540418291166e-08
1900,9.863001082521805e-09,0.0,1.0070643396975498e-07
1901,7.824234593556412e-09,5.588738916095792e-10,9.8920680091652e-08
1902,4.419255628107521e-09,1.4730851538580225e-09,1.1146344364165728e-07
1903,8.640352433531007e-09,1.6200660812870638e-09,9.828401226208427e-08
1904,1.3436562973367927e-08,0.0,6.93326649425785e-08
1905,1.3417973399043603e-08,0.0,8.153999209170593e-08
1906,1.5432553013283723e-09,0.0,1.1265763760759384e-07
1907,8.742834012309686e-09,0.0,1.0388543358885727e-07
1908,4.4202499438483756e-09,4.911389073214423e-10,1.1148852974152135e-07
1909,7.151278680339601e-09,5.500983557560346e-10,1.0946957473834118e-07
1910,1.1222716089775986e-08,5.344150677544235e-10,1.0100444525207308e-07
1911,9.576673676292558e-09,0.0,1.2024045759062574e-07
1912,4.167536982180309e-09,2.0837684910901544e-09,1.0523030624653984e-07
1913,7.954484182448596e-09,0.0,1.03408297036367e-07
1914,7.366418142140674e-09,1.3393487430235496e-09,1.1250529752260263e-07
1915,1.0602685840410686e-08,0.0,1.1545146350044888e-07
1916,4.394984820521586e-09,1.0987462051303964e-09,1.0328214572474792e-07
1917,1.2063066989753679e-08,1.0966424435210342e-09,9.540789425166452e-08
1918,8.040463406189247e-09,0.0,1.206069555337308e-07
1919,6.4454939163738345e-09,9.207848372660976e-10,1.0312790266198135e-07
1920,7.572231730534895e-09,7.572231730534895e-10,1.2645627123220038e-07
1921,6.058197943303867e-09,1.5145494858259667e-09,9.617389157279277e-08
1922,9.591316185719734e-09,0.0,1.1140682865118379e-07
1923,1.2739137744688378e-08,0.0,1.3482254512808822e-07
1924,1.289162443462999e-09,0.0,1.366512236700146e-07
1925,1.8696901804560184e-08,0.0,1.0448268739082778e-07
1926,1.2260752413340015e-08,0.0,1.3263904463656218e-07
1927,8.919379901328739e-09,1.1149224876660924e-09,1.7615775638191167e-07
1928,3.4278122562625413e-09,0.0,1.5996457136679965e-07
1929,3.342121912552898e-09,1.1140406375176326e-09,1.8158862702399858e-07
1930,8.402882833991043e-09,0.0,1.1869072180648033e-07
1931,1.0264820993199919e-08,0.0,9.80860637156411e-08
1932,1.2055489939655217e-08,1.0959536611565568e-09,1.3261039066847502e-07
1933,9.176529758292418e-09,0.0,1.307655423943288e-07
1934,1.9170528275935794e-08,0.0,8.626737724171107e-08
1935,4.787313656606784e-09,1.196828414151696e-09,1.3284794864176774e-07
1936,1.576212937948185e-08,1.2124714565686645e-09,1.3579680269160121e-07
1937,1.1332006444320086e-08,0.0,1.1457917281632035e-07
1938,2.5930428915188486e-09,0.0,1.5687909638018027e-07
1939,1.070583532936098e-08,0.0,1.3458764591689487e-07
1940,5.0715658339584024e-09,2.5357829169792012e-09,5.5787225505810056e-08
1941,1.1806010391524069e-08,0.0,1.5642964301676443e-07
1942,3.034211770724937e-09,0.0,1.0923162352405313e-07
1943,2.9032352077962287e-09,0.0,1.7129087881428973e-07
1944,1.2852744646352221e-08,3.2131861615880553e-09,1.767252459927704e-07
1945,4.357008087652048e-09,2.178504043826024e-09,2.418139470883318e-07
1946,4.1763312808029696e-09,0.0,1.865427972091993e-07
1947,9.536696765621855e-09,1.1920870957027319e-09,1.5854758839140004e-07
1948,3.2615663503321457e-09,0.0,1.869964734169116e-07
1949,2.3560819073509265e-08,1.9634016634739737e-09,1.5903553829410555e-07
1950,1.595304155443955e-08,0.0,1.3932322961984767e-07
1951,1.2793682557799002e-08,0.0,1.6631787425058775e-07
1952,6.326882129314981e-09,0.0,1.5079070259105265e-07
1953,6.464296653518886e-09,0.0,1.5514311968445327e-07
1954,7.818028890937967e-09,3.9090144454689835e-09,1.7395113927065609e-07
1955,1.3139850985055546e-08,9.385607846468247e-10,1.604938937305178e-07
1956,9.593255967388359e-09,1.744228317335228e-09,1.6482958042907114e-07
1957,1.767007518083119e-08,8.835037701437898e-10,1.5903067951406058e-07
1958,2.2335056470978998e-08,0.0,1.5138205289311202e-07
1959,1.705164542897819e-08,0.0,1.7516689387875317e-07
1960,1.4533750203327145e-08,6.920833350854139e-10,2.0070416839601535e-07
1961,1.945484662257968e-08,0.0,1.5494395588788734e-07
1962,1.4586500007851555e-08,1.2683912808952869e-09,1.6869603458591342e-07
1963,2.133797494252576e-08,6.466053248388448e-10,1.4419298688395088e-07
1964,1.7035111099517053e-08,3.0419841645645818e-09,1.3323890246663694e-07
1965,2.134096988015699e-08,1.0944086747954884e-09,1.2530979986991042e-07
1966,2.215629990587331e-08,2.215629901769489e-09,1.7503476223978964e-07
1967,1.7256175155466735e-08,0.0,1.8685971792109513e-07
1968,1.3474247495537384e-08,8.982831700699023e-10,1.441744534869116e-07
1969,1.3625273354023193e-08,1.8167030935156703e-09,1.4669877335116155e-07
1970,9.197449912790034e-09,9.197450023812337e-10,1.6509422873234314e-07
1971,2.1581270104320538e-08,1.0276794970565106e-09,1.562072826644112e-07
1972,1.3851396474251487e-08,2.0520586896388693e-09,1.533913915885421e-07
1973,1.2129047988196362e-08,0.0,1.40586694952205e-07
1974,1.7439271360331077e-08,1.687671502548227e-09,1.3051326797075546e-07
1975,1.8847885030481848e-08,0.0,9.880861062683266e-08
1976,1.4855169538918744e-08,1.7140580621521906e-09,1.3426787659476247e-07
1977,2.1744092748576804e-08,1.1753563677885381e-09,1.3516598618146247e-07
1978,2.0792070287711795e-08,0.0,1.348514213628249e-07
1979,1.7555919384903973e-08,1.1703946700691858e-09,1.5098091532550484e-07
1980,3.0699812469947574e-08,3.979605422976817e-09,1.3416955590983548e-07
1981,2.5302197670384885e-08,0.0,1.562410744115894e-07
1982,2.2347007799794483e-08,0.0,1.4898004829788647e-07
1983,1.9577479193344516e-08,5.052252838311233e-09,1.4462073405496767e-07
1984,1.3917620833581168e-08,5.799008495621649e-10,1.6179234396673792e-07
1985,1.4437339324047116e-08,6.015558051686298e-10,1.5760762339667167e-07
1986,1.7983456501724504e-08,5.994485463567401e-10,1.7983456235270978e-07
1987,2.749867533680117e-08,1.2221633705067347e-09,1.8760207476375967e-07
1988,2.6384837426007834e-08,5.396898261622596e-09,2.0568180003621706e-07
1989,1.7013178421620978e-08,2.7440609784434855e-09,1.8494971776306102e-07
1990,1.5256222951620657e-08,3.269190584909154e-09,1.60190336995214e-07
1991,1.4653663171770859e-08,2.344586080837985e-09,2.4676768850540043e-07
1992,1.4325855168806356e-08,1.1019888335184191e-09,2.060719124230559e-07
1993,1.827938511667071e-08,1.661762283333701e-09,2.0495067554193724e-07
1994,1.4242301560329906e-08,0.0,1.8620491415433094e-07
1995,1.4640617607142303e-08,5.422450821690461e-10,1.946659886620239e-07
1996,1.4412848692302305e-08,6.4057106285986265e-09,1.9377275251031278e-07
1997,2.157702461147437e-08,5.27438381858758e-09,1.9371373394250213e-07
1998,2.0026142522056034e-08,4.768129224785866e-10,2.1218175616510848e-07
1999,2.102292562256025e-08,4.570201161957499e-10,1.9057739519823258e-07
2000,1.590491294223284e-08,1.3254094488601709e-09,2.0499666764095537e-07
2001,1.8839211080035057e-08,0.0,1.826965307927253e-07
2002,1.7086764003693133e-08,0.0,2.1424172569339817e-07
2003,2.0001230893740285e-08,8.333845835650777e-10,2.1667999394736626e-07
2004,1.5857247959161214e-08,0.0,2.0570374559270022e-07
2005,2.522099862289906e-08,9.007499190971657e-10,1.9771460912920702e-07
2006,1.8942293067425453e-08,8.235779835885637e-10,2.598388402219598e-07
2007,1.677681460421354e-08,0.0,2.8001302343483303e-07
2008,1.9158479247494142e-08,0.0,3.3846645663970776e-07
2009,2.4317781566196572e-08,0.0,4.0958774327748415e-07
2010,1.8895171649546683e-08,4.723793023408973e-10,5.48904752761814e-07
2011,1.5295887223487625e-08,3.82397197240536e-10,6.581055949084202e-07
2012,1.2936160587173617e-08,0.0,9.300418568614077e-07
2013,1.1435412616833673e-08,0.0,9.321255873828704e-07
2014,1.2126492698882885e-08,0.0,1.0041169389296556e-06
2015,1.1304534197620342e-08,0.0,9.271934970911389e-07
2016,1.2428039930512114e-08,0.0,9.62344611110666e-07
2017,1.3081178806828575e-08,0.0,1.065864509541825e-06
2018,8.26069346260283e-09,0.0,1.1549482508144138e-06
2019,1.3775333762566788e-08,5.1019755087367e-10,1.0346806895711325e-06
