year,ton_DET ombre_NOUN,ton_DET nombre_NOUN
1800,3.2384894854686763e-07,0.0
1801,2.5954889792956237e-07,0.0
1802,3.4462738085494493e-07,2.2378401354217203e-09
1803,2.82799187623084e-07,0.0
1804,3.93024297551392e-07,2.4718509461507665e-09
1805,3.3545956390490517e-07,0.0
1806,2.305335344843229e-07,0.0
1807,2.3345031729959942e-07,2.8469551160981155e-09
1808,2.809931669567334e-07,6.798221985349073e-09
1809,2.3493917478134563e-07,2.259030518203531e-09
1810,3.5101900675016395e-07,2.3401267590372754e-09
1811,2.632430522453433e-07,0.0
1812,1.8670457668790164e-07,0.0
1813,2.501895153272926e-07,0.0
1814,1.9194730382920966e-07,0.0
1815,1.4295284911369777e-07,0.0
1816,1.8077309960062848e-07,9.270415546325239e-09
1817,1.9460917011215884e-07,0.0
1818,2.0623637109196125e-07,2.384235475716423e-09
1819,2.080561039008444e-07,1.035105001712111e-09
1820,2.7055575646528496e-07,0.0
1821,2.4259261444115054e-07,0.0
1822,3.04778723148047e-07,1.0025615893027862e-09
1823,2.618912002816387e-07,0.0
1824,2.8463359669217425e-07,0.0
1825,2.4919404140177903e-07,0.0
1826,1.9641805337755613e-07,8.807984341885344e-10
1827,1.4286772775928824e-07,9.217273055917019e-10
1828,1.6693587667759857e-07,9.172301251858528e-10
1829,1.4917326307539724e-07,8.57317605795771e-10
1830,2.870129733878457e-07,1.0436835840010872e-09
1831,1.9333095102602726e-07,1.5591206103948707e-09
1832,2.0971452752149844e-07,4.058990921151917e-09
1833,2.212473049212349e-07,0.0
1834,2.8283630015835115e-07,1.8669061851994684e-09
1835,1.467239059138592e-07,2.2689263801112247e-09
1836,2.278334287342254e-07,4.704525213838906e-09
1837,2.0386620835921576e-07,6.957890930081589e-10
1838,1.2056229525825302e-07,3.1560809521380406e-09
1839,1.3074059079798417e-07,0.0
1840,1.2420892803177708e-07,6.369688665408546e-10
1841,1.784912493363322e-07,1.2841097074556274e-09
1842,1.656941490679742e-07,6.708265054555795e-10
1843,1.3526826414533843e-07,5.906911071384968e-10
1844,1.6246140965847644e-07,6.037417232818143e-09
1845,1.0211817258465317e-07,1.1160455892778032e-09
1846,1.194318264285954e-07,7.025401593807601e-09
1847,1.0354989754546295e-07,0.0
1848,1.1504666819206477e-07,8.045221711050488e-10
1849,1.374224058992013e-07,8.379414495607307e-09
1850,1.283120258932513e-07,1.3577992064028876e-09
1851,1.1737978899972745e-07,6.449438760824933e-10
1852,1.158877060980501e-07,6.510545436100301e-10
1853,1.0450880871815116e-07,2.388772735173461e-09
1854,1.0079588880218537e-07,2.5978321716024766e-09
1855,1.379803720169548e-07,5.306937111981824e-10
1856,1.0820325202498537e-07,5.177189232874468e-10
1857,1.7426987786173243e-07,9.763018171682347e-10
1858,1.9525766603578631e-07,3.4255731584664773e-09
1859,2.113251980073727e-07,0.0
1860,2.0322696192565104e-07,4.577183909670879e-10
1861,1.5279721871097607e-07,3.3011746669586728e-09
1862,2.254475153506963e-07,1.8071945051545413e-09
1863,1.648224818850963e-07,6.99246927027275e-09
1864,1.1890925133428709e-07,0.0
1865,1.525017632175718e-07,2.8241067262513297e-09
1866,9.633913872209021e-08,8.271541673821048e-09
1867,1.1792332266225003e-07,3.396968040192405e-09
1868,7.903798282526964e-08,1.4819622196071691e-09
1869,1.0939082784044984e-07,4.883519366671862e-09
1870,8.887775626575944e-08,0.0
1871,7.328612383616928e-08,1.0621177271019633e-09
1872,1.2397045334733292e-07,2.4189357183956872e-09
1873,1.011634740422096e-07,5.986004469882289e-10
1874,1.0455565763178853e-07,3.5847653734322193e-09
1875,1.0985331999613379e-07,5.721527140956084e-10
1876,1.0217764812026076e-07,2.418405919968336e-09
1877,1.1008972844450682e-07,0.0
1878,1.2923649528318037e-07,6.039088673581716e-10
1879,1.5212220505489427e-07,1.832797580370027e-09
1880,1.6750579323598913e-07,1.9253538763308597e-09
1881,1.0040411169143226e-07,4.880755244407453e-09
1882,1.0049631415931515e-07,3.3276925659464496e-09
1883,1.2322711295809086e-07,1.2638677882037541e-09
1884,1.1354919138284458e-07,1.9805090900604227e-09
1885,8.894977066020715e-08,2.5782542767416317e-09
1886,9.93833414453249e-08,0.0
1887,1.0315701048924097e-07,1.9586774424595887e-09
1888,9.130485345565376e-08,1.9021844099853524e-09
1889,9.585659527244772e-08,1.8795409673089125e-09
1890,9.70049208182111e-08,1.9663159989136147e-09
1891,9.24261941426252e-08,1.2748440081367107e-09
1892,1.0907211223099011e-07,0.0
1893,8.129109851928717e-08,6.158416554491453e-10
1894,9.893416397233068e-08,6.301539290376468e-10
1895,1.167611225483256e-07,1.2037228991346183e-09
1896,8.25584047792205e-08,1.7691086373616827e-09
1897,1.3401441445459739e-07,2.330685422435863e-09
1898,9.053367944211743e-08,1.13167097914868e-09
1899,1.0281295814706937e-07,5.527578395003729e-10
1900,1.1576048475347989e-07,1.038210628578895e-09
1901,7.433022464198302e-08,1.1177477832191585e-09
1902,8.789408401099763e-08,3.437198747846537e-09
1903,1.1772480057459234e-07,5.400220270956879e-10
1904,9.781817578158325e-08,5.374625189347171e-10
1905,1.1508492336886889e-07,1.5482277682110634e-09
1906,1.2963344864225235e-07,5.144184522798412e-10
1907,1.3268535781207902e-07,1.028568674676933e-09
1908,1.3899231499081566e-07,2.9468334439286537e-09
1909,1.7108058436576812e-07,4.950885035270858e-09
1910,1.3894791794921701e-07,2.137660271017694e-09
1911,1.553549298094481e-07,2.128149656499545e-09
1912,1.8232974596799068e-07,1.0418842455450772e-09
1913,1.617411853338524e-07,5.30298971401777e-10
1914,1.3259552267275154e-07,6.696743715117748e-10
1915,7.539687629787295e-08,0.0
1916,1.2415832273404703e-07,0.0
1917,1.4695008943022003e-07,0.0
1918,1.4817424887070274e-07,4.594550517822427e-09
1919,1.5192949920361798e-07,9.207848372660976e-10
1920,1.65831874454625e-07,2.2716695191604686e-09
1921,1.6205679642666837e-07,7.572747429129834e-10
1922,2.036310247088835e-07,2.951174193910333e-09
1923,2.611523353124312e-07,1.0615948120573648e-09
1924,2.3978421159753793e-07,0.0
1925,2.1996355847875293e-07,1.0998177923937646e-09
1926,1.7053592316074173e-07,0.0
1927,1.4159515837608438e-07,4.4596899506643695e-09
1928,1.371125016857988e-07,1.1426041224282812e-09
1929,1.8381670252587412e-07,1.1140406375176326e-09
1930,1.36546844053953e-07,1.0503603542488804e-09
1931,1.4256696090342302e-07,2.2810713318222042e-09
1932,1.0959536844712403e-07,0.0
1933,1.250302188449126e-07,0.0
1934,1.341936997079074e-07,1.1981580172459871e-09
1935,1.4720990204608597e-07,1.196828414151696e-09
1936,1.3700927414816988e-07,0.0
1937,1.2591117903859583e-07,2.5182236296217297e-09
1938,1.555825768218e-07,1.2965214457594243e-09
1939,1.9423443831101395e-07,0.0
1940,1.0396709937410265e-07,2.5357829169792012e-09
1941,1.977506767225634e-07,0.0
1942,2.7611327446663836e-07,6.068423541449874e-09
1943,2.9903323461866194e-07,0.0
1944,3.116790452395435e-07,0.0
1945,1.9824386976452502e-07,4.357008087652048e-09
1946,2.450114369167977e-07,4.1763312808029696e-09
1947,1.800051512290679e-07,1.1920870957027319e-09
1948,2.1091462998334976e-07,4.348755133776194e-09
1949,1.7670615592990657e-07,1.9634016634739737e-09
1950,1.7867407464677854e-07,1.0635361480382244e-09
1951,1.4499506417742225e-07,2.1322803522849654e-09
1952,1.9191542754981583e-07,0.0
1953,1.6160741012072322e-07,1.0773827385790469e-09
1954,1.7199663004952015e-07,9.772536113672459e-10
1955,1.8583503758051734e-07,9.385607846468247e-10
1956,1.752949498889933e-07,3.488456634670456e-09
1957,1.6521519941026241e-07,0.0
1958,1.7619878445174209e-07,4.136121722897457e-09
1959,1.720666038540486e-07,5.425523585955716e-09
1960,1.8755458874863962e-07,1.3841666701708277e-09
1961,1.8412622004859713e-07,2.0844477810477713e-09
1962,1.9533226131018822e-07,6.341956404476434e-10
1963,2.4571002377182793e-07,5.172842487688456e-09
1964,1.8616942998317398e-07,6.6923653285755336e-09
1965,1.8714388139162708e-07,0.0
1966,1.733730431441316e-07,1.6617224263271169e-09
1967,2.406003782873256e-07,4.437302081328198e-09
1968,3.2742422373388536e-07,2.69484942694298e-09
1969,1.839411852833095e-07,2.2708788183223305e-09
1970,1.9406619378159462e-07,3.219107425067591e-09
1971,2.0759126329039645e-07,3.0830383801472294e-09
1972,1.913544838139103e-07,4.104117490300041e-09
1973,1.8138440860404614e-07,3.859242758696979e-09
1974,1.4401463227509126e-07,3.3753431161187564e-09
1975,1.679175212210282e-07,2.2845920710778955e-09
1976,1.3655329844652897e-07,2.285410749536254e-09
1977,1.492702610406127e-07,1.7630346071939584e-09
1978,2.019801099706342e-07,5.346532105932056e-09
1979,1.5800327790582713e-07,5.851973350345929e-10
1980,1.500879749372075e-07,1.1370301367108482e-09
1981,1.7015728964731025e-07,1.2651099057237047e-09
1982,1.8374207488847105e-07,1.2415004579935385e-09
1983,2.027216442490598e-07,3.157658134966823e-09
1984,1.8672807622355236e-07,5.799008495621649e-10
1985,1.6121695767257194e-07,1.8046674155058895e-09
1986,1.8043401711631546e-07,1.7983456945813714e-09
1987,1.4177095303269382e-07,0.0
1988,1.5531074198937844e-07,0.0
1989,1.5256979291056183e-07,3.2928733073589456e-09
1990,1.44389246559129e-07,2.724325487424295e-09
1991,1.6001800240417197e-07,2.344586136349136e-09
1992,1.5758440202739976e-07,1.1019888335184191e-09
1993,1.3681841792845262e-07,1.1078414852150331e-09
1994,1.5561033517297318e-07,3.692448513614721e-09
1995,1.5182861701212857e-07,1.626735190995987e-09
1996,1.7081894521098206e-07,6.4057106285986265e-09
1997,1.639853944856995e-07,1.438468344439059e-09
1998,1.830961631199557e-07,1.43043876743576e-09
1999,1.6178512476927587e-07,2.285100553223174e-09
2000,1.453532387785117e-07,1.3254094488601709e-09
2001,1.6648605138946948e-07,2.190605918883648e-09
2002,1.7042951383494653e-07,2.190610692842654e-09
2003,1.8417798841596777e-07,1.2500769308587678e-09
2004,1.418342815695528e-07,2.642874807889939e-09
2005,1.4276885540454032e-07,1.8014998381943315e-09
2006,1.5977412726186913e-07,2.058944903460258e-09
2007,1.781537898593033e-07,0.0
