year,aucun_DET ombre_NOUN,aucun_DET nombre_NOUN
1800,3.458580977167003e-08,7.231578402766559e-08
1801,2.3811825844433088e-09,1.3334621939975477e-07
1802,0.0,1.0070280609397742e-07
1803,0.0,5.0708818477573914e-08
1804,0.0,1.2606439625528765e-07
1805,0.0,9.665784528323229e-08
1806,0.0,1.152667650217154e-07
1807,2.8469551160981155e-09,5.209928026772559e-07
1808,0.0,2.1074487932537522e-07
1809,0.0,6.551188391767937e-08
1810,0.0,1.4976811257838563e-07
1811,2.5070767684098882e-09,1.579458341893769e-07
1812,0.0,8.801787387824334e-08
1813,0.0,2.8757416448144113e-08
1814,0.0,6.922689799182535e-08
1815,0.0,8.361393355471591e-08
1816,2.3176038865813098e-09,2.5493642752394408e-08
1817,0.0,8.874178158979618e-08
1818,0.0,6.079800574099181e-08
1819,1.035105001712111e-09,1.0661581661963737e-07
1820,1.1866481131050932e-09,8.899860848288199e-08
1821,0.0,6.804427066242624e-08
1822,0.0,8.120748873352568e-08
1823,0.0,1.1562743784665486e-07
1824,0.0,8.757957381533288e-08
1825,0.0,8.893497494000258e-08
1826,0.0,6.69406845510423e-08
1827,1.8434546111834038e-09,9.954655189048367e-08
1828,0.0,8.346794300173599e-08
1829,6.001223074036943e-09,7.630126797053549e-08
1830,0.0,2.536151164633793e-07
1831,0.0,1.4499821077151864e-07
1832,0.0,7.035583937664569e-08
1833,0.0,3.590924757546077e-08
1834,0.0,3.827157857294594e-08
1835,0.0,1.7092578730171226e-07
1836,0.0,9.543464773997812e-08
1837,0.0,1.2245888214579281e-07
1838,6.312161904276081e-10,1.2498080614875562e-07
1839,0.0,1.1256275023185935e-07
1840,0.0,6.178597827810606e-08
1841,0.0,5.457466345504258e-08
1842,0.0,1.3550695499020549e-07
1843,0.0,1.1636614516419286e-07
1844,5.488561272137815e-10,4.884819593264922e-08
1845,5.580227946389016e-10,1.4006372239805387e-07
1846,0.0,8.723207223226837e-08
1847,5.393223645455691e-10,7.388716305456455e-08
1848,0.0,1.0861048949095675e-07
1849,0.0,8.21182633004014e-08
1850,0.0,7.128446011250844e-08
1851,0.0,8.513258897835385e-08
1852,0.0,8.007971086243515e-08
1853,0.0,1.313824977700051e-07
1854,5.195664454227256e-10,9.248282817342357e-08
1855,1.5920811335945473e-09,8.278821539420278e-08
1856,1.0354378465748937e-09,9.991974864176356e-08
1857,1.9526036343364694e-09,7.322263906317517e-08
1858,1.468102750479261e-09,7.340513752396305e-08
1859,0.0,9.16591194055627e-08
1860,9.154367819341758e-10,5.492620536173831e-08
1861,4.715963730639317e-10,1.0610918188547203e-07
1862,4.517986262886353e-10,6.641439842525187e-08
1863,4.994620828036034e-10,8.09128550827154e-08
1864,1.9178911792039344e-09,8.438721366132995e-08
1865,9.41368871743009e-10,1.0919879178672431e-07
1866,0.0,8.417510244385085e-08
1867,0.0,3.105799351033056e-08
1868,2.9639244392143382e-09,1.1460507565175249e-07
1869,4.883519144627257e-10,8.44848835335199e-08
1870,0.0,6.995539258980443e-08
1871,0.0,5.2043768405951596e-08
1872,0.0,7.07538720945422e-08
1873,0.0,5.088103716133219e-08
1874,0.0,8.842421761467989e-08
1875,0.0,8.296214382141898e-08
1876,0.0,7.073837338111844e-08
1877,0.0,1.0576035558429453e-07
1878,0.0,9.602151118670577e-08
1879,0.0,8.553055153015521e-08
1880,6.417846254436199e-10,1.1295409585443394e-07
1881,0.0,3.9046042399348835e-08
1882,0.0,8.05301612061271e-08
1883,1.2638677882037541e-09,9.79497536413021e-08
1884,0.0,8.912291082907586e-08
1885,6.445635691854079e-10,1.2568989848915635e-07
1886,6.453463874400711e-10,8.841245424662247e-08
1887,6.528924623161458e-10,6.594213664001813e-08
1888,0.0,3.9311810695608074e-08
1889,0.0,8.082026159428324e-08
1890,2.6217545912032847e-09,3.080561583601593e-08
1891,0.0,5.609313458165843e-08
1892,0.0,5.5162909795569703e-08
1893,6.158416554491453e-10,6.959010795393183e-08
1894,1.2603078580752936e-09,7.624862607968907e-08
1895,0.0,6.921406603410674e-08
1896,5.89702897624278e-10,2.2467680338422724e-07
1897,0.0,7.691262116082953e-08
1898,5.6583548957434e-10,9.845537785047043e-08
1899,0.0,6.688369680318829e-08
1900,0.0,7.475116259314518e-08
1901,2.235495566438317e-09,7.20947286314555e-08
1902,0.0,5.597723706785018e-08
1903,0.0,9.396383227056049e-08
1904,0.0,1.0534265371120455e-07
1905,0.0,6.812201613914937e-08
1906,5.144184522798412e-10,1.25003681183955e-07
1907,0.0,5.914269785023407e-08
1908,0.0,6.0901222731502e-08
1909,0.0,7.206288632488622e-08
1910,5.344150677544235e-10,7.161161974522656e-08
1911,1.0640748282497725e-09,4.575521783678482e-08
1912,0.0,7.814132008121533e-08
1913,0.0,8.696903330829286e-08
1914,0.0,6.830678778158017e-08
1915,0.0,8.717763488874652e-08
1916,0.0,2.6369908923129515e-08
1917,0.0,1.5462658442544353e-07
1918,0.0,4.135095643675868e-08
1919,0.0,7.734592744057522e-08
1920,0.0,6.43639692654574e-08
1921,0.0,3.559191302793252e-08
1922,0.0,6.345024305964841e-08
1923,0.0,8.59891819970926e-08
1924,2.578324886925998e-09,6.445812372746218e-08
1925,0.0,4.7292166183154905e-08
1926,0.0,7.022067105566521e-08
1927,0.0,7.469980500829365e-08
1928,0.0,1.3368468065877437e-07
1929,0.0,6.015819442595216e-08
1930,1.0503603542488804e-09,4.8316576517493104e-08
1931,1.1405356659111021e-09,3.079446386777818e-08
1932,0.0,5.150982085311284e-08
1933,3.4411986593596566e-09,8.832409736925229e-08
1934,0.0,7.548395686285403e-08
1935,0.0,4.0692165192979246e-08
1936,0.0,5.092380028770549e-08
1937,0.0,4.406891207509034e-08
1938,0.0,3.889564470505036e-08
1939,0.0,9.482311202901883e-08
1940,0.0,8.875240098404902e-08
1941,0.0,8.854507882460894e-08
1942,0.0,1.0316320020464786e-07
1943,0.0,1.4225852873472888e-07
1944,0.0,4.819779064746399e-08
1945,0.0,1.7428032483834954e-07
1946,0.0,9.048717686255259e-08
1947,0.0,9.298279302072388e-08
1948,1.0871887834440486e-09,8.914947824401054e-08
1949,0.0,5.792034740714769e-08
1950,0.0,5.317680829008964e-08
1951,0.0,3.731490538783078e-08
1952,0.0,8.330395107059019e-08
1953,0.0,1.0342874645630218e-07
1954,0.0,5.472620268065498e-08
1955,0.0,8.259334638438531e-08
1956,0.0,6.976913136114149e-08
1957,0.0,5.566073912888214e-08
1958,0.0,4.880623727387956e-08
1959,0.0,4.107896511840181e-08
1960,1.3841666701708277e-09,5.813500036921937e-08
1961,0.0,7.712456451258731e-08
1962,6.341956404476434e-10,9.195836625508491e-08
1963,6.466053248388448e-10,3.814971538673717e-08
1964,0.0,6.327326906863107e-08
1965,1.0944086747954884e-09,8.536387707813731e-08
1966,0.0,6.14837286638803e-08
1967,0.0,6.409436259513512e-08
1968,0.0,7.859978046198535e-08
1969,0.0,7.357647557881819e-08
1970,0.0,5.104584710480253e-08
1971,0.0,5.241165412783744e-08
1972,0.0,3.283293947831112e-08
1973,5.513203782392395e-10,4.190034763595918e-08
1974,0.0,6.131873098169649e-08
1975,0.0,4.740528503077712e-08
1976,0.0,5.142174319683335e-08
1977,0.0,3.46730115730054e-08
1978,0.0,3.9207904034554986e-08
1979,0.0,4.681578658072283e-08
1980,0.0,4.434417388843315e-08
1981,6.325549528618524e-10,4.554395527378574e-08
1982,1.2415004579935385e-09,5.0280769769983635e-08
1983,6.315316047889041e-10,3.599730291625747e-08
1984,0.0,3.421415151194651e-08
1985,0.0,2.4062231318566774e-08
1986,0.0,3.8364706966831363e-08
1987,0.0,4.766437133874035e-08
1988,1.1993107618124554e-09,3.17817343553628e-08
1989,0.0,3.786804336769478e-08
1990,0.0,4.2499476826662885e-08
1991,1.7584396161396398e-09,4.9236305699196237e-08
1992,0.0,5.565043714739204e-08
1993,0.0,3.046564001074614e-08
1994,0.0,6.962903120744102e-08
1995,1.626735190995987e-09,4.663307606733724e-08
1996,0.0,4.16371204181587e-08
1997,0.0,3.78796669586734e-08
1998,0.0,3.814503468646535e-08
1999,0.0,4.661605235156685e-08
2000,4.4180314962005696e-10,6.18524422790756e-08
2001,4.3812117822561447e-10,3.1106603737285354e-08
2002,4.38122149670761e-10,4.337409276189419e-08
2003,0.0,6.292053389422847e-08
2004,0.0,4.140503906402415e-08
2005,0.0,6.035024568973313e-08
2006,0.0,3.500206346984669e-08
2007,3.994479469415779e-10,3.7548105735751847e-08
2008,8.514879357157668e-10,3.533674863831493e-08
2009,4.76819250749827e-10,2.622505856919588e-08
2010,0.0,2.8342758362498444e-08
2011,3.82397197240536e-10,2.3326228726361364e-08
2012,1.0212758416727752e-09,2.4510620200146604e-08
2013,0.0,3.7932099683501974e-08
2014,4.330890368553497e-10,4.699016153963953e-08
2015,0.0,4.3888193079766324e-08
2016,2.0713400439298368e-10,4.28767390481255e-08
2017,1.2578056374223934e-09,3.9243538196842565e-08
2018,0.0,4.3884933909055235e-08
2019,2.55098775436835e-10,5.101975641963463e-08
