year,rien_PRON être_VERB,rien_PRON etre_VERB,rien_PRON naître_VERB
1884,9.04432511106279e-08,0.0,0.0
1885,1.3149096389497572e-07,0.0,6.445635691854079e-10
1886,1.4068551479340385e-07,0.0,1.936039106809062e-09
1887,1.057685778960149e-07,0.0,6.528924623161458e-10
1888,1.4393195613138232e-07,0.0,0.0
1889,8.457934796979316e-08,0.0,3.132568426877924e-09
1890,1.4091931177517836e-07,6.554386478008212e-10,6.554386478008212e-10
1891,1.5425612787112186e-07,0.0,0.0
1892,1.0154990093269589e-07,0.0,6.268512375839919e-10
1893,1.1085149509426628e-07,0.0,0.0
1894,1.5501787231642083e-07,0.0,0.0
1895,1.131499516304757e-07,0.0,0.0
1896,1.1381266062926443e-07,5.89702897624278e-10,0.0
1897,1.4450249352648825e-07,0.0,0.0
1898,1.3240550345017255e-07,0.0,0.0
1899,1.2492327527979796e-07,0.0,0.0
1900,1.2873812238467508e-07,0.0,0.0
1901,1.3301198009685322e-07,0.0,0.0
1902,1.4338029075133818e-07,0.0,0.0
1903,1.4364586320425587e-07,1.0800440541913758e-09,0.0
1904,1.1716682735141148e-07,0.0,1.0749250378694342e-09
1905,1.1972960578532366e-07,5.160759042333041e-10,1.0321518084666081e-09
1906,1.2809019267479016e-07,0.0,5.144184522798412e-10
1907,1.2342823652033985e-07,5.142843373384665e-10,0.0
1908,1.1787334130985982e-07,9.822778146428846e-10,4.911389073214423e-10
1909,1.3587428782102506e-07,5.500983557560346e-10,0.0
1910,1.191745582218573e-07,0.0,0.0
1911,1.3513749763660599e-07,0.0,0.0
1912,1.437800278836221e-07,0.0,3.646594803896619e-09
1913,1.357565366788549e-07,5.30298971401777e-10,5.833288518886093e-09
1914,1.4130128533906827e-07,0.0,4.018046340092951e-09
1915,4.7123048574349014e-08,0.0,0.0
1916,1.1536835131664702e-07,0.0,0.0
1917,1.217273108977679e-07,0.0,5.483212106582869e-09
1918,1.0797193539247019e-07,0.0,2.2972752589112133e-09
1919,1.2338516341969807e-07,0.0,5.524709134618888e-09
1920,1.226701584755574e-07,0.0,3.028892692213958e-09
1921,9.238751630391562e-08,7.572747429129834e-10,0.0
1922,1.0993123567004659e-07,7.377935484775833e-10,0.0
1923,1.210218130154317e-07,0.0,0.0
1924,9.797634703545555e-08,0.0,0.0
1925,1.3087831973734865e-07,2.1996355847875293e-09,0.0
1926,1.3040981627909787e-07,0.0,1.1146138456652466e-09
1927,1.5497423078159045e-07,0.0,4.4596899506643695e-09
1928,1.3596988424069423e-07,0.0,1.1426041224282812e-09
1929,1.1029002422446865e-07,1.1140406375176326e-09,0.0
1930,1.0188495735974357e-07,1.0503603542488804e-09,0.0
1931,1.642371358911987e-07,1.1405356659111021e-09,0.0
1932,9.973178549671502e-08,0.0,2.1919073223131136e-09
1933,1.1011835709950901e-07,0.0,0.0
1934,9.944711365506009e-08,0.0,5.990790086229936e-09
1935,1.1609235883724978e-07,1.196828414151696e-09,1.196828414151696e-09
1936,8.123559069872499e-08,0.0,0.0
1937,1.0072894696122603e-07,2.5182236296217297e-09,0.0
1938,1.1409388633865092e-07,0.0,0.0
1939,9.635251529971356e-08,1.5294050470515685e-09,0.0
1940,6.846613587185857e-08,0.0,0.0
1941,7.67390702094417e-08,0.0,0.0
1942,1.0923162108156248e-07,0.0,0.0
1943,1.5096823346993915e-07,2.9032352077962287e-09,0.0
1944,1.285274464635222e-07,0.0,0.0
1945,1.1981772729541262e-07,2.178504043826024e-09,0.0
1946,1.1136883415474585e-07,0.0,2.7842208538686464e-09
1947,1.1920870690573793e-07,0.0,0.0
1948,1.1306763525453789e-07,0.0,0.0
1949,9.915178367236877e-08,0.0,9.817008317369869e-10
1950,1.0209947021166954e-07,0.0,4.2541445921528975e-09
1951,1.183415605510163e-07,0.0,4.264560704569931e-09
1952,1.1915628306269355e-07,0.0,0.0
1953,1.1527995269489111e-07,0.0,0.0
1954,1.0554339269219781e-07,9.772536113672459e-10,0.0
1955,1.0324168897568597e-07,0.0,1.8771215692936494e-09
1956,1.1424695145478836e-07,0.0,0.0
1957,8.481636371016066e-08,8.835037701437898e-10,4.417518795207798e-09
1958,8.934022588391599e-08,0.0,1.6544486891589827e-09
1959,1.1083569262382298e-07,0.0,7.750747821333448e-10
1960,1.1004124900182433e-07,6.920833350854139e-10,0.0
1961,8.615717206339468e-08,1.3896318540318475e-09,0.0
1962,1.1732619498161512e-07,0.0,1.2683912808952869e-09
1963,9.56975867438814e-08,6.466053248388448e-10,0.0
1964,9.308471504709814e-08,0.0,0.0
1965,1.0123279992058087e-07,4.377634699181954e-09,2.188817349590977e-09
1966,1.0358069602034448e-07,0.0,5.539074754423723e-10
1967,1.1734199034663106e-07,0.0,4.930335584241163e-10
1968,1.0914140347040302e-07,0.0,4.4914158503495116e-10
1969,8.402251694406004e-08,4.5417578031781147e-10,1.3625273131978588e-09
1970,9.887259011520655e-08,4.5987250119061684e-10,1.3796175313274261e-09
1971,8.118667693679527e-08,0.0,5.138397485282553e-10
1972,8.31083823982226e-08,1.5390440033513642e-09,1.5390440033513642e-09
1973,8.269805817917586e-08,5.513203782392395e-10,1.102640756478479e-09
1974,5.794338875375615e-08,0.0,5.625571675160757e-10
1975,6.568202337575713e-08,5.711480177694739e-10,0.0
1976,9.941536660562633e-08,0.0,0.0
1977,7.698584170157119e-08,0.0,2.938390863960194e-09
1978,7.009897728949e-08,1.1881182704343018e-09,3.5643548113029055e-09
1979,1.0006874617829453e-07,3.5111840102075575e-09,3.5111840102075575e-09
1980,8.186616895500265e-08,0.0,3.411090521154847e-09
1981,7.40089305395486e-08,0.0,5.69299452024552e-09
1982,8.069753221207066e-08,6.207502289967692e-10,6.207502289967692e-10
1983,6.504775740268087e-08,0.0,1.89459470334441e-09
1984,8.756502722917503e-08,0.0,0.0
1985,6.61711396787723e-08,0.0,4.210890747202711e-09
1986,6.054430201629657e-08,0.0,0.0
1987,8.188494859950879e-08,6.110816852533674e-10,4.888653482026939e-09
1988,7.495692244674501e-08,0.0,1.1993107618124554e-09
1989,1.0262788663339961e-07,0.0,5.488122178931576e-10
1990,7.355679088050238e-08,5.44865097484859e-10,5.44865097484859e-10
1991,7.971592452804543e-08,0.0,5.861465202094962e-10
1992,7.548623415232214e-08,5.509944167592096e-10,0.0
1993,7.921066469407378e-08,0.0,1.1078414852150331e-09
1994,7.279398772652712e-08,0.0,0.0
1995,6.127369545083639e-08,1.0844901643380922e-09,5.422450821690461e-10
1996,8.807852225345414e-08,0.0,5.338092190498855e-10
1997,7.959524594980394e-08,4.79489448146353e-10,0.0
1998,7.438281812710557e-08,0.0,9.536258449571733e-10
1999,8.180660415746388e-08,0.0,4.570201161957499e-10
2000,8.747702651135114e-08,8.836062992401139e-10,1.7672125984802278e-09
2001,8.49955057447005e-08,0.0,1.3143635069212678e-09
2002,1.0252058046944512e-07,0.0,8.76244299341522e-10
2003,7.167107440864129e-08,8.333845835650777e-10,8.333845835650777e-10
2004,9.206013373841415e-08,0.0,3.9643119897903034e-09
2005,8.422011887887493e-08,0.0,0.0
2006,1.0500619396225375e-07,0.0,1.2353669198716943e-09
2007,9.187302651980644e-08,0.0,1.1983438685803094e-09
2008,8.25943331506096e-08,0.0,0.0
2009,8.678110674509298e-08,0.0,4.76819250749827e-10
2010,8.550065189183442e-08,0.0,4.723793023408973e-10
2011,5.965396354667973e-08,0.0,1.911985902935953e-09
2012,8.408504470480693e-08,0.0,6.808505426114664e-10
2013,9.957176416719449e-08,0.0,1.6734750252211938e-09
2014,1.1715058434447201e-07,0.0,1.5158115873603606e-09
2015,9.863760652706333e-08,0.0,1.5516027351836215e-09
2016,1.000457245936559e-07,0.0,4.1426800878596737e-10
2017,1.043978699044601e-07,0.0,2.0124890642847504e-09
2018,1.1384268105985029e-07,0.0,1.0325866828253538e-09
2019,1.0790677862360099e-07,0.0,1.2754939326953263e-09
