year,son_DET ombre_NOUN,son_DET nombre_NOUN
1904,1.3753665655258374e-06,1.891868013359499e-07
1905,1.480105719764424e-06,1.7443366218117262e-07
1906,1.49129914284174e-06,1.6461390428545997e-07
1907,1.4538818557952027e-06,1.7948523733934962e-07
1908,1.666925394161467e-06,1.9056189515254118e-07
1909,1.7212577070324642e-06,1.7823187370424876e-07
1910,1.7496749391554545e-06,2.0949070300702033e-07
1911,1.5780229123407707e-06,2.489935031491086e-07
1912,1.7055645011865295e-06,2.849553304429264e-07
1913,1.613699820879333e-06,2.476496212544532e-07
1914,1.529536277189436e-06,1.754546812282598e-07
1915,1.3948422603604627e-06,2.06163331295528e-07
1916,1.6843778816166832e-06,1.9447808163874925e-07
1917,1.6460602658696644e-06,2.2919827014078464e-07
1918,1.7332942343628588e-06,1.9297112441307718e-07
1919,1.8332825959532784e-06,2.2651307279852873e-07
1920,1.8529251519794343e-06,2.2868140447940277e-07
1921,1.7599065209594755e-06,1.7568774168807977e-07
1922,2.006798446529956e-06,2.95117422943747e-07
1923,1.992613505308327e-06,2.8238423022131087e-07
1924,2.0226958437064013e-06,2.0626598651318773e-07
1925,2.064358040954062e-06,2.0236647624294335e-07
1926,1.8825827439172826e-06,2.4298581724480073e-07
1927,2.2008569882103757e-06,1.8842189875023507e-07
1928,2.0109832838954844e-06,2.1138176897750327e-07
1929,1.753499963896843e-06,1.7490438497524963e-07
1930,1.6700730096630423e-06,1.9326630606997242e-07
1931,1.6982576092061663e-06,2.1328017485444661e-07
1932,1.5376229569596944e-06,2.1261500560143531e-07
1933,1.504950853714604e-06,2.3629563816740529e-07
1934,1.8247947028982026e-06,2.468205586581007e-07
1935,1.6408517495847263e-06,2.250037436368757e-07
1936,1.7823330100696921e-06,2.788684341226144e-07
1937,1.580185297722636e-06,2.3041746022300913e-07
1938,1.7204839064532962e-06,2.994964525271371e-07
1939,1.6135223299684753e-06,2.2941075883409212e-07
1940,1.252676779195383e-06,3.2204442224070817e-07
1941,1.753192496067868e-06,2.302171964174704e-07
1942,2.0420245476771015e-06,2.6094221539096907e-07
1943,2.3109752724792543e-06,3.658076226376039e-07
1944,2.1464083843625303e-06,3.5987684299243483e-07
1945,2.0412582912854305e-06,2.875625302323215e-07
1946,2.116007863151026e-06,2.3665876902612126e-07
1947,2.1409883288470155e-06,2.527224585158194e-07
1948,2.080879369259492e-06,2.8810503494014483e-07
1949,1.8230183993495075e-06,3.3868678173121225e-07
1950,1.913301485245711e-06,3.296962116650093e-07
1951,1.735676173453271e-06,2.6440275124883783e-07
1952,1.906500504134101e-06,3.026358683655417e-07
1953,1.9392889356595333e-06,2.499527909094468e-07
1954,1.8743724119474336e-06,2.7754002651647625e-07
1955,1.7185048086787447e-06,3.2661916016252235e-07
1956,1.949175100435241e-06,2.9739092788361177e-07
1957,1.733434345396745e-06,3.304304030393723e-07
1958,1.7537155798663662e-06,2.3327726861310794e-07
1959,1.705164532239678e-06,2.720512473075587e-07
1960,1.8970003896612297e-06,2.8098582216529167e-07
1961,2.0726359686307205e-06,2.709782038756714e-07
1962,1.8956107297185554e-06,2.872906197382008e-07
1963,2.0044764994509023e-06,3.0584431609526064e-07
1964,1.9316599555452285e-06,3.0359001623736503e-07
1965,1.8517395261596903e-06,2.6648851481070324e-07
1966,1.923720661878292e-06,2.9689440239621945e-07
1967,1.947482591191374e-06,3.2540215588738874e-07
1968,2.2924187490502845e-06,3.175431135815643e-07
1969,1.8407744857285024e-06,3.1883140838573354e-07
1970,1.702907846734547e-06,2.80522239215486e-07
1971,1.881167326800437e-06,3.1395608512951867e-07
1972,1.7391198028349208e-06,2.831841046102568e-07
1973,1.674360035508471e-06,3.2803562000083275e-07
1974,1.4182066401247084e-06,2.8015345865384234e-07
1975,1.5021193036091063e-06,4.4720889746940884e-07
1976,1.516370002008216e-06,2.5482329979453766e-07
1977,1.5262002577287603e-06,3.0559264452278967e-07
1978,1.8487120616583752e-06,3.0950480933711333e-07
1979,1.7117021844370583e-06,3.7042992317992685e-07
1980,1.6657491386240508e-06,3.126832943678437e-07
1981,1.918539144440956e-06,3.3209133754041886e-07
1982,1.7821738884649108e-06,3.2092787627391317e-07
1983,1.9867984359933644e-06,2.9176759408500175e-07
1984,1.8568425126375132e-06,2.841514152862601e-07
1985,1.8431669559504371e-06,2.905514406847942e-07
1986,1.8642850339034567e-06,3.7045921441603014e-07
1987,1.8582993899229905e-06,3.2387329973460055e-07
1988,1.7959678899615028e-06,3.166180402303098e-07
1989,1.8418138063580614e-06,3.331290034935819e-07
1990,1.8100418639477311e-06,3.0948336693370493e-07
1991,1.8744966236994287e-06,3.247251632032544e-07
1992,1.893216861503788e-06,3.294946520071562e-07
1993,1.9154579433688923e-06,3.2182793674451204e-07
1994,1.8398943728570316e-06,3.402327584112186e-07
1995,1.946659825335928e-06,3.2805827032689194e-07
1996,1.9649517577491338e-06,3.154812411310104e-07
1997,2.062763551080593e-06,3.66329926393405e-07
1998,2.0030911258572814e-06,3.4473575283300306e-07
1999,1.912172136186996e-06,3.4367912782329313e-07
2000,2.114028176514182e-06,3.3400317622778175e-07
2001,1.8501857121933085e-06,3.2596214616376074e-07
2002,1.922041912294503e-06,3.356015554345504e-07
2003,1.98387200178729e-06,3.5168829271015056e-07
2004,2.0645257290397012e-06,3.4929995074151066e-07
2005,2.034794118088712e-06,3.612007191122757e-07
2006,1.988940834252162e-06,3.183128978179184e-07
2007,2.2237266419367074e-06,3.207567091934038e-07
2008,2.04314539686834e-06,3.55921947026161e-07
2009,2.1928916824620615e-06,3.55230355353342e-07
2010,2.4143305097368284e-06,3.679834836844975e-07
2011,2.547147660791893e-06,4.0992978966869487e-07
2012,2.8241680389839985e-06,4.2893583795944323e-07
2013,2.95256765170393e-06,3.335793490322203e-07
2014,3.129501386922584e-06,3.5318410684936907e-07
2015,3.098994127981314e-06,3.369194452318425e-07
2016,3.1900707018195362e-06,3.405283042212659e-07
2017,2.9394917948621924e-06,3.796057512772677e-07
2018,2.998631623896131e-06,3.399791737024316e-07
2019,2.9402685832735642e-06,3.5025062850024824e-07
