year,en_ADP oeufs_NOUN,en_ADP noeuds_NOUN
1893,1.2316833108982905e-09,3.079208221734575e-09
1894,0.0,3.150769645188234e-09
1895,6.018614495673091e-10,1.2037228991346183e-09
1896,0.0,1.179405795248556e-09
1897,2.330685422435863e-09,1.7480140668268973e-09
1898,1.6975064687230201e-09,2.26334195829736e-09
1899,1.6582735185011188e-09,1.6582735185011188e-09
1900,1.5573159428683425e-09,2.595526460424935e-09
1901,1.1177477832191585e-09,2.794369402536745e-09
1902,1.9641135384773634e-09,1.9641135384773634e-09
1903,4.320176216765503e-09,1.6200660812870638e-09
1904,1.0749250378694342e-09,3.2247751136083025e-09
1905,2.0643036169332163e-09,4.1286072338664326e-09
1906,2.572092316910357e-09,6.6874399351490865e-09
1907,5.142843373384665e-10,1.5428529565042481e-09
1908,6.3848057951787496e-09,5.893666887857307e-09
1909,1.4852655993990993e-08,1.6502950117569526e-09
1910,2.137660271017694e-09,3.740905363258662e-09
1911,5.852411777418354e-09,6.384448969498635e-09
1912,2.6047106693738442e-09,1.5628263128064646e-09
1913,6.893886850267705e-09,1.590896969716482e-09
1914,6.027069510139427e-09,2.678697486047099e-09
1915,4.712304657594757e-09,3.534228465440492e-09
1916,6.592477230782379e-09,3.2962386153911893e-09
1917,1.0966424435210342e-09,1.0966424435210342e-09
1918,3.44591288836682e-09,1.1486376294556067e-09
1919,7.366278698128781e-09,3.6831393490643904e-09
1920,4.543339038320937e-09,2.2716695191604686e-09
1921,4.543648568500203e-09,3.7863738810983705e-09
1922,2.951174193910333e-09,2.951174193910333e-09
1923,5.307974060286824e-09,4.246379248229459e-09
1924,1.2891624656674594e-08,6.445812328337297e-09
1925,1.6497267552040284e-08,4.399271169575059e-09
1926,0.0,1.1146138456652466e-09
1927,8.919380012351041e-09,6.689535148041159e-09
1928,7.998228745975666e-09,1.1426041224282812e-09
1929,5.570202965543558e-09,3.342121912552898e-09
1930,7.352522590764465e-09,1.0503603542488804e-09
1931,9.124285327288817e-09,2.2810713318222042e-09
1932,6.575722188983946e-09,2.1919073223131136e-09
1933,1.2617728861741284e-08,2.2941324395731044e-09
1934,1.4377896206951846e-08,3.5944740517379614e-09
1935,3.590485242455088e-09,2.393656828303392e-09
1936,2.7886843056990074e-08,8.487299751891442e-09
1937,3.903246792447135e-08,7.554670666820584e-09
1938,7.779128452511941e-09,1.2965214457594243e-09
1939,2.141167065872196e-08,0.0
1940,7.607348528892999e-09,5.0715658339584024e-09
1941,1.4757512545315876e-08,0.0
1942,9.102635312174812e-09,6.068423541449874e-09
1943,1.7419411024732767e-08,1.1612940831184915e-08
1944,1.2852744646352221e-08,0.0
1945,8.714016175304096e-09,2.178504043826024e-09
1946,8.352662561605939e-09,1.3921104269343232e-09
1947,1.1920871401116528e-08,1.1920871401116528e-08
1948,1.3046265179283978e-08,2.174377566888097e-09
1949,9.817008539414473e-09,1.1780409536754632e-08
1950,7.444753036267571e-09,8.508289184305795e-09
1951,4.264560704569931e-09,1.1727541604500402e-08
1952,1.4762725264461096e-08,1.4762725264461096e-08
1953,1.1851209791302608e-08,7.54167928107563e-09
1954,1.1727043114362345e-08,1.07497895029951e-08
1955,7.508486277174597e-09,1.1262729415761896e-08
1956,1.1337484062678982e-08,1.831439710997529e-08
1957,1.236905244894615e-08,2.297109880089465e-08
1958,8.272243334772611e-09,1.4890038535497752e-08
1959,6.200598257066758e-09,1.3951345856355601e-08
1960,1.3149583255600561e-08,1.591791587429725e-08
1961,1.459113452284555e-08,1.80652133252579e-08
1962,6.976151933901775e-09,1.331810839388936e-08
1963,2.5864212549464582e-08,5.819448034571906e-09
1964,6.6923653285755336e-09,1.8860301764789256e-08
1965,2.243537855495248e-08,1.2585699593614663e-08
1966,2.6033652011925312e-08,8.308612464702492e-09
1967,3.007504684182649e-08,1.0846738618397467e-08
1968,2.0211372131484495e-08,1.122853987567396e-08
1969,1.8621206132607426e-08,1.0446043141598693e-08
1970,2.6672605457633836e-08,1.7935027685211935e-08
1971,2.5178147566862208e-08,8.221435976452085e-09
1972,2.411168970040123e-08,1.4364410994005539e-08
1973,3.4181862285098674e-08,6.064523994098181e-09
1974,1.1251143128276908e-08,9.00091468025721e-09
1975,2.513051278185685e-08,5.140332159925265e-09
1976,1.9425991482080462e-08,1.7711933253394818e-08
1977,1.9393379346865913e-08,1.645498848290572e-08
1978,1.841583241457556e-08,1.3663360221016774e-08
1979,2.925986741786346e-08,1.287434159280565e-08
1980,1.193881615790815e-08,6.822181042309694e-09
1981,1.9609202761561306e-08,1.0753434587229549e-08
1982,8.690503427999374e-09,1.0552754226011984e-08
1983,5.68378455412244e-09,6.315316269933646e-09
1984,1.9136728035551442e-08,1.1018116197192285e-08
1985,3.609334697785016e-08,1.6242006850575308e-08
1986,1.9182353483415682e-08,1.8582904104391673e-08
1987,2.1998941002188133e-08,2.4443266966045485e-08
1988,1.0793796967334401e-08,2.818380373525997e-08
1989,1.2073869015694072e-08,8.780995486290522e-09
1990,1.2531897297662908e-08,8.172976073694826e-09
1991,1.1722930182145319e-08,1.2895223555631219e-08
1992,8.815910668147353e-09,9.91789939064347e-09
1993,1.4401939196773128e-08,7.754890063438324e-09
1994,1.3714808844156323e-08,1.1077346151466827e-08
1995,7.591431483433553e-09,1.3556126887692699e-08
1996,2.2953797085278893e-08,1.0676184380997711e-08
1997,1.006927874414032e-08,9.110299181713799e-09
1998,4.7681290027412615e-09,8.582632382569955e-09
1999,5.941261704833778e-09,1.1425503210205079e-08
2000,5.743440834038438e-09,3.092622158362701e-09
2001,4.3812117822561447e-10,8.324302136486494e-09
2002,8.324320788233308e-09,4.381221607729913e-09
2003,4.583615265119079e-09,4.166922806803086e-09
2004,3.523833003171717e-09,7.928623979580607e-09
2005,2.702249757291497e-09,3.1526248278623825e-09
2006,5.353256948836815e-09,3.294311934354255e-09
2007,4.793375391054511e-09,5.991719120856942e-09
2008,1.2772318758180745e-09,8.51487946817997e-09
2009,4.76819250749827e-09,2.860915504498962e-09
2010,2.3618964561933353e-09,5.668551850135373e-09
2011,7.64794394481072e-10,0.0
2012,2.0425516833455504e-09,6.808505426114664e-10
2013,2.789125042035323e-10,1.9523875849358774e-09
2014,8.661780737106994e-10,2.165445156521173e-09
2015,8.866301581811342e-10,1.10828768384863e-09
2016,2.0713400439298368e-10,1.2428040818690533e-09
2017,2.515611330355938e-10,5.031222660711876e-10
2018,5.162933414126769e-10,3.614053500911041e-09
2019,1.02039510174734e-09,1.53059265262101e-09
