year,en_ADP os_NOUN,en_ADP noce_NOUN
1859,6.925355933162791e-07,0.0
1860,1.3466075188262039e-06,1.8308735638683515e-09
1861,7.696452826166933e-07,1.8863854922557266e-09
1862,7.662504799554881e-07,0.0
1863,9.100199349632021e-07,1.9978483312144135e-09
1864,1.2792334018740803e-06,0.0
1865,1.4708888329550973e-06,4.706844358715045e-10
1866,1.6144103938131593e-06,0.0
1867,1.7868052282210556e-06,9.7056229719783e-10
1868,1.891477722892887e-06,3.457911734727759e-09
1869,1.260924591406365e-06,4.883519144627257e-10
1870,1.7953307178686373e-06,3.4404292748035914e-09
1871,1.2352429621387273e-06,0.0
1872,1.782755589374574e-06,1.8142017887967654e-09
1873,2.064572981907986e-06,2.9930022904522957e-09
1874,1.7983574025492999e-06,8.961913877669758e-09
1875,1.916711653393577e-06,2.8607636259891933e-09
1876,2.0629001937777502e-06,0.0
1877,1.9092526599706616e-06,4.9478527941460015e-09
1878,1.9518333829182666e-06,2.4156354694326865e-09
1879,1.9195499589841347e-06,0.0
1880,1.634625391488953e-06,0.0
1881,1.981586592592066e-06,2.091752326904839e-09
1882,1.451539446861716e-06,9.317538740560849e-09
1883,2.0809582110814517e-06,1.8958017378167824e-09
1884,1.7375666629959596e-06,1.3203393933736152e-09
1885,1.6913347735680873e-06,6.445635580831777e-09
1886,1.7714758087095106e-06,1.613365974151293e-08
1887,1.6929501498452737e-06,1.3057849246322917e-09
1888,2.4303576537931804e-06,4.4384300679212174e-09
1889,1.9603612599894404e-06,4.385595886446936e-09
1890,1.46162813052797e-06,3.9326319978272295e-09
1891,1.4412111113415449e-06,4.461953917456185e-09
1892,1.853599087553448e-06,3.761107425503951e-09
1893,1.7884041199067724e-06,9.853466487186324e-09
1894,1.7833356196206296e-06,5.041231432301174e-09
1895,1.5913216202534386e-06,5.416753268150387e-09
1896,1.3616239584735013e-06,3.5382172747233653e-09
1897,1.5236855688272044e-06,5.826713556089658e-10
1898,1.4841864413028816e-06,2.8291773368493978e-09
1899,1.4493310800389736e-06,4.4220627160029835e-09
1900,1.8064864661937463e-06,1.142031713641245e-08
1901,1.459778559365077e-06,5.58873880507349e-09
1902,1.4377311572388862e-06,4.910283846193408e-10
1903,1.72645036400354e-06,0.0
1904,1.5914265532046556e-06,8.061937784020756e-09
1905,1.4604947864427231e-06,3.096455536422127e-09
1906,1.8668246184461168e-06,6.6874399351490865e-09
1907,1.940394895427744e-06,2.057137349353866e-09
1908,2.131051815013052e-06,3.437972351250096e-09
1909,1.4412577229450108e-06,2.2003934230241384e-09
1910,1.7742580666890717e-06,4.275320542035388e-09
1911,1.6152655462065013e-06,5.320374141248863e-10
1912,1.5742871255497448e-06,3.125652625612929e-09
1913,1.6083968148450367e-06,1.2727175757731857e-08
1914,1.6286480786220636e-06,6.696743715117748e-10
1915,2.628288029882242e-06,4.712304768617059e-09
1916,9.11959375571314e-07,2.197492410260793e-09
1917,1.1854705235236906e-06,6.57985488317081e-09
1918,1.0027606549556367e-06,0.0
1919,1.5091663954081014e-06,1.3811772170413406e-08
1920,1.2925800092489226e-06,5.300562211374427e-09
1921,1.58724787979736e-06,6.058197943303867e-09
1922,1.3804117315885378e-06,1.1804696775641332e-08
1923,1.8471749854143127e-06,1.0615948120573648e-09
1924,1.562464831295074e-06,0.0
1925,1.5947357496770564e-06,5.499089184013428e-09
1926,2.298333811268094e-06,8.916910765321973e-09
1927,2.244338929813239e-06,1.0034302277972529e-08
1928,1.814455345083843e-06,3.4278122562625413e-09
1929,1.4972706594562624e-06,4.4561625500705304e-09
1930,1.6627204786345828e-06,2.100720708497761e-09
1931,1.6400903177782311e-06,5.7026783295555106e-09
1932,1.604476210559369e-06,2.1919073223131136e-09
1933,1.584098413331958e-06,0.0
1934,1.6510617797393934e-06,1.1981580172459871e-09
1935,1.3943050589659833e-06,1.196828414151696e-09
1936,1.487702434133098e-06,1.2124714565686645e-09
1937,1.6204769508476602e-06,1.2591118148108649e-09
1938,1.5869422895775642e-06,0.0
1939,1.838344815041637e-06,1.2235240376412548e-08
1940,1.6482589444422047e-06,0.0
1941,1.3931091871199897e-06,2.9515025978810172e-09
1942,1.2743689694616478e-06,6.068423541449874e-09
1943,1.669360244704876e-06,0.0
1944,1.7319073322141776e-06,0.0
1945,1.6099145341286203e-06,0.0
1946,1.3489550383383175e-06,0.0
1947,1.1050647117372137e-06,3.5762612871081956e-09
1948,1.6818810308905086e-06,3.2615663503321457e-09
1949,1.218290776705544e-06,0.0
1950,1.3102765024086693e-06,0.0
1951,1.4904640011081938e-06,3.1984206394497505e-09
1952,1.6270632841042243e-06,0.0
1953,1.6160740869963774e-06,0.0
1954,1.3603370234704926e-06,0.0
1955,1.6969179341685958e-06,2.815682353940474e-09
1956,1.3953826965007465e-06,8.72114158667614e-10
1957,1.729900418467878e-06,8.835037701437898e-10
1958,1.5030666418169858e-06,3.3088973783179654e-09
1959,1.4470646192421555e-06,1.5501495642666896e-09
1960,1.4928237987987814e-06,2.7683333403416555e-09
1961,1.2847146990679903e-06,3.47407969059077e-09
1962,1.4466002085100627e-06,1.2683912808952869e-09
1963,1.5596120874761255e-06,1.2932106496776896e-09
1964,1.1669051218632376e-06,9.734349326606662e-09
1965,1.4916789723429247e-06,1.0944086747954884e-09
1966,1.5581417756038718e-06,6.092982118843793e-09
1967,1.3967641052659019e-06,1.9721342336964653e-09
1968,1.371678422401601e-06,3.5931326802796093e-09
1969,1.8117071931555984e-06,6.358460868938209e-09
1970,1.222800960931636e-06,4.598724956395017e-09
1971,1.7599011243873974e-06,5.138397263237948e-09
1972,1.5575126326439204e-06,5.130146973897354e-09
1973,1.1406818885006942e-06,5.513203782392395e-10
1974,1.7388641708748764e-06,1.6876715580593782e-09
1975,1.2902233947897912e-06,1.7134440533084216e-09
1976,1.7266278291572235e-06,3.4281160132820787e-09
1977,1.6167026615221403e-06,1.7630346071939584e-09
1978,2.081583261315245e-06,5.940591352171509e-10
1979,1.7778295386960963e-06,3.5111840102075575e-09
1980,1.6083291711765924e-06,4.548120546843393e-09
1981,1.7300377521678456e-06,5.060439622894819e-09
1982,1.5655321021768032e-06,1.8622506869903077e-09
1983,1.5497785170737188e-06,0.0
1984,1.8377057813268038e-06,1.1598016991243298e-09
1985,1.6422472981503233e-06,3.0077789148208467e-09
1986,1.8061384707834804e-06,4.7955883708539204e-09
1987,1.6627532204438467e-06,1.8332451112712533e-09
1988,1.8031637409876566e-06,1.798966087207532e-09
1989,1.5630172356395633e-06,2.7440609784434855e-09
1990,1.671101244937745e-06,3.814055737905164e-09
1991,1.4284390772445477e-06,2.9307325455363298e-09
1992,1.8645650925463997e-06,5.509944167592096e-10
1993,1.60249271630164e-06,1.1078414852150331e-09
1994,1.7618255014895112e-06,3.164955852952289e-09
1995,1.6858399476404884e-06,5.964695848348356e-09
1996,1.672958092058252e-06,5.3380921904988554e-09
1997,1.7808238226280082e-06,2.3974471297094624e-09
1998,1.567284130032931e-06,9.536258449571733e-10
1999,1.5643798860764946e-06,5.941261704833778e-09
2000,1.7544002730573993e-06,3.092622158362701e-09
2001,1.42038891226548e-06,1.3143635069212678e-09
2002,1.5364943237727857e-06,2.1906108038649563e-09
2003,1.513426354904368e-06,2.9168460979889232e-09
2004,1.4469738971456536e-06,1.7619165015858584e-09
2005,1.4461539876720053e-06,4.503749373441224e-09
2006,1.469674884901906e-06,2.0589450144825605e-09
2007,1.6013867707442841e-06,2.7961355453243186e-09
2008,1.9469271137495525e-06,2.1287198670449925e-09
2009,1.8090522644342855e-06,9.53638501499654e-10
2010,1.752527168719098e-06,2.3618964561933353e-09
2011,1.8171514284404111e-06,2.6767803529281764e-09
2012,1.9441686163190752e-06,6.127654827992046e-09
2013,1.9507140223140595e-06,4.462600067256517e-09
2014,1.99026067093655e-06,9.527958866328845e-09
2015,2.0600850803020876e-06,4.654808538617772e-09
2016,1.974815631911042e-06,5.178350193091319e-09
2017,1.9020537820324535e-06,3.018733707449428e-09
2018,2.1023465706093702e-06,5.421080029321956e-09
2019,1.9823726233880734e-06,4.591778068885333e-09
