year,en_PRON ôtez_VERB,en_PRON otez_VERB,en_PRON notez_VERB
1800,4.7162465932615305e-08,0.0,0.0
1801,2.1430643926123594e-08,0.0,0.0
1802,3.1329761895904085e-08,0.0,0.0
1803,3.1205427575287104e-08,1.950339223455444e-09,0.0
1804,2.4718509905596875e-08,0.0,0.0
1805,1.7057265822018053e-08,0.0,0.0
1806,1.0085842205853623e-07,2.881669125542885e-09,0.0
1807,2.8469550272802735e-08,0.0,0.0
1808,4.5321478125970316e-08,0.0,0.0
1809,2.25903047379461e-08,0.0,0.0
1810,2.8081521108447305e-08,0.0,0.0
1811,1.0028307073639553e-08,0.0,0.0
1812,1.3336041604361526e-08,2.6672082320544632e-09,0.0
1813,2.0130190847567064e-08,0.0,2.8757416448144113e-09
1814,1.2586708564299443e-08,0.0,0.0
1815,6.203614333344376e-08,2.697223555614414e-09,0.0
1816,4.6352077731626196e-08,0.0,0.0
1817,1.0898114055635233e-07,3.113746815941454e-09,0.0
1818,3.457141417584353e-08,1.1921177378582115e-09,0.0
1819,2.070209959015301e-08,0.0,0.0
1820,7.713212824000948e-08,1.1866481131050932e-09,0.0
1821,7.889190811738445e-08,0.0,0.0
1822,2.7069162911175226e-08,2.0051231786055723e-09,0.0
1823,2.9648060007048116e-08,0.0,0.0
1824,3.2000230021367315e-08,0.0,0.0
1825,2.1133063299316746e-08,0.0,0.0
1826,2.2900759399924198e-08,0.0,0.0
1827,8.295545583791863e-09,0.0,0.0
1828,8.255071293206129e-09,0.0,2.7516904310687096e-09
1829,1.3717081692732336e-08,0.0,1.714635211591542e-09
1830,1.2524203008013046e-08,2.0873671680021744e-09,0.0
1831,4.053713453799901e-08,0.0,0.0
1832,9.470978445946798e-09,0.0,0.0
1833,1.6217080123226424e-08,0.0,0.0
1834,2.987049962932531e-08,0.0,0.0
1835,3.932805725526123e-08,0.0,0.0
1836,6.048675205150289e-08,0.0,0.0
1837,1.6698937344017395e-08,0.0,0.0
1838,2.7773513266993177e-08,0.0,0.0
1839,3.076248944466897e-08,0.0,0.0
1840,2.7389662093924017e-08,0.0,0.0
1841,2.3113974290112083e-08,0.0,0.0
1842,2.4820581145945653e-08,0.0,0.0
1843,4.252975926988256e-08,1.1813822142769936e-09,0.0
1844,2.085653250105679e-08,2.195424508855126e-09,0.0
1845,1.7298706300739042e-08,0.0,0.0
1846,3.278520765981341e-08,0.0,0.0
1847,1.6179670936367074e-08,0.0,0.0
1848,3.620349836586101e-08,0.0,0.0
1849,1.3407063903514427e-08,0.0,4.1897072478036534e-09
1850,2.7155984128057753e-08,6.788996032014438e-10,0.0
1851,2.3862924081186065e-08,0.0,0.0
1852,3.841221940525941e-08,0.0,0.0
1853,1.4929829816878737e-08,5.971931837933653e-10,0.0
1854,3.585008540030188e-08,5.195664454227256e-10,0.0
1855,2.4942604426314574e-08,5.306937111981824e-10,0.0
1856,1.9155599773057475e-08,0.0,0.0
1857,3.270611159678083e-08,9.763018171682347e-10,0.0
1858,3.7191938417890924e-08,0.0,0.0
1859,2.2914779407301467e-08,0.0,0.0
1860,1.327383358784573e-08,0.0,0.0
1861,2.2165028923382124e-08,0.0,0.0
1862,1.490935552794781e-08,0.0,0.0
1863,3.945750420841776e-08,4.994620828036034e-10,0.0
1864,3.212467802882202e-08,0.0,0.0
1865,1.0355057256106193e-08,0.0,0.0
1866,2.6760870852626795e-08,1.9462451650298362e-09,0.0
1867,2.523461972714358e-08,4.85281148598915e-10,0.0
1868,1.6301584082611953e-08,0.0,0.0
1869,1.904572499711321e-08,0.0,0.0
1870,2.9243649279919737e-08,5.734048791339319e-10,0.0
1871,2.0180236148803488e-08,0.0,0.0
1872,7.256807155187062e-09,0.0,0.0
1873,2.5141218884527916e-08,0.0,0.0
1874,1.1949218281515073e-09,0.0,0.0
1875,1.7736734747586524e-08,0.0,0.0
1876,3.3253080289341597e-08,1.813804439976252e-09,0.0
1877,1.6699003069220453e-08,0.0,0.0
1878,9.058632954861423e-09,0.0,0.0
1879,1.3440515367335593e-08,0.0,6.10932526790009e-10
1880,1.4761046607247863e-08,6.417846254436199e-10,3.2089231272180996e-09
1881,1.743126887276958e-08,6.972507571312292e-10,0.0
1882,2.3293848627758962e-08,0.0,0.0
1883,2.211768546089843e-08,3.159669414998234e-09,0.0
1884,7.922036360241691e-09,0.0,0.0
1885,2.4493415295978593e-08,0.0,0.0
1886,9.680196200179125e-09,6.453463874400711e-10,1.2906927748801422e-09
1887,3.9173548849191775e-09,0.0,0.0
1888,8.876860135842435e-09,0.0,3.804368819970705e-09
1889,6.891650361495749e-09,0.0,6.265136742733546e-10
1890,1.3108773011527575e-08,0.0,0.0
1891,6.3742202627281586e-09,6.374220040683554e-10,0.0
1892,2.570090096298827e-08,0.0,6.268512375839919e-10
1893,8.005941687372342e-09,0.0,0.0
1894,3.780923574225881e-09,0.0,1.2603078580752936e-09
1895,3.0093072478365457e-09,0.0,0.0
1896,1.533227589334274e-08,5.89702897624278e-10,0.0
1897,4.078699600285063e-09,1.1653427112179315e-09,5.826713556089658e-10
1898,7.355861253444118e-09,0.0,0.0
1899,3.3165470370022376e-09,0.0,5.527578395003729e-10
1900,9.863001082521805e-09,5.191053142894475e-10,0.0
1901,3.912117296778206e-09,0.0,2.235495566438317e-09
1902,6.38336894454028e-09,4.910283846193408e-10,0.0
1903,4.860198465905796e-09,0.0,0.0
