year,bon_ADJ ombre_NOUN,bon_ADJ nombre_NOUN
1868,0.0,8.586982687575073e-06
1869,0.0,8.358143134046259e-06
1870,0.0,7.991543895968789e-06
1871,0.0,9.068360839137313e-06
1872,0.0,8.339885312125261e-06
1873,5.986004469882289e-10,8.897597354007303e-06
1874,0.0,8.635699828118959e-06
1875,0.0,8.220689778681844e-06
1876,6.04601479992084e-10,8.405170035530318e-06
1877,1.2369631985365004e-09,8.535045878943492e-06
1878,0.0,8.496997907059267e-06
1879,6.10932526790009e-10,9.015531361455942e-06
1880,0.0,7.972248454279907e-06
1881,0.0,7.793171846515179e-06
1882,0.0,8.52088993497091e-06
1883,0.0,8.687827346420818e-06
1884,0.0,8.549197389129404e-06
1885,6.445635691854079e-10,8.914314378216659e-06
1886,6.453463874400711e-10,9.117453828366706e-06
1887,0.0,8.478461836602946e-06
1888,0.0,9.041082137173362e-06
1889,0.0,9.524261031401693e-06
1890,0.0,9.116495903072064e-06
1891,0.0,8.311345595757302e-06
1892,0.0,8.901914554826362e-06
1893,6.158416554491453e-10,8.526943304332235e-06
1894,0.0,8.397430917739257e-06
1895,6.018614495673091e-10,8.433884545411274e-06
1896,5.89702897624278e-10,8.23932890625656e-06
1897,5.826713556089658e-10,8.355507532087358e-06
1898,0.0,8.320610731971101e-06
1899,0.0,7.895593171269866e-06
1900,0.0,8.501906847868668e-06
1901,0.0,8.39931539076133e-06
1902,0.0,7.049203645692614e-06
1903,0.0,8.025267163702665e-06
1904,0.0,8.298958334762574e-06
1905,0.0,7.902154379735293e-06
1906,5.144184522798412e-10,8.088201241207571e-06
1907,3.599990305858114e-09,8.208492261019273e-06
1908,9.822778146428846e-10,7.785042953400989e-06
1909,0.0,7.80534543309841e-06
1910,5.344150677544235e-10,7.723900978362508e-06
1911,0.0,7.451716214745829e-06
1912,0.0,7.384875630123133e-06
1913,5.30298971401777e-10,7.363201234511507e-06
1914,3.3483718020477227e-09,7.247885719152691e-06
1915,1.1780761921542648e-09,7.368866420165432e-06
1916,0.0,7.546188953710953e-06
1917,1.0966424435210342e-09,6.832082533492212e-06
1918,0.0,6.461086798026372e-06
1919,1.8415696745321952e-09,7.009935188762029e-06
1920,0.0,6.646904807894316e-06
1921,7.572747429129834e-10,6.526950926399877e-06
1922,0.0,6.384127630099101e-06
1923,0.0,6.501206485154398e-06
1924,0.0,6.85447685100371e-06
1925,0.0,6.6044057973613235e-06
1926,1.1146138456652466e-09,6.9239811750776425e-06
1927,0.0,6.1209246382532e-06
1928,0.0,5.9998141637152e-06
1929,0.0,6.4714623135841975e-06
1930,0.0,6.724407001001964e-06
1931,0.0,7.0359643018491624e-06
1932,0.0,6.819023724347062e-06
1933,0.0,6.3891589832110185e-06
1934,1.1981580172459871e-09,7.142219715206011e-06
1935,1.196828414151696e-09,6.419787638378693e-06
1936,0.0,6.519458906950604e-06
1937,0.0,6.666997137472208e-06
1938,0.0,6.7315392016098485e-06
1939,0.0,6.822675743478612e-06
1940,0.0,7.59467002353631e-06
1941,0.0,6.434275803712808e-06
1942,0.0,8.010319277218514e-06
1943,0.0,7.841638307581889e-06
1944,0.0,7.29071922478397e-06
1945,0.0,8.49398691116221e-06
1946,1.3921104269343232e-09,6.882594050239277e-06
1947,1.1920870957027319e-09,6.529060897264571e-06
1948,1.0871887834440486e-09,7.2265436301677255e-06
1949,1.9634016634739737e-09,6.764900604139257e-06
1950,1.0635361480382244e-09,6.981051228649449e-06
1951,1.0661401761424827e-09,6.6612437308322114e-06
1952,2.1089607837865287e-09,6.599992730116355e-06
1953,0.0,6.775660096991487e-06
1954,9.772536113672459e-10,6.852502338006161e-06
1955,0.0,6.820521321060369e-06
1956,0.0,6.7353375925449654e-06
1957,0.0,6.802095640523476e-06
1958,8.272243445794913e-10,6.82294631815239e-06
1959,0.0,6.709822173434077e-06
1960,2.7683333403416555e-09,6.821865611073008e-06
1961,1.3896318540318475e-09,6.915502865467715e-06
1962,6.341956404476434e-10,7.135335124530684e-06
1963,1.2932106496776896e-09,7.096493561675743e-06
1964,0.0,6.8462894660115126e-06
1965,5.472043373977442e-10,7.658124502540886e-06
1966,2.769537488234164e-09,7.758581887173932e-06
1967,0.0,7.212095056274848e-06
1968,1.3474247273492779e-09,8.075116795680515e-06
1969,9.083515606356229e-10,7.903566768163728e-06
1970,4.5987250119061684e-10,7.839446368507197e-06
1971,5.138397485282553e-10,8.126889383675007e-06
1972,0.0,8.502705668433919e-06
1973,1.6539611902288698e-09,8.301230934648629e-06
1974,2.812785782069227e-09,8.690946117440035e-06
1975,1.1422960355389478e-09,8.309632505643094e-06
1976,5.713526873840635e-10,8.867965277659096e-06
1977,1.1753563677885381e-09,9.211267752107233e-06
1978,0.0,9.001777698358637e-06
1979,5.851973350345929e-10,9.096892540583212e-06
1980,0.0,9.942191752543295e-06
1981,0.0,9.92984774939032e-06
1982,1.2415004579935385e-09,1.0063602985610487e-05
1983,3.157658134966823e-09,1.0510580409572867e-05
1984,5.799008495621649e-10,1.0719467013586836e-05
1985,6.015558051686298e-10,1.0286603810527595e-05
1986,1.7983456945813714e-09,1.0589258181425976e-05
1987,3.0554083707556856e-09,1.0294893058926391e-05
1988,2.99827696004229e-09,1.020433518306163e-05
1989,0.0,1.0813796279762755e-05
1990,1.089730194969718e-09,1.0203144256593077e-05
1991,1.7584396161396398e-09,1.0615113524181652e-05
1992,1.1019888335184191e-09,1.0011568406298466e-05
1993,5.539207426075166e-10,9.8692056553773e-06
1994,1.5824779264761446e-09,1.1017211932085047e-05
1995,5.422450821690461e-10,1.04029717249432e-05
1996,0.0,1.034095248542144e-05
1997,0.0,1.0459103691573546e-05
1998,4.768129224785866e-10,1.0626729249452183e-05
1999,4.570201161957499e-10,1.0663650186870655e-05
2000,0.0,1.0578092997093336e-05
2001,0.0,1.0664745332178427e-05
2002,0.0,9.924781238623837e-06
2003,8.333845835650777e-10,1.047064392878383e-05
2004,4.404791253964646e-10,1.0764869102786179e-05
2005,3.1526248278623825e-09,1.0237923220302036e-05
2006,4.1178899179428186e-10,1.0074006127069879e-05
2007,3.994479469415779e-10,9.907507774187252e-06
2008,0.0,1.000711176857294e-05
2009,0.0,9.656543625169434e-06
2010,0.0,9.712118071547593e-06
2011,0.0,9.842139206739375e-06
2012,0.0,8.797950556527212e-06
2013,2.789125042035323e-10,7.71611428262986e-06
2014,0.0,7.49352324191932e-06
2015,0.0,7.556527350516262e-06
2016,0.0,7.496593639189086e-06
2017,0.0,7.263072802743409e-06
2018,2.5814667070633845e-10,7.409842226024921e-06
2019,0.0,7.262661995355302e-06
