year,en_ADP ombre_NOUN,en_ADP nombre_NOUN
1800,2.5153315874604232e-08,7.555427146144211e-06
1801,3.809892135109294e-08,7.717412700003479e-06
1802,1.1189200677108602e-08,9.575717740517575e-06
1803,1.3652374342143503e-08,1.1368527339072898e-05
1804,1.9774807569206132e-08,7.746781193418428e-06
1805,2.55858996212055e-08,1.0561290764599107e-05
1806,1.152667650217154e-08,1.093593436962692e-05
1807,1.9928686256776018e-08,8.159373464877717e-06
1808,2.2660739951163578e-09,7.709183591941837e-06
1809,2.259030518203531e-09,9.031604349729605e-06
1810,3.7442028144596406e-08,7.701357390033081e-06
1811,0.0,8.173070455086417e-06
1812,1.8670457180292033e-08,6.729366305080475e-06
1813,4.3136125782439194e-08,6.976549229875673e-06
1814,1.3845379953636439e-07,8.086960406217258e-06
1815,6.47333635583891e-08,9.739674169395585e-06
1816,2.3176038865813098e-09,9.066466191143263e-06
1817,9.341240669868967e-09,1.0487099643796682e-05
1818,1.668964877410417e-08,9.119700735027436e-06
1819,3.001804671498576e-08,9.151362974080257e-06
1820,1.898636980968149e-08,9.016152034746483e-06
1821,3.944595405869222e-08,7.459229891537689e-06
1822,2.3058916553964082e-08,7.9192341218004e-06
1823,1.680056804787e-08,9.469590622757096e-06
1824,1.3473780313688621e-08,8.713324859854765e-06
1825,2.553578504205234e-08,8.424167390330695e-06
1826,2.6423952803611428e-08,9.032587513502222e-06
1827,1.7512819638909605e-08,8.761940080148634e-06
1828,8.255071293206129e-09,9.254851647710893e-06
1829,2.0575622983187714e-08,8.391424671572167e-06
1830,1.3567886369969528e-08,7.832844858057797e-06
1831,2.8064171431196883e-08,9.250262337445747e-06
1832,1.8941957335982806e-08,7.883912985562347e-06
1833,1.6217079235048004e-08,9.050289008882828e-06
1834,4.293884248163238e-08,8.770724889473058e-06
1835,1.2100940693926532e-08,9.66940751823131e-06
1836,6.922372364215335e-08,1.006365073408233e-05
1837,8.906100701366881e-08,1.0403438864159398e-05
1838,1.199310784016916e-08,1.028756105370121e-05
1839,6.152498077671709e-08,9.618172043701634e-06
1840,1.8472096741106725e-08,1.0153284165426157e-05
1841,3.467096121312352e-08,9.001609214465134e-06
1842,2.884553929050071e-08,9.05280376173323e-06
1843,3.6622846977252266e-08,8.32401929073967e-06
1844,4.116420815325483e-08,8.883785085345153e-06
1845,3.8503573496218024e-08,9.139297617366537e-06
1846,2.0490753982471688e-08,9.384765689901542e-06
1847,1.941560512364049e-08,9.81081302597886e-06
1848,4.82713291560799e-09,1.0769334039650857e-05
1849,5.6980020701757894e-08,1.060582508216612e-05
1850,1.6972489191857676e-08,9.98729228740558e-06
1851,1.6123596680017727e-08,9.434884304937441e-06
1852,8.463709066930392e-09,9.7794900284498e-06
1853,1.1346670270029335e-08,8.647954928164836e-06
1854,3.4810952342922974e-08,8.838344911055174e-06
1855,2.5473298137512757e-08,8.366386282432359e-06
1856,2.0708757375587084e-08,8.406719643971883e-06
1857,5.2232145719699474e-08,8.812588021100964e-06
1858,3.52344677878591e-08,7.938520866446197e-06
1859,2.5460867192350634e-08,9.335481081507169e-06
1860,2.334363732869882e-08,9.26513530430384e-06
1861,3.159695727283918e-08,9.05512206372805e-06
1862,4.02100790442006e-08,9.215787940775044e-06
1863,3.0467187883687075e-08,8.489357242069673e-06
1864,1.6781547707012123e-08,9.714119187265169e-06
1865,2.9182434246877165e-08,8.734491530049127e-06
1866,1.7029645471566823e-08,1.0087388545798603e-05
1867,3.3484399253325137e-08,9.292163667851128e-06
1868,1.136171079441084e-08,1.0154405572393443e-05
1869,3.271957993433716e-08,1.0203136298514437e-05
1870,2.2936195609446486e-08,1.1004786756529938e-05
1871,2.0180236148803488e-08,1.3354006114241201e-05
1872,3.4469832765893216e-08,1.1254703167651314e-05
1873,3.35216241431624e-08,1.1566756256797817e-05
1874,2.6885741633009275e-08,1.1485588402138092e-05
1875,1.3159512313176691e-08,1.1183868991793133e-05
1876,2.9020871039620033e-08,1.1585978427319787e-05
1877,1.7317484335421796e-08,1.1065872968174517e-05
1878,2.8987625577681086e-08,1.102375244954601e-05
1879,3.0546626561545054e-08,1.1493473721202463e-05
1880,2.1178892639639457e-08,1.0351343917136546e-05
1881,1.9523021421719022e-08,1.0669331459212117e-05
1882,1.3976308999019693e-08,1.0788378858705983e-05
1883,1.1374809816278031e-08,1.0977955753332935e-05
1884,2.970763635090634e-08,1.168566359410761e-05
1885,2.449341557353435e-08,1.1819362043752335e-05
1886,1.8069698626277386e-08,1.097992299037287e-05
1887,2.415702127223085e-08,1.1353146874171216e-05
1888,3.106901180771615e-08,1.1345261555106845e-05
1889,2.06749512510207e-08,1.1623081263678614e-05
1890,1.7696843102044113e-08,1.1477386578917503e-05
1891,3.633305567518619e-08,1.1915329196199309e-05
1892,4.450643809050803e-08,1.143940789916087e-05
1893,2.586534897375259e-08,1.1725624972314108e-05
1894,4.978215928375107e-08,1.187588077300461e-05
1895,3.671354997791809e-08,1.117837291531032e-05
1896,5.071444852955409e-08,1.1429031474108342e-05
1897,4.603103676004139e-08,1.1560199709492736e-05
1898,3.564763650931724e-08,1.0995315278705675e-05
1899,4.2009595802028343e-08,1.0727923836384434e-05
1900,2.803168763776398e-08,1.1549574082891922e-05
1901,2.3472703003513118e-08,1.1448531950009055e-05
1902,3.0934789674308405e-08,1.3069211490801536e-05
1903,2.6461078883599498e-08,1.132642228185432e-05
1904,3.278521365501774e-08,1.1577480108826421e-05
1905,3.7673540398408534e-08,1.1026478205167223e-05
1906,4.629766081620801e-08,1.0905157068918925e-05
1907,3.599990305858114e-08,1.0761914381873794e-05
1908,4.665819730576004e-08,1.0631192708387971e-05
1909,8.58153436089637e-08,1.0979412763845176e-05
1910,4.221879190691169e-08,1.0381012543803081e-05
1911,3.4582432695273724e-08,1.1171189726155717e-05
1912,4.271725556614925e-08,1.0618884516588878e-05
1913,4.242391643538568e-08,1.0780978300317656e-05
1914,3.28140435934543e-08,1.1391830412321724e-05
1915,1.767114277129167e-08,1.4834335161140189e-05
1916,5.493731181083206e-08,1.2312550097703934e-05
1917,7.457168749169796e-08,1.1901860489160754e-05
1918,4.824278221349232e-08,1.2749877896567341e-05
1919,6.077179609542682e-08,1.2658028936129995e-05
1920,4.543338860685253e-08,1.1783149602706544e-05
1921,7.118382461257511e-08,1.067833090928616e-05
1922,7.525494538640487e-08,9.958736882254016e-06
1923,4.777176476622458e-08,9.763487469172105e-06
1924,6.316896139502148e-08,9.980695722333621e-06
1925,4.6192347724627325e-08,1.0038036634796299e-05
1926,7.690835535090201e-08,9.711630809761118e-06
1927,4.013721033313544e-08,9.213719749823213e-06
1928,7.312666383541e-08,1.0148609362659045e-05
1929,8.466708778520626e-08,1.0331612429581583e-05
1930,5.566909777598994e-08,9.769401913217735e-06
1931,7.185374961693469e-08,9.597607458999846e-06
1932,8.658034122976943e-08,1.0577048669802025e-05
1933,6.538277275147664e-08,9.857886652753223e-06
1934,4.31336868444987e-08,9.939918527379632e-06
1935,5.505410793915644e-08,1.007370519801043e-05
1936,1.1397231469700841e-07,1.0383605513197836e-05
1937,6.673292651804275e-08,1.0042675967270043e-05
1938,5.575042061334301e-08,1.0048041076515801e-05
1939,5.047036655270176e-08,1.0670659321476705e-05
1940,5.0715659227762444e-08,1.1766032912419178e-05
1941,5.017554371988808e-08,1.222512401000131e-05
1942,1.8205270180260413e-08,1.0786622624436859e-05
1943,6.967764698551093e-08,9.73745045484975e-06
1944,1.1888788975511488e-07,1.1528912182257045e-05
1945,6.317661682686548e-08,1.0994909644068684e-05
1946,9.048717686255259e-08,1.005382182484027e-05
1947,5.722018059373113e-08,1.0162542821490206e-05
1948,9.784699028791977e-08,1.0535946785239503e-05
1949,5.988375306742455e-08,1.0729990208346862e-05
1950,7.763814013905801e-08,1.012273696687771e-05
1951,8.742349422163898e-08,9.963079719454981e-06
1952,8.224947067869692e-08,1.0516332622501068e-05
1953,8.188109035245361e-08,1.0406440196675248e-05
1954,7.133951385185355e-08,9.891760782920755e-06
1955,7.320774164654154e-08,9.383730684930924e-06
1956,7.67460488493299e-08,9.503428373136558e-06
1957,6.184526385455413e-08,9.515335477772169e-06
1958,6.28690483006622e-08,9.508116818324197e-06
1959,5.348016129946842e-08,9.533419870422222e-06
1960,7.820541825243055e-08,9.331359251518734e-06
1961,8.129346190655085e-08,9.631537977838889e-06
1962,9.132416922685849e-08,9.627724466554355e-06
1963,8.276548335572897e-08,9.291072274209e-06
1964,1.016022696531671e-07,9.20200182008557e-06
1965,9.576075865602718e-08,9.539413440506905e-06
1966,7.422360359665703e-08,9.65239178185584e-06
1967,7.14898651388296e-08,9.229588613379747e-06
1968,8.354033595447952e-08,9.678103197074961e-06
1969,8.49308677830507e-08,1.0103140084538609e-05
1970,6.944074973369574e-08,9.353347195428796e-06
1971,9.454651528351121e-08,9.57437623583246e-06
1972,5.386654311489991e-08,9.43228769756388e-06
1973,6.450448275518994e-08,9.19988269743044e-06
1974,7.707033067294589e-08,9.234938261215575e-06
1975,8.681450136549529e-08,8.768835868977476e-06
1976,5.9420679876520666e-08,8.919387255446054e-06
1977,7.757351827564207e-08,8.855135092744604e-06
1978,8.198015821747617e-08,8.877025720721576e-06
1979,7.022367753961589e-08,8.781471478869207e-06
1980,8.129765771691666e-08,8.905788490665145e-06
1981,1.0310645415234632e-07,8.679286111146212e-06
1982,1.0366528491179139e-07,9.609834705770481e-06
1983,1.0988649767895708e-07,8.686717592354398e-06
1984,1.0380225445860702e-07,9.306828360422514e-06
1985,8.060847533908344e-08,9.040180884767324e-06
1986,1.025057037584709e-07,8.566718861402478e-06
1987,9.105117232399706e-08,8.82463064044714e-06
1988,1.0314072751427261e-07,8.91507625055965e-06
1989,1.0976244357863152e-07,9.13607709662756e-06
1990,1.0406923400818613e-07,8.846974196785595e-06
1991,1.0374793468770349e-07,8.367241207452025e-06
1992,1.0303595943117472e-07,8.330484888574574e-06
1993,1.2407824034887938e-07,8.208551662391983e-06
1994,1.0180608661647383e-07,8.946275556809269e-06
1995,1.0790677096306212e-07,8.36250364955049e-06
1996,1.1103232022691145e-07,7.962298695929348e-06
1997,1.1076206596349891e-07,8.207900464185514e-06
1998,1.2397135940034332e-07,7.865505722293165e-06
1999,1.0602866720721416e-07,7.806817848177161e-06
2000,1.0559095309226052e-07,8.19544857222354e-06
2001,1.13035267090833e-07,8.035142855078448e-06
2002,1.4019908761708777e-07,8.219609298976138e-06
2003,1.1542376743278737e-07,8.222172255045734e-06
2004,1.3346517260814927e-07,7.97223128756741e-06
2005,1.1574636604727573e-07,7.833821655367501e-06
2006,1.321842672541429e-07,7.663393262191676e-06
2007,1.422034667797334e-07,7.545172138634371e-06
2008,1.5241633888329886e-07,7.534390988439554e-06
2009,1.4876760268123235e-07,6.960607606742997e-06
2010,1.7005654245894064e-07,6.8088752414041664e-06
2011,1.804914757375098e-07,6.317966381175211e-06
2012,1.8587220118604364e-07,6.174973805173067e-06
2013,2.1866740784748373e-07,5.700413566955831e-06
2014,2.2239122543510348e-07,5.487671387527371e-06
2015,1.9927012928633303e-07,5.4064489631855395e-06
2016,1.7813523767173933e-07,5.650615548802307e-06
2017,2.163425709689193e-07,7.626830210938351e-06
2018,2.145198878533705e-07,5.34647551830858e-06
2019,1.793344410749853e-07,5.279779543343466e-06
