year,grand_ADJ âne_NOUN,grand_ADJ ane_NOUN,grand_ADJ van_NOUN
1849,7.54147322368226e-09,0.0,1.6758829879393033e-09
1850,3.2587180953669304e-08,6.788996032014438e-10,2.0366988096043315e-09
1851,1.2898877521649865e-08,6.449438760824933e-10,6.449438760824933e-09
1852,2.2135854038651814e-08,0.0,1.2370036106545967e-08
1853,7.763511611358354e-09,5.971931837933653e-10,4.180352286553557e-09
1854,3.117398783558656e-09,0.0,6.754363734984281e-09
1855,6.368324534378189e-09,5.306937111981824e-10,1.6451505047143655e-08
1856,9.836659486950339e-09,5.177189232874468e-10,4.141751275277272e-09
1857,1.4644527812635033e-09,0.0,1.3180074198704261e-08
1858,1.4191660291373864e-08,0.0,2.936205500958522e-09
1859,1.0693564256314403e-08,0.0,3.055304009791371e-09
1860,4.119465657481669e-09,0.0,1.7393299023282793e-08
1861,1.9335450573976232e-08,0.0,9.431927461278633e-10
1862,1.9879140111811466e-08,4.517986262886353e-10,2.7107918409985388e-09
1863,9.989241656072068e-10,0.0,7.491931297565202e-09
1864,5.274200631788517e-09,4.794727948009836e-10,1.0548401707666244e-08
1865,1.2708479601997169e-08,0.0,1.3649848473740178e-08
1866,3.8924903300596725e-09,0.0,1.55699617643279e-08
1867,9.220341823379385e-09,0.0,4.85281148598915e-09
1868,1.4819621974027086e-08,4.93987406535723e-10,1.975949626142892e-09
1869,1.8069020057964735e-08,0.0,2.441759683335931e-09
1870,6.307453670473251e-09,0.0,3.4404292748035914e-09
1871,1.0621177271019633e-09,0.0,2.1242354542039266e-09
1872,9.071008832961525e-09,0.0,3.628403577593531e-09
1873,7.183205141814142e-09,0.0,9.577607151811662e-09
1874,3.5847653734322193e-09,0.0,1.8521288502881816e-08
1875,6.865832347102696e-09,5.721527140956084e-10,1.6592428764283795e-08
1876,5.441413541973361e-09,0.0,1.1487427897804992e-08
1877,6.80329748092845e-09,0.0,5.566334393414252e-09
1878,1.1474268646338714e-08,6.039088784604019e-09,5.4351798062235446e-09
1879,7.94212251520321e-09,0.0,4.887460214320072e-09
1880,1.4119262203848848e-08,0.0,1.2835692508872398e-09
1881,5.5780060570498335e-09,0.0,1.9523021199674417e-08
1882,3.3276925659464496e-09,0.0,9.317539184650059e-09
1883,3.791603475633565e-09,0.0,1.895801682305631e-09
1884,1.8484751507230612e-08,6.601696966868076e-10,4.621187876807653e-09
1885,3.86738152613475e-09,0.0,7.090199205528336e-09
1886,3.2267319927115068e-09,0.0,5.808117542471791e-09
1887,5.876032105334161e-09,0.0,5.876032216356464e-09
1888,6.340614699951175e-09,6.340614699951175e-10,4.438430289965822e-09
1889,3.759081934617825e-09,0.0,2.506054641582267e-09
1890,5.243509182406569e-09,0.0,2.621754646714436e-09
1891,5.099376032546843e-09,6.374220040683554e-10,6.374219818638949e-09
1892,6.268512375839919e-09,0.0,3.761107425503951e-09
1893,8.621783287310336e-09,0.0,6.158416554491453e-10
1894,1.8904617871129403e-09,6.301539290376468e-10,1.2603078580752936e-09
1895,1.8055843487019274e-09,0.0,3.0093072478365457e-09
1896,2.948514543632541e-09,0.0,4.127920338881097e-09
1897,1.631479840114025e-08,2.330685422435863e-09,8.740070001067579e-09
1898,2.26334195829736e-09,2.26334195829736e-09,3.3950129374460403e-09
1899,4.4220627160029835e-09,0.0,4.4220627160029835e-09
1900,2.07642125715779e-09,5.191053142894475e-10,2.07642125715779e-09
1901,2.794369402536745e-09,0.0,6.706486588292648e-09
1902,1.9641135384773634e-09,0.0,9.820567692386817e-10
1903,5.940242076007962e-09,5.400220270956879e-10,4.320176216765503e-09
1904,4.299700151477737e-09,0.0,1.0749250378694342e-09
1905,9.805441791854719e-09,1.0321518084666081e-09,6.192910850799649e-09
1906,1.0802787109298606e-08,5.144184522798412e-10,1.131720617220111e-08
1907,1.1828539925318182e-08,0.0,8.742833568220476e-09
1908,2.9468334439286537e-09,1.4734167219643268e-09,9.331639017062798e-09
1909,1.1552065082298668e-08,0.0,5.500983446538044e-09
1910,3.740905363258662e-09,2.67207544979442e-09,1.3894791983659616e-08
1911,1.0108711201439746e-08,0.0,4.2562992019767876e-09
1912,1.1981668990301841e-08,0.0,7.814131564032323e-09
1913,5.833288518886093e-09,0.0,7.954484737560108e-09
1914,2.678697486047099e-09,0.0,6.69674382614005e-09
1915,2.3561523843085297e-09,0.0,1.1780761921542648e-09
1916,6.592477230782379e-09,0.0,1.4283700444650549e-08
1917,1.0966424435210342e-09,0.0,7.676496771580332e-09
1918,1.1486376294556067e-09,0.0,6.89182577673364e-09
1919,4.603924352863942e-09,9.207848372660976e-10,4.603924352863942e-09
1920,1.4387239843927091e-08,0.0,3.786115865267448e-09
1921,9.844571380313027e-09,0.0,6.815472852750304e-09
1922,1.549366501762961e-08,0.0,2.951174138399182e-09
1923,9.554353752605493e-09,0.0,5.307974060286824e-09
1924,5.156649773851996e-09,1.289162443462999e-09,6.445812106292692e-09
1925,1.5397448649423495e-08,0.0,6.598906754362588e-09
1926,1.5604593173179637e-08,1.1146138456652466e-09,2.229227691330493e-09
1927,4.4596899506643695e-09,0.0,4.4596899506643695e-09
1928,7.998228745975666e-09,0.0,5.713020612141406e-09
1929,1.1140405931087116e-08,0.0,8.912324878096456e-09
1930,1.3654684494213143e-08,0.0,3.1510811737689437e-09
1931,1.0264820993199919e-08,0.0,1.596749932275543e-08
1932,3.287861094491973e-09,0.0,0.0
1933,4.588264879146209e-09,0.0,3.4411986593596566e-09
1934,3.5944740517379614e-09,0.0,3.5944740517379614e-09
1935,0.0,0.0,2.154291145473053e-08
1936,4.849885826274658e-09,0.0,1.091224310911798e-08
1937,1.1332006444320086e-08,2.5182236296217297e-09,5.036447148221157e-09
1938,2.5930428915188486e-09,0.0,2.463390735840676e-08
1939,4.588215141154706e-09,0.0,1.8352860564618823e-08
1940,0.0,0.0,1.01431314458722e-08
1941,1.1806010391524069e-08,0.0,1.7709015143196893e-08
1942,6.068423541449874e-09,0.0,0.0
1943,0.0,2.9032352077962287e-09,2.6129116870166058e-08
1944,6.4263723231761105e-09,0.0,3.2131861615880553e-09
1945,1.742803235060819e-08,0.0,1.089252021913012e-08
1946,1.3921104269343232e-09,0.0,1.1136883415474585e-08
1947,2.5033829231801974e-08,0.0,1.4305045148432782e-08
1948,9.784699273041042e-09,1.0871887834440486e-09,6.523132922708896e-09
1949,8.835307596655184e-09,0.0,3.9268033269479474e-09
1950,7.444753258312176e-09,0.0,1.701657836861159e-08
1951,2.6653504292539765e-08,0.0,1.1727542159611914e-08
1952,1.1599284199803606e-08,0.0,4.5342655852209646e-08
1953,0.0,0.0,1.5083358340106656e-08
1954,8.795282724349818e-09,0.0,2.7363102006461304e-08
1955,6.569925492527773e-09,0.0,1.5016972554349195e-08
1956,1.2209598665435806e-08,8.72114158667614e-10,1.8314396443841474e-08
1957,1.1485549400447326e-08,0.0,3.622365413180617e-08
1958,9.926692356998501e-09,0.0,9.926692134953896e-09
1959,7.750747821333448e-10,0.0,1.0851047171911432e-08
1960,1.038124963770315e-08,0.0,1.107333325034432e-08
1961,1.389631876236308e-08,0.0,7.64297514166401e-09
1962,1.0147130247162295e-08,0.0,1.5220695370743442e-08
1963,7.1126584622049904e-09,0.0,9.052474325699222e-09
1964,8.517555549758526e-09,0.0,2.433587276140514e-09
1965,1.3132904541635071e-08,0.0,1.0396882299534838e-08
1966,7.200797291773142e-09,0.0,4.985167278981351e-09
1967,1.1832804958089582e-08,0.0,5.9164025900670936e-09
1968,1.0330256650092906e-08,0.0,6.737123581235238e-09
1969,1.090021850558287e-08,9.083515606356229e-10,1.4079449051074278e-08
1970,2.1614008360870685e-08,0.0,8.737577439354993e-09
1971,5.652237344833111e-09,0.0,1.1818314327172175e-08
1972,9.747279428040656e-09,0.0,3.0780881177250308e-09
1973,9.37244681864513e-09,1.6539611902288698e-09,7.167165139154719e-09
1974,7.875800456247362e-09,5.625571675160757e-10,1.2376257407797908e-08
1975,7.4249242310031605e-09,0.0,1.2565255946839216e-08
1976,6.2848797277581525e-09,0.0,7.427584991503977e-09
1977,9.990529292736028e-09,5.876781838942691e-10,1.2928919823629315e-08
1978,7.72276909088987e-09,0.0,1.485147871349568e-08
1979,7.607565244427406e-09,0.0,9.36315702748658e-09
1980,4.548120546843393e-09,0.0,6.2536656408873625e-09
1981,7.590659656386833e-09,0.0,6.958104536991527e-09
1982,7.449002747961231e-09,0.0,9.932003885992913e-09
1983,2.5261264191556165e-09,0.0,1.6419821946556112e-08
1984,9.858314165001048e-09,1.739702604197646e-09,1.275781880138993e-08
1985,8.421781494405423e-09,0.0,5.4140022465176685e-09
1986,1.019062523255343e-08,0.0,1.0790074000954775e-08
1987,9.166225112267057e-09,0.0,9.166225389822813e-09
1988,2.398621523624911e-09,0.0,5.996553809062277e-09
1989,1.92084268491044e-08,5.488122178931576e-10,1.1525056908823217e-08
1990,6.538381391862913e-09,0.0,6.538381169818308e-09
1991,1.1722930182145319e-08,0.0,1.4067516929117119e-08
1992,4.958949695321735e-09,0.0,7.162927584403178e-09
1993,4.4313659408601325e-09,0.0,6.64704896680135e-09
1994,7.912389854425328e-09,0.0,5.8024192117756e-09
1995,6.506940763983948e-09,0.0,3.253470381991974e-09
1996,9.074756945892659e-09,0.0,6.4057104065540216e-09
1997,8.151320507465698e-09,0.0,2.25360045069678e-08
1998,7.629006759657386e-09,0.0,9.536258560594035e-09
1999,5.484241505371301e-09,0.0,5.941261482789173e-09
2000,5.743440834038438e-09,0.0,6.1852438726361925e-09
2001,1.0076787404500465e-08,0.0,4.8193330159929104e-09
2002,9.63868718173444e-09,0.0,1.0953053297679816e-08
2003,5.416999737661854e-09,0.0,5.0003075569016175e-09
2004,6.607186797680242e-09,0.0,8.809582618951595e-09
2005,6.7556245042510454e-09,0.0,9.007499079949355e-09
2006,7.000412693969338e-09,0.0,7.000412916013943e-09
2007,6.391167151065247e-09,0.0,5.19282339350724e-09
2008,7.2376473703172906e-09,0.0,6.3861596011349775e-09
2009,5.245011536203492e-09,0.0,5.721831231042529e-09
2010,3.7790344187271785e-09,0.0,1.4171379403293827e-08
2011,4.971163480860241e-09,0.0,3.823971916894209e-09
2012,5.1063788752969685e-09,0.0,8.85105688741561e-09
2013,7.80955033974351e-09,0.0,8.64628757479835e-09
2014,5.413613113347537e-09,0.0,2.4686074961977056e-08
2015,7.093041265449074e-09,0.0,1.174784958202224e-08
2016,1.2220906064897008e-08,0.0,7.042556315894899e-09
2017,4.528100561174142e-09,0.0,7.798395373903588e-09
2018,1.4198066722315161e-08,0.0,8.776986692993205e-09
2019,6.377469219387422e-09,0.0,8.673358198318937e-09
