year,pourrait_VERB ôter_VERB,pourrait_VERB oter_VERB,pourrait_VERB voter_VERB
1835,3.2521278114927554e-08,7.563087933704082e-10,3.025235173481633e-09
1836,2.083432448785061e-08,6.720750067579218e-10,1.5457725766054864e-08
1837,2.365682938432201e-08,6.957890930081589e-10,1.0436836284100082e-08
1838,2.5248647617104325e-08,0.0,3.1560809521380406e-09
1839,2.3771015378315496e-08,0.0,6.292327547896548e-09
1840,2.93005673057678e-08,0.0,1.46502836528839e-08
1841,1.926164472365599e-08,1.2841097074556274e-09,2.3756030032018316e-08
1842,3.018719141323345e-08,0.0,1.9453969102301016e-08
1843,1.1813821920725331e-08,0.0,1.7130041385371442e-08
1844,1.0977122322231025e-08,0.0,1.0977122322231025e-08
1845,3.1807299905040054e-08,0.0,7.254296274794569e-09
1846,1.9905304071698993e-08,0.0,1.5221703009160592e-08
1847,2.9662729161827883e-08,0.0,1.88762818709165e-08
1848,1.287235473768078e-08,0.0,3.700802153616678e-08
1849,7.54147322368226e-09,8.379414939696517e-10,6.200767188602185e-08
1850,1.3577992064028876e-08,6.788996032014438e-10,4.0055077477063605e-08
1851,7.094382858952031e-09,6.449438760824933e-10,3.0957306051959677e-08
1852,9.114764054629632e-09,0.0,8.463708844885787e-09
1853,1.791579506971175e-08,0.0,1.1346670270029335e-08
1854,2.0782657372819813e-08,0.0,7.27393034694046e-09
1855,1.0083180512765466e-08,0.0,2.1227748447927297e-09
1856,5.694908100650764e-09,0.0,7.765783571755946e-09
1857,1.5620829074691756e-08,0.0,1.122747050885664e-08
1858,1.565976326389773e-08,4.893676019968041e-10,7.829881631948865e-09
1859,7.129042689513199e-09,0.0,6.619825576592575e-09
1860,8.238931314963338e-09,0.0,2.334363813361051e-08
1861,1.9807048445841247e-08,4.715963730639317e-10,1.0375120318428799e-08
1862,3.027050965442868e-08,0.0,1.2198563048571032e-08
1863,8.990317823531768e-09,9.989241656072068e-10,4.195481650981492e-08
1864,1.0068928801842958e-08,1.4384183844029508e-09,1.3904711160250827e-08
1865,1.4120533187167439e-08,0.0,1.2237795665726026e-08
1866,1.4596838404656864e-08,0.0,2.3841502994059738e-08
1867,1.0190904120577216e-08,0.0,4.367530337390235e-08
1868,8.397785578040384e-09,0.0,3.112120694481746e-08
1869,1.8557372527538973e-08,0.0,1.3673853160867111e-08
1870,2.2936195165357276e-08,0.0,1.6055336615750093e-08
1871,1.274541272522356e-08,0.0,6.054071377548098e-08
1872,1.3304146229131675e-08,0.0,4.354084381930079e-08
1873,8.979006871356887e-09,0.0,3.6514627765882324e-08
1874,1.0754296120296658e-08,0.0,3.644511537004291e-08
1875,1.1443054503956773e-08,1.1443054281912168e-09,1.5448122780981066e-08
1876,7.255217759905008e-09,6.04601479992084e-10,4.292670396921494e-08
1877,1.793596560162314e-08,0.0,2.4120781816350245e-08
1878,3.623453181944569e-08,0.0,1.872117572077059e-08
1879,1.1607718342077078e-08,0.0,2.5659165459046562e-08
1880,5.134277003548959e-09,0.0,3.4656370218044685e-08
1881,1.743126887276958e-08,1.3945015142624584e-09,4.5321300490286376e-08
1882,3.9932310791357395e-09,0.0,3.1945848633085916e-08
1883,1.2638677659992936e-08,0.0,3.2860562271253e-08
1884,2.6406787867472303e-09,0.0,2.3766109080725073e-08
1885,7.7347630522695e-09,0.0,4.963139588198828e-08
1886,6.4534639854230136e-09,0.0,3.9366128135043255e-08
1887,1.9586774424595887e-09,0.0,4.8966935395355904e-08
1888,6.974675947901687e-09,0.0,2.7264643875923866e-08
1889,3.132568426877924e-09,0.0,2.5060547415023393e-08
1890,9.176140736144589e-09,0.0,4.0637196718762425e-08
1891,4.461953917456185e-09,0.0,4.206985337873448e-08
1892,5.014809900671935e-09,0.0,5.014809900671935e-08
1893,4.926733243593162e-09,0.0,3.202376674948937e-08
1894,8.822155450616265e-09,0.0,2.5836310868498913e-08
1895,4.814891596538473e-09,0.0,4.995450098022047e-08
1896,7.66613794667137e-09,0.0,4.717623269812066e-08
1897,6.409385022720926e-09,5.826713556089658e-10,3.8456310136325556e-08
1898,7.355861253444118e-09,5.6583548957434e-10,2.0370077180587032e-08
1899,8.291367592505594e-09,0.0,3.4823742112166656e-08
1900,9.34389543516545e-09,0.0,3.633737222230593e-08
1901,6.706486921359556e-09,5.588738916095792e-10,6.42704947040329e-08
1902,4.910283735171106e-09,4.910283846193408e-10,4.2228439411928775e-08
1903,0.0,0.0,2.970121215639665e-08
1904,1.6123875568041512e-09,0.0,3.493506284257819e-08
1905,4.1286072338664326e-09,0.0,3.148063143498803e-08
1906,8.230695236477459e-09,0.0,3.9095802151223324e-08
1907,8.228549397415463e-09,0.0,4.885701088142014e-08
1908,2.9468334439286537e-09,0.0,2.553922229253658e-08
1909,1.6502950117569526e-09,0.0,1.925344328412848e-08
1910,5.34415089958884e-09,0.0,2.8858414324872683e-08
1911,1.3300935464144459e-08,0.0,1.649316061502759e-08
1912,9.897900277167082e-09,1.0418842455450772e-09,2.1879568379290504e-08
1913,5.833288518886093e-09,0.0,2.6514948459066545e-08
1914,4.018046340092951e-09,0.0,2.1429579888376793e-08
1915,2.3561523843085297e-09,0.0,3.416420923940677e-08
1916,5.493730803607377e-09,0.0,5.493730803607377e-09
1917,1.0966424435210342e-09,0.0,2.4126133979507358e-08
1918,2.2972752589112133e-09,0.0,1.378365155346728e-08
1919,1.8415696745321952e-09,0.0,2.9465114792515124e-08
1920,4.543339038320937e-09,0.0,1.2872794385998532e-08
1921,1.5145494858259667e-09,0.0,2.120369302360814e-08
1922,1.4755870969551665e-09,0.0,1.1804696775641332e-08
1923,8.492758496458919e-09,0.0,1.2739137744688378e-08
1924,0.0,0.0,3.351822286390416e-08
1925,1.0998178368026856e-08,0.0,1.3197813508725176e-08
1926,1.1146138456652466e-09,0.0,2.229227646921572e-08
1927,3.3447675740205796e-09,0.0,2.3413372574054847e-08
1928,3.4278122562625413e-09,0.0,1.4853853258500749e-08
1929,8.912325100141061e-09,0.0,1.5596569369336066e-08
1930,2.100720708497761e-09,0.0,1.995684684175103e-08
1931,7.983749661377715e-09,0.0,2.5091784650044247e-08
1932,0.0,0.0,9.863582839386709e-09
1933,1.1470662197865522e-09,0.0,2.064719240024715e-08
1934,3.5944740517379614e-09,0.0,1.5576054224197833e-08
1935,1.196828414151696e-09,0.0,9.574627313213568e-09
1936,8.487299751891442e-09,0.0,3.031178508194898e-08
1937,5.0364472592434595e-09,0.0,1.6368453259474336e-08
1938,1.2965214457594243e-09,0.0,1.0372171566075394e-08
1939,9.176430282309411e-09,0.0,0.0
1940,7.607348528892999e-09,0.0,0.0
1941,2.9515025978810172e-09,0.0,0.0
1942,6.068423541449874e-09,0.0,3.034211770724937e-09
1943,5.806470415592457e-09,0.0,2.9032352077962287e-09
1944,9.639558484764166e-09,0.0,1.2852744646352221e-08
1945,6.535512131478072e-09,0.0,3.267756198965799e-08
1946,5.568441707737293e-09,0.0,4.1763314584386535e-08
1947,2.3841741914054637e-09,0.0,2.0265479960812627e-08
1948,6.523132700664291e-09,0.0,2.174377655705939e-08
1949,3.9268033269479474e-09,0.0,2.3560819073509265e-08
1950,5.317680518146517e-09,0.0,1.2762433776458693e-08
1951,5.330700769690111e-09,0.0,2.5587365115598004e-08
1952,8.435843135146115e-09,0.0,1.8980646387944944e-08
1953,1.0773827163745864e-08,0.0,1.939288907237824e-08
1954,9.772536113672459e-10,0.0,1.8567819282111486e-08
1955,9.385607846468247e-10,0.0,1.1262729415761896e-08
1956,8.72114158667614e-10,0.0,1.5698054411927842e-08
1957,5.301022731885041e-09,0.0,1.9437083054185678e-08
1958,7.445019267748876e-09,0.0,1.4062814024384807e-08
1959,9.300897829689347e-09,0.0,2.015194411342236e-08
1960,5.536666680683311e-09,0.0,1.1765417085030094e-08
1961,2.779263708063695e-09,0.0,9.72742331128984e-09
1962,8.244543714397423e-09,0.0,8.8787386332001e-09
1963,4.526237162849611e-09,0.0,8.405868889838075e-09
1964,8.517555549758526e-09,0.0,1.034274621503073e-08
1965,5.47204326295514e-09,0.0,1.4227312661319047e-08
1966,7.200797291773142e-09,0.0,4.985167390003653e-09
1967,7.888536934785861e-09,0.0,1.3311906243984595e-08
1968,1.0330256650092906e-08,0.0,1.392338955241712e-08
1969,8.175163657142548e-09,0.0,1.589615195030092e-08
1970,1.5175793066646293e-08,0.0,2.8052221878738237e-08
1971,3.083038491169532e-09,0.0,6.166076982339064e-09
1972,7.182205497002769e-09,0.0,1.0773308467548759e-08
1973,5.513203671370093e-09,0.0,1.1026407342740185e-08
1974,3.3753431161187564e-09,0.0,1.1251143128276908e-08
1975,2.8557400888473694e-09,0.0,1.1994108817248161e-08
1976,3.4281160132820787e-09,0.0,9.712995741040231e-09
1977,4.7014254711541525e-09,0.0,1.645498848290572e-08
1978,2.970295565063452e-09,1.7821774056514528e-09,1.544553818177974e-08
1979,7.607565244427406e-09,0.0,1.345953837272873e-08
1980,5.116635559687666e-09,1.1370301367108482e-09,1.193881615790815e-08
1981,5.69299452024552e-09,2.5302198114474095e-09,1.0120879245789638e-08
1982,4.966001831974154e-09,0.0,9.311253101884631e-09
1983,4.4207211225000265e-09,0.0,5.68378455412244e-09
1984,2.3196033982486597e-09,0.0,1.681712546997005e-08
1985,3.609334831011779e-09,0.0,1.0226449020933615e-08
1986,8.392279760016663e-09,0.0,1.019062523255343e-08
1987,4.277571630240118e-09,0.0,1.0388388815840699e-08
1988,9.594486094499644e-09,0.0,2.998276826815527e-08
1989,2.7440609784434855e-09,0.0,9.878619700032232e-09
1990,2.724325431913144e-09,0.0,1.5256222951620657e-08
1991,3.5168792322792797e-09,0.0,9.96449056600568e-09
1992,2.7549720282848966e-09,0.0,2.644773289262048e-08
1993,4.985286850001103e-09,0.0,1.1632335983335906e-08
1994,8.967375286772494e-09,0.0,8.439882570598911e-09
1995,5.4224509327127635e-09,0.0,1.4640617607142303e-08
1996,8.007138063703678e-09,0.0,1.3879040139386234e-08
1997,5.753873377756236e-09,0.0,8.630809844589749e-09
1998,5.2449422582867555e-09,0.0,1.6688451509594415e-08
1999,5.941261704833778e-09,0.0,6.8553016596695215e-09
2000,3.97622823555821e-09,0.0,1.3695897749244068e-08
2001,6.571817756650944e-09,0.0,9.638665865452367e-09
2002,3.9430991805033955e-09,4.38122149670761e-10,1.4896152755738967e-08
2003,3.333538334260311e-09,0.0,1.0000615446870142e-08
2004,7.928623979580607e-09,0.0,8.80958239690699e-09
2005,6.305249655724765e-09,0.0,6.305249655724765e-09
2006,4.117890028965121e-09,0.0,8.235780057930242e-09
2007,5.991719120856942e-09,0.0,7.988958827809256e-09
2008,7.2376473703172906e-09,0.0,9.79211112195344e-09
2009,3.337734755248789e-09,0.0,1.43045770784056e-08
2010,9.919965293647692e-09,0.0,9.919965293647692e-09
2011,5.7359579308524644e-09,0.0,7.647943611743813e-09
2012,4.425528388196653e-09,0.0,1.1234034147378225e-08
2013,1.0877587719448911e-08,0.0,6.414987652192394e-09
2014,8.228691505962615e-09,0.0,8.661780626084692e-09
2015,9.752931795503628e-09,0.0,8.201329393386914e-09
2016,8.285359953674742e-09,0.0,7.871092222444531e-09
2017,8.553078245654433e-09,0.0,8.301517695485927e-09
2018,1.0325866384164328e-08,0.0,8.002547069452248e-09
2019,1.0714148679369373e-08,0.0,9.183556137770665e-09
