year,pouvait_VERB ôter_VERB,pouvait_VERB oter_VERB,pouvait_VERB voter_VERB
1857,4.149282872845106e-08,1.4644527812635033e-09,2.5871997877402464e-08
1858,4.991549573674092e-08,4.893676019968041e-10,2.1532175153993194e-08
1859,3.208069188076479e-08,5.092173349652285e-10,5.092173349652285e-09
1860,2.8378540406492903e-08,4.577183909670879e-10,1.6020143434047895e-08
1861,3.6312922446768425e-08,1.4147891747029462e-09,8.017138064531082e-09
1862,3.4336697041226216e-08,0.0,2.84633134839396e-08
1863,2.1476870060155306e-08,0.0,2.6970951694238465e-08
1864,2.9247839705703882e-08,1.4384183844029508e-09,3.16452037907311e-08
1865,2.7770381549885315e-08,0.0,4.283228349777346e-08
1866,3.065336073859726e-08,4.865612912574591e-10,3.6978658357611494e-08
1867,3.299911810472622e-08,1.94112459439566e-09,3.2513838732484146e-08
1868,1.679557115608077e-08,0.0,1.4819621974027086e-08
1869,4.2974967584541446e-08,4.883519144627257e-10,3.90681549333749e-08
1870,3.612450782952692e-08,5.734048791339319e-10,3.096386436141074e-08
1871,2.3366590440332402e-08,0.0,4.460894587055009e-08
1872,3.3260366905096816e-08,1.2094678591978436e-09,4.4145576083565174e-08
1873,2.0352414864532875e-08,0.0,2.5141218884527916e-08
1874,2.6288279997288555e-08,0.0,1.7326366119618797e-08
1875,1.94531928343622e-08,5.721527140956084e-10,2.9179789251543298e-08
1876,2.5997863417615008e-08,0.0,3.506688628363008e-08
1877,2.1028373708986692e-08,0.0,2.4739264858908427e-08
1878,1.6305540029293297e-08,6.039088673581716e-10,1.3285995414946683e-08
1879,4.032154521382836e-08,6.10932526790009e-10,1.8327975581655664e-08
1880,4.6208491255583795e-08,0.0,1.3477476912271413e-08
1881,1.324776466304911e-08,0.0,2.2312024228199334e-08
1882,3.128031167420886e-08,0.0,2.6621540527571597e-08
1883,1.2638677659992936e-08,0.0,2.7173157945981075e-08
1884,1.386356363042296e-08,0.0,1.9144920315739e-08
1885,1.2891271161663553e-08,0.0,3.3517306263775026e-08
1886,2.0651084398082276e-08,0.0,3.6784744139595205e-08
1887,1.3710741875172516e-08,0.0,3.590908548289917e-08
1888,1.3949351895803375e-08,0.0,3.9311810695608074e-08
1889,2.318100555953606e-08,1.2530273485467092e-09,6.139833885754342e-08
1890,5.243509182406569e-09,0.0,2.1629475099871343e-08
1891,1.4023283867459213e-08,0.0,1.3385862196457765e-08
1892,7.522214851007902e-09,0.0,2.005923960268774e-08
1893,1.0469308087124318e-08,6.158416554491453e-10,2.586534897375259e-08
1894,6.9316934414587195e-09,0.0,1.764431090123253e-08
1895,1.745398137131815e-08,0.0,1.9861428057765806e-08
1896,1.7691087705884456e-08,0.0,2.7126333179694484e-08
1897,8.740070001067579e-09,0.0,2.2724183423861177e-08
1898,7.921697076085366e-09,0.0,2.8291774256672397e-08
1899,1.326618814800895e-08,0.0,4.145683618617113e-08
1900,3.114631885736685e-09,0.0,3.218453059616877e-08
1901,5.58873880507349e-09,0.0,5.309301798206434e-08
1902,1.2275709337927765e-08,4.910283846193408e-10,1.5712908307818907e-08
1903,1.0800440541913758e-08,0.0,2.9161189019077938e-08
1904,1.827372564378038e-08,0.0,2.7948050984605288e-08
1905,1.1353670004154992e-08,0.0,2.2707340008309984e-08
1906,1.6975809202790515e-08,0.0,2.623534101076075e-08
1907,5.65712765521198e-09,0.0,2.108565766434367e-08
1908,9.331639461152008e-09,0.0,2.89771957540097e-08
1909,1.870334465081669e-08,0.0,2.1453836041018803e-08
1910,9.619471441624228e-09,0.0,2.2445432179551972e-08
1911,1.1172785363555704e-08,0.0,1.4897047151407605e-08
1912,1.0418842677495377e-08,0.0,2.2400511667797218e-08
1913,1.113627856597077e-08,0.0,2.0681659052002033e-08
1914,1.4063162190325329e-08,0.0,1.875088173619588e-08
1915,1.1780761921542648e-09,0.0,1.767114277129167e-08
1916,3.2962386153911893e-09,0.0,2.0876177231343718e-08
1917,1.5352993543160665e-08,1.0966424435210342e-09,2.7416060532914344e-08
1918,1.1486376294556067e-09,0.0,2.756730310693456e-08
1919,1.8415696745321952e-09,0.0,1.6574126959767455e-08
1920,1.741613253614105e-08,1.514446346106979e-09,2.1959472462640406e-08
1921,6.815472630705699e-09,7.572747429129834e-10,3.180553775905537e-08
1922,7.377935595798135e-09,0.0,1.9182632371439468e-08
1923,6.369568872344189e-09,0.0,2.653987074552333e-08
1924,1.4180787211159895e-08,0.0,1.0313299547703991e-08
1925,1.7597084678300234e-08,0.0,2.1996356736053713e-08
1926,4.458455382660986e-09,0.0,8.916910765321973e-09
1927,1.2264147031260109e-08,0.0,3.1217830098739796e-08
1928,4.570416489713125e-09,0.0,1.9424270192303084e-08
1929,1.6710609784809094e-08,0.0,1.893869061575515e-08
1930,2.10072066408884e-08,0.0,2.520864939015155e-08
1931,2.2810713318222042e-09,0.0,1.0264820993199919e-08
1932,2.1919073223131136e-09,0.0,2.520693342944469e-08
1933,1.1470662641954732e-08,0.0,1.0323596200123575e-08
1934,1.0783422155213884e-08,0.0,1.1981580172459871e-08
1935,2.154291145473053e-08,0.0,2.393656828303392e-08
1936,3.6374143697059935e-09,0.0,1.6974599503782883e-08
1937,3.777335333410292e-09,0.0,1.6368453259474336e-08
1938,1.0372171566075394e-08,0.0,6.482607339819424e-09
1939,1.3764645423464117e-08,0.0,6.117620188206274e-09
1940,1.5214697057785997e-08,0.0,2.028626333583361e-08
1941,1.4757512545315876e-08,0.0,2.9515025978810172e-09
1942,1.2136847082899749e-08,0.0,1.2136847082899749e-08
1943,4.064529335323641e-08,0.0,1.7419411690866582e-08
1944,1.6065930807940276e-08,0.0,6.4263723231761105e-09
1945,8.714016175304096e-09,0.0,3.485606470121638e-08
1946,1.2528993842408909e-08,0.0,3.6194869323935563e-08
1947,7.152522574216391e-09,0.0,3.457052599742383e-08
1948,2.174377566888097e-09,0.0,2.174377655705939e-08
1949,6.8719057111366055e-09,0.0,2.5524220959027843e-08
1950,2.2334258886758107e-08,0.0,1.2762433776458693e-08
1951,1.0661401539380222e-08,0.0,1.0661401539380222e-08
1952,1.0544804140977249e-08,0.0,2.6362009464264702e-08
1953,5.386913581872932e-09,0.0,1.939288907237824e-08
1954,1.3681550115052232e-08,0.0,1.7590565448699635e-08
1955,4.6928039232341234e-09,0.0,1.407841132561316e-08
1956,8.72114114258693e-09,8.72114158667614e-10,9.593255967388359e-09
1957,1.7670075402875796e-09,0.0,2.2087593976038988e-08
1958,8.272243334772611e-09,0.0,2.2335056470978998e-08
1959,9.300897829689347e-09,0.0,3.410329085795638e-08
1960,9.689166802218097e-09,0.0,1.4533750203327145e-08
1961,7.64297514166401e-09,0.0,1.667558180429296e-08
1962,1.2049716779927166e-08,0.0,8.8787386332001e-09
1963,1.4225316924409981e-08,0.0,2.392439668597035e-08
1964,1.0951143103454797e-08,0.0,1.520992043424485e-08
1965,7.1136563306595235e-09,0.0,1.1491291473930687e-08
1966,6.6468897053084675e-09,0.0,2.2710207048248776e-08
1967,6.409436092980059e-09,0.0,2.070740912074598e-08
1968,1.122853987567396e-08,0.0,1.7067380397861598e-08
1969,9.083515273289322e-09,0.0,1.9529558414888015e-08
1970,1.0577067222072856e-08,0.0,1.6555409487750694e-08
1971,5.652237344833111e-09,0.0,1.1818314327172175e-08
1972,6.669190977248718e-09,0.0,1.3851396474251487e-08
1973,3.859242703185828e-09,0.0,8.269805285010534e-09
1974,7.313243344242437e-09,0.0,1.8564387360697765e-08
1975,1.028066431985053e-08,0.0,5.711480177694739e-09
1976,6.8562320265641574e-09,0.0,1.085570122683066e-08
1977,4.7014254711541525e-09,0.0,1.9981058585472056e-08
1978,5.940591130126904e-09,0.0,2.316830638449119e-08
1979,5.851973128301324e-09,0.0,1.9311512389208474e-08
1980,9.664756106531058e-09,0.0,1.4781392110307934e-08
1981,5.69299452024552e-09,0.0,1.4548763971333756e-08
1982,4.966001831974154e-09,0.0,1.4898005495922462e-08
1983,8.209910973278056e-09,0.0,2.0209011353244932e-08
1984,7.538710988796993e-09,0.0,1.5657322549600394e-08
1985,7.218669662023558e-09,0.0,1.2632671797518924e-08
1986,1.1988970705090196e-08,0.0,1.0790073723399018e-08
1987,1.2832715334809564e-08,0.0,1.0388388815840699e-08
1988,5.396898483667201e-09,0.0,2.398621568033832e-08
1989,8.232182935330457e-09,5.488122178931576e-10,1.7013178421620978e-08
1990,7.628111475810329e-09,0.0,1.6345952147389653e-08
1991,7.6199047072123e-09,0.0,1.934283488935762e-08
1992,9.91789939064347e-09,0.0,1.983579878128694e-08
1993,4.4313659408601325e-09,0.0,2.3264671966671813e-08
1994,1.002236071911966e-08,0.0,1.9517228722065738e-08
1995,1.0302656505700725e-08,0.0,1.0302656505700725e-08
1996,7.473328622609188e-09,0.0,2.028474987980644e-08
1997,4.794894259418925e-09,0.0,1.7741109914481967e-08
1998,1.0013071261028017e-08,0.0,1.954932926651054e-08
1999,4.570201106446348e-09,0.0,1.690974471557638e-08
2000,5.743440834038438e-09,8.836062992401139e-10,2.164835422036049e-08
2001,4.8193329327261836e-09,0.0,1.840108865280854e-08
2002,6.571832411594869e-09,0.0,1.0514931148009055e-08
2003,5.000307723435071e-09,0.0,1.6667691227212345e-08
2004,1.2333415178034102e-08,0.0,1.1452457648886138e-08
2005,1.0358624180639708e-08,0.0,1.0358624180639708e-08
2006,1.4000825387938676e-08,0.0,1.317724773741702e-08
2007,7.589511241690161e-09,0.0,1.757570977645173e-08
2008,1.0643598891135753e-08,4.257439678578834e-10,1.7455501932772677e-08
2009,1.8119131084404216e-08,0.0,1.5258216023994464e-08
2010,1.5116137674908714e-08,0.0,2.220182793166714e-08
2011,1.606068167347985e-08,0.0,1.185431308670104e-08
2012,1.7021264397953928e-08,0.0,1.1234034147378225e-08
2013,2.370756213565528e-08,0.0,1.4782362889320666e-08
2014,2.4902620410216514e-08,0.0,2.03551842048455e-08
2015,2.992376835209143e-08,0.0,1.662431614590787e-08
2016,2.237047169728612e-08,0.0,1.1806638333666797e-08
2017,2.1131135952145996e-08,0.0,1.5345229087415646e-08
2018,2.0393587263356494e-08,0.0,1.3423626654684995e-08
2019,2.1173198305746155e-08,0.0,1.6836519733942623e-08
