year,ait_VERB ôté_VERB,ait_VERB oté_VERB,ait_VERB voté_VERB
1874,1.5533982988813477e-08,5.974609140757536e-10,4.719941060216115e-08
1875,1.8881038954532414e-08,0.0,5.778742462325681e-08
1876,1.874264654588842e-08,0.0,7.920279188056156e-08
1877,1.5462040536817767e-08,0.0,4.2675228684174726e-08
1878,2.3552445327368332e-08,7.2469061862534545e-09,3.01954443671093e-08
1879,1.4662380642960215e-08,0.0,5.376206146934237e-08
1880,2.4387816210946767e-08,0.0,5.326812413386506e-08
1881,1.673401861523871e-08,0.0,3.2073533162702006e-08
1882,1.9966154951589488e-08,1.3310770263785798e-09,5.324308105514319e-08
1883,2.1485751844352308e-08,0.0,2.7805091562527195e-08
1884,4.621187876807653e-09,0.0,2.9047466654219534e-08
1885,2.8360796378024133e-08,0.0,2.6427105837001363e-08
1886,1.097088819790315e-08,0.0,2.19417763958063e-08
1887,1.697520346510828e-08,1.3057849246322917e-09,2.6768590899450828e-08
1888,1.4583413587843097e-08,0.0,3.6775563927449184e-08
1889,2.5060546970934183e-09,0.0,2.5687061366852504e-08
1890,8.520702365899524e-09,6.554386478008212e-10,4.129263331265065e-08
1891,9.561330394092238e-09,0.0,5.4818293904190796e-08
1892,7.522214851007902e-09,6.268512375839919e-10,5.328235630486233e-08
1893,1.0469308087124318e-08,6.158416554491453e-10,8.190693989718056e-08
1894,8.192000855444803e-09,0.0,2.457600345451283e-08
1895,6.6204757231957956e-09,0.0,5.356566745717828e-08
1896,1.47425724961181e-08,0.0,5.7201180680976904e-08
1897,1.4566784223291052e-08,0.0,5.8267136893164206e-08
1898,1.4711722506888236e-08,0.0,4.5266837389590364e-08
1899,7.185851913504848e-09,3.8693048765026106e-09,4.0351324059884064e-08
1900,6.748368974740515e-09,5.191053142894475e-10,4.2047531678690575e-08
1901,7.265360757457984e-09,5.588738916095792e-10,5.979950401524547e-08
1902,7.365425602756659e-09,4.910283846193408e-10,5.106695155632224e-08
1903,7.560307935250421e-09,5.400220270956879e-10,4.968202560462487e-08
1904,4.837162670412454e-09,1.0749250378694342e-09,4.1384613069794796e-08
1905,1.857873321853276e-08,5.160759042333041e-10,5.3671893596174414e-08
1906,6.6874399351490865e-09,1.0288369045596824e-09,4.4754404626701216e-08
1907,5.142843484406967e-09,1.028568674676933e-09,4.988558188756542e-08
1908,1.4734167663732478e-08,0.0,4.2237946473733246e-08
1909,9.901770070541716e-09,0.0,3.905698164885507e-08
1910,4.809735720812114e-09,5.344150677544235e-10,3.473697773870299e-08
1911,2.500575924102577e-08,0.0,4.735132819178034e-08
1912,1.1981668990301841e-08,0.0,4.948950049765699e-08
1913,1.4318072061314524e-08,5.30298971401777e-10,3.977242357677824e-08
1914,1.4732836284281348e-08,6.696743715117748e-10,5.2234600644851525e-08
1915,2.3561523843085297e-09,1.1780761921542648e-09,4.2410743361642744e-08
1916,1.0987462051303964e-09,0.0,1.9777431248257926e-08
1917,1.5352993543160665e-08,0.0,3.947912929902486e-08
1918,5.743188147278033e-09,0.0,2.986458014220261e-08
1919,1.5653341733923298e-08,0.0,5.893022958503025e-08
1920,6.057785384427916e-09,0.0,3.33178178379967e-08
1921,8.330022005509363e-09,0.0,4.392193631019836e-08
1922,1.696925089333945e-08,0.0,4.795657915224183e-08
1923,7.431163684401554e-09,0.0,3.3971033985835675e-08
1924,1.0313299547703991e-08,0.0,4.1253198190815965e-08
1925,4.399271169575059e-09,1.0998177923937646e-09,3.189471442510694e-08
1926,5.57306911730393e-09,1.1146138456652466e-09,3.901148559748435e-08
1927,5.574612327308159e-09,0.0,3.7907366134959375e-08
1928,3.4278122562625413e-09,0.0,4.6846768242403414e-08
1929,1.5596569369336066e-08,0.0,3.230717737778832e-08
1930,1.3654684494213143e-08,0.0,3.991369368350206e-08
1931,6.843213995466613e-09,0.0,3.763767608688795e-08
1932,2.1919073223131136e-09,0.0,2.7398842306070037e-08
1933,6.882397318719313e-09,0.0,3.9000251916831985e-08
1934,9.585264137967897e-09,0.0,3.2350264689284813e-08
1935,1.4361940969820353e-08,0.0,1.4361940969820353e-08
1936,4.849885826274658e-09,0.0,3.8799086610197264e-08
1937,5.0364472592434595e-09,1.2591118148108649e-09,2.895957251780601e-08
1938,1.2965214457594243e-09,0.0,1.9447821131279852e-08
1939,1.5294050470515685e-09,0.0,2.4470480752825097e-08
1940,2.5357829169792012e-09,0.0,3.0429394115571995e-08
1941,2.066051862925633e-08,0.0,3.836953510472085e-08
1942,1.517105907566929e-08,0.0,9.102635090130207e-09
1943,1.7419411690866582e-08,0.0,1.1612940831184915e-08
1944,1.6065930807940276e-08,0.0,9.639558484764166e-09
1945,2.178504043826024e-09,0.0,6.099811145077183e-08
1946,1.3921104269343232e-08,0.0,3.6194869323935563e-08
1947,9.536696765621855e-09,0.0,4.0530959921625254e-08
1948,5.435944139264848e-09,0.0,6.414413888933268e-08
1949,1.9634017078828947e-08,9.817008317369869e-10,4.810334175431308e-08
1950,2.3397795700930146e-08,5.317680518146517e-09,3.19060831088791e-08
1951,1.2793682557799002e-08,0.0,6.076999170545605e-08
1952,4.2179215675730575e-09,0.0,5.2724018928529404e-08
1953,6.464296653518886e-09,0.0,2.9089333608567358e-08
1954,1.9545072227344917e-09,0.0,4.10446503451567e-08
1955,1.407841132561316e-08,1.8771215692936494e-09,4.6928040120519654e-08
1956,7.849027205963921e-09,0.0,3.0523995775411095e-08
1957,1.9437083054185678e-08,0.0,3.0922631566454584e-08
1958,6.617794756635931e-09,0.0,1.3235589513271862e-08
1959,6.200598257066758e-09,1.5501495642666896e-09,3.720359131875739e-08
1960,4.844583401109048e-09,0.0,2.2146666722733244e-08
1961,1.042223907177231e-08,0.0,2.501337270643944e-08
1962,1.7123282347597524e-08,6.341956404476434e-10,2.980719671086263e-08
1963,9.69907976156037e-09,6.466053248388448e-10,4.008953169432061e-08
1964,1.520992043424485e-08,6.083968329129164e-10,3.711220841751128e-08
1965,1.860494691641179e-08,0.0,2.954903344232207e-08
1966,1.38476865529924e-08,1.1078149508847446e-09,2.658755882123387e-08
1967,1.2818872185960117e-08,1.9721342336964653e-09,1.7749208325312793e-08
1968,1.3474247495537384e-08,0.0,2.515192853991266e-08
1969,1.1808570121729645e-08,4.5417578031781147e-10,2.7704722072030563e-08
1970,5.518470125309705e-09,0.0,3.4030566808951335e-08
1971,9.24911525146399e-09,1.541519245584766e-09,2.1581270104320538e-08
1972,8.721249500354133e-09,0.0,3.283293992240033e-08
1973,7.718485406371656e-09,0.0,3.6387145740945925e-08
1974,6.1881286761433785e-09,0.0,3.54411007208455e-08
1975,1.4278700888326057e-08,0.0,2.8557401776652114e-08
1976,9.141642998145016e-09,0.0,3.5423866506789636e-08
1977,7.052138428775834e-09,0.0,3.173462204131283e-08
1978,8.316828115084718e-09,0.0,2.0198010375338527e-08
1979,1.521513048885481e-08,5.851973350345929e-10,4.330460257051527e-08
1980,1.0233271119375331e-08,5.685150683554241e-10,2.5583178242527538e-08
1981,1.0120879245789638e-08,1.2651099057237047e-09,3.0995192190630405e-08
1982,7.449002747961231e-09,0.0,2.6071509395819703e-08
1983,4.4207211225000265e-09,0.0,3.410270821291306e-08
1984,6.958810416790584e-09,0.0,4.059305780401701e-08
1985,9.624892882698077e-09,0.0,2.5866899733273385e-08
1986,8.991728250862252e-09,5.994485463567401e-10,3.11713250766843e-08
1987,7.332980445085013e-09,0.0,2.3832186002437084e-08
1988,5.99655392008458e-09,0.0,3.7178633505163816e-08
1989,1.0976244357863152e-09,0.0,2.6342986458871565e-08
1990,5.993515905799995e-09,0.0,2.7788120249283565e-08
1991,7.6199047072123e-09,0.0,2.6376593353916178e-08
1992,8.815910668147353e-09,0.0,2.6998726809779328e-08
1993,7.200969598386564e-09,0.0,3.212740296021366e-08
1994,7.912389854425328e-09,0.0,2.9012095836833396e-08
1995,1.0302656505700725e-08,0.0,3.7957157417167764e-08
1996,6.4057106285986265e-09,0.0,2.2953797085278893e-08
1997,8.151320507465698e-09,0.0,2.972834600711849e-08
1998,4.7681290027412615e-09,0.0,2.0502955777601528e-08
1999,8.683382013430219e-09,0.0,2.4679085441903226e-08
2000,3.97622823555821e-09,0.0,2.385736941334926e-08
2001,1.4019877703219663e-08,0.0,2.0591695459870607e-08
2002,1.270554239596322e-08,0.0,2.1467984723244626e-08
2003,7.500461585152607e-09,0.0,1.5417615628621206e-08
2004,7.488145215006625e-09,0.0,3.03930605127789e-08
2005,9.457874483587148e-09,0.0,2.8373621674404603e-08
2006,1.1941880373456115e-08,0.0,2.9237018139838256e-08
2007,1.078509459517818e-08,0.0,2.915970043204652e-08
2008,1.4049550856043425e-08,0.0,2.171294255504108e-08
2009,5.245011536203492e-09,0.0,2.0026408975581944e-08
2010,2.0312310056169736e-08,0.0,2.1257068993918438e-08
2011,1.1089518636708817e-08,0.0,1.0707121411712706e-08
2012,1.4297861561374248e-08,0.0,1.7702113552786614e-08
2013,1.5061274893923837e-08,0.0,1.6455837581474952e-08
2014,1.8839372728507442e-08,0.0,1.5807749775831326e-08
2015,1.2412821881468972e-08,0.0,1.994917830927534e-08
2016,1.4085112631789798e-08,0.0,1.5949318310504168e-08
2017,1.282961736848165e-08,0.0,1.735771881783421e-08
2018,9.551427204712581e-09,0.0,1.4714360396794746e-08
2019,1.1734544003161318e-08,2.55098775436835e-10,1.4285530980373551e-08
