year,petit_ADJ âge_NOUN,petit_ADJ age_NOUN,petit_ADJ page_NOUN
1888,1.268122939990235e-09,0.0,9.320703941995134e-08
1889,6.265136742733546e-10,6.265136742733546e-10,1.0212172985024637e-07
1890,3.2771931834929546e-09,0.0,1.0290387031375303e-07
1891,2.5496880162734215e-09,0.0,9.880041229592962e-08
1892,2.5074049503359674e-09,0.0,1.1157952051199516e-07
1893,0.0,0.0,4.8035648458899516e-08
1894,6.301539290376468e-10,0.0,6.490585668927906e-08
1895,4.213029924926559e-09,0.0,6.680661890356987e-08
1896,1.179405795248556e-09,1.179405795248556e-09,4.7765935595744935e-08
1897,5.826713556089658e-10,0.0,8.39046763179141e-08
1898,2.8291773368493978e-09,0.0,1.3070799698144953e-07
1899,2.7637891975018647e-09,1.1055156790007459e-09,7.683333613783816e-08
1900,5.191053142894475e-10,0.0,1.4742590681571244e-07
1901,0.0,5.588738916095792e-10,8.383108635046099e-08
1902,2.9461704187383475e-09,1.9641135384773634e-09,7.365425819250149e-08
1903,0.0,5.400220270956879e-10,8.208334678627693e-08
1904,0.0,0.0,5.374625100529329e-08
1905,3.6125313851442797e-09,0.0,7.741138363659417e-08
1906,5.144184522798412e-10,0.0,7.510509736352589e-08
1907,1.028568674676933e-09,0.0,7.199981033600977e-08
1908,7.367083831866239e-09,0.0,8.202019996517151e-08
1909,2.7504918342913243e-09,0.0,7.811396707246843e-08
1910,2.67207544979442e-09,0.0,1.1864014393125899e-07
1911,4.25629931299909e-09,2.128149656499545e-09,7.235709076347518e-08
1912,9.897900277167082e-09,0.0,8.69973368344823e-08
1913,3.181793939432964e-09,5.30298971401777e-10,7.954484720906763e-08
1914,1.3393487430235496e-09,0.0,1.0312985065930036e-07
1915,0.0,0.0,7.186265094105693e-08
1916,8.789969641043172e-09,1.0987462051303964e-09,5.383856249707719e-08
1917,6.57985488317081e-09,0.0,9.760117691826053e-08
1918,0.0,0.0,3.101321510712296e-08
1919,4.603924352863942e-09,0.0,7.734592821773134e-08
1920,0.0,7.572231730534895e-10,8.480899493790162e-08
1921,9.844571380313027e-09,7.572747429129834e-10,7.87565745952179e-08
1922,5.902348387820666e-09,0.0,5.3121135046296786e-08
1923,3.1847844361720945e-09,0.0,6.05109042872698e-08
1924,0.0,0.0,1.2118126768712045e-07
1925,4.399271169575059e-09,0.0,6.70888880005549e-08
1926,4.458455382660986e-09,0.0,1.9951587759692302e-07
1927,6.689535148041159e-09,0.0,1.237563892475535e-07
1928,2.8565102283550914e-08,0.0,1.2911426505723966e-07
1929,2.5622934884950155e-08,0.0,1.1586022341525393e-07
1930,2.10072066408884e-08,1.0503603542488804e-09,9.243171128492378e-08
1931,1.3686427990933225e-08,0.0,6.843214084284455e-08
1932,1.3151444377967891e-08,1.0959536611565568e-09,1.08499411677343e-07
1933,9.176529980337023e-09,0.0,9.291236113817547e-08
1934,1.7972370258689807e-08,0.0,7.788027112098916e-08
1935,5.98414207075848e-09,0.0,9.454944382980557e-08
1936,1.6974599503782883e-08,0.0,4.9711331051582874e-08
1937,7.554670666820584e-09,0.0,6.673292585190893e-08
1938,2.5930428915188486e-09,0.0,1.0112866988265523e-07
1939,6.117620188206274e-09,0.0,5.6587987629086456e-08
1940,2.5357829169792012e-09,0.0,5.832300642438781e-08
1941,1.4757512545315876e-08,0.0,4.132103770260187e-08
1942,3.034211770724937e-09,0.0,1.0316320020464786e-07
1943,0.0,0.0,1.335488235554294e-07
1944,6.4263723231761105e-09,0.0,7.711646610175649e-08
1945,1.3071024262956144e-08,0.0,7.406913749008481e-08
1946,9.744772988540262e-09,0.0,1.0858461685359089e-07
1947,5.960435700558264e-09,0.0,7.867775098091556e-08
1948,4.348755133776194e-09,0.0,7.501602850013e-08
1949,1.1780409536754632e-08,0.0,5.890204834990698e-08
1950,1.701657836861159e-08,0.0,8.827349673445894e-08
1951,5.330700769690111e-09,0.0,4.157946653648992e-08
1952,5.272402070488624e-09,0.0,7.38136274325285e-08
1953,2.1547654771580937e-09,0.0,6.356558279740909e-08
1954,4.886268278880834e-09,0.0,5.961247184771423e-08
1955,9.385607846468247e-10,0.0,7.133061874498026e-08
1956,5.232684952005684e-09,0.0,7.936239132533274e-08
1957,2.6505113659425206e-09,1.7670075402875796e-09,5.83112478302894e-08
1958,4.1361216673863055e-09,0.0,7.114129341179165e-08
1959,1.8601795659378695e-08,0.0,5.8130610214313094e-08
1960,5.536666680683311e-09,6.920833350854139e-10,6.851624734238726e-08
1961,1.80652133252579e-08,0.0,7.851419736581988e-08
1962,6.976151933901775e-09,5.707760764028791e-09,6.785893030825108e-08
1963,1.8104948651398445e-08,0.0,5.884108433829027e-08
1964,9.125952438182594e-09,0.0,1.0525264898531006e-07
1965,9.849678406226303e-09,2.188817349590977e-09,7.058935946879785e-08
1966,1.495550217001096e-08,9.416426860475724e-09,7.810095647986515e-08
1967,2.7116845657815247e-08,4.930335584241163e-10,7.839233834294745e-08
1968,2.4702787787544978e-08,4.491415822593936e-09,9.072659709619124e-08
1969,1.1354394757745467e-08,1.8167031212712459e-09,5.450109430427119e-08
1970,2.0694263414000602e-08,9.657322774803134e-09,7.633883225555138e-08
1971,3.288574401683064e-08,5.138397485282553e-10,1.577488034643082e-07
1972,2.1546616491008308e-08,1.5390440033513642e-09,1.020899240700146e-07
1973,3.6387145740945925e-08,2.205281512956958e-09,8.490333736066447e-08
1974,2.8690416320475975e-08,1.1251143350321513e-09,3.487854427497439e-08
1975,2.79862519825258e-08,1.028066431985053e-08,3.541117576943975e-08
1976,3.6566571548490856e-08,2.171140200957211e-08,4.456550811715587e-08
1977,1.1753563455840776e-07,9.402850775774851e-09,5.4654069769899394e-08
1978,5.4059382192939154e-08,1.841583363582089e-08,6.178215194996284e-08
1979,3.8623024223305435e-08,7.607565133405103e-09,4.5645390578386014e-08
1980,4.8323781642878316e-08,1.3644361418485573e-08,1.2450479980330442e-07
1981,3.7953295506376605e-08,3.4790523462113754e-08,7.211126668016377e-08
1982,2.1105507785890154e-08,1.5518755391852324e-08,8.628428194157323e-08
1983,5.810090586422234e-08,3.347117560892343e-08,2.4629732364722656e-08
1984,5.74101850503439e-08,3.537395087960249e-08,4.813177101326005e-08
1985,4.872602177297125e-08,2.5265342928904033e-08,5.053068685700879e-08
1986,5.514926743055426e-08,1.678455885389951e-08,4.7955884707739926e-08
1987,6.171925148734658e-08,3.8498147614252076e-08,6.966331195235043e-08
1988,8.035381937609998e-08,5.936588420851763e-08,3.837794415595397e-08
1989,5.2685972806720827e-08,2.1952489270837816e-08,4.719785118290076e-08
1990,8.064003687024979e-08,4.195461322797911e-08,6.592867785037981e-08
1991,6.79929978986138e-08,6.682070274877105e-08,5.5097771234358106e-08
1992,8.48531414021636e-08,4.132458031325115e-08,4.518154322896706e-08
1993,6.591656998011786e-08,4.597542135886812e-08,4.7083262177949337e-08
1994,5.591422302941851e-08,2.2682184963596086e-08,4.4309384050755796e-08
1995,8.4590233484505e-08,3.470368470370744e-08,6.61538966384434e-08
1996,6.67261526032803e-08,4.0035692761009045e-08,4.9110449706901704e-08
1997,6.329260804349701e-08,4.315404911192644e-08,4.3633539115184306e-08
1998,1.0346840273456337e-07,5.054216956068558e-08,4.482041549014326e-08
1999,1.2293841233912417e-07,2.467908624681492e-08,5.9412614744625e-08
2000,1.2547209715663143e-07,2.871720505837061e-08,4.727293645423458e-08
2001,1.2486453893068017e-07,7.097563278768426e-08,3.724030167573389e-08
2002,1.288079101158246e-07,4.46884580451723e-08,6.089897808259082e-08
2003,7.792145950702434e-08,1.1667383947866483e-08,5.458668922431187e-08
2004,2.1010854300840265e-07,2.7750184372621334e-08,3.744072668565579e-08
2005,8.286899433329609e-08,1.1259374099736874e-08,3.5129245512521834e-08
2006,2.273075239145328e-07,2.6766283744983355e-08,4.323784519311147e-08
2007,1.6257531765262456e-07,1.797515772339331e-08,3.874644957657658e-08
2008,1.9669370843189427e-07,2.1712942721574535e-08,7.535668200553403e-08
2009,2.3888645017677845e-07,3.3377347330443286e-08,5.864876917449635e-08
2010,1.691117885727067e-07,1.5588516810716158e-08,7.416354858014174e-08
2011,1.391925792404436e-07,5.735957875341313e-09,5.8889168180753515e-08
2012,7.795738876659186e-08,3.0638274417515987e-09,7.114888372905526e-08
2013,6.470770053113029e-08,1.3945625210176615e-09,6.72179144012297e-08
2014,7.773948196287961e-08,1.5158116151159362e-09,5.8467020724872754e-08
2015,9.065793138418599e-08,6.649726186358507e-10,8.711141408213052e-08
2016,6.379727324201667e-08,1.449938086262037e-09,8.865335168750654e-08
2017,1.4188047536833892e-07,2.0124891197959016e-09,3.597324152448955e-08
2018,6.531110718910327e-08,1.290733298020541e-09,9.267465189699564e-08
2019,8.953966990077333e-08,9.183556193281817e-09,8.290709929692497e-08
