year,étaient_VERB à_ADP,étaient_VERB a_ADP,étaient_VERB pas_ADV,etaient_VERB à_ADP,etaient_VERB a_ADP,etaient_VERB pas_ADV
1855,8.528248145012185e-06,8.384960281659914e-08,3.16081172968552e-06,6.8990182455763716e-09,2.653468555990912e-09,1.1675261646360013e-08
1856,8.054153113334905e-06,6.00553935470316e-08,3.5116875096719014e-06,3.6240324075009767e-09,1.5531567143511893e-09,4.141751386299575e-09
1857,8.823815733194351e-06,8.689086122837253e-08,3.462942459009355e-06,3.4170564155999728e-09,0.0,1.9526036343364694e-09
1858,8.8428723756806e-06,7.780944999424833e-08,3.1862723517406266e-06,5.872411001917044e-09,4.893676019968041e-10,9.787352039936081e-10
1859,9.78002844931325e-06,8.503929405101474e-08,3.5971113447885728e-06,4.073738679721828e-09,5.092173349652285e-10,5.092173349652285e-10
1860,9.398331712873187e-06,7.872756424553984e-08,3.485525439828052e-06,4.119465657481669e-09,1.373155145145688e-09,2.746310290291376e-09
1861,8.823096322885249e-06,6.083593229178064e-08,3.4657616652111756e-06,3.3011746669586728e-09,1.4147891747029462e-09,2.8295783494058924e-09
1862,9.075731213670224e-06,7.545037361555984e-08,3.4192119073850336e-06,9.035972858839614e-09,4.517986262886353e-10,1.8071945051545413e-09
1863,8.948362847149838e-06,6.193329771253531e-08,3.666051725303987e-06,3.995696662428827e-09,0.0,2.9967726078439227e-09
1864,8.168298336386215e-06,5.9454624778965126e-08,3.3874753171403427e-06,2.8768367688059016e-09,0.0,5.753673537611803e-09
1865,8.847455319482833e-06,7.813361346808989e-08,3.5946170555689605e-06,1.4120533631256649e-09,9.41368871743009e-10,9.41368871743009e-10
1866,8.847630851960275e-06,6.422609111211841e-08,3.6010401345265564e-06,3.8924903300596725e-09,0.0,4.865612912574591e-10
1867,8.607917152403388e-06,6.454239098729886e-08,3.8608968679909594e-06,1.067618526917613e-08,4.85281148598915e-10,1.455843445796745e-09
1868,8.433847142441664e-06,5.8290512860992294e-08,3.4766833323374158e-06,2.9639244392143382e-09,9.87974813071446e-10,1.4819622196071691e-09
1869,8.269751560874283e-06,6.006728658913829e-08,3.408696329643135e-06,9.767038289254515e-10,3.906815315701806e-09,4.883519144627257e-10
1870,8.220905328926165e-06,3.7844722022839505e-08,3.631373147072736e-06,3.4404292748035914e-09,1.1468097582678638e-09,1.7202146374017957e-09
1871,8.968521797214635e-06,6.160282683964624e-08,3.5687155559571693e-06,8.496941816815706e-09,3.18635318130589e-09,3.18635318130589e-09
1872,9.030492037709337e-06,6.893966730814327e-08,4.057159912917996e-06,1.2094678591978436e-09,0.0,6.047339295989218e-10
1873,8.369631359528285e-06,4.190203162224293e-08,3.817275228357175e-06,4.190203295451056e-09,1.7958012854535355e-09,1.7958012854535355e-09
1874,8.860345587891061e-06,4.002987985529671e-08,3.7532495298364665e-06,4.182226565063729e-09,1.1949218281515073e-09,5.974609140757536e-10
1875,8.356862963410094e-06,4.176714929471359e-08,3.44493150805647e-06,1.1443054281912168e-09,0.0,1.716458086775674e-09
1876,7.873724825913087e-06,5.3809530164983244e-08,3.879123141814489e-06,3.627608879952504e-09,6.04601479992084e-10,6.04601479992084e-10
1877,7.860900950618088e-06,4.762308147832073e-08,3.5067905628238805e-06,1.2369631985365004e-09,0.0,1.8554447978047506e-09
1878,7.908186489657965e-06,5.6163526274133346e-08,4.423028713063104e-06,6.039088784604019e-09,0.0,6.039088673581716e-10
1879,7.752733836241532e-06,4.154341226580982e-08,4.366334906080738e-06,3.0546627449723474e-09,0.0,6.10932526790009e-10
1880,7.339448984566843e-06,4.42831402658328e-08,3.6196652217768133e-06,5.134277003548959e-09,0.0,0.0
1881,7.657905371161178e-06,5.78718140076262e-08,4.009191798104439e-06,4.8807553554297556e-09,0.0,1.3945015142624584e-09
1882,7.65302775107557e-06,4.126338803978058e-08,3.785582975979196e-06,5.324308105514319e-09,3.3276925659464496e-09,6.655385131892899e-10
1883,7.160443146858597e-06,5.308244865886991e-08,3.82825555789168e-06,4.423537092179686e-09,6.319338941018771e-10,6.319338941018771e-10
1884,7.398521574941697e-06,4.027035060971684e-08,3.795315478782868e-06,3.9610181801208455e-09,1.3203393933736152e-09,6.601696966868076e-10
1885,7.733473466942087e-06,6.123353946119181e-08,3.6540309338306542e-06,1.933690763067375e-09,0.0,1.2891271383708158e-09
1886,7.4543959271977656e-06,5.098236366407605e-08,3.871432909363648e-06,2.5813855497602844e-09,0.0,0.0
1887,7.275833468156634e-06,4.831404132321637e-08,3.6509745768853463e-06,3.9173548849191775e-09,0.0,6.528924623161458e-10
1888,6.89541866449872e-06,4.375024076352929e-08,3.655364480437129e-06,4.4384300679212174e-09,6.340614699951175e-10,6.340614699951175e-10
1889,7.293245744222077e-06,5.0121094830046786e-08,3.649442078312859e-06,4.385595886446936e-09,0.0,1.2530273485467092e-09
1890,7.007949989201734e-06,4.391438845896545e-08,3.747142727661412e-06,4.5880703680722945e-09,0.0,1.9663159989136147e-09
1891,6.6731709011946805e-06,4.653180751823527e-08,3.817520337179303e-06,5.736798147637501e-09,1.9122659011827636e-09,0.0
1892,7.0984633566695265e-06,4.576013967749759e-08,3.4852928365580738e-06,6.268512375839919e-09,0.0,1.8805537127519756e-09
1893,6.840768946858589e-06,4.803564879196642e-08,3.943234332837164e-06,1.847525021858587e-09,0.0,1.847525021858587e-09
1894,6.88947284288588e-06,4.600123792997124e-08,3.422366035010782e-06,2.520615716150587e-09,1.8904617871129403e-09,1.8904617871129403e-09
1895,7.37821937946137e-06,5.838056171825201e-08,3.6761696264875354e-06,3.0093072478365457e-09,0.0,1.8055843487019274e-09
1896,6.90306205797242e-06,4.540712161826832e-08,3.429712023717002e-06,2.358811590497112e-09,1.179405795248556e-09,2.358811590497112e-09
1897,6.772972028556978e-06,3.787363889173889e-08,3.4447530197212473e-06,2.9133566670225264e-09,1.1653427112179315e-09,5.826713556089658e-10
1898,6.751548880856717e-06,5.37543712875177e-08,3.5619343634607503e-06,1.6975064687230201e-09,5.6583548957434e-10,5.6583548957434e-10
1899,6.787866368540563e-06,5.472302611053692e-08,3.5912676139560062e-06,3.3165470370022376e-09,5.527578395003729e-10,2.2110313580014918e-09
1900,6.734353064530296e-06,4.516216356442726e-08,3.3020289720298024e-06,2.07642125715779e-09,1.5573159428683425e-09,5.191053142894475e-10
1901,6.534353360621026e-06,4.694540622907084e-08,3.326417299831519e-06,2.235495566438317e-09,2.794369402536745e-09,1.676621730339889e-09
1902,5.82506982027553e-06,4.2719469961483014e-08,2.8474735245254124e-06,9.820567692386817e-10,1.4730852093691738e-09,1.9641135384773634e-09
1903,6.552627382916398e-06,4.860198377087954e-08,3.3319358863082016e-06,4.320176216765503e-09,0.0,2.7001101354784396e-09
1904,6.559192570421146e-06,4.622177662838567e-08,3.203276719432324e-06,5.374625189347171e-09,5.374625189347171e-10,1.0749250378694342e-09
1905,6.431338078982662e-06,4.59307549771637e-08,3.3983599223574856e-06,2.580379465655369e-09,0.0,1.0321518084666081e-09
1906,6.164276328490814e-06,4.1153477514654924e-08,3.2876482691790443e-06,1.0288369045596824e-09,5.144184522798412e-10,1.0288369045596824e-09
1907,6.239297363208607e-06,6.068555213900595e-08,3.273419906690833e-06,3.599990305858114e-09,0.0,5.142843373384665e-10
1908,6.3568108998879325e-06,3.8799972124081705e-08,3.2184332212636946e-06,1.4734167219643268e-09,0.0,0.0
1909,6.090138867875794e-06,4.290767224857106e-08,2.833006419677986e-06,5.5009836685826485e-09,0.0,2.2003934230241384e-09
1910,6.108364232204622e-06,4.542528231343823e-08,2.788043502732762e-06,4.275320542035388e-09,0.0,1.068830135508847e-09
1911,6.366891739162384e-06,3.032613316023003e-08,2.674551978998352e-06,3.7242617878519013e-09,0.0,0.0
1912,6.193481112859445e-06,5.001044278696298e-08,2.704210601223167e-06,3.125652625612929e-09,0.0,2.6047106693738442e-09
1913,6.124422725406475e-06,3.393913261540149e-08,2.6053587589558447e-06,3.181793939432964e-09,5.30298971401777e-10,0.0
1914,5.940681148786098e-06,2.8126323492472238e-08,2.388058874203125e-06,2.678697486047099e-09,0.0,0.0
1915,6.517117526527727e-06,4.9479200625590636e-08,2.641246737766778e-06,1.1780761921542648e-09,0.0,0.0
1916,6.43206021777587e-06,4.614733928320902e-08,2.713903086259961e-06,3.2962386153911893e-09,0.0,8.789969641043172e-09
1917,6.559018402185757e-06,6.141197883557936e-08,2.811791318890755e-06,4.386569774084137e-09,0.0,2.1932848870420685e-09
1918,6.7425030465528835e-06,4.5945506066402686e-08,2.782000365186832e-06,2.2972752589112133e-09,0.0,3.44591288836682e-09
1919,6.579928594874218e-06,4.3276886296794714e-08,2.5551778435328742e-06,6.4454939163738345e-09,0.0,9.207848372660976e-10
1920,6.3084262365009636e-06,4.391894270483476e-08,2.5662293410277925e-06,5.300562211374427e-09,0.0,1.514446346106979e-09
1921,5.9128010434505995e-06,3.0290990271630847e-08,2.7466355732030934e-06,4.543648568500203e-09,0.0,3.0290989716519334e-09
1922,5.87505019211676e-06,3.8365264742878935e-08,2.876656935768551e-06,1.4755870969551665e-09,0.0,1.4755870969551665e-09
1923,5.939622951700585e-06,3.71558197542754e-08,3.0085595881246263e-06,1.0615948120573648e-09,1.0615948120573648e-09,2.1231896241147297e-09
1924,5.921122919971822e-06,4.383152263365275e-08,2.3733480247756233e-06,2.578324886925998e-09,0.0,2.578324886925998e-09
1925,5.5947730288608e-06,2.3096174084358267e-08,2.462492147969897e-06,1.0998177923937646e-09,1.0998177923937646e-09,0.0
1926,5.580871402344201e-06,2.3406890647947876e-08,2.779846909106709e-06,0.0,0.0,1.1146138456652466e-09
1927,5.838849119754741e-06,2.8987984457273797e-08,2.321268539162702e-06,1.1149224876660924e-09,0.0,4.4596899506643695e-09
1928,5.539344783755951e-06,3.656333102952658e-08,2.2109388737590052e-06,3.4278122562625413e-09,0.0,1.1426041224282812e-09
1929,6.059266979718814e-06,2.2280812528308047e-08,2.4196963295253227e-06,3.342121912552898e-09,0.0,3.342121912552898e-09
1930,5.764377419836819e-06,2.4158287814657342e-08,2.3717136627965374e-06,3.1510811737689437e-09,0.0,0.0
1931,6.0665092860290315e-06,2.2810713318222042e-08,2.0358561414468568e-06,4.5621426636444085e-09,0.0,0.0
1932,5.7208781072404236e-06,2.8494794523936662e-08,2.3705476905888645e-06,1.0959536611565568e-09,0.0,0.0
1933,5.580477136390982e-06,3.6706120143392695e-08,2.408839009149233e-06,1.1470662197865522e-09,0.0,1.1470662197865522e-09
1934,5.495950972544961e-06,2.995395043114968e-08,1.9601864096330246e-06,0.0,0.0,1.1981580172459871e-09
1935,5.401286671258276e-06,2.752705441366743e-08,1.9065477090407512e-06,2.393656828303392e-09,1.196828414151696e-09,0.0
1936,5.127541953697801e-06,1.576212893539264e-08,2.028464678005548e-06,2.424942913137329e-09,1.2124714565686645e-09,0.0
1937,5.414180577645311e-06,2.6441348222050465e-08,2.0687207324954215e-06,1.2591118148108649e-09,0.0,1.2591118148108649e-09
1938,5.283324753690977e-06,2.7226950916059423e-08,2.1262951577227795e-06,2.5930428915188486e-09,1.2965214457594243e-09,1.2965214457594243e-09
1939,5.190800948184915e-06,1.6823455517567254e-08,2.209990270785056e-06,1.5294050470515685e-09,1.5294050470515685e-09,1.5294050470515685e-09
1940,5.243999112281017e-06,4.057252667166722e-08,1.9779106423811754e-06,0.0,0.0,0.0
1941,5.3717349146609195e-06,2.9515025978810172e-08,2.001118673433666e-06,5.9030051957620344e-09,0.0,0.0
1942,5.916712780162925e-06,3.3376328811840494e-08,2.11484552892216e-06,6.068423541449874e-09,0.0,3.034211770724937e-09
1943,5.934212822467089e-06,3.774205858952939e-08,2.1774264951091027e-06,0.0,0.0,2.9032352077962287e-09
1944,6.346042482618941e-06,2.2492303131116387e-08,2.2781489406042965e-06,0.0,0.0,0.0
1945,6.786040103179403e-06,2.178504043826024e-08,2.3876405066403095e-06,6.535512131478072e-09,0.0,2.178504043826024e-09
1946,5.969369340164121e-06,3.480276067335808e-08,2.406958856226993e-06,0.0,0.0,1.3921104269343232e-09
1947,6.438462605729001e-06,2.6225916771593916e-08,2.3412590053339954e-06,1.0728784083369192e-08,0.0,0.0
1948,5.392456387198763e-06,2.8266907703411448e-08,2.1885109617869603e-06,1.0871887834440486e-09,0.0,0.0
1949,5.40720839126152e-06,2.2579119240973e-08,2.051754790954874e-06,4.908504269707237e-09,0.0,1.9634016634739737e-09
1950,5.070940460427664e-06,2.1270722960764488e-08,2.0866580143774627e-06,2.1270722960764488e-09,0.0,0.0
1951,5.695320851373253e-06,2.2388944476148254e-08,2.254886567243375e-06,5.330700769690111e-09,0.0,3.1984206394497505e-09
1952,5.126883479533717e-06,1.4762725708550306e-08,2.099470520988689e-06,2.1089607837865287e-09,1.0544803918932644e-09,1.0544803918932644e-09
1953,5.0798594202206004e-06,2.26250382873161e-08,2.0319439499871805e-06,3.232148326759443e-09,0.0,2.1547654771580937e-09
1954,5.118854460306466e-06,2.345408756099232e-08,2.0063016563653946e-06,9.772536113672459e-10,9.772536113672459e-10,9.772536113672459e-10
1955,4.974372131982818e-06,2.5341141185464267e-08,2.1577511688519735e-06,6.569925492527773e-09,1.8771215692936494e-09,7.508486277174597e-09
1956,5.073088232165901e-06,3.401245241008155e-08,1.936093440235709e-06,8.72114158667614e-10,8.72114158667614e-10,8.72114158667614e-10
1957,5.0501075747888535e-06,1.5903067751565914e-08,2.0797679098905064e-06,2.6505113659425206e-09,8.835037701437898e-10,0.0
1958,4.993126367480727e-06,1.4062814024384807e-08,2.166500507883029e-06,4.1361216673863055e-09,0.0,0.0
1959,5.090691047371365e-06,2.0927019339644914e-08,1.8702554598348797e-06,7.750747821333448e-10,7.750747821333448e-10,1.5501495642666896e-09
1960,5.000302280677715e-06,2.283874928066254e-08,2.043030008280766e-06,1.3841666701708277e-09,6.920833350854139e-10,2.076250060767393e-09
1961,5.164566573512275e-06,2.0844478310078074e-08,2.089311465169885e-06,6.948159270159238e-10,0.0,6.948159270159238e-10
1962,5.3215358093439136e-06,2.727041303884903e-08,2.0573306755977683e-06,3.170978146727066e-09,1.2683912808952869e-09,1.2683912808952869e-09
1963,5.460582087835064e-06,2.133797571968188e-08,2.0432728433661396e-06,2.5864212993553792e-09,6.466053248388448e-10,0.0
1964,5.05212710777414e-06,2.1293888874396316e-08,2.102619419019902e-06,3.041984220075733e-09,0.0,6.083968329129164e-10
1965,5.124568815517705e-06,2.6265808195091722e-08,1.9206872821087018e-06,1.0944086747954884e-09,1.0944086747954884e-09,2.188817349590977e-09
1966,5.218362275627442e-06,2.1602390987141007e-08,2.359091922699008e-06,1.6617224263271169e-09,1.1078149508847446e-09,0.0
1967,5.14332623424707e-06,2.1693475904527304e-08,1.9632595922303153e-06,4.930335584241163e-10,0.0,9.860671168482327e-10
1968,5.615617283183383e-06,1.7516521760851944e-08,2.2524450287164655e-06,1.3474247273492779e-09,8.982831700699023e-10,1.7965663401398047e-09
1969,5.397879249358084e-06,1.816703121271246e-08,2.0206280169077218e-06,5.450109252791435e-09,4.5417578031781147e-10,2.7250546263957176e-09
1970,4.773016826220555e-06,2.207388005714961e-08,1.9829701614071382e-06,9.197450023812337e-10,0.0,9.197450023812337e-10
1971,4.624043867806904e-06,1.849823094701719e-08,1.8446846752340207e-06,2.569198631618974e-09,5.138397485282553e-10,0.0
1972,4.8274682740157004e-06,2.87288229872118e-08,1.9017454633285524e-06,3.0780880067027283e-09,1.5390440033513642e-09,3.5911027485013847e-09
1973,4.8168863031605724e-06,2.0950174040024194e-08,1.967662456081598e-06,4.9618833486420044e-09,1.102640756478479e-09,1.102640756478479e-09
1974,4.765984158439096e-06,2.53150723161788e-08,1.9650121885206318e-06,3.3753431161187564e-09,5.625571675160757e-10,0.0
1975,4.5943147597427014e-06,1.9419032604162112e-08,1.8065411495626904e-06,3.4268881066168433e-09,5.711480177694739e-10,2.2845920710778955e-09
1976,4.633098797057755e-06,1.9997344447020282e-08,1.8820358036464313e-06,2.856763492431469e-09,1.142705374768127e-09,1.7140580066410394e-09
1977,4.619738319888711e-06,2.291945033761067e-08,1.8617645309859654e-06,2.3507127355770763e-09,1.1753563677885381e-09,0.0
1978,4.82435416415683e-06,1.7227715254364284e-08,2.04534558179148e-06,5.346532105932056e-09,1.7821774056514528e-09,2.3762365408686037e-09
1979,4.77404000776005e-06,1.8141117164027776e-08,1.860342308646068e-06,4.681578680276743e-09,0.0,1.7555920051037788e-09
1980,4.543003797152778e-06,1.4781391444174119e-08,1.89940885775286e-06,1.1370301367108482e-09,5.685150683554241e-10,1.1370301367108482e-09
1981,4.529093530436512e-06,1.3916208740916147e-08,1.7958235503101605e-06,1.8976649140967083e-09,1.8976649140967083e-09,1.8976649140967083e-09
1982,4.664937932830071e-06,2.296775791776895e-08,1.906944703478075e-06,3.7245013739806154e-09,6.207502289967692e-10,3.7245013739806154e-09
1983,4.601339242071845e-06,1.3262164144656197e-08,1.914172344186227e-06,3.157658134966823e-09,1.89459470334441e-09,3.78918940668882e-09
1984,4.65022503703949e-06,1.797692661398287e-08,1.8342263956583338e-06,5.799008384599347e-09,5.799008495621649e-10,2.8995041922996734e-09
1985,4.7216117309289984e-06,2.2257565235328514e-08,1.8636199001775822e-06,2.4062232206745193e-09,0.0,1.2031116103372597e-09
1986,4.971826456312556e-06,2.0980699177997053e-08,2.0225393200234976e-06,1.1988970927134801e-09,1.1988970927134801e-09,2.3977941854269602e-09
1987,4.63627657154575e-06,1.5277042075823033e-08,2.0843997390329605e-06,4.277571630240118e-09,6.110816852533674e-10,6.110816852533674e-10
1988,4.720487140730256e-06,2.0987938498251424e-08,2.6666675694286823e-06,4.797243047249822e-09,0.0,1.798966087207532e-09
1989,4.899246505374322e-06,2.689179812165321e-08,2.0503623545664595e-06,1.0976244357863152e-09,3.2928733073589456e-09,5.488122178931576e-10
1990,4.688564331445377e-06,1.743568267542628e-08,2.0078277884749696e-06,2.724325431913144e-09,1.089730194969718e-09,3.814055737905164e-09
1991,4.683896804635879e-06,9.37834432335194e-09,1.968280002984102e-06,2.9307325455363298e-09,5.861465202094962e-10,0.0
1992,4.971071575710084e-06,2.093778816991687e-08,2.0337204205134185e-06,5.509944167592096e-10,1.65298330578878e-09,5.509944167592096e-10
1993,4.946512035530759e-06,1.3848018731721368e-08,1.9913450159947388e-06,5.539207426075166e-10,5.539207426075166e-10,1.661762283333701e-09
1994,5.006432729715016e-06,1.2132331139724783e-08,1.980734850803856e-06,5.274926606624319e-10,1.5824779264761446e-09,2.1099706426497278e-09
1995,4.848755452258047e-06,1.2471637056421514e-08,1.9645540305646136e-06,2.1689803286761844e-09,1.626735190995987e-09,5.422450821690461e-10
1996,4.75517254017177e-06,9.07475650180345e-09,2.0455570393096423e-06,1.067618438099771e-09,5.338092190498855e-10,1.067618438099771e-09
1997,4.799209818884265e-06,1.0548767748197463e-08,2.2085284854256315e-06,9.58978896292706e-10,2.3974471297094624e-09,9.110299181713799e-09
1998,4.919755610899301e-06,1.0966696883940585e-08,2.30062232731143e-06,2.3840645013706308e-09,9.536258449571733e-10,1.2873949017944142e-08
1999,4.8549245548201725e-06,1.5081664278548956e-08,2.195524530179682e-06,0.0,1.3710603763428253e-09,1.3253583119876566e-08
2000,4.8227229854092e-06,6.1852438726361925e-09,2.2019469270162517e-06,8.836062992401139e-10,0.0,3.5344251969604557e-09
2001,4.991514742869185e-06,7.009938629565227e-09,2.102981625284883e-06,4.3812117822561447e-10,1.7524847129024579e-09,4.3812117822561447e-10
2002,5.142239842825802e-06,7.009954283709874e-09,2.068374669761397e-06,1.752488598683044e-09,0.0,1.3143663935011318e-09
2003,5.215320925344713e-06,1.1667383947866483e-08,2.1626328816637397e-06,8.333845835650777e-10,8.333845835650777e-10,1.2500769308587678e-09
2004,5.1064744184259325e-06,1.101197855124525e-08,2.303705741724116e-06,1.7619165015858584e-09,8.809582507929292e-10,3.0833537945085254e-09
2005,5.16174759468413e-06,1.7114248240801544e-08,2.3090724425856024e-06,0.0,0.0,9.007499190971657e-10
2006,4.934055596095277e-06,1.1118302889467913e-08,2.212542312918231e-06,0.0,0.0,1.6471559671771274e-09
2007,5.2363629947649315e-06,7.190062878414949e-09,2.2293190795608098e-06,3.994479469415779e-10,3.994479469415779e-10,7.988958938831558e-10
2008,5.391195827542106e-06,9.792111343998045e-09,2.1827893306181068e-06,8.514879357157668e-10,4.257439678578834e-10,2.554463751636149e-09
