year,était_VERB heureux_ADJ,était_VERB peureux_ADJ,etait_VERB heureux_ADJ
1857,7.488234814445605e-07,1.4644527812635033e-09,4.881509085841174e-10
1858,6.665187015642005e-07,1.9574704079872163e-09,0.0
1859,8.335887855537294e-07,5.092173349652285e-10,2.036869339860914e-09
1860,9.223025472238078e-07,6.865775947773045e-09,4.577183909670879e-10
1861,7.842647846700856e-07,3.772770984511453e-09,0.0
1862,8.0374974231745e-07,9.035972525772706e-10,0.0
1863,7.387044433926349e-07,8.490855130105501e-09,0.0
1864,6.736592581546574e-07,4.315255264231155e-09,1.4384183844029508e-09
1865,6.711960054417432e-07,1.882737743486018e-09,4.706844358715045e-10
1866,7.551431053798296e-07,1.4596839292835284e-09,4.865612912574591e-10
1867,7.235541943373391e-07,5.338092634588065e-09,0.0
1868,6.565092576238385e-07,2.4699371437009177e-09,0.0
1869,8.599877219239715e-07,4.395167341186834e-09,0.0
1870,7.557476351394143e-07,6.307453670473251e-09,1.1468097582678638e-09
1871,7.381718205579091e-07,1.0621177271019633e-09,2.1242354542039266e-09
1872,7.91596733051847e-07,3.0236697590169115e-09,1.8142017887967654e-09
1873,7.123345540094306e-07,1.1972008939764578e-09,4.190203295451056e-09
1874,6.966394039409352e-07,8.961913877669758e-09,5.974609140757536e-10
1875,7.592466317873914e-07,1.3731664694205392e-08,1.1443054281912168e-09
1876,7.424505952258187e-07,3.627608879952504e-09,0.0
1877,7.112538469300489e-07,1.1132669008873108e-08,6.184815992682502e-10
1878,5.731095029659627e-07,6.039088673581716e-10,1.2078177347163432e-09
1879,7.239550541271456e-07,8.55305515301552e-09,1.221865053580018e-09
1880,7.008288207543956e-07,3.8507077526617195e-09,0.0
1881,7.328105198212143e-07,2.7890030285249168e-09,0.0
1882,8.219400911002595e-07,4.6587693702804245e-09,1.9966155395678697e-09
1883,7.70327403643023e-07,8.21514056781325e-09,6.319338941018771e-10
1884,8.403960123359866e-07,5.281357573494461e-09,0.0
1885,8.617814728495432e-07,5.80107206715752e-09,0.0
1886,7.737702958365844e-07,3.2267319927115068e-09,0.0
1887,7.72371777202352e-07,9.140494583448344e-09,1.3057849246322917e-09
1888,7.596056548209162e-07,6.340614699951175e-10,0.0
1889,7.480573458451545e-07,3.759081934617825e-09,1.2530273485467092e-09
1890,8.232309482991695e-07,8.520702365899524e-09,6.554386478008212e-10
1891,6.425213996408274e-07,6.374220040683554e-10,1.9122659011827636e-09
1892,7.127298431441886e-07,1.2537024751679837e-09,6.268512375839919e-10
1893,6.891268071740342e-07,5.542574843531156e-09,6.158416554491453e-10
1894,6.673329835393815e-07,1.8904617871129403e-09,6.301539290376468e-10
1895,7.974664413268329e-07,1.8055843487019274e-09,1.2037228991346183e-09
1896,7.265139743140026e-07,3.5382172747233653e-09,5.89702897624278e-10
1897,7.056150366224756e-07,2.9133566670225264e-09,5.826713556089658e-10
1898,7.287961238944263e-07,6.7900258748920805e-09,0.0
1899,7.523034355472191e-07,4.9748205555033564e-09,5.527578395003729e-10
1900,8.092852112895343e-07,7.786579381274805e-09,0.0
1901,6.840616606496042e-07,5.029864968975062e-09,5.588738916095792e-10
1902,5.970904908281227e-07,6.38336894454028e-09,0.0
1903,6.447863256653363e-07,2.7001101354784396e-09,5.400220270956879e-10
1904,7.099880008354376e-07,8.061937784020756e-09,5.374625189347171e-10
1905,6.466431159424246e-07,6.192911072844254e-09,0.0
1906,6.759458415217523e-07,6.173021205313489e-09,0.0
1907,7.606265626236564e-07,3.0857059130084963e-09,5.142843373384665e-10
1908,6.684400659651146e-07,6.384805573134145e-09,9.822778146428846e-10
1909,6.77171101415297e-07,2.7504918342913243e-09,1.1001967115120692e-09
1910,7.620758992743504e-07,3.206490406526541e-09,0.0
1911,7.533649863944447e-07,1.0640748282497725e-09,0.0
1912,7.183791694842512e-07,4.688478938419394e-09,1.5628263128064646e-09
1913,6.183286131999921e-07,1.060597942803554e-09,5.30298971401777e-10
1914,6.616382961510681e-07,1.3393487430235496e-09,0.0
1915,7.52790697333694e-07,0.0,0.0
1916,6.823213993811805e-07,0.0,1.0987462051303964e-09
1917,7.698429840274912e-07,1.0966424435210342e-09,1.0966424435210342e-09
1918,7.661412837478565e-07,9.189101035644853e-09,0.0
1919,7.688553296247846e-07,2.762354567309444e-09,0.0
1920,6.883158789605659e-07,5.300562211374427e-09,7.572231730534895e-10
1921,6.686735787297948e-07,3.7863738810983705e-09,7.572747429129834e-10
1922,7.577139626846474e-07,1.4755870969551665e-09,1.4755870969551665e-09
1923,7.303772235900396e-07,4.246379248229459e-09,0.0
1924,6.845452844572719e-07,2.578324886925998e-09,0.0
1925,7.313788046303671e-07,6.598906754362588e-09,2.1996355847875293e-09
1926,6.977482485126529e-07,3.343841648018042e-09,1.1146138456652466e-09
1927,8.127784667522064e-07,8.919379901328739e-09,0.0
1928,7.598317210977257e-07,2.2852082448565625e-09,0.0
1929,9.135133041127119e-07,8.912325100141061e-09,1.1140406375176326e-09
1930,6.911371315254655e-07,7.352522590764465e-09,2.100720708497761e-09
1931,7.196779847618018e-07,2.2810713318222042e-09,0.0
1932,6.959305665077409e-07,1.0959536611565568e-09,0.0
1933,7.146222742449027e-07,1.1470662197865522e-09,2.2941324395731044e-09
1934,8.123511179292109e-07,0.0,2.3963160344919743e-09
1935,6.917668429196056e-07,0.0,0.0
1936,7.238454600155819e-07,1.2124714565686645e-09,1.2124714565686645e-09
1937,6.371105882863048e-07,5.0364472592434595e-09,0.0
1938,7.053076842566952e-07,0.0,0.0
1939,6.943498647160595e-07,1.3764645423464117e-08,0.0
1940,6.948044983801083e-07,1.2678914806940611e-08,0.0
1941,7.467301657015923e-07,8.854508237732261e-09,0.0
1942,6.250476189961773e-07,3.034211770724937e-09,3.034211770724937e-09
1943,6.909699550305959e-07,0.0,2.9032352077962287e-09
1944,8.836261713440763e-07,0.0,0.0
1945,1.089252009478514e-06,4.357008087652048e-09,4.357008087652048e-09
1946,9.800457974051824e-07,5.568441707737293e-09,1.3921104269343232e-09
1947,8.988336617221648e-07,0.0,1.1920870957027319e-09
1948,7.490730808967783e-07,3.2615663503321457e-09,0.0
1949,6.223983177733317e-07,5.890204768377316e-09,9.817008317369869e-10
1950,7.583012688883173e-07,4.2541445921528975e-09,0.0
1951,6.75932881222252e-07,5.330700769690111e-09,1.0661401761424827e-09
1952,8.003506195564114e-07,9.490323193972472e-09,0.0
1953,7.487810194106714e-07,4.3095309543161875e-09,0.0
1954,7.603032941005949e-07,1.9545072227344917e-09,0.0
1955,6.053717243048595e-07,3.754243138587299e-09,9.385607846468247e-10
1956,6.244337100724806e-07,8.72114114258693e-09,1.744228317335228e-09
1957,7.633472591805912e-07,1.7670075402875796e-09,0.0
1958,7.180307193266344e-07,8.272243445794913e-10,0.0
1959,7.595733109155844e-07,4.650448914844674e-09,7.750747821333448e-10
1960,6.477899887613603e-07,5.536666680683311e-09,1.3841666701708277e-09
1961,6.190809926920338e-07,1.3896318540318475e-09,1.3896318540318475e-09
1962,7.401063157885801e-07,1.2683912808952869e-09,1.2683912808952869e-09
1963,6.789355779801554e-07,8.405868889838075e-09,1.2932106496776896e-09
1964,6.02921261361189e-07,6.083968440151466e-09,1.8251904432275978e-09
1965,5.313353881319927e-07,1.0944086747954884e-09,5.472043373977442e-10
1966,6.020974296916393e-07,7.200797291773142e-09,5.539074754423723e-10
1967,6.49325215817953e-07,6.902469706915326e-09,4.930335584241163e-10
1968,6.813477853029326e-07,1.7965663401398047e-09,2.6948494546985557e-09
1969,5.654488290929294e-07,5.904285060864822e-09,3.6334062425424918e-09
1970,5.454087954603892e-07,2.7592350626548523e-09,9.197450023812337e-10
1971,5.585438316302316e-07,4.1107179882260425e-09,0.0
1972,4.67356386479878e-07,2.565073486948677e-09,5.130146862875051e-10
1973,5.209977302911284e-07,3.859242703185828e-09,5.513203782392395e-10
1974,4.1235441017306584e-07,6.1881286761433785e-09,5.625571675160757e-10
1975,4.363570837995212e-07,5.711480177694739e-09,1.1422960355389478e-09
1976,4.2737181615848385e-07,2.856763492431469e-09,0.0
1977,4.5780129198647046e-07,2.3507127355770763e-09,1.1753563677885381e-09
1978,4.948512355440471e-07,8.316828115084718e-09,2.3762365408686037e-09
1979,5.219960144131619e-07,5.851973350345929e-10,5.851973350345929e-10
1980,4.6277125420601806e-07,2.8425752862659692e-09,2.2740602734216964e-09
1981,5.357740633371577e-07,6.325549417596221e-09,6.325549528618524e-10
1982,5.208094648878614e-07,5.586751949948621e-09,0.0
1983,4.7617481868655887e-07,4.4207211225000265e-09,6.315316047889041e-10
1984,5.381480150390416e-07,5.799008384599347e-09,0.0
1985,5.582438120654842e-07,5.414002135495366e-09,3.609334831011779e-09
1986,5.26315830029489e-07,5.994485463567401e-10,0.0
1987,4.91920729928097e-07,3.0554083707556856e-09,0.0
1988,5.888616101401567e-07,5.396898483667201e-09,0.0
1989,4.593558173837664e-07,5.488121956886971e-09,0.0
1990,5.029104954701324e-07,4.90378582185258e-09,0.0
1991,4.911908035865054e-07,7.033758464558559e-09,1.1722930404189924e-09
1992,4.606313268595841e-07,7.162927584403178e-09,1.65298330578878e-09
1993,4.763718379763304e-07,2.7696036575264316e-09,5.539207426075166e-10
1994,4.963706032867776e-07,4.747434001473039e-09,0.0
1995,5.308579602569807e-07,2.7112254663563817e-09,1.0844901643380922e-09
1996,4.4893354811392783e-07,6.939520069693117e-09,1.067618438099771e-09
1997,4.588713977682346e-07,3.3564262480467733e-09,4.79489448146353e-10
1998,5.264014930617122e-07,3.337690568372409e-09,4.768129224785866e-10
1999,4.794140977537609e-07,4.113180906983871e-09,4.570201161957499e-10
2000,4.815654506273859e-07,4.418031274155965e-09,0.0
2001,4.7404711267517996e-07,7.0099388516098315e-09,8.762423564512289e-10
2002,4.911349265057652e-07,3.504977197366088e-09,0.0
2003,5.512839038601669e-07,5.416999737661854e-09,4.1669229178253886e-10
2004,5.532417617359897e-07,3.9643119897903034e-09,4.404791253964646e-10
2005,5.728769565394032e-07,1.8014998381943315e-09,0.0
2006,6.242721042326593e-07,6.1768350434476815e-09,0.0
2007,7.245985784720688e-07,3.595031605740928e-09,0.0
2008,8.382898499803559e-07,2.1287198670449925e-09,8.514879357157668e-10
2009,9.398107181368687e-07,2.384096253749135e-09,0.0
2010,1.3330543424672214e-06,5.196172381261022e-09,0.0
2011,1.330742293248477e-06,3.823971805871906e-09,0.0
2012,1.707232740955078e-06,4.765953853791416e-09,0.0
2013,1.881264893199841e-06,5.020424964641279e-09,0.0
2014,2.081859065583558e-06,5.846701789380404e-09,0.0
2015,2.0419092834345065e-06,6.206410940734486e-09,0.0
2016,2.145286771337851e-06,7.2496901815100045e-09,0.0
2017,2.0600341485987883e-06,8.553078245654433e-09,0.0
2018,2.260848532387172e-06,6.9699601645822895e-09,2.8396134332808742e-09
2019,2.089258941850858e-06,7.1427654901867754e-09,0.0
