year,soient_VERB heureux_ADJ,soient_VERB peureux_ADJ
1800,1.2262241000371432e-07,0.0
1801,8.810375362600098e-08,0.0
1802,1.4769744893783354e-07,0.0
1803,1.8723255834629526e-07,0.0
1804,2.2246658204494452e-07,0.0
1805,2.302730877090653e-07,0.0
1806,2.1036184705280903e-07,0.0
1807,1.366538526781369e-07,0.0
1808,1.4729481279118772e-07,0.0
1809,1.0165637576164954e-07,0.0
1810,7.722418615685456e-08,0.0
1811,5.264861258069686e-08,0.0
1812,7.468182872116813e-08,0.0
1813,1.2078115219082974e-07,0.0
1814,1.6677388714469998e-07,0.0
1815,4.8550024445148665e-08,0.0
1816,1.367386346373678e-07,0.0
1817,6.694555310104988e-08,0.0
1818,1.81201897930805e-07,0.0
1819,1.3042323132594902e-07,0.0
1820,1.7443727529098396e-07,0.0
1821,1.4299158124231326e-07,0.0
1822,1.5539704634193185e-07,0.0
1823,1.0574474629265751e-07,0.0
1824,9.684279689281539e-08,0.0
1825,1.3384273245264922e-07,0.0
1826,6.517908701653141e-08,0.0
1827,1.1705936486805513e-07,0.0
1828,8.163348041989593e-08,0.0
1829,1.1659519572049248e-07,0.0
1830,9.601888706356476e-08,0.0
1831,1.1225668572478753e-07,0.0
1832,8.523880978827947e-08,0.0
1833,1.1467792404573629e-07,0.0
1834,1.1388127774125678e-07,0.0
1835,1.338666493211349e-07,0.0
1836,8.938597773067158e-08,0.0
1837,1.1063046656545339e-07,0.0
1838,9.341999884782126e-08,0.0
1839,6.85164565084051e-08,0.0
1840,1.1656530318759906e-07,0.0
1841,1.2134836424593232e-07,8.346713542550788e-09
1842,7.781587640920407e-08,0.0
1843,1.1164061675117409e-07,0.0
1844,7.958414016684401e-08,0.0
1845,8.7051553521178e-08,0.0
1846,1.1709002478710318e-07,0.0
1847,7.712309724183797e-08,0.0
1848,1.1182858372649207e-07,0.0
1849,7.54147322368226e-08,8.379414939696517e-10
1850,7.671565782629841e-08,0.0
1851,6.320450296470881e-08,0.0
1852,8.919447225252952e-08,0.0
1853,7.882950114890264e-08,0.0
1854,6.234797211845944e-08,0.0
1855,8.225752878843196e-08,0.0
1856,7.817556024747319e-08,0.0
1857,8.64027143165913e-08,0.0
1858,1.0472466982491824e-07,0.0
1859,1.1457390058922101e-07,0.0
1860,7.46080957014783e-08,0.0
1861,1.046943935989475e-07,4.715963730639317e-10
1862,6.957699127951855e-08,0.0
1863,7.14230807830063e-08,0.0
1864,1.0452507126501587e-07,0.0
1865,9.884373497470733e-08,0.0
1866,7.298419291146274e-08,4.865612912574591e-10
1867,6.454239098729886e-08,0.0
1868,7.755602382530924e-08,4.93987406535723e-10
1869,9.767038022800989e-08,4.883519144627257e-10
1870,1.1181395365156277e-07,0.0
1871,1.0621177182201791e-07,0.0
1872,9.373376030907821e-08,0.0
1873,6.70432527272169e-08,0.0
1874,7.468261742360482e-08,0.0
1875,5.3210200690045895e-08,0.0
1876,8.464420631071334e-08,0.0
1877,5.3807898581226254e-08,0.0
1878,5.012443438090486e-08,6.039088673581716e-10
1879,8.308682453161964e-08,0.0
1880,9.626769070791852e-08,0.0
1881,5.299105865219644e-08,0.0
1882,6.655385220710741e-08,0.0
1883,6.951272979449641e-08,6.319338941018771e-10
1884,9.836528391815591e-08,0.0
1885,1.0570842334800545e-07,0.0
1886,6.840672028829431e-08,0.0
1887,7.051238526400994e-08,0.0
1888,3.61415040117663e-08,0.0
1889,6.766347837583453e-08,0.0
1890,9.700492142883377e-08,6.554386478008212e-10
1891,6.182993672609882e-08,6.374220040683554e-10
1892,7.522214673372218e-08,0.0
1893,8.252278149711856e-08,0.0
1894,6.175508815431385e-08,0.0
1895,6.19917273070314e-08,0.0
1896,7.84304887702092e-08,0.0
1897,6.875522018390257e-08,0.0
1898,6.733442603490403e-08,0.0
1899,7.241127519819202e-08,0.0
1900,7.059832540790012e-08,0.0
1901,5.085752263767063e-08,0.0
1902,6.383368855722438e-08,0.0
1903,7.2902970771338e-08,0.0
1904,8.22317645088333e-08,0.0
1905,6.399341145879589e-08,0.0
1906,6.584556189181967e-08,0.0
1907,6.274268571360153e-08,0.0
1908,6.237463878733251e-08,9.822778146428846e-10
1909,7.151278680339601e-08,0.0
1910,7.909343224810073e-08,4.809735720812114e-09
1911,6.650467554436545e-08,0.0
1912,7.136907242966117e-08,0.0
1913,7.318125483379845e-08,1.060597942803554e-09
1914,8.236995086008392e-08,0.0
1915,1.1191723814363286e-07,0.0
1916,5.273981784625903e-08,0.0
1917,5.04455535121906e-08,0.0
1918,6.432370724951397e-08,0.0
1919,6.813807829075813e-08,0.0
1920,5.3762846619065385e-08,0.0
1921,5.83101567031008e-08,1.5145494858259667e-09
1922,6.56636274243283e-08,0.0
1923,7.218844899625765e-08,0.0
1924,6.961477083677892e-08,0.0
1925,4.8391981977147225e-08,0.0
1926,8.248142790989732e-08,0.0
1927,9.142364376657497e-08,0.0
1928,6.741364444451392e-08,0.0
1929,5.681607362362229e-08,0.0
1930,7.352522146675255e-08,0.0
1931,7.86969636124013e-08,0.0
1932,4.603005265835236e-08,0.0
1933,4.932384811695556e-08,0.0
1934,4.4331848414458364e-08,0.0
1935,7.659701850570855e-08,0.0
1936,5.577368611398015e-08,0.0
1937,6.799204044227736e-08,0.0
1938,7.001215607260747e-08,0.0
1939,6.270560959364957e-08,0.0
1940,4.81798743123818e-08,0.0
1941,1.0625409174735978e-07,0.0
1942,4.5513175450651033e-08,0.0
1943,6.096794180621146e-08,0.0
1944,3.855823393905666e-08,0.0
1945,7.406913482554955e-08,0.0
1946,1.1276094369350176e-07,0.0
1947,1.0371157799227149e-07,0.0
1948,8.588791189367839e-08,2.174377566888097e-09
1949,6.577395339490977e-08,0.0
1950,4.5732054587688253e-08,0.0
1951,7.143139413301469e-08,3.1984206394497505e-09
1952,5.5887461769543734e-08,0.0
1953,7.002987700843732e-08,0.0
1954,6.938500973774353e-08,9.772536113672459e-10
1955,3.191106756617046e-08,2.815682353940474e-09
1956,6.192010459926678e-08,0.0
1957,5.03597163969971e-08,0.0
1958,8.354965785883905e-08,0.0
1959,6.820658171591276e-08,0.0
1960,7.751333441774477e-08,0.0
1961,6.670232721717184e-08,0.0
1962,7.420089076504155e-08,0.0
1963,5.560805860227447e-08,0.0
1964,7.17908292813263e-08,0.0
1965,6.292849974443016e-08,0.0
1966,5.649856404943421e-08,0.0
1967,7.691323844483122e-08,0.0
1968,7.590492856479614e-08,4.4914158503495116e-10
1969,6.267625707323532e-08,0.0
1970,6.530189722298019e-08,4.5987250119061684e-10
1971,5.343933295876013e-08,0.0
1972,6.412683717371692e-08,0.0
1973,8.380069971281046e-08,0.0
1974,5.119270340969706e-08,0.0
1975,4.3407247574123176e-08,0.0
1976,6.684826558966961e-08,0.0
1977,6.523227824573041e-08,1.1753563677885381e-09
1978,6.178215272711896e-08,0.0
1979,6.437170441131457e-08,0.0
1980,6.708477684469472e-08,0.0
1981,5.123695245856652e-08,0.0
1982,5.462602103989411e-08,0.0
1983,6.820541642582612e-08,0.0
1984,6.204938785003833e-08,0.0
1985,4.992913105184016e-08,0.0
1986,5.874595743193822e-08,0.0
1987,4.888653393209097e-08,0.0
1988,5.396898572485043e-08,0.0
1989,5.488122312158339e-08,0.0
1990,5.1762185648840386e-08,0.0
1991,4.9236309251909915e-08,0.0
1992,5.840540850954312e-08,1.65298330578878e-09
1993,8.087242520105065e-08,0.0
1994,5.802419167366679e-08,0.0
1995,6.290042620094027e-08,0.0
1996,6.138805730415697e-08,0.0
1997,5.322332796708906e-08,4.79489448146353e-10
1998,5.674073833006332e-08,4.768129224785866e-10
1999,7.540831603591869e-08,0.0
2000,6.052702872239024e-08,4.4180314962005696e-10
2001,5.432702465668626e-08,0.0
2002,7.00995457236786e-08,0.0
2003,6.333722524232144e-08,0.0
2004,7.223857778626552e-08,4.404791253964646e-10
2005,6.845699118684934e-08,0.0
2006,6.588624046344194e-08,0.0
2007,9.826419500313932e-08,0.0
2008,8.855474220581527e-08,0.0
2009,1.0346978029929232e-07,0.0
2010,9.778251808256755e-08,9.447586046817946e-10
2011,1.0783600856711928e-07,0.0
2012,1.2187224740500824e-07,0.0
2013,1.310888819716638e-07,0.0
2014,1.4681718596420978e-07,0.0
2015,1.4695895345084864e-07,2.2165753954528356e-10
2016,1.46443738913149e-07,2.0713400439298368e-10
2017,1.4640858125858358e-07,0.0
2018,1.554042938778366e-07,0.0
2019,1.5739594516617217e-07,5.1019755087367e-10
