year,tout_DET are_NOUN,tout_DET part_NOUN
1877,6.184815992682502e-10,6.988842249366911e-08
1878,0.0,8.877460450085195e-08
1879,0.0,7.758843412197791e-08
1880,0.0,8.21484342772294e-08
1881,0.0,7.600033413712737e-08
1882,0.0,6.721938894393986e-08
1883,0.0,5.434631644707366e-08
1884,0.0,6.931781726393638e-08
1885,0.0,7.928131934287208e-08
1886,2.5813855497602844e-09,8.195899059426637e-08
1887,1.3057849246322917e-09,5.549586035158427e-08
1888,6.340614699951175e-10,8.433017595343983e-08
1889,1.2530273485467092e-09,9.460356203971898e-08
1890,6.554386478008212e-10,4.26035109413192e-08
1891,0.0,7.649063726855587e-08
1892,0.0,8.211750923692307e-08
1893,0.0,7.451684158610306e-08
1894,6.301539290376468e-10,5.671385361338821e-08
1895,0.0,5.476939013426829e-08
1896,0.0,6.309820971273084e-08
1897,0.0,3.7290966981018414e-08
1898,1.13167097914868e-09,8.374365201291312e-08
1899,5.527578395003729e-10,5.1959236913035056e-08
1900,1.5573159428683425e-09,6.281174214084473e-08
1901,1.1177477832191585e-09,5.7564009670052485e-08
1902,9.820567692386817e-10,4.812078202576231e-08
1903,2.1600881083827517e-09,3.942160842207443e-08
1904,0.0,4.7296700778076683e-08
1905,0.0,6.089695575584031e-08
1906,1.0288369045596824e-09,5.864370211661196e-08
1907,0.0,7.61140803717808e-08
1908,4.911389073214423e-10,4.8622751380733575e-08
1909,0.0,6.436150812305641e-08
1910,1.6032452032632705e-09,8.710965626601563e-08
1911,5.320374141248863e-10,5.746004094753232e-08
1912,5.209421227725386e-10,5.834551897176965e-08
1913,2.121195885607108e-09,7.901454740499858e-08
1914,0.0,7.768222892723387e-08
1915,1.1780761921542648e-09,5.890381071793627e-08
1916,0.0,4.834483324778205e-08
1917,1.0966424435210342e-09,4.1672413075843906e-08
1918,0.0,6.317507050823679e-08
1919,0.0,6.905886135166739e-08
1920,7.572231730534895e-10,4.770506079054826e-08
1921,7.572747429129834e-10,6.512562678029354e-08
1922,0.0,4.869437625343309e-08
1923,0.0,7.006525626351845e-08
1924,0.0,8.766304815388537e-08
1925,1.0998177923937646e-09,6.818870401659183e-08
1926,2.229227691330493e-09,6.018914755490101e-08
1927,0.0,5.686104875834985e-08
1928,0.0,6.741364255713478e-08
1929,1.1140406375176326e-09,6.461435675397809e-08
1930,5.2518016602221e-09,5.3568378177715203e-08
1931,1.1405356659111021e-09,5.5886248517822423e-08
1932,1.0959536611565568e-09,3.83583788066133e-08
1933,0.0,2.7529589274877253e-08
1934,0.0,5.152079296522061e-08
1935,1.196828414151696e-09,5.2660450222674626e-08
1936,4.849885826274658e-09,5.8198630803474316e-08
1937,1.2591118148108649e-09,6.169647726039784e-08
1938,0.0,5.315738071942633e-08
1939,0.0,6.72938211820906e-08
1940,5.0715658339584024e-09,6.085878911932241e-08
1941,5.9030051957620344e-09,7.969056881051984e-08
1942,0.0,7.282108316353231e-08
1943,0.0,9.290352842583616e-08
1944,0.0,8.35428384249326e-08
1945,0.0,5.8819610959659485e-08
1946,0.0,5.707652839248567e-08
1947,0.0,7.152522485398549e-08
1948,1.0871887834440486e-09,8.480072644090342e-08
1949,0.0,5.2030145525350235e-08
1950,2.1270722960764488e-09,6.487570525237629e-08
1951,0.0,6.396841056854896e-08
1952,0.0,8.752186886340496e-08
1953,3.663101466599983e-08,6.78751145288814e-08
1954,1.8567819282111486e-08,7.915754274279152e-08
1955,5.631364707880948e-09,6.006788799695073e-08
1956,4.360570571293465e-09,6.889701942291993e-08
1957,1.7670075402875796e-09,5.566073896234869e-08
1958,2.4816730892496253e-09,7.527741452406644e-08
1959,3.8753737996444215e-09,8.21579249077331e-08
1960,2.7683333403416555e-09,9.20470815679586e-08
1961,6.948159270159238e-10,8.824162234244426e-08
1962,1.2683912808952869e-09,1.0273969630603119e-07
1963,2.5864212993553792e-09,7.500621546085995e-08
1964,1.8251904432275978e-09,7.787479633369898e-08
1965,0.0,1.0561043356505095e-07
1966,1.1078149508847446e-09,8.585565680618856e-08
1967,4.930335584241163e-10,1.0797434946141493e-07
1968,1.3474247273492779e-09,1.1228539764651657e-07
1969,2.2708788183223305e-09,1.0809383255150351e-07
1970,4.5987250119061684e-10,9.611335088921535e-08
1971,1.0276794970565106e-09,9.762955288650232e-08
1972,0.0,1.0311595344258961e-07
1973,1.102640756478479e-09,1.3066293252927963e-07
1974,1.1251143350321513e-09,1.1251143305912592e-07
1975,5.711480177694739e-10,1.2108337799077162e-07
1976,5.713526873840635e-10,1.0741430844785071e-07
1977,0.0,1.2576312968803904e-07
1978,0.0,1.3544548083110897e-07
1979,0.0,1.4161775396814846e-07
1980,5.685150683554241e-10,1.3814916333121374e-07
1981,0.0,1.3852953273385538e-07
1982,0.0,1.4277255400152455e-07
1983,6.315316047889041e-10,1.5409371323382715e-07
1984,5.799008495621649e-10,1.7397025386944875e-07
1985,6.015558051686298e-10,1.9851341126475575e-07
1986,0.0,1.6964393811935707e-07
1987,0.0,1.7782476718908313e-07
1988,0.0,1.6310626438365006e-07
1989,0.0,1.794615940298172e-07
1990,1.6345953479657283e-09,1.8906818866071262e-07
1991,0.0,1.7408551400421857e-07
1992,3.30596661157756e-09,1.664003101975453e-07
1993,0.0,2.0495066799242068e-07
1994,0.0,1.7143511854555982e-07
1995,5.422450821690461e-10,1.588778084093967e-07
1996,5.338092190498855e-10,1.9110370130803744e-07
1997,0.0,1.9611118262652383e-07
1998,9.536258449571733e-10,1.9835417541802514e-07
1999,9.140402323914998e-10,1.8646421295898108e-07
2000,0.0,2.0322944749295857e-07
2001,0.0,2.159937443069193e-07
2002,0.0,1.8444942639916917e-07
2003,0.0,1.879282294225959e-07
2004,0.0,2.6076364179061784e-07
2005,0.0,2.567137176168188e-07
2006,0.0,2.2566036150806212e-07
2007,0.0,2.204952658235726e-07
2008,4.257439678578834e-10,2.3373343180366213e-07
2009,0.0,2.24581870211793e-07
2010,0.0,2.5744672510485955e-07
2011,0.0,2.531469407152098e-07
2012,0.0,2.6008490719431343e-07
2013,0.0,2.462797357716262e-07
2014,0.0,2.5292398930787385e-07
2015,0.0,2.207709039608874e-07
2016,0.0,2.3157581466315413e-07
2017,0.0,2.9960931158257154e-07
2018,0.0,3.3197662219208723e-07
2019,0.0,3.0586343768845836e-07
