year,petit_ADJ auto_NOUN,petit_ADJ poteau_NOUN
1957,8.835037701437898e-10,8.835037701437898e-10
1958,1.6544486891589827e-09,4.9633461784992505e-09
1959,1.0851047171911432e-08,7.750747821333448e-10
1960,3.460416619915918e-09,6.920833350854139e-10
1961,2.779263708063695e-09,4.86371165564492e-09
1962,1.2683912808952869e-09,1.9025869768540815e-09
1963,1.2932106496776896e-09,4.526237162849611e-09
1964,6.083968329129164e-10,1.8251904432275978e-09
1965,3.2832261354087677e-09,3.283225968875314e-09
1966,0.0,3.3234448526542337e-09
1967,4.930335584241163e-10,5.4233690871541285e-09
1968,1.3474247273492779e-09,4.042274071025531e-09
1969,0.0,7.72098823764722e-09
1970,9.197450023812337e-10,9.197450023812337e-10
1971,0.0,1.541519245584766e-09
1972,0.0,3.0780880067027283e-09
1973,1.102640756478479e-09,3.3079223804577396e-09
1974,5.625571675160757e-10,1.6876715580593782e-09
1975,5.711480177694739e-10,2.2845920710778955e-09
1976,5.713526873840635e-10,3.9994687561772935e-09
1977,1.1753563677885381e-09,2.9383909194713453e-09
1978,1.1881182704343018e-09,5.940591130126904e-09
1979,5.851973350345929e-10,3.511183899185255e-09
1980,2.8425752862659692e-09,5.6851505725319385e-09
1981,1.2651099057237047e-09,5.060439622894819e-09
1982,2.483000915987077e-09,3.1037510339615437e-09
1983,1.2630632095778083e-09,4.4207211225000265e-09
1984,1.739702604197646e-09,2.3196033982486597e-09
1985,0.0,4.210890636180409e-09
1986,0.0,1.7983456945813714e-09
1987,2.4443267410134695e-09,1.9554613928107756e-08
1988,1.1993107618124554e-09,4.197587610832443e-09
1989,0.0,2.7440609784434855e-09
1990,0.0,1.6345953479657283e-09
1991,1.1722930404189924e-09,1.1722930404189924e-09
1992,1.65298330578878e-09,3.856960972825618e-09
1993,2.7696036575264316e-09,4.4313659408601325e-09
1994,5.274926606624319e-10,4.2199412852994556e-09
1995,0.0,2.7112254663563817e-09
1996,0.0,2.135236876199542e-09
1997,9.58978896292706e-10,7.1923419442398995e-09
1998,0.0,5.2449422582867555e-09
1999,1.3710603763428253e-09,2.7421206694189237e-09
2000,1.3254094488601709e-09,3.092622158362701e-09
2001,8.762423564512289e-10,3.5049694258049158e-09
2002,4.38122149670761e-10,4.381221607729913e-09
2003,4.1669229178253886e-10,2.5001538617175356e-09
2004,8.809582507929292e-10,1.189293641346012e-08
2005,1.8014998381943315e-09,7.205999352777326e-09
2006,0.0,7.823990955113658e-09
2007,0.0,3.994479552682506e-09
2008,4.257439678578834e-10,5.108927503272298e-09
2009,4.76819250749827e-10,3.337734755248789e-09
2010,4.723793023408973e-10,5.196172381261022e-09
2011,3.82397197240536e-10,5.735957875341313e-09
2012,3.063827413996023e-09,4.085103200157647e-09
2013,1.1156500168141292e-09,5.29933741333366e-09
2014,8.661780737106994e-10,6.71287994635783e-09
2015,6.649726325136385e-10,5.541438696798906e-09
2016,2.0713400439298368e-10,5.592618063099408e-09
2017,1.509366853724714e-09,2.0124890642847504e-09
2018,1.0325866828253538e-09,1.058401366549333e-08
2019,5.1019755087367e-10,7.1427654901867754e-09
