year,en_ADP est_NOUN,en_ADP tests_NOUN
1893,4.921806298074927e-06,0.0
1894,4.642343785832281e-06,6.301539290376468e-10
1895,4.897346453702767e-06,0.0
1896,4.4752554897442565e-06,5.89702897624278e-10
1897,4.73303922010615e-06,0.0
1898,4.388619922579551e-06,0.0
1899,4.736028992979868e-06,0.0
1900,4.962646733996934e-06,0.0
1901,4.8560552032839155e-06,0.0
1902,4.2390480881060455e-06,7.856454153909453e-09
1903,4.621508345348246e-06,5.400220270956879e-09
1904,4.565206716655723e-06,1.0749250378694342e-09
1905,4.791248484181665e-06,3.096455536422127e-09
1906,4.820615213674273e-06,3.0865106026567446e-09
1907,4.524673601125073e-06,1.5428529565042481e-09
1908,4.7669944498451855e-06,1.964555629285769e-09
1909,4.7968574543588716e-06,0.0
1910,4.612536607329076e-06,5.344150677544235e-10
1911,4.561156687232781e-06,0.0
1912,4.401440031109871e-06,1.0418842455450772e-09
1913,4.528753253740803e-06,0.0
1914,4.249083924712238e-06,1.3393487430235496e-09
1915,4.6357298015831105e-06,0.0
1916,5.232229590035331e-06,3.2962386153911893e-09
1917,4.314191190957217e-06,1.0966424435210342e-09
1918,4.403876536329676e-06,6.89182577673364e-09
1919,4.655487995552932e-06,0.0
1920,4.658436853599568e-06,0.0
1921,4.486095793510003e-06,7.572747429129834e-10
1922,4.228294765873386e-06,1.4755870969551665e-09
1923,4.1805603165911975e-06,3.1847844361720945e-09
1924,4.104693288375927e-06,2.578324886925998e-09
1925,4.416868421230902e-06,4.399271169575059e-09
1926,4.297950926712701e-06,4.458455382660986e-09
1927,4.115178949604115e-06,3.3447675740205796e-09
1928,4.025394548357042e-06,1.1426041224282812e-09
1929,4.118608060821316e-06,1.1140406375176326e-09
1930,4.08695235520895e-06,1.0503603542488804e-09
1931,3.86185376566317e-06,4.5621426636444085e-09
1932,3.820494512751793e-06,2.1919073223131136e-09
1933,3.950495961024814e-06,0.0
1934,3.830511154490068e-06,0.0
1935,3.713758630397024e-06,1.196828414151696e-09
1936,4.008430535940022e-06,3.6374143697059935e-09
1937,3.661497106399736e-06,2.5182236296217297e-09
1938,3.909012079361673e-06,0.0
1939,3.8097480210552703e-06,1.070583532936098e-08
1940,3.806210138179722e-06,1.0143131667916805e-08
1941,3.7808747297418677e-06,1.4757512545315876e-08
1942,4.263067594934e-06,3.034211770724937e-09
1943,4.349046251128641e-06,2.9032352077962287e-09
1944,4.373146559544239e-06,1.6065930807940276e-08
1945,3.7862400112942396e-06,0.0
1946,4.15962590949448e-06,6.960552134671616e-09
1947,4.011373199830359e-06,5.960435700558264e-09
1948,3.991069966957639e-06,1.6307831529616124e-08
1949,3.978833490236866e-06,2.0615717133409817e-08
1950,4.0308021027612995e-06,2.4461330738745346e-08
1951,3.98309958882237e-06,7.462981344019681e-09
1952,3.7286426106675208e-06,2.319856839960721e-08
1953,3.625392933415128e-06,1.2928593307037772e-08
1954,4.026284756264431e-06,1.7590565448699635e-08
1955,3.903474350863689e-06,2.0648336374051723e-08
1956,3.890501290015891e-06,8.72114114258693e-09
1957,3.7363373621701612e-06,1.9437083054185678e-08
1958,3.7771062579849968e-06,5.790570245522986e-09
1959,3.735860502729338e-06,1.4726420971555854e-08
1960,3.9144234165178204e-06,1.038124963770315e-08
1961,4.204331219170854e-06,1.598076693198891e-08
1962,3.772195725559868e-06,3.107558654846798e-08
1963,3.3849789247142326e-06,1.8751554975438012e-08
1964,3.6838428343344276e-06,1.4601523545820783e-08
1965,3.7620298769525107e-06,6.5664522708175355e-09
1966,3.640279899741472e-06,3.600398557068729e-08
1967,3.737687507054943e-06,8.874604162656397e-09
1968,3.673978227425323e-06,1.0330256650092906e-08
1969,3.4626360587708405e-06,1.6804504454626112e-08
1970,3.280730368260265e-06,1.5635665207014426e-08
1971,3.316321759427865e-06,2.003974941544584e-08
1972,3.462336053416948e-06,1.4364410994005539e-08
1973,2.913728124553927e-06,1.3783009400469837e-08
1974,2.9500497404910675e-06,9.00091468025721e-09
1975,2.9174241547025304e-06,1.1422960355389478e-08
1976,2.9019003520147635e-06,1.1427053969725876e-08
1977,3.2968746737083165e-06,9.990529292736028e-09
1978,3.211483743825738e-06,9.504946163474415e-09
1979,3.0992050028544327e-06,1.9896710057309974e-08
1980,3.1404771476672977e-06,2.1603572264439208e-08
1981,2.8989994333983304e-06,1.8976647808699454e-08
1982,2.8678660086711716e-06,1.738100685599875e-08
1983,2.723164325146854e-06,2.084054351314535e-08
1984,2.885586564360665e-06,1.1598016769198694e-08
1985,2.5487919721456365e-06,1.5038894574104233e-08
1986,2.792830706255245e-06,3.8364706966831363e-08
1987,2.7834771714196904e-06,2.627651163322753e-08
1988,2.6936519326170583e-06,1.0793796967334401e-08
1989,2.6463725291137052e-06,1.4817929994137558e-08
1990,2.7243254692166374e-06,1.2531897297662908e-08
1991,2.716789087031657e-06,1.2895223555631219e-08
1992,2.4932496653917724e-06,3.195767561692264e-08
1993,2.54914313302379e-06,1.883330469354405e-08
1994,2.402201527473835e-06,1.2659823411809157e-08
1995,2.417870845761172e-06,3.687266669771816e-08
1996,2.4838143986016803e-06,8.540947504798169e-09
1997,2.2353797124452512e-06,1.6302641014931396e-08
1998,2.324939849529528e-06,1.0013071261028017e-08
1999,2.3975276057797146e-06,5.484241505371301e-09
2000,2.3782263447458263e-06,1.2812291672048559e-08
2001,2.287430604042129e-06,7.0099388516098315e-09
2002,2.1941157584137727e-06,9.63868718173444e-09
2003,2.175133850812472e-06,4.583615265119079e-09
2004,2.132800023701975e-06,1.2333415178034102e-08
2005,2.1460365919878654e-06,1.306087415997581e-08
2006,2.172598620120425e-06,1.317724773741702e-08
2007,2.1414405502184763e-06,1.4779574009082808e-08
2008,2.04867996345115e-06,2.1287197782271505e-08
2009,2.032680459507219e-06,2.145686650578682e-08
2010,1.8980200522378254e-06,1.8895171649546683e-08
2011,1.6760469261356548e-06,3.326855591012645e-08
2012,1.7279987019058751e-06,1.2255309655984092e-08
2013,1.6461416036950283e-06,1.6734750474256543e-08
2014,1.7760981405601228e-06,1.017759210242275e-08
2015,1.8694596310153688e-06,1.1969507163200888e-08
2016,2.1328587820335088e-06,1.2013772199281902e-08
2017,1.4927638159467627e-06,1.7860839918171223e-08
2018,1.5705643777730316e-06,1.652138692520566e-08
2019,1.6780397726345875e-06,1.198964216797549e-08
