year,en_ADP ermite_NOUN,en_ADP termites_NOUN
1869,6.885761649755295e-08,2.441759683335931e-09
1870,5.3326655091723296e-08,0.0
1871,5.3105885911008954e-08,0.0
1872,6.833493415570047e-08,3.628403577593531e-09
1873,7.18320549708551e-08,5.986004469882289e-10
1874,6.572069821686455e-08,0.0
1875,7.09469389903461e-08,0.0
1876,5.9250943706956605e-08,0.0
1877,9.462768701951063e-08,6.184815992682502e-10
1878,6.6429976186555e-08,6.039088673581716e-10
1879,5.681672377022551e-08,0.0
1880,7.38052321480609e-08,0.0
1881,6.623881887435346e-08,6.972507571312292e-10
1882,9.650308641084848e-08,0.0
1883,7.899173937175874e-08,0.0
1884,6.733731083841121e-08,0.0
1885,9.21725913372029e-08,7.7347630522695e-09
1886,4.711028722681476e-08,0.0
1887,4.0479331886444925e-08,0.0
1888,5.833365435137239e-08,6.340614699951175e-10
1889,5.889228660294066e-08,6.265136742733546e-10
1890,6.423298515301212e-08,0.0
1891,6.374219907456791e-08,6.374220040683554e-10
1892,6.017771880806322e-08,0.0
1893,5.049901474762919e-08,0.0
1894,5.734400687629204e-08,0.0
1895,3.4306101071024386e-08,1.2037228991346183e-09
1896,5.307326134129653e-08,1.179405795248556e-09
1897,3.8456310136325556e-08,0.0
1898,6.959776754911218e-08,0.0
1899,3.040167939616367e-08,0.0
1900,4.2047531678690575e-08,0.0
1901,4.973977496547377e-08,0.0
1902,5.548620762851897e-08,0.0
1903,6.912281946824805e-08,5.400220270956879e-10
1904,5.912087885917572e-08,0.0
1905,6.296126286997605e-08,0.0
1906,6.790323681116206e-08,0.0
1907,4.885701088142014e-08,0.0
1908,7.17062818011982e-08,0.0
1909,8.581534416407521e-08,5.500983557560346e-10
1910,9.298822334358192e-08,1.068830135508847e-09
1911,5.7992078694724114e-08,1.0640748282497725e-09
1912,7.918320221733666e-08,0.0
1913,6.893886705938712e-08,0.0
1914,4.419850796466562e-08,0.0
1915,7.068457108516668e-08,0.0
1916,4.504859418830165e-08,0.0
1917,6.250861872558744e-08,0.0
1918,4.2499593178035866e-08,0.0
1919,5.340552178267899e-08,6.4454939163738345e-09
1920,5.83061847692079e-08,4.543339038320937e-09
1921,5.452378104564559e-08,3.0290989716519334e-09
1922,7.746832153543437e-08,4.721878710256533e-08
1923,7.855801698042342e-08,0.0
1924,6.703644572780831e-08,0.0
1925,8.028669640225417e-08,0.0
1926,6.464760105018286e-08,2.229227691330493e-09
1927,7.024011949852138e-08,0.0
1928,7.883968322630608e-08,0.0
1929,6.907051641746875e-08,3.342121912552898e-09
1930,8.823027286553042e-08,2.100720708497761e-09
1931,6.044839295782367e-08,0.0
1932,5.2605777511871565e-08,0.0
1933,7.800050383366397e-08,0.0
1934,9.70508011732818e-08,0.0
1935,1.1609235883724978e-07,0.0
1936,8.729794842565752e-08,3.6374143697059935e-09
1937,6.043736533456467e-08,1.0072894518486919e-08
1938,6.482607517455108e-08,0.0
1939,6.270560959364957e-08,0.0
1940,6.593035806190528e-08,0.0
1941,7.67390702094417e-08,2.9515025978810172e-09
1942,7.58552971547033e-08,6.068423541449874e-09
1943,1.1322617154974068e-07,0.0
1944,1.0603514510876266e-07,0.0
1945,1.0021118868053236e-07,2.178504043826024e-09
1946,9.883984120051537e-08,1.3921104269343232e-09
1947,9.65590558621443e-08,1.1920870957027319e-09
1948,7.610321262063735e-08,7.610321262063735e-09
1949,1.1682239886567913e-07,9.817008317369869e-10
1950,9.89088633218671e-08,2.1270722960764488e-09
1951,7.889437370067753e-08,4.264560704569931e-09
1952,9.384875454543362e-08,3.1634410646574906e-09
1953,7.433941107137798e-08,0.0
1954,8.111204863325838e-08,3.9090144454689835e-09
1955,8.447047150639264e-08,5.631364707880948e-09
1956,7.412970148834575e-08,1.744228317335228e-09
1957,7.333080986882123e-08,0.0
1958,1.546909516036976e-07,0.0
1959,1.0618524726169198e-07,0.0
1960,7.474500307580456e-08,6.920833350854139e-10
1961,9.032606840264634e-08,2.779263708063695e-09
1962,1.0781325698872024e-07,3.805173953708163e-09
1963,9.828401204003967e-08,1.939815863494232e-09
1964,9.004273238133464e-08,1.2167936658258327e-09
1965,8.09862399364647e-08,0.0
1966,8.419393537906217e-08,5.539074754423723e-10
1967,7.691323844483122e-08,9.860671168482327e-10
1968,9.387058952370353e-08,8.982831700699023e-10
1969,8.220581548812333e-08,9.083515606356229e-10
1970,6.484201975354154e-08,4.1388523719376735e-09
1971,8.27281994020268e-08,7.70759622792383e-09
1972,8.567345588517128e-08,3.591102859523687e-09
1973,4.9618833486420044e-08,8.269805507055139e-09
1974,8.26959052346865e-08,1.2376257796375967e-08
1975,9.880860574185135e-08,6.282628195464213e-09
1976,7.770396592832185e-08,5.713526873840635e-10
1977,7.345977337536169e-08,4.7014254711541525e-09
1978,9.267322553796475e-08,1.1881182704343018e-09
1979,8.543881335754122e-08,1.1703946700691858e-09
1980,9.664756106531058e-08,1.7055452050662723e-09
1981,9.361813368968797e-08,2.5302198669585607e-09
1982,8.007678076182856e-08,6.828252629986764e-09
1983,8.651983307572664e-08,6.315316047889041e-10
1984,1.0380225035078183e-07,1.1598016991243298e-09
1985,9.865514982720924e-08,0.0
1986,1.0010790418846227e-07,4.795588426365072e-09
1987,8.6773596308376e-08,3.6664902225425067e-09
1988,9.714417359418803e-08,0.0
1989,9.384688581803857e-08,1.6464366536794728e-09
1990,8.990274125153519e-08,4.903785877363731e-09
1991,1.2309077135341795e-07,2.344586080837985e-09
1992,1.1074988037762523e-07,1.1019888335184191e-09
1993,1.4069587450649124e-07,0.0
1994,1.566653224926995e-07,2.637463358823311e-09
1995,1.371880102851719e-07,0.0
1996,1.3879039784114866e-07,1.6014276571496566e-09
1997,1.2610571786808578e-07,3.3564262480467733e-09
1998,1.325539926710917e-07,1.43043876743576e-09
1999,1.5218769533476006e-07,1.3710603763428253e-09
2000,1.2723930353786272e-07,3.97622823555821e-09
2001,1.2705514507160842e-07,8.762423564512289e-10
2002,1.2267420856915123e-07,4.38122149670761e-10
2003,1.1792391774179123e-07,8.333845835650777e-10
2004,1.202508030928584e-07,8.809582507929292e-10
2005,1.5492898342017725e-07,1.3511248786457486e-09
2006,1.371257383198099e-07,4.117890028965121e-09
2007,1.533880151782796e-07,2.7961355453243186e-09
2008,1.7370354044032865e-07,2.9802078582719105e-09
2009,1.7213174885455373e-07,4.76819250749827e-10
2010,1.6863941709743813e-07,1.8895172093635892e-09
2011,2.638540763655328e-07,1.911985902935953e-09
2012,1.8042538840745692e-07,1.0212758416727752e-09
2013,2.0388503685353498e-07,5.578250084070646e-10
2014,1.9727205824437988e-07,2.1654451842767486e-10
2015,1.8818725777691725e-07,6.649726325136385e-10
2016,2.1707643327317783e-07,4.1426800878596737e-10
2017,2.0854417925875168e-07,5.031222660711876e-10
2018,2.3259015335952427e-07,5.162933414126769e-10
2019,2.321398824278731e-07,2.55098775436835e-10
