year,en_ADP ânes_NOUN,en_ADP anes_NOUN,en_ADP van_NOUN
1889,4.385595886446936e-09,0.0,9.021796854025155e-08
1890,6.554386366985909e-09,0.0,8.12743912170788e-08
1891,5.736798147637501e-09,0.0,5.991766760526929e-08
1892,1.191017329205124e-08,6.268512375839919e-10,1.2725080056341653e-07
1893,4.926733243593162e-09,0.0,6.651089995424186e-08
1894,3.150769645188234e-09,0.0,6.17550857118232e-08
1895,9.027921521465032e-09,0.0,8.24550205891228e-08
1896,1.7691086373616827e-09,0.0,8.255840555637661e-08
1897,5.826713556089658e-10,1.1653427112179315e-09,8.15739892301437e-08
1898,2.8291773368493978e-09,0.0,5.6017713911948874e-08
1899,3.3165470370022376e-09,0.0,1.0060192678906787e-07
1900,4.671947717582725e-09,0.0,6.956011289194208e-08
1901,2.235495566438317e-09,0.0,8.159558934073274e-08
1902,2.9461704187383475e-09,0.0,8.98581953845401e-08
1903,8.100330184390714e-09,5.400220270956879e-10,9.828401048572744e-08
1904,4.299700151477737e-09,5.374625189347171e-10,8.008191443309443e-08
1905,6.192911072844254e-09,5.160759042333041e-10,9.908657488955086e-08
1906,7.201858220895474e-09,1.5432553568395235e-09,1.6255622892202837e-07
1907,1.0285686968813934e-08,5.142843373384665e-10,1.316567939113611e-07
1908,0.0,4.911389073214423e-10,1.1099739594122582e-07
1909,4.950885035270858e-09,0.0,7.811396462997777e-08
1910,2.67207544979442e-09,0.0,9.940120482276882e-08
1911,2.128149656499545e-09,0.0,1.0800359262486126e-07
1912,1.0418842455450772e-09,1.0418842455450772e-09,6.980624445152017e-08
1913,2.6514948014977335e-09,5.30298971401777e-10,7.052976114252374e-08
1914,8.036092680185902e-09,1.3393487430235496e-09,9.509376003302705e-08
1915,8.246533234057551e-09,0.0,7.068457252845661e-08
1916,7.69122365795738e-09,0.0,7.801097923199052e-08
1917,5.483212106582869e-09,1.0966424435210342e-09,6.68951897209169e-08
1918,1.033773866510046e-08,0.0,5.398596947259193e-08
1919,2.762354567309444e-09,0.0,8.010828012050553e-08
1920,3.786115865267448e-09,0.0,8.935233264395492e-08
1921,9.844571380313027e-09,0.0,9.23875155267595e-08
1922,7.377935595798135e-09,7.377935484775833e-10,1.2542490562816866e-07
1923,3.1847844361720945e-09,1.0615948120573648e-09,1.401305165238398e-07
1924,3.867487219366694e-09,0.0,7.477142238698775e-08
1925,2.1996355847875293e-09,0.0,3.1454788729234906e-07
1926,2.229227691330493e-09,0.0,1.5604593817108992e-07
1927,3.3447675740205796e-09,0.0,1.6277868319924949e-07
1928,2.2852082448565625e-09,0.0,2.205226005136396e-07
1929,5.570202965543558e-09,0.0,1.214304268248867e-07
1930,8.402882833991043e-09,1.0503603542488804e-09,1.9746774970741399e-07
1931,4.5621426636444085e-09,0.0,3.866415907438636e-07
1932,2.1919073223131136e-09,0.0,1.7206472713304777e-07
1933,2.2941324395731044e-09,0.0,4.89797274072501e-07
1934,3.5944740517379614e-09,2.3963160344919743e-09,3.618437194319313e-07
1935,4.787313656606784e-09,0.0,4.4522016651171725e-07
1936,8.487299751891442e-09,0.0,6.38972459388043e-07
1937,1.2591118148108649e-09,0.0,4.444664760683281e-07
1938,3.8895642262559704e-09,0.0,3.811773119366535e-07
1939,1.5294050470515685e-09,0.0,5.719974724982535e-07
1940,0.0,0.0,1.851121538276601e-07
1941,8.854508237732261e-09,0.0,1.7709014876743367e-07
1942,9.102635090130207e-09,0.0,2.1239482128621034e-07
1943,5.806470415592457e-09,0.0,1.6548441217345555e-07
1944,3.2131861615880553e-09,0.0,3.75942786234873e-07
1945,2.178504132643866e-08,0.0,2.4399245690531757e-07
1946,0.0,0.0,6.264497063313001e-07
1947,1.1920870957027319e-09,1.1920870957027319e-09,5.245183252178265e-07
1948,9.784699273041042e-09,0.0,6.468773134926664e-07
1949,1.9634016634739737e-09,0.0,4.800517099390333e-07
1950,8.508289184305795e-09,0.0,5.785636674193739e-07
1951,5.330700769690111e-09,1.0661401761424827e-09,6.045014746547395e-07
1952,3.1634410646574906e-09,0.0,1.1314574492882201e-06
1953,7.54167928107563e-09,0.0,8.662157348071631e-07
1954,7.818028890937967e-09,9.772536113672459e-10,7.730076332368441e-07
1955,2.815682353940474e-09,0.0,4.6458759461742716e-07
1956,4.360570571293465e-09,1.744228317335228e-09,5.520482746490529e-07
1957,6.184526224473075e-09,0.0,5.990155502733074e-07
1958,3.3088973783179654e-09,0.0,5.633397873738843e-07
1959,7.750747821333448e-10,0.0,6.456373211616295e-07
1960,2.7683333403416555e-09,0.0,6.131858550917357e-07
1961,4.16889545107324e-09,6.948159270159238e-10,5.82950538507987e-07
1962,1.2683912808952869e-09,6.341956404476434e-10,5.098933013591989e-07
1963,1.2932106496776896e-09,6.466053248388448e-10,4.623228153644021e-07
1964,3.041984220075733e-09,0.0,4.788083181050951e-07
1965,7.1136563306595235e-09,0.0,3.6662691105249223e-07
1966,3.3234448526542337e-09,0.0,3.406531090544007e-07
1967,1.9721342336964653e-09,0.0,2.953270996641777e-07
1968,8.982831367632116e-09,0.0,2.8745061020352125e-07
1969,4.995933444718048e-09,4.5417578031781147e-10,2.566093222078347e-07
1970,1.8394900047624674e-09,4.5987250119061684e-10,2.653464274138262e-07
1971,2.569198631618974e-09,1.0276794970565106e-09,2.96999370763551e-07
1972,7.69522046084603e-09,5.130146862875051e-10,2.8164506066241657e-07
1973,3.3079223804577396e-09,5.513203782392395e-10,3.0322620325762273e-07
1974,5.06301445213353e-09,0.0,4.3260645488096827e-07
1975,3.4268881066168433e-09,1.1422960355389478e-09,4.077996949014562e-07
1976,6.8562320265641574e-09,0.0,1.8968908510608173e-07
1977,2.938390863960194e-09,0.0,3.2028461954825005e-07
1978,1.1881182704343018e-09,0.0,1.8712862370762195e-07
1979,5.851973128301324e-09,0.0,3.142509601428145e-07
1980,2.2740602734216964e-09,2.2740602734216964e-09,2.1433018354555244e-07
1981,5.060439622894819e-09,6.325549528618524e-10,3.403145663050111e-07
1982,9.311253101884631e-09,0.0,2.0857208238300728e-07
1983,6.315316269933646e-09,0.0,2.5513876777960576e-07
1984,6.958810416790584e-09,0.0,2.2964073115305794e-07
1985,3.609334831011779e-09,6.015558051686298e-10,1.2813139005363183e-07
1986,5.994485352545098e-09,0.0,1.3008033356021187e-07
1987,3.6664902225425067e-09,0.0,1.2404958182887782e-07
1988,5.396898483667201e-09,0.0,1.2292935525071158e-07
1989,4.939309850016116e-09,5.488122178931576e-10,1.2128750248585618e-07
1990,6.538381391862913e-09,3.814055737905164e-09,1.754465568382102e-07
1991,9.37834432335194e-09,1.7584396161396398e-09,1.9518679106322878e-07
1992,8.815910668147353e-09,0.0,2.2866268339916118e-07
1993,7.754890063438324e-09,0.0,1.1964687723908796e-07
1994,7.384897138251745e-09,5.274926606624319e-10,1.2501576468482156e-07
1995,1.0302656505700725e-08,0.0,1.0844901426887432e-07
1996,3.736664311304594e-09,1.6014276571496566e-09,1.4679753213009405e-07
1997,5.274384040632185e-09,0.0,1.1220052842375594e-07
1998,3.814503379828693e-09,1.9072516899143466e-09,5.6263926184740853e-08
1999,1.1425503210205079e-08,0.0,7.449428054973062e-08
2000,3.97622823555821e-09,0.0,5.61089985584573e-08
2001,6.571817756650944e-09,0.0,8.236677986883656e-08
2002,6.133709984368352e-09,0.0,4.7755314092068346e-08
2003,9.167230530238157e-09,1.2500769308587678e-09,6.875422953189769e-08
2004,4.404791198453495e-09,4.404791253964646e-10,8.457199227041023e-08
2005,1.1259373877692269e-08,0.0,6.710586808456043e-08
2006,1.1941880373456115e-08,8.235779835885637e-10,5.559151439182841e-08
2007,4.7933754743212376e-09,0.0,4.673540976440904e-08
2008,1.0217855006544596e-08,0.0,5.662394672589777e-08
2009,9.059565542202108e-09,0.0,3.528462566571022e-08
2010,1.2281861749841028e-08,4.723793023408973e-10,3.306655077528475e-08
2011,1.2236710311697152e-08,0.0,2.7532597868251685e-08
2012,9.19148224198807e-09,0.0,4.323400829009394e-08
2013,7.80955033974351e-09,0.0,5.327228769225201e-08
2014,8.445236510112863e-09,0.0,9.333068527739297e-08
2015,7.314698624583116e-09,0.0,3.746012480765337e-08
2016,8.078226088059637e-09,2.0713400439298368e-10,2.8170225069290566e-08
2017,7.2952728302766445e-09,0.0,1.2703836904659482e-07
2018,5.937373259712331e-09,0.0,3.846385565609012e-08
2019,7.397864543179367e-09,0.0,1.512735716135971e-07
