year,en_ADP âne_NOUN,en_ADP ane_NOUN,en_ADP vannes_NOUN
1839,1.5381244722334486e-08,5.593180252283503e-09,4.194885327990505e-09
1840,2.6115722917552375e-08,2.547875410652267e-09,1.3376346252869098e-08
1841,5.778493683550323e-09,3.2102742686390684e-09,6.420548537278137e-10
1842,1.2074877098200432e-08,2.683306021822318e-09,1.341653010911159e-09
1843,2.4809025944705354e-08,0.0,1.1813822142769936e-09
1844,6.147188713612195e-08,2.7442806360689076e-09,1.2074834465636286e-08
1845,1.674068350610014e-08,2.790113973194508e-09,3.348136878855712e-09
1846,5.327596142024049e-08,5.854501550217606e-09,2.985795788390533e-08
1847,2.6426796750911308e-08,2.6966118227278457e-09,1.941560512364049e-08
1848,2.574470947536156e-08,2.4135665133151463e-09,0.0
1849,6.116972883773997e-08,2.513824481908955e-09,4.1897072478036534e-09
1850,2.1045888587423178e-08,1.3577992064028876e-08,6.1100964288129944e-09
1851,2.644269869733762e-08,1.9348316282474798e-09,7.739326512989919e-09
1852,1.7578472011337e-08,3.906327261660181e-09,0.0
1853,1.911018188138769e-08,2.9859659189668264e-09,1.1943863675867306e-09
1854,7.79349651480743e-09,1.558699391779328e-09,3.63696517347023e-09
1855,1.539011762474729e-08,2.653468555990912e-09,0.0
1856,2.692138423299184e-08,1.5531567143511893e-09,2.070875637638636e-09
1857,3.124165814938351e-08,4.881509085841174e-10,6.345961978126979e-09
1858,1.9085335978274998e-08,3.4255731584664773e-09,9.787352039936081e-10
1859,1.782260738991681e-08,2.5460866748261424e-09,1.018434714339378e-08
1860,3.9363783344015246e-08,4.577183909670879e-10,3.661747127736703e-09
1861,4.197207559286653e-08,2.357981809808507e-09,2.8295781828724387e-09
1862,3.7499287230957634e-08,3.162590411776023e-09,9.035972525772706e-10
1863,2.6970951694238465e-08,9.989241656072068e-10,3.346395871517416e-08
1864,4.890622662401256e-08,1.4863656416785886e-08,9.109982990196386e-09
1865,2.58876440284439e-08,2.3534221793575227e-09,2.118079894808389e-08
1866,2.3354942868536455e-08,2.4328064562872953e-09,2.9193677475447544e-09
1867,1.6984840200962026e-08,6.308654931785895e-09,3.299911810472622e-08
1868,1.2349684830326169e-08,7.903798504571569e-09,2.9639244392143382e-09
1869,2.0510780629479086e-08,6.348574888015435e-09,5.860222973552709e-09
1870,2.1789386295267832e-08,2.2936195165357276e-09,2.2936195165357276e-09
1871,2.6552942955504477e-08,3.18635318130589e-09,6.372706140567175e-09
1872,1.5118347462816928e-08,2.4189357183956872e-09,1.572308139241585e-08
1873,2.5141218884527916e-08,2.9930022349411445e-09,1.1972008939764578e-09
1874,4.540703102406951e-08,1.792382742227261e-09,6.572070110344441e-09
1875,2.7463329388410784e-08,2.2886108563824337e-09,2.8607636259891933e-09
1876,2.0556450763820067e-08,3.627608879952504e-09,4.836811839936672e-09
1877,4.391219476929109e-08,1.1751150053029846e-08,1.459616640886452e-07
1878,4.287753085918666e-08,4.8312708278430705e-09,2.174071833671576e-08
1879,2.1993571408529533e-08,6.10932526790009e-10,2.5048233487368066e-08
1880,2.5671385017744797e-08,1.9253538763308597e-09,4.492492378105339e-09
1881,1.8128519130300447e-08,1.3945015142624584e-09,3.765154055201947e-08
1882,9.983077475794744e-09,1.9966155395678697e-09,5.989846840748214e-09
1883,3.5388296737437486e-08,4.423537203201988e-09,1.137480976076688e-08
1884,2.8387297845711146e-08,3.9610181801208455e-09,2.6406787867472303e-09
1885,1.5469526104539e-08,1.933690763067375e-09,4.511945095320158e-09
1886,1.8069698626277386e-08,5.8081173759383375e-09,1.6133660019068685e-08
1887,2.9380160526670807e-08,4.570247291724172e-09,5.223139809551469e-09
1888,3.106901047544852e-08,6.340614699951175e-10,1.5851536971922542e-08
1889,2.0048437576747347e-08,3.1325683158556217e-09,3.759081934617825e-09
1890,1.9007721618891082e-08,1.3108772956016423e-09,2.6217545912032847e-09
1891,1.9760081571007504e-08,1.211101796627645e-08,2.5496880162734215e-09
1892,3.0715710863660206e-08,1.3163876211308434e-08,6.8953633913793055e-09
1893,1.970693297437265e-08,9.237624776226028e-09,8.621783342821487e-09
1894,2.0164925729204697e-08,3.150769645188234e-09,2.520615716150587e-09
1895,2.2870734639468537e-08,3.0093072478365457e-09,8.426059849853118e-09
1896,2.0049897742069334e-08,3.5382172747233653e-09,1.7691086817706037e-08
1897,1.3401440845939305e-08,4.078699378240458e-09,5.244042311502994e-09
1898,1.4145887128336199e-08,1.6975064687230201e-09,6.224190274295438e-09
1899,1.6029977345510815e-08,5.527578395003729e-10,1.3818945987509323e-08
1900,1.972600216504361e-08,3.6337372000261325e-09,5.19105292084987e-09
1901,2.0119459875900247e-08,6.706486532781497e-09,1.0059730382039334e-08
1902,9.820567470342212e-09,4.910284012726862e-09,1.3748795213430753e-08
1903,1.1340462791054051e-08,1.6200660812870638e-09,9.720396487722383e-09
1904,1.6123875568041512e-08,5.912087708281888e-09,8.061937784020756e-09
1905,1.186974607492175e-08,2.0643036169332163e-09,1.1869745741854842e-08
1906,2.006231980544726e-08,8.745113522223846e-09,1.2346043021249642e-08
1907,1.337139288182243e-08,5.6571278217454335e-09,7.714264893543543e-09
1908,1.1787333775714615e-08,2.4556945366072114e-09,4.911389073214423e-09
1909,1.320236009405562e-08,5.5009836685826485e-09,4.400786846048277e-09
1910,1.5498036631811374e-08,3.7409054742809644e-09,6.94739610285211e-09
1911,3.2454281040372734e-08,1.5961122423746588e-09,9.576673565270255e-09
1912,1.7712032729377825e-08,2.083768435579003e-09,1.40654377034366e-08
1913,1.3257474229533273e-08,4.772690798127144e-09,3.1817938284106617e-09
1914,3.616241528447972e-08,6.696743715117748e-10,6.6967438816512015e-09
1915,4.712304768617059e-09,0.0,3.534228465440492e-09
1916,1.2086208478478966e-08,2.197492410260793e-09,9.888715846173568e-09
1917,7.676496771580332e-09,1.0966424435210342e-09,3.2899273305631027e-09
1918,2.1824114071478107e-08,4.594550517822427e-09,0.0
1919,1.6574126959767455e-08,3.6831394045755417e-09,1.8415696745321952e-09
1920,2.6502810612782923e-08,4.543339038320937e-09,1.1358347595802343e-08
1921,1.060184651180407e-08,2.27182422873895e-09,2.2718242842501013e-09
1922,1.475587119159627e-08,5.1645547283207804e-09,2.21338064543275e-09
1923,3.715581797791856e-08,3.1847844361720945e-09,1.6985516992917837e-08
1924,3.867487308184536e-08,1.289162443462999e-09,3.867487219366694e-09
1925,2.859526304632709e-08,4.399271169575059e-09,7.698724546756353e-09
1926,3.1209186346359274e-08,3.3438415369957397e-09,7.802296919656726e-09
1927,2.5643217327342427e-08,5.574612549352764e-09,1.2264147253304714e-08
1928,1.1426041446327417e-08,2.2852082448565625e-09,7.998228634953364e-09
1929,2.2280811862174232e-08,6.684243603061191e-09,6.684243603061191e-09
1930,1.575540586884472e-08,1.155396367469308e-08,3.1510810627466412e-09
1931,1.710803587684495e-08,2.2810713318222042e-09,3.4216069977333063e-09
1932,1.0959536389520963e-08,3.2878609834696704e-09,5.4797684168050864e-09
1933,4.588264879146209e-09,2.2941324395731044e-09,2.2941324395731044e-09
1934,1.677421224144382e-08,3.5944740517379614e-09,5.990790086229936e-09
1935,4.787313656606784e-09,2.393656828303392e-09,2.0346082152400413e-08
1936,1.33371855781661e-08,4.849885826274658e-09,7.274828739411987e-09
1937,2.0145789036973838e-08,5.0364472592434595e-09,5.0364472592434595e-09
1938,9.075650453382877e-09,2.5930428915188486e-09,7.779128452511941e-09
1939,2.4470480752825097e-08,3.058810094103137e-09,0.0
1940,4.057252667166722e-08,5.0715658339584024e-09,2.5357829169792012e-09
1941,1.7709016475464523e-08,0.0,5.9030051957620344e-09
1942,3.6410540360520827e-08,0.0,0.0
1943,2.322588166236983e-08,0.0,0.0
1944,2.2492303131116387e-08,6.4263723231761105e-09,1.2852744646352221e-08
1945,2.178504132643866e-08,8.714016175304096e-09,0.0
1946,3.6194869323935563e-08,5.568441707737293e-09,5.568441707737293e-09
1947,2.5033829231801974e-08,1.1920870957027319e-09,3.5762612871081956e-09
1948,2.9354097819123126e-08,2.174377566888097e-09,2.3918152569635254e-08
1949,4.417653798327592e-08,2.9451024952109606e-09,9.817008095325264e-09
1950,3.403315673722318e-08,2.1270722960764488e-09,8.508289184305795e-09
1951,3.838104589704017e-08,3.1984206394497505e-09,1.9190522504430874e-08
1952,8.435843135146115e-09,5.272401848444019e-09,1.5817205323287453e-08
1953,1.723812381726475e-08,4.3095309543161875e-09,8.619061908632375e-09
1954,1.5636057781875934e-08,3.9090144454689835e-09,4.886268056836229e-09
1955,3.191106756617046e-08,4.6928039232341234e-09,1.5016972554349195e-08
1956,2.2674967681268754e-08,2.616342476002842e-09,6.976913491385517e-09
1957,2.03205861026845e-08,3.534015080575159e-09,5.301022620862739e-09
1958,2.7298403537656668e-08,3.3088973783179654e-09,1.1581140935135181e-08
1959,2.2477168570844697e-08,1.5501495642666896e-09,1.550149542062229e-08
1960,3.8756667208872386e-08,4.152500010512483e-09,3.0451666965802815e-08
1961,3.47407969059077e-08,6.948159270159238e-10,6.253343343143314e-09
1962,1.4586500007851555e-08,1.9025869768540815e-09,2.5367825617905737e-09
1963,3.427008365974871e-08,3.2330265131719216e-09,7.759263453976928e-09
1964,2.1902286206909594e-08,8.517555771803131e-09,1.1559539991878864e-08
1965,4.268193976031398e-08,4.377634699181954e-09,7.1136563306595235e-09
1966,2.658755882123387e-08,4.985167278981351e-09,8.862519496055654e-09
1967,3.500538170442269e-08,2.9582012950335468e-09,1.9721342336964653e-09
1968,2.2906220920049236e-08,2.245707925174756e-09,6.287982190489316e-09
1969,2.2254612375149918e-08,2.725054681906869e-09,5.904285060864822e-09
1970,2.8052221878738237e-08,3.219107508334318e-09,1.10369398065302e-08
1971,2.8261185391897925e-08,2.5691987426412766e-09,1.0276794970565106e-09
1972,4.771036543615992e-08,4.617132176587546e-09,3.5911026929902334e-09
1973,4.741355397186453e-08,3.307922269435437e-09,4.410563025913916e-09
1974,2.025205780853412e-08,1.1251143350321513e-09,2.8127858930915295e-09
1975,3.484002775167028e-08,2.2845920710778955e-09,6.8537762132336866e-09
1976,3.313845553520878e-08,2.285410749536254e-09,4.570821499072508e-09
1977,4.172515133404886e-08,3.526069047854463e-09,1.7630345516828072e-09
1978,3.445542873237173e-08,2.9702956760857546e-09,7.722768868845264e-09
1979,3.862302477841695e-08,2.9259866751729646e-09,5.266776015311336e-09
1980,3.581644847372445e-08,1.1370301367108482e-09,7.3906957220870595e-09
1981,5.3134616706529414e-08,2.5302198669585607e-09,7.590659267808775e-09
1982,3.3520510811513304e-08,1.8622506869903077e-09,7.449002525916626e-09
1983,1.894594880980094e-08,1.8945948143667124e-09,1.2630632095778083e-09
1984,4.5812168281145205e-08,3.479405208395292e-09,5.799008662155103e-09
1985,4.992913105184016e-08,1.2031116103372597e-09,1.8046674155058895e-09
1986,4.495863947795442e-08,2.3977941854269602e-09,2.3977942409381114e-09
1987,3.116516467116526e-08,3.055408426266837e-09,4.277571907795874e-09
1988,3.2381390013824785e-08,1.1993107618124554e-09,5.996553809062277e-10
1989,3.6221607047082216e-08,0.0,1.0976244357863152e-09
1990,5.4486509526441296e-08,3.2691906959314565e-09,5.44865097484859e-10
1991,6.799299967497063e-08,5.861465202094962e-10,2.9307326565586322e-09
1992,4.958949872957419e-08,3.305966445044106e-09,2.2039776670368383e-09
1993,4.708326173386013e-08,3.877445142741465e-09,2.7696037130375828e-09
1994,6.224413340305546e-08,1.5824779819872958e-09,2.1099706426497278e-09
1995,2.9281235214284607e-08,5.422450821690461e-10,4.337960546330066e-09
1996,4.163711864180186e-08,5.338092190498855e-10,1.6014276571496566e-09
1997,7.336188900808338e-08,9.58978896292706e-10,4.79489448146353e-09
1998,3.909865853302108e-08,0.0,1.9072516899143466e-09
1999,5.392837465478806e-08,4.570201161957499e-10,5.0272213059088244e-09
2000,7.510653432518666e-08,0.0,1.7672125984802278e-09
2001,7.316623396036448e-08,1.3143635069212678e-09,2.1906058911280724e-09
2002,4.4250338504525644e-08,4.38122149670761e-10,8.76244299341522e-10
2003,6.958761389341817e-08,1.2500768753476166e-09,3.3335384452826133e-09
2004,4.0083598662477016e-08,1.3214373761893938e-09,1.761916529341434e-09
2005,5.314424456059896e-08,3.1526246058177776e-09,1.3511248786457486e-09
2006,4.364963146485934e-08,1.2353669753828456e-09,4.1178899179428186e-10
2007,5.472436725995067e-08,2.3966877371606188e-09,1.9972397624634652e-09
2008,6.258436258121947e-08,1.2772319035736501e-09,4.683183729703444e-09
2009,4.672828524121542e-08,9.53638501499654e-10,2.860915504498962e-09
2010,4.818268806161541e-08,3.3066552274085836e-09,2.834275814045384e-09
2011,6.00363634362111e-08,3.82397197240536e-10,3.82397197240536e-10
2012,5.821271997774602e-08,3.0638274695071743e-09,1.7021263287730903e-09
2013,4.0442312609911824e-08,8.367375126105969e-10,8.367375126105969e-10
2014,4.200963488187881e-08,6.496335691608124e-10,1.7323561474213989e-09
2015,4.787802865280355e-08,6.649726186358507e-10,1.3299452233939135e-09
2016,5.074783260283766e-08,1.0356700219649184e-09,1.035670049720494e-09
2017,3.270294612889302e-08,0.0,1.0062445321423752e-09
2018,4.8789722484343656e-08,7.744400121190154e-10,1.5488800242380307e-09
2019,4.3621891876455265e-08,5.1019755087367e-10,1.53059265262101e-09
