year,en_ADP ère_NOUN,en_ADP ere_NOUN,en_ADP vert_NOUN
1831,0.0,9.35472388441383e-09,3.2336160984414164e-06
1832,5.411987746839486e-09,2.705993873419743e-09,2.8101746920583537e-06
1833,8.108539617524002e-09,2.3167257001688313e-09,2.1811972601426532e-06
1834,1.213489042584115e-08,9.334530703952737e-09,2.2365536551660625e-06
1835,1.2100940693926532e-08,6.050470346963266e-09,2.133547013727366e-06
1836,1.68018754465038e-08,1.3441500135158435e-09,1.84484588316991e-06
1837,2.7831563720326358e-09,0.0,1.9607336980698165e-06
1838,3.787297142565649e-09,6.312161904276081e-10,1.843782456489862e-06
1839,1.4682098203877558e-08,5.593180252283503e-09,2.1659589037881233e-06
1840,3.4396318682183846e-08,1.7198159563136528e-08,1.5497452068302664e-06
1841,2.0545755319290038e-08,4.044945711711989e-08,2.010915750361164e-06
1842,8.049918065466954e-09,1.542900918138912e-08,1.793790033843834e-06
1843,1.1813821920725331e-08,2.3627644840651385e-09,2.0467446120164823e-06
1844,6.586273748609983e-09,2.195424508855126e-09,1.9215453903598245e-06
1845,2.17628883802945e-08,6.696273757711424e-09,1.847613475547405e-06
1846,1.2879903366069811e-08,1.7563503984519002e-09,2.046733698080061e-06
1847,4.0988499705463255e-08,6.47186837454683e-09,1.7959434899239568e-06
1848,2.413566457803995e-09,8.045221711050488e-10,2.1150888187548844e-06
1849,1.6758829879393033e-09,1.6758829879393033e-09,2.0747431790368864e-06
1850,4.752297222410107e-09,1.5614690873633208e-08,2.166368631151272e-06
1851,4.514607354622058e-09,1.2898877521649865e-09,1.9735282421606826e-06
1852,5.859490670445666e-09,1.9531636308300904e-09,2.2396275198843796e-06
1853,3.58315901394235e-08,2.209614846648833e-08,1.9175872694177087e-06
1854,1.2989160858012383e-08,0.0,1.9504525425873e-06
1855,4.776243400783642e-09,5.306937111981824e-10,2.019820158238872e-06
1856,4.141751386299575e-09,4.6594703095870216e-09,1.6520410781595274e-06
1857,2.245494101771328e-08,4.881509085841174e-10,1.645068550715223e-06
1858,1.3212924976357954e-08,3.4255732694887797e-09,2.0166839931334835e-06
1859,5.601390462572908e-09,1.5276520048956854e-09,1.7216638070749468e-06
1860,1.1900677776566226e-08,2.746310290291376e-09,1.7979178892346681e-06
1861,1.4147890858851042e-08,3.018216815364738e-08,1.8085720512317494e-06
1862,2.3041730301542884e-08,1.8071945329101169e-09,1.7290333289565751e-06
1863,8.490855130105501e-09,2.0477944673302773e-08,1.879475803434616e-06
1864,9.589456340108882e-09,4.794728170054441e-09,1.927960056491429e-06
1865,1.3179164426446732e-08,9.413688994985847e-09,1.8766188532026717e-06
1866,1.3137154475373336e-08,2.919367858567057e-09,1.5852166370677878e-06
1867,1.747012134956094e-08,1.0190904120577216e-08,2.0022700937261106e-06
1868,7.903798859842937e-08,1.975949570631741e-08,1.91123717740993e-06
1869,3.271957993433716e-08,2.5882650689368347e-08,1.7766242308425717e-06
1870,3.2110673231500186e-08,1.0321287824410774e-08,1.6772092976680142e-06
1871,2.6552942955504477e-08,3.3987767267262825e-08,1.8056001636068686e-06
1872,1.0280476914203973e-08,1.3304146229131675e-08,1.7839651036410942e-06
1873,2.334541804316359e-08,1.855661402316855e-08,2.00710724129749e-06
1874,4.361464789326419e-08,3.823749850084823e-08,2.27274131248123e-06
1875,1.94531928343622e-08,1.4303817408301e-08,1.9527572021615924e-06
1876,3.506688628363008e-08,1.3905833817773328e-08,1.9843021163978847e-06
1877,7.421779191219002e-09,4.329371083855449e-09,2.177055193897104e-06
1878,5.1332254003000344e-08,2.0532901601200138e-08,2.049062686637626e-06
1879,2.3215436684154156e-08,9.16398767980553e-09,1.8334085325477645e-06
1880,1.9253539207397807e-08,2.6954953824542827e-08,1.730893131934863e-06
1881,2.370652651961791e-08,3.486253646878268e-08,1.791237195902795e-06
1882,3.5939081044489285e-08,2.2628309892525067e-08,2.0105917428736575e-06
1883,1.8958017378167824e-08,1.200674426549142e-08,1.7668871805653907e-06
1884,1.7164412113856997e-08,4.621187876807653e-09,2.1600751551886788e-06
1885,4.576401479994274e-08,1.8692343728421434e-08,2.1077228211652255e-06
1886,2.774989482645651e-08,1.2906927693290271e-08,2.088340806949418e-06
1887,3.395040693021656e-08,2.7421483750345033e-08,2.005032683882746e-06
1888,1.9655905347804037e-08,2.53624587998047e-09,2.05689548238297e-06
1889,1.8168895721260014e-08,4.385595886446936e-09,2.24981067731278e-06
1890,3.0150179242127706e-08,9.831579994568074e-09,1.8929067664430477e-06
1891,5.736798147637501e-09,0.0,2.150024329239386e-06
1892,1.6298132621272998e-08,5.641661360300532e-09,2.4020939690672094e-06
1893,9.853466487186324e-09,4.926733243593162e-09,2.3611369215359446e-06
1894,1.827446460822557e-08,5.671385139294216e-09,2.273595328006195e-06
1895,1.5648398132839247e-08,4.213029924926559e-09,1.7742875115800416e-06
1896,1.0024948871034667e-08,4.717623180994224e-09,1.920662271004403e-06
1897,3.379494017963225e-08,5.2440420894583895e-09,1.9606891328294296e-06
1898,2.2067583316243145e-08,5.6583548957434e-10,2.2288259060587734e-06
1899,2.266307141951529e-08,3.8693048765026106e-09,1.946260454133153e-06
1900,3.1665425836990835e-08,7.786579381274805e-09,1.9658518795040436e-06
1901,1.956058603980182e-08,6.147612641171918e-09,1.7766601558832917e-06
1902,7.365425602756659e-09,4.910283735171106e-09,1.6729337630749797e-06
1903,9.1803746826713e-09,8.100330184390714e-09,1.7950331994143198e-06
1904,8.061937784020756e-09,4.837162670412454e-09,1.961200723599177e-06
1905,4.231822359201942e-08,4.1286072338664326e-09,1.8346498791288468e-06
1906,5.658602919567102e-09,1.0288369045596824e-09,1.658485075495264e-06
1907,5.65712765521198e-09,1.028568674676933e-09,1.6703954770491691e-06
1908,1.080505640516094e-08,2.9468334439286537e-09,1.573609097249573e-06
1909,7.151278680339601e-09,1.1001967115120692e-09,1.775167447704007e-06
1910,1.1222716089775986e-08,4.275320542035388e-09,1.6182087847482762e-06
1911,1.755723388896513e-08,3.7242617878519013e-09,1.4263922594182077e-06
1912,5.730363294986773e-09,5.209421227725386e-10,1.5628263554390287e-06
1913,5.302989602995467e-09,1.060597942803554e-09,1.7881681060316623e-06
1914,6.027069510139427e-09,6.696743715117748e-10,1.5623503486494883e-06
1915,1.1780761921542648e-09,0.0,1.1556927574929432e-06
1916,1.2086208478478966e-08,1.0987462051303964e-09,1.351457854070759e-06
1917,4.934890895924582e-08,2.1932848870420685e-09,1.2194664122944232e-06
1918,5.743188147278033e-09,3.44591288836682e-09,1.4863370552120614e-06
1919,2.301962176431971e-08,1.8415696745321952e-09,1.187812472380756e-06
1920,2.5745588771997063e-08,4.543339038320937e-09,1.3819322930430644e-06
1921,1.060184651180407e-08,2.2718242842501013e-09,1.3070562090433668e-06
1922,4.426761179843197e-09,1.4755870969551665e-09,1.3435220580504392e-06
1923,2.866305948145964e-08,4.246379248229459e-09,1.4352762036651256e-06
1924,2.4494086758863887e-08,3.867487219366694e-09,1.3123673170412076e-06
1925,1.0998178368026856e-08,6.598906754362588e-09,1.4781551271880744e-06
1926,2.229227646921572e-08,7.802296586589819e-09,1.3542558008339256e-06
1927,6.689535148041159e-09,7.804457524684949e-09,1.3646650813825545e-06
1928,9.14083297942625e-09,1.1426041224282812e-09,1.4831001635684515e-06
1929,1.6710609784809094e-08,4.4561625500705304e-09,1.3067697182123084e-06
1930,5.2518016602221e-09,4.201441416995522e-09,1.2887921911897138e-06
1931,6.843213995466613e-09,1.1405356659111021e-09,1.4576045259673265e-06
1932,3.616647248350091e-08,1.2055490161699822e-08,1.29870511500485e-06
1933,8.02946331646126e-09,1.261772819560747e-08,1.366155856885598e-06
1934,9.585264137967897e-09,2.3963160344919743e-09,1.347927764072665e-06
1935,2.2739740757060645e-08,2.393656828303392e-09,1.4062734408071265e-06
1936,2.3036957230715416e-08,0.0,1.3616054275189526e-06
1937,2.392312481447334e-08,8.813782592653752e-09,1.2855531394961872e-06
1938,5.186085783037697e-09,3.889564337278273e-09,1.436545744581963e-06
1939,1.5294050470515685e-08,0.0,1.2724649423034862e-06
1940,1.0143131667916805e-08,1.7750480196809804e-08,1.559506472403882e-06
1941,5.9030051957620344e-09,0.0,1.8564951460575685e-06
1942,1.2136847082899749e-08,1.8205270180260413e-08,1.896382400445873e-06
1943,6.967764676346633e-08,2.9032352077962287e-09,1.556134066049708e-06
1944,2.5705489292704442e-08,6.4263723231761105e-09,1.7993842220676015e-06
1945,2.6142048525912287e-08,2.178504043826024e-09,1.6469490446979762e-06
1946,9.744772988540262e-09,6.960552134671616e-09,1.738745936563646e-06
1947,5.960435700558264e-09,7.152522796260996e-09,1.2135446922911797e-06
1948,1.0871888278529696e-08,0.0,1.3133241054674727e-06
1949,9.817008539414473e-09,2.945102384188658e-09,1.3144974673195975e-06
1950,2.3397795700930146e-08,1.0635361480382244e-09,1.3719616163143655e-06
1951,3.5182626589858046e-08,8.529121298117559e-09,1.4627443079007207e-06
1952,2.8470971358274255e-08,2.1089607837865287e-09,1.3202094351072446e-06
1953,1.8315507332999914e-08,5.386913692895234e-09,1.460931002839061e-06
1954,1.07497895029951e-08,1.9545072227344917e-09,1.3662005358128226e-06
1955,2.0648336374051723e-08,9.385607846468247e-10,1.352466142634512e-06
1956,1.0465369904011368e-08,0.0,1.281135723729676e-06
1957,2.738861759610245e-08,8.835037701437898e-10,1.4268586028265418e-06
1958,1.5717262158432277e-08,1.6544486891589827e-09,1.240009282810206e-06
1959,9.300897829689347e-09,3.8753737996444215e-09,1.1161076827193028e-06
1960,2.353083417006019e-08,4.8445834566201995e-09,1.1557791594896116e-06
1961,5.350082687982649e-08,1.3896318540318475e-09,1.2590064670803258e-06
1962,6.976152100435229e-09,2.536782617301725e-09,1.1022319768017041e-06
1963,1.2932106940866106e-08,6.466053248388448e-10,1.4309375728771556e-06
1964,1.9468698653213323e-08,3.041984220075733e-09,1.0975478517138981e-06
1965,9.849678406226303e-09,2.188817405102128e-09,9.592491778676049e-07
1966,2.6033651678858405e-08,2.8803187945847242e-08,9.848474746831926e-07
1967,1.5284040699725665e-08,4.930335639752315e-09,1.0580499747447902e-06
1968,2.1558795637588446e-08,4.042274182047834e-09,9.935012030837242e-07
1969,1.6804504454626112e-08,3.179230406713529e-09,9.437772519049759e-07
1970,1.7015283404475667e-08,1.5175792539290356e-08,7.684469665036886e-07
1971,7.193756701440179e-09,8.22143619849669e-09,7.913131980785693e-07
1972,2.1546616935097518e-08,7.695220183290274e-09,8.305707979161525e-07
1973,1.1577728109557484e-08,5.513203782392395e-09,9.405525815964211e-07
1974,9.00091468025721e-09,1.0688586127294286e-08,9.07404682948254e-07
1975,1.0851811893530794e-08,1.7134440533084216e-09,8.298780471704958e-07
1976,9.712995741040231e-09,2.285410749536254e-09,8.090353844636411e-07
1977,1.4104276857551667e-08,5.289103655048422e-09,8.392044605898263e-07
1978,1.128712323605896e-08,3.5643548113029055e-09,8.560392075196432e-07
1979,9.363157360553487e-09,2.9259866751729646e-09,7.683640887989895e-07
1980,1.0233271119375331e-08,6.253665918443119e-09,8.755131943871675e-07
1981,1.5813874654213578e-08,5.060439622894819e-09,8.185261322068982e-07
1982,1.1173503899897241e-08,5.586752060970923e-09,7.312437446671538e-07
1983,1.1999100379966876e-08,6.315316047889041e-10,8.10886604085681e-07
1984,6.958810416790584e-09,4.0593059469351545e-09,9.452384119867929e-07
1985,1.3234227935754461e-08,3.609334831011779e-09,1.0142231303689186e-06
1986,1.1389522214244607e-08,2.9972427317837003e-09,9.878912123895134e-07
1987,1.3443797186596385e-08,2.4443267410134695e-09,8.860684488354309e-07
1988,1.679035044332977e-08,4.797243047249822e-09,8.814934062684188e-07
1989,6.036934507847036e-09,6.585746614717891e-09,9.516404020359914e-07
1990,2.397406362319998e-08,1.5256222840598355e-08,8.821365895528288e-07
1991,2.989347080983862e-08,5.861465202094962e-10,7.948146958369762e-07
1992,8.815910668147353e-09,1.6529832502776287e-09,9.493633683632652e-07
1993,1.3294098266669607e-08,2.2156829704300662e-09,8.131556228363479e-07
1994,8.967375286772494e-09,6.329911872438032e-09,8.155036539392313e-07
1995,1.4098372247417501e-08,1.0844901643380922e-09,8.985001045402896e-07
1996,1.7081895009596337e-08,1.49466583554414e-08,9.197532904181571e-07
1997,8.151320507465698e-09,3.3564261370244708e-09,8.391065193791292e-07
1998,1.3350762273489636e-08,4.291316191284977e-09,7.700528499299253e-07
1999,8.226361813967742e-09,3.199140841125825e-09,8.500574040226638e-07
2000,1.4579503826439577e-08,1.3254094488601709e-09,7.974546747391287e-07
2001,1.4896119893137438e-08,4.819333099259637e-09,6.764590807506465e-07
2002,6.571832411594869e-09,0.0,7.513795026170556e-07
2003,8.750538071922165e-09,2.9168460979889232e-09,7.229611469483643e-07
2004,2.1583476339515073e-08,1.2333415178034102e-08,8.342674391315086e-07
2005,8.557123898356167e-09,3.6029997874109654e-09,9.435355536879797e-07
2006,1.2765458912156191e-08,4.529678965248252e-09,8.944056730797456e-07
2007,1.078509459517818e-08,3.994479552682506e-09,9.00355644262163e-07
2008,6.811903485726134e-09,1.7029758436759579e-09,1.0481816161700408e-06
2009,4.76819250749827e-09,1.430457752249481e-09,1.0447109843880753e-06
2010,8.97520635589899e-09,7.085689368580006e-09,1.173862528958125e-06
2011,6.500752380844688e-09,7.64794394481072e-10,1.547179067529214e-06
2012,1.05531832161887e-08,3.0638275250183256e-09,1.4175308251651586e-06
2013,6.414987652192394e-09,2.2313000891394097e-09,1.2690519497482455e-06
2014,1.0822894864759292e-06,1.5158116567492996e-09,1.1983573813267867e-06
2015,4.654808538617772e-09,0.0,1.2215547258165316e-06
2016,6.421154274960372e-09,6.21402013178951e-10,1.3830336911269114e-06
2017,6.037467414898856e-09,2.7671724078803805e-09,1.1521499345690245e-06
2018,6.711813327342497e-09,1.0325866828253538e-09,1.293831132898049e-06
2019,4.591778068885333e-09,0.0,1.2981976169612608e-06
