year,aucun_DET empire_NOUN,aucun_DET vampire_NOUN
1877,7.669172097379828e-08,0.0
1878,4.891661831152305e-08,0.0
1879,5.376206146934237e-08,0.0
1880,6.161132515281054e-08,0.0
1881,5.717456375009533e-08,0.0
1882,5.058092766851985e-08,0.0
1883,7.45681996150438e-08,0.0
1884,3.4328824227713994e-08,0.0
1885,5.929984947528055e-08,0.0
1886,2.5813855442091693e-08,0.0
1887,2.938016152587153e-08,0.0
1888,3.233713385952797e-08,0.0
1889,3.257871072914753e-08,0.0
1890,3.867087983167039e-08,0.0
1891,3.314594465564369e-08,0.0
1892,5.077495024430334e-08,0.0
1893,3.4487133149241345e-08,0.0
1894,4.789169882890576e-08,0.0
1895,4.5139609605726605e-08,0.0
1896,4.009979570618327e-08,0.0
1897,3.1464253869017966e-08,0.0
1898,3.6213469667423226e-08,0.0
1899,3.537649995166703e-08,0.0
1900,3.945200388599801e-08,0.0
1901,2.4590450675709974e-08,0.0
1902,2.0623192042990013e-08,0.0
1903,3.186129893251177e-08,0.0
1904,3.332267528577404e-08,0.0
1905,2.5287720029076866e-08,0.0
1906,1.5432553679417538e-08,0.0
1907,1.9542805318462086e-08,0.0
1908,2.7503779254089977e-08,0.0
1909,3.190570296851547e-08,0.0
1910,2.1376603376310754e-08,0.0
1911,2.606983251496331e-08,0.0
1912,2.1879568989913167e-08,0.0
1913,2.2802856103343316e-08,0.0
1914,3.9510787530616653e-08,0.0
1915,3.180805729918745e-08,0.0
1916,2.636990914517412e-08,0.0
1917,3.838248607834771e-08,0.0
1918,2.986457836584577e-08,0.0
1919,2.1178051312631396e-08,0.0
1920,3.558948735715717e-08,0.0
1921,8.330022505109724e-09,0.0
1922,2.656056830030451e-08,0.0
1923,2.9724655625784635e-08,0.0
1924,2.707241186783449e-08,0.0
1925,3.189471442510694e-08,0.0
1926,1.7833821530643945e-08,0.0
1927,5.0171511389862644e-08,0.0
1928,3.0850310528407476e-08,0.0
1929,3.007909676888687e-08,0.0
1930,7.352522701786768e-09,0.0
1931,2.2810714206400462e-08,0.0
1932,2.6302888755935783e-08,0.0
1933,1.1470662641954732e-08,0.0
1934,2.036868629318178e-08,0.0
1935,1.0771455727365264e-08,0.0
1936,2.0612015205756506e-08,0.0
1937,2.1404900851784703e-08,0.0
1938,1.555825723809079e-08,0.0
1939,3.5176316082186077e-08,0.0
1940,3.550096039361961e-08,0.0
1941,2.3612020783048138e-08,0.0
1942,1.5171058853624686e-08,0.0
1943,2.9032351633873077e-08,0.0
1944,4.819779064746399e-08,0.0
1945,8.714016175304096e-09,0.0
1946,4.733175362758857e-08,0.0
1947,2.861009096299938e-08,0.0
1948,2.609253058061256e-08,5.435944139264848e-09
1949,1.178041031391075e-08,0.0
1950,2.0207186812726263e-08,0.0
1951,1.812438221726609e-08,1.0661401761424827e-09
1952,3.1634410646574906e-08,0.0
1953,2.4779803320384985e-08,0.0
1954,1.563605755983133e-08,0.0
1955,2.1586897602787758e-08,0.0
1956,1.1337483840634377e-08,0.0
1957,1.678657179926546e-08,8.835037701437898e-10
1958,1.4062813691317899e-08,0.0
1959,1.162612162097787e-08,0.0
1960,2.145458388724819e-08,0.0
1961,2.9877084528617814e-08,0.0
1962,2.980719449041658e-08,0.0
1963,2.0691370394843034e-08,0.0
1964,2.2510682873289056e-08,0.0
1965,2.3529787285259118e-08,0.0
1966,1.7725039214155913e-08,0.0
1967,2.4158644584826305e-08,0.0
1968,2.6948494741274587e-08,0.0
1969,2.861307424328885e-08,0.0
1970,2.2533751975473137e-08,0.0
1971,2.4664308484467767e-08,0.0
1972,1.8981544058771505e-08,0.0
1973,1.8744892860134144e-08,0.0
1974,1.4626486244395664e-08,0.0
1975,1.5420996479775795e-08,0.0
1976,1.9425991204524706e-08,0.0
1977,1.9393379346865913e-08,0.0
1978,2.0792069843622585e-08,0.0
1979,2.5163485517509798e-08,0.0
1980,1.819248174328436e-08,0.0
1981,1.8344094465660987e-08,0.0
1982,1.800175586375019e-08,0.0
1983,2.147207500691195e-08,1.2630632095778083e-09
1984,1.8556827074966975e-08,0.0
1985,1.0828004826102244e-08,0.0
1986,1.7384008066390066e-08,0.0
1987,1.5888123539031795e-08,6.110816852533674e-10
1988,1.9188972133488136e-08,0.0
1989,1.4269117665222097e-08,1.0976244357863152e-09
1990,2.01600093840959e-08,0.0
1991,1.699824947465345e-08,0.0
1992,1.4325854502672541e-08,0.0
1993,2.1602909072715448e-08,1.1078414852150331e-09
1994,1.2132331361769388e-08,0.0
1995,1.9520822291951845e-08,0.0
1996,1.7615704006601618e-08,5.338092190498855e-10
1997,2.0618045604159363e-08,4.79489448146353e-10
1998,2.145658195562561e-08,4.768129224785866e-10
1999,1.5538683811877618e-08,0.0
2000,1.8555731617908577e-08,4.4180314962005696e-10
2001,1.7524846768202096e-08,4.3812117822561447e-10
2002,2.1906106706381934e-08,3.066854992184176e-09
2003,1.4167538031628624e-08,0.0
2004,2.6869226177339556e-08,1.7619165015858584e-09
2005,1.7114248240801544e-08,4.5037495954858286e-10
2006,2.5942705927928245e-08,2.470733950765691e-09
2007,1.957294931687059e-08,3.595031605740928e-09
2008,1.9158477970737664e-08,2.128719839289417e-09
2009,2.002640786535892e-08,0.0
2010,1.9367552006599453e-08,1.4171379181249222e-08
2011,1.797266846459422e-08,2.332622894840597e-08
2012,2.246806854455663e-08,3.1319124182971336e-08
2013,2.2034088387190565e-08,4.1279051288256596e-08
2014,2.3603353049850284e-08,4.049382518189759e-08
2015,2.2830726656430933e-08,2.438232993284828e-08
2016,3.6869852781951096e-08,2.4856080749202647e-08
2017,1.987332956532306e-08,2.6413919052004076e-08
2018,1.8844706961562707e-08,3.4591653985671655e-08
2019,2.6020074317401054e-08,2.3724186171136807e-08
