year,en_ADP ère_NOUN,en_ADP ere_NOUN,en_ADP ver_NOUN
1892,1.6298132621272998e-08,5.641661360300532e-09,2.1312942077855723e-08
1893,9.853466487186324e-09,4.926733243593162e-09,1.6627724364060015e-08
1894,1.827446460822557e-08,5.671385139294216e-09,2.457600345451283e-08
1895,1.5648398132839247e-08,4.213029924926559e-09,2.1667012850556944e-08
1896,1.0024948871034667e-08,4.717623180994224e-09,1.5332275227208925e-08
1897,3.379494017963225e-08,5.2440420894583895e-09,2.097616846885586e-08
1898,2.2067583316243145e-08,5.6583548957434e-10,2.2633419360928997e-08
1899,2.266307141951529e-08,3.8693048765026106e-09,1.326618814800895e-08
1900,3.1665425836990835e-08,7.786579381274805e-09,2.284063338464648e-08
1901,1.956058603980182e-08,6.147612641171918e-09,1.732509086194156e-08
1902,7.365425602756659e-09,4.910283735171106e-09,2.8970674081918446e-08
1903,9.1803746826713e-09,8.100330184390714e-09,1.8900770504259867e-08
1904,8.061937784020756e-09,4.837162670412454e-09,9.674325340824907e-09
1905,4.231822359201942e-08,4.1286072338664326e-09,1.754658029984313e-08
1906,5.658602919567102e-09,1.0288369045596824e-09,1.4403716164235192e-08
1907,5.65712765521198e-09,1.028568674676933e-09,1.902852103663477e-08
1908,1.080505640516094e-08,2.9468334439286537e-09,1.4734167441687873e-08
1909,7.151278680339601e-09,1.1001967115120692e-09,3.3005900845761715e-08
1910,1.1222716089775986e-08,4.275320542035388e-09,2.404867860406057e-08
1911,1.755723388896513e-08,3.7242617878519013e-09,1.17048232217698e-08
1912,5.730363294986773e-09,5.209421227725386e-10,1.6149206194526755e-08
1913,5.302989602995467e-09,1.060597942803554e-09,1.5908969308586762e-08
1914,6.027069510139427e-09,6.696743715117748e-10,2.142958066553291e-08
1915,1.1780761921542648e-09,0.0,1.8849218852423633e-08
1916,1.2086208478478966e-08,1.0987462051303964e-09,2.0876178341566742e-08
1917,4.934890895924582e-08,2.1932848870420685e-09,2.5222775756894578e-08
1918,5.743188147278033e-09,3.44591288836682e-09,4.709414369585829e-08
1919,2.301962176431971e-08,1.8415696745321952e-09,2.4861191050273845e-08
1920,2.5745588771997063e-08,4.543339038320937e-09,2.4231140649533245e-08
1921,1.060184651180407e-08,2.2718242842501013e-09,2.347551725234709e-08
1922,4.426761179843197e-09,1.4755870969551665e-09,2.6560566801503427e-08
1923,2.866305948145964e-08,4.246379248229459e-09,1.6985517437007047e-08
1924,2.4494086758863887e-08,3.867487219366694e-09,1.8048274541548892e-08
1925,1.0998178368026856e-08,6.598906754362588e-09,2.969508106076546e-08
1926,2.229227646921572e-08,7.802296586589819e-09,2.563611833927837e-08
1927,6.689535148041159e-09,7.804457524684949e-09,3.1217829654650586e-08
1928,9.14083297942625e-09,1.1426041224282812e-09,2.170947821511504e-08
1929,1.6710609784809094e-08,4.4561625500705304e-09,1.7824650200282122e-08
1930,5.2518016602221e-09,4.201441416995522e-09,2.941009080714707e-08
1931,6.843213995466613e-09,1.1405356659111021e-09,1.9389106320488736e-08
1932,3.616647248350091e-08,1.2055490161699822e-08,2.959074874020473e-08
1933,8.02946331646126e-09,1.261772819560747e-08,3.0970787712192305e-08
1934,9.585264137967897e-09,2.3963160344919743e-09,1.9170528275935794e-08
1935,2.2739740757060645e-08,2.393656828303392e-09,4.0692166969336085e-08
1936,2.3036957230715416e-08,0.0,3.152425831487449e-08
1937,2.392312481447334e-08,8.813782592653752e-09,1.76275650742852e-08
1938,5.186085783037697e-09,3.889564337278273e-09,2.0744342577039276e-08
1939,1.5294050470515685e-08,0.0,2.4470480752825097e-08
1940,1.0143131667916805e-08,1.7750480196809804e-08,2.282204625281281e-08
1941,5.9030051957620344e-09,0.0,4.7224043342453115e-08
1942,1.2136847082899749e-08,1.8205270180260413e-08,1.8205270180260413e-08
1943,6.967764676346633e-08,2.9032352077962287e-09,1.4516175816936538e-08
1944,2.5705489292704442e-08,6.4263723231761105e-09,2.2492303131116387e-08
1945,2.6142048525912287e-08,2.178504043826024e-09,5.010559256390934e-08
1946,9.744772988540262e-09,6.960552134671616e-09,6.542919006591319e-08
1947,5.960435700558264e-09,7.152522796260996e-09,3.69547004108739e-08
1948,1.0871888278529696e-08,0.0,2.0656587107481528e-08
1949,9.817008539414473e-09,2.945102384188658e-09,1.7670614638198856e-08
1950,2.3397795700930146e-08,1.0635361480382244e-09,2.020718614659245e-08
1951,3.5182626589858046e-08,8.529121298117559e-09,1.919052317056469e-08
1952,2.8470971358274255e-08,2.1089607837865287e-09,1.4762725597528004e-08
1953,1.8315507332999914e-08,5.386913692895234e-09,1.8315506888910704e-08
1954,1.07497895029951e-08,1.9545072227344917e-09,3.029486128625081e-08
1955,2.0648336374051723e-08,9.385607846468247e-10,2.1586898935055387e-08
1956,1.0465369904011368e-08,0.0,1.3953826982771034e-08
1957,2.738861759610245e-08,8.835037701437898e-10,1.0602045241725477e-08
1958,1.5717262158432277e-08,1.6544486891589827e-09,2.978007557219442e-08
1959,9.300897829689347e-09,3.8753737996444215e-09,1.4726420527466644e-08
1960,2.353083417006019e-08,4.8445834566201995e-09,8.304999854491513e-09
1961,5.350082687982649e-08,1.3896318540318475e-09,2.4318556834934668e-08
1962,6.976152100435229e-09,2.536782617301725e-09,1.522069531523229e-08
1963,1.2932106940866106e-08,6.466053248388448e-10,1.1638895514032299e-08
1964,1.9468698653213323e-08,3.041984220075733e-09,2.372747665013719e-08
1965,9.849678406226303e-09,2.188817405102128e-09,2.4076990456922687e-08
1966,2.6033651678858405e-08,2.8803187945847242e-08,1.8832854609129868e-08
1967,1.5284040699725665e-08,4.930335639752315e-09,2.415864475135976e-08
1968,2.1558795637588446e-08,4.042274182047834e-09,1.6618238507515315e-08
1969,1.6804504454626112e-08,3.179230406713529e-09,2.0437910586146302e-08
1970,1.7015283404475667e-08,1.5175792539290356e-08,2.529298798181756e-08
1971,7.193756701440179e-09,8.22143619849669e-09,1.9012070251456237e-08
1972,2.1546616935097518e-08,7.695220183290274e-09,1.641647029426707e-08
1973,1.1577728109557484e-08,5.513203782392395e-09,2.3706776985932265e-08
1974,9.00091468025721e-09,1.0688586127294286e-08,1.1813700795393345e-08
1975,1.0851811893530794e-08,1.7134440533084216e-09,1.4278700444236847e-08
1976,9.712995741040231e-09,2.285410749536254e-09,1.4283817184601588e-08
1977,1.4104276857551667e-08,5.289103655048422e-09,1.5867311076167567e-08
1978,1.128712323605896e-08,3.5643548113029055e-09,1.3069300752732715e-08
1979,9.363157360553487e-09,2.9259866751729646e-09,1.521513037783251e-08
1980,1.0233271119375331e-08,6.253665918443119e-09,1.4212876653374451e-08
1981,1.5813874654213578e-08,5.060439622894819e-09,1.2018543993352893e-08
1982,1.1173503899897241e-08,5.586752060970923e-09,1.6139505731871395e-08
1983,1.1999100379966876e-08,6.315316047889041e-10,1.3262163478522382e-08
1984,6.958810416790584e-09,4.0593059469351545e-09,1.2757818912412233e-08
1985,1.3234227935754461e-08,3.609334831011779e-09,1.142955996513706e-08
1986,1.1389522214244607e-08,2.9972427317837003e-09,1.678455924247757e-08
1987,1.3443797186596385e-08,2.4443267410134695e-09,1.8332451057201382e-08
1988,1.679035044332977e-08,4.797243047249822e-09,2.338655985534288e-08
1989,6.036934507847036e-09,6.585746614717891e-09,1.6464366758839333e-08
1990,2.397406362319998e-08,1.5256222840598355e-08,8.17297668431749e-09
1991,2.989347080983862e-08,5.861465202094962e-10,1.4653663449326615e-08
1992,8.815910668147353e-09,1.6529832502776287e-09,1.4876849196987507e-08
1993,1.3294098266669607e-08,2.2156829704300662e-09,1.938722560268502e-08
1994,8.967375286772494e-09,6.329911872438032e-09,9.494867947434926e-09
1995,1.4098372247417501e-08,1.0844901643380922e-09,1.2471636834376909e-08
1996,1.7081895009596337e-08,1.49466583554414e-08,1.2811421257197253e-08
1997,8.151320507465698e-09,3.3564261370244708e-09,1.1028257640433026e-08
1998,1.3350762273489636e-08,4.291316191284977e-09,1.2397135651376345e-08
1999,8.226361813967742e-09,3.199140841125825e-09,1.27965633645033e-08
2000,1.4579503826439577e-08,1.3254094488601709e-09,1.1486881557054573e-08
2001,1.4896119893137438e-08,4.819333099259637e-09,7.009938740587529e-09
2002,6.571832411594869e-09,0.0,1.1829298041110548e-08
2003,8.750538071922165e-09,2.9168460979889232e-09,1.0000614780736328e-08
2004,2.1583476339515073e-08,1.2333415178034102e-08,8.809582424662565e-09
2005,8.557123898356167e-09,3.6029997874109654e-09,4.503749373441224e-09
2006,1.2765458912156191e-08,4.529678965248252e-09,1.5647981910227315e-08
2007,1.078509459517818e-08,3.994479552682506e-09,1.5977918099707722e-08
2008,6.811903485726134e-09,1.7029758436759579e-09,9.792111343998045e-09
2009,4.76819250749827e-09,1.430457752249481e-09,1.0966842767246021e-08
2010,8.97520635589899e-09,7.085689368580006e-09,1.3698999490330266e-08
2011,6.500752380844688e-09,7.64794394481072e-10,1.2236709978630245e-08
2012,1.05531832161887e-08,3.0638275250183256e-09,7.489355857703828e-09
2013,6.414987652192394e-09,2.2313000891394097e-09,7.2517249982695375e-09
2014,1.0822894864759292e-06,1.5158116567492996e-09,9.094869662940042e-09
2015,4.654808538617772e-09,0.0,8.64464384797703e-09
2016,6.421154274960372e-09,6.21402013178951e-10,9.94243212759649e-09
2017,6.037467414898856e-09,2.7671724078803805e-09,9.05620051172562e-09
2018,6.711813327342497e-09,1.0325866828253538e-09,7.48625367252842e-09
2019,4.591778068885333e-09,0.0,7.652963374127353e-09
