year,en_PRON a_VERB,en_PRON va_VERB
1800,0.00017616125114727765,7.640319950041885e-07
1801,0.00016289908671751618,8.92943489816389e-07
1802,0.00016492210852447897,8.436657026322791e-07
1803,0.00016549018619116396,5.421943001238105e-07
1804,0.0001596420188434422,8.824507631288725e-07
1805,0.00015086868370417506,5.145608383827494e-07
1806,0.0001628632890060544,4.1496036828903016e-07
1807,0.0001543049729662016,6.064014428375231e-07
1808,0.00016326610057149082,9.67613573266135e-07
1809,0.00015814794460311532,5.037638288740709e-07
1810,0.00015125643403735012,5.405692604654178e-07
1811,0.00013957648479845375,8.147999324137345e-07
1812,0.0001575226488057524,6.961413419048768e-07
1813,0.0001537371426820755,5.780240712738305e-07
1814,0.00011798465857282281,4.782949076798104e-07
1815,0.00011950588668696582,4.531335662250058e-07
1816,0.00014359178021550179,3.476405936453375e-07
1817,0.000145528741995804,6.165218451315013e-07
1818,0.00013288298214320093,6.461278303504514e-07
1819,0.00013459262845572084,6.407299792954291e-07
1820,0.00012093961413484067,8.1522728123673e-07
1821,0.00013504025992006063,7.119994620552461e-07
1822,0.00013024276995565742,7.76985245920514e-07
1823,0.00011663843906717375,6.611517733290384e-07
1824,0.00011830231960630044,5.827409950143192e-07
1825,0.00012215791502967477,6.313502467492071e-07
1826,0.000111057233880274,5.478566436067922e-07
1827,0.00012403223081491888,5.511929543899896e-07
1828,0.00012901300215162337,5.833583713865664e-07
1829,0.00013044258230365813,4.57807601605964e-07
1830,0.00013038530596531928,5.145359978087072e-07
1831,0.0001267627376364544,3.8354366438397847e-07
1832,0.00011900825484190136,5.249627861303452e-07
1833,0.00011224536137888208,5.258967235022283e-07
1834,0.00011542333959368989,5.796743494101975e-07
1835,0.00011290026304777712,5.475675379784661e-07
1836,0.00011615942639764398,6.801399194955593e-07
1837,0.00010962157102767378,5.782007406196499e-07
1838,0.0001066938420990482,5.434771424006613e-07
1839,0.00010896983440034091,6.564995373992133e-07
1840,0.00010480558557901531,5.790046770925983e-07
1841,0.00011112813808722422,5.996792538098816e-07
1842,0.0001009412735584192,5.977063892714796e-07
1843,0.00010926958202617243,4.288417301268055e-07
1844,0.00010227933671558276,4.560994284474873e-07
1845,0.00010272418148815632,4.5925276026537176e-07
1846,0.00010959743667626753,5.573485282184265e-07
1847,0.00010359519365010783,4.584240116400906e-07
1848,0.00010716396354837343,4.4892337314195174e-07
1849,0.00010510718857403845,3.787495472806768e-07
1850,0.00010699729318730533,4.351746554220881e-07
1851,0.00010508135164855048,4.927371151097759e-07
1852,0.00010763298632809892,5.42328450592322e-07
1853,0.00010936458420474082,5.147805381966464e-07
1854,0.00010892035061260685,7.362256724263716e-07
1855,0.00010430147813167423,5.535135301215632e-07
1856,0.00010632445628289133,6.631979658777709e-07
1857,0.0001057891349773854,5.813877237414999e-07
1858,0.00010327564814360812,6.27858639745682e-07
1859,0.00010250290506519377,6.899894628986658e-07
1860,0.0001030012863338925,5.808446417177038e-07
1861,0.00010222370474366471,7.083377795424894e-07
1862,0.00010639857646310702,7.93810158938868e-07
1863,0.00010454890434630215,7.227216087812849e-07
1864,0.00010688551265047863,6.098894118622411e-07
1865,0.00010453572031110525,5.605851356449421e-07
1866,0.00010438491153763607,6.651292778769857e-07
1867,0.00010418549209134653,6.954078912713157e-07
1868,0.00010245446901535615,6.006886792420119e-07
1869,9.994317224482074e-05,5.703950591851026e-07
1870,0.00010304372699465603,6.01501710661978e-07
1871,9.581363701727241e-05,6.574508688572678e-07
1872,0.00010025520896306261,6.875824851704238e-07
1873,9.814533405005932e-05,6.123682396719232e-07
1874,9.901481098495424e-05,8.191188953787787e-07
1875,0.00010378793376730755,6.562591465808509e-07
1876,0.00010787420615088195,8.234671895479551e-07
1877,0.00010228201426798478,9.598834367352538e-07
1878,0.0001012000284390524,9.010320241031877e-07
1879,0.00010286454198649153,8.571383318667358e-07
1880,0.00010175559145864099,8.009471912373556e-07
1881,0.00010247982572764158,7.774345931466087e-07
1882,0.00010071860742755234,8.452338988718111e-07
1883,0.00010451681009726599,1.0155177960768924e-06
1884,0.000100250072136987,7.532536301368964e-07
1885,0.00010158643999602646,8.385771934626973e-07
1886,9.518536535324529e-05,8.512118938597268e-07
1887,9.948840306606144e-05,1.0230825182588887e-06
1888,9.612118446966633e-05,1.115314148592006e-06
1889,9.945465717464685e-05,1.0055543953058077e-06
1890,9.912198584061116e-05,9.189249681185174e-07
1891,9.590014087734744e-05,1.0657695383997634e-06
1892,9.595149458618835e-05,1.0161259069718653e-06
1893,9.596044401405379e-05,1.1935011343666702e-06
1894,9.48098095250316e-05,1.0844948974408908e-06
1895,9.522290929453447e-05,1.245853241016448e-06
1896,9.367607708554715e-05,1.1564073929548613e-06
1897,9.580748883308843e-05,1.3174199011700694e-06
1898,9.571899136062711e-05,1.4496705489364103e-06
1899,9.414405940333381e-05,1.542194354442472e-06
1900,9.062021126737818e-05,1.5355135474237613e-06
1901,9.106011566473171e-05,1.6129100686157472e-06
1902,8.13653678051196e-05,1.5938780961732846e-06
1903,8.823473763186485e-05,1.5018013073131442e-06
1904,8.761928620515391e-05,1.7682516499917256e-06
1905,8.764207450440153e-05,1.6416374819527846e-06
1906,8.74079269124195e-05,1.7804022718337364e-06
1907,8.629948570160195e-05,1.8359951354796067e-06
1908,8.711379632586613e-05,2.0117049643886276e-06
1909,8.723075006855652e-05,1.8103736465491238e-06
1910,8.67147246026434e-05,1.8581612266643788e-06
1911,8.413266914431006e-05,1.7950942492461763e-06
1912,8.495628571836278e-05,1.8915408190878225e-06
1913,8.426662679994479e-05,2.018848135776352e-06
1914,8.478010568069294e-05,2.1972016384097515e-06
1915,8.642249304102734e-05,2.257193955301773e-06
1916,8.468916348647326e-05,2.277700787089998e-06
1917,8.554249507142231e-05,2.1867049326829147e-06
1918,8.211610111175105e-05,2.1628845843224553e-06
1919,7.756506965961307e-05,2.0017862425447674e-06
1920,7.72299463278614e-05,2.335276349185733e-06
1921,7.550559530500323e-05,2.4550847683713073e-06
1922,7.76365413912572e-05,2.2856843315821607e-06
1923,7.634671055711806e-05,2.497932655387558e-06
1924,7.592779729748145e-05,2.361745600865106e-06
1925,7.621847180416808e-05,2.6714574232755695e-06
1926,7.404157076962292e-05,2.7620130822469946e-06
1927,7.607116276631132e-05,2.4784726520010736e-06
1928,7.173954509198666e-05,2.71596991296974e-06
1929,7.235805242089555e-05,2.5856882075458998e-06
1930,7.293072121683508e-05,3.0512967441609362e-06
1931,7.054441084619612e-05,2.8022961942042457e-06
1932,6.813434447394684e-05,2.9130449092917843e-06
1933,6.789944018237293e-05,2.8332535748631926e-06
1934,6.898634455865249e-05,2.856408627849305e-06
1935,6.713609036523849e-05,3.1548397601000033e-06
1936,6.383783329511061e-05,3.2663981528457953e-06
1937,6.312053301371634e-05,3.023127419510274e-06
1938,6.38108977000229e-05,3.4565262012620224e-06
1939,6.299160304479301e-05,3.571160732462886e-06
1940,6.327285518636927e-05,4.1815060285443906e-06
1941,6.715849303873256e-05,3.494579004836851e-06
1942,6.955930439289659e-05,4.135630661039613e-06
1943,6.658860365860164e-05,4.401304522616556e-06
1944,6.43633320578374e-05,4.671972874348285e-06
1945,6.501527241198346e-05,4.019339939986821e-06
1946,6.228301936062053e-05,4.5187903197074775e-06
1947,6.532160477945581e-05,4.447676928975852e-06
1948,6.149683031253517e-05,4.482479198486544e-06
1949,5.961967326584272e-05,5.2138129831291735e-06
1950,6.205627141753212e-05,4.400912530400092e-06
1951,6.441406003432348e-05,4.499111582845217e-06
1952,5.804598185932264e-05,4.447798346518539e-06
1953,5.882186451344751e-05,4.96888924317318e-06
1954,5.860198871232569e-05,4.814928615815006e-06
1955,5.9246649470878765e-05,5.451161086966749e-06
1956,5.7891811593435705e-05,5.110588972456753e-06
1957,5.538685218198225e-05,5.255963969830191e-06
1958,5.578966374741867e-05,5.270246219879482e-06
1959,5.6150292948586866e-05,5.885142854822334e-06
1960,5.659372982336208e-05,5.210695235291496e-06
1961,5.846320345881395e-05,6.053930974303512e-06
1962,5.743148722103797e-05,6.475137524830643e-06
1963,5.692454578820616e-05,5.731509645556798e-06
1964,6.32939554634504e-05,5.566222625930095e-06
1965,6.161958299344406e-05,5.659734597429633e-06
1966,6.119126919656992e-05,6.356642188620754e-06
1967,6.470868538599461e-05,5.833573140989756e-06
1968,6.303387635853142e-05,6.250703336263541e-06
1969,6.473004032159224e-05,5.62587547392468e-06
1970,6.0943682910874486e-05,6.4083233155542985e-06
1971,5.944252188783139e-05,6.333588771667564e-06
1972,5.805633190902881e-05,6.616350219701417e-06
1973,5.7228156947530806e-05,6.533146461151773e-06
1974,5.369101927499287e-05,7.040965556370793e-06
1975,5.094183507026173e-05,7.265573913173284e-06
1976,5.092123683425598e-05,7.246466338983737e-06
1977,5.1139166316716e-05,7.756176273687743e-06
1978,5.199918450671248e-05,7.513659966207342e-06
1979,5.3604660934070125e-05,8.077478923951276e-06
1980,5.178831270313822e-05,8.102476385829505e-06
1981,5.049243554822169e-05,8.55720372783253e-06
1982,5.2010800573043525e-05,8.984117812360637e-06
1983,5.091723505756818e-05,8.595776307629421e-06
1984,5.195273843128234e-05,8.81797222973546e-06
1985,4.890047057415359e-05,8.976415301731322e-06
1986,5.110598431201652e-05,9.016905096359551e-06
1987,4.955750409862958e-05,9.110005521506537e-06
1988,4.982956306776032e-05,9.43138002185151e-06
1989,5.163389869267121e-05,9.081195457838476e-06
1990,4.911958967568353e-05,9.57491465669591e-06
1991,5.0517039198894054e-05,9.795680853130762e-06
1992,4.851065023103729e-05,1.004462865239475e-05
1993,4.9246322305407375e-05,9.78334810497472e-06
1994,5.00221285619773e-05,1.0226500307908282e-05
1995,4.8435500502819195e-05,1.04810551420087e-05
1996,4.713855742011219e-05,1.0691131137718912e-05
1997,4.722827361547388e-05,1.0720425052568316e-05
1998,4.6968456445029005e-05,1.0585723430267535e-05
1999,4.7817557060625404e-05,1.075962427421473e-05
2000,4.724642712972127e-05,1.1362734767317306e-05
2001,4.6580604248447344e-05,1.0921922694251407e-05
2002,4.710075882030651e-05,1.1115596862509847e-05
2003,4.720081778941676e-05,1.12644429464126e-05
2004,4.764882760355249e-05,1.1315028132230509e-05
2005,4.6208471758291125e-05,1.1098590221081395e-05
2006,4.822708069696091e-05,1.0955645848298445e-05
2007,4.880494816461578e-05,1.0725576430559158e-05
2008,4.823849303647876e-05,1.0297894732502755e-05
2009,4.815588181372732e-05,9.530186616757419e-06
2010,5.085919110570103e-05,9.527890142635442e-06
2011,5.037280061515048e-05,8.352319127880037e-06
2012,5.580625656875782e-05,7.109782018233091e-06
2013,5.5703010730212554e-05,8.355939826287795e-06
2014,6.081349783926271e-05,7.513878244935768e-06
2015,5.803260501124896e-05,7.535469649155857e-06
2016,6.046365888323635e-05,6.802902134950273e-06
2017,5.7508634199621156e-05,8.265795258921571e-06
2018,5.838993820361793e-05,7.336270300584147e-06
2019,5.9705867897719145e-05,7.342252956732409e-06
