year,en_ADP ânes_NOUN,en_ADP anes_NOUN,en_ADP vannes_NOUN
1865,1.4120533187167439e-08,0.0,2.118079894808389e-08
1866,2.919367858567057e-09,0.0,2.9193677475447544e-09
1867,4.85281148598915e-10,0.0,3.299911810472622e-08
1868,9.87974857480367e-09,4.93987406535723e-10,2.9639244392143382e-09
1869,5.860222973552709e-09,0.0,5.860222973552709e-09
1870,2.2936195165357276e-09,5.734048791339319e-10,2.2936195165357276e-09
1871,2.1242354542039266e-09,0.0,6.372706140567175e-09
1872,2.4189357183956872e-09,0.0,1.572308139241585e-08
1873,5.387403856360606e-09,5.986004469882289e-10,1.1972008939764578e-09
1874,8.961913877669758e-09,5.974609140757536e-10,6.572070110344441e-09
1875,0.0,0.0,2.8607636259891933e-09
1876,1.209202959984168e-09,0.0,4.836811839936672e-09
1877,2.4739263970730008e-09,0.0,1.459616640886452e-07
1878,9.662541877730746e-09,0.0,2.174071833671576e-08
1879,8.55305515301552e-09,0.0,2.5048233487368066e-08
1880,1.6044616302224313e-08,0.0,4.492492378105339e-09
1881,7.669758161910067e-09,6.972507571312292e-10,3.765154055201947e-08
1882,3.3276925659464496e-09,0.0,5.989846840748214e-09
1883,6.319338941018771e-10,0.0,1.137480976076688e-08
1884,0.0,0.0,2.6406787867472303e-09
1885,6.445635691854079e-10,6.445635691854079e-10,4.511945095320158e-09
1886,8.38950331427668e-09,1.2906927748801422e-09,1.6133660019068685e-08
1887,3.264462256069578e-09,1.9586773869484375e-09,5.223139809551469e-09
1888,6.340614699951175e-09,0.0,1.5851536971922542e-08
1889,4.385595886446936e-09,0.0,3.759081934617825e-09
1890,6.554386366985909e-09,0.0,2.6217545912032847e-09
1891,5.736798147637501e-09,0.0,2.5496880162734215e-09
1892,1.191017329205124e-08,6.268512375839919e-10,6.8953633913793055e-09
1893,4.926733243593162e-09,0.0,8.621783342821487e-09
1894,3.150769645188234e-09,0.0,2.520615716150587e-09
1895,9.027921521465032e-09,0.0,8.426059849853118e-09
1896,1.7691086373616827e-09,0.0,1.7691086817706037e-08
1897,5.826713556089658e-10,1.1653427112179315e-09,5.244042311502994e-09
1898,2.8291773368493978e-09,0.0,6.224190274295438e-09
1899,3.3165470370022376e-09,0.0,1.3818945987509323e-08
1900,4.671947717582725e-09,0.0,5.19105292084987e-09
1901,2.235495566438317e-09,0.0,1.0059730382039334e-08
1902,2.9461704187383475e-09,0.0,1.3748795213430753e-08
1903,8.100330184390714e-09,5.400220270956879e-10,9.720396487722383e-09
1904,4.299700151477737e-09,5.374625189347171e-10,8.061937784020756e-09
1905,6.192911072844254e-09,5.160759042333041e-10,1.1869745741854842e-08
1906,7.201858220895474e-09,1.5432553568395235e-09,1.2346043021249642e-08
1907,1.0285686968813934e-08,5.142843373384665e-10,7.714264893543543e-09
1908,0.0,4.911389073214423e-10,4.911389073214423e-09
1909,4.950885035270858e-09,0.0,4.400786846048277e-09
1910,2.67207544979442e-09,0.0,6.94739610285211e-09
1911,2.128149656499545e-09,0.0,9.576673565270255e-09
1912,1.0418842455450772e-09,1.0418842455450772e-09,1.40654377034366e-08
1913,2.6514948014977335e-09,5.30298971401777e-10,3.1817938284106617e-09
1914,8.036092680185902e-09,1.3393487430235496e-09,6.6967438816512015e-09
1915,8.246533234057551e-09,0.0,3.534228465440492e-09
1916,7.69122365795738e-09,0.0,9.888715846173568e-09
1917,5.483212106582869e-09,1.0966424435210342e-09,3.2899273305631027e-09
1918,1.033773866510046e-08,0.0,0.0
1919,2.762354567309444e-09,0.0,1.8415696745321952e-09
1920,3.786115865267448e-09,0.0,1.1358347595802343e-08
1921,9.844571380313027e-09,0.0,2.2718242842501013e-09
1922,7.377935595798135e-09,7.377935484775833e-10,2.21338064543275e-09
1923,3.1847844361720945e-09,1.0615948120573648e-09,1.6985516992917837e-08
1924,3.867487219366694e-09,0.0,3.867487219366694e-09
1925,2.1996355847875293e-09,0.0,7.698724546756353e-09
1926,2.229227691330493e-09,0.0,7.802296919656726e-09
1927,3.3447675740205796e-09,0.0,1.2264147253304714e-08
1928,2.2852082448565625e-09,0.0,7.998228634953364e-09
1929,5.570202965543558e-09,0.0,6.684243603061191e-09
1930,8.402882833991043e-09,1.0503603542488804e-09,3.1510810627466412e-09
1931,4.5621426636444085e-09,0.0,3.4216069977333063e-09
1932,2.1919073223131136e-09,0.0,5.4797684168050864e-09
1933,2.2941324395731044e-09,0.0,2.2941324395731044e-09
1934,3.5944740517379614e-09,2.3963160344919743e-09,5.990790086229936e-09
1935,4.787313656606784e-09,0.0,2.0346082152400413e-08
1936,8.487299751891442e-09,0.0,7.274828739411987e-09
1937,1.2591118148108649e-09,0.0,5.0364472592434595e-09
1938,3.8895642262559704e-09,0.0,7.779128452511941e-09
1939,1.5294050470515685e-09,0.0,0.0
1940,0.0,0.0,2.5357829169792012e-09
1941,8.854508237732261e-09,0.0,5.9030051957620344e-09
1942,9.102635090130207e-09,0.0,0.0
1943,5.806470415592457e-09,0.0,0.0
1944,3.2131861615880553e-09,0.0,1.2852744646352221e-08
1945,2.178504132643866e-08,0.0,0.0
1946,0.0,0.0,5.568441707737293e-09
1947,1.1920870957027319e-09,1.1920870957027319e-09,3.5762612871081956e-09
1948,9.784699273041042e-09,0.0,2.3918152569635254e-08
1949,1.9634016634739737e-09,0.0,9.817008095325264e-09
1950,8.508289184305795e-09,0.0,8.508289184305795e-09
1951,5.330700769690111e-09,1.0661401761424827e-09,1.9190522504430874e-08
1952,3.1634410646574906e-09,0.0,1.5817205323287453e-08
1953,7.54167928107563e-09,0.0,8.619061908632375e-09
1954,7.818028890937967e-09,9.772536113672459e-10,4.886268056836229e-09
1955,2.815682353940474e-09,0.0,1.5016972554349195e-08
1956,4.360570571293465e-09,1.744228317335228e-09,6.976913491385517e-09
1957,6.184526224473075e-09,0.0,5.301022620862739e-09
1958,3.3088973783179654e-09,0.0,1.1581140935135181e-08
1959,7.750747821333448e-10,0.0,1.550149542062229e-08
1960,2.7683333403416555e-09,0.0,3.0451666965802815e-08
1961,4.16889545107324e-09,6.948159270159238e-10,6.253343343143314e-09
1962,1.2683912808952869e-09,6.341956404476434e-10,2.5367825617905737e-09
1963,1.2932106496776896e-09,6.466053248388448e-10,7.759263453976928e-09
1964,3.041984220075733e-09,0.0,1.1559539991878864e-08
1965,7.1136563306595235e-09,0.0,7.1136563306595235e-09
1966,3.3234448526542337e-09,0.0,8.862519496055654e-09
1967,1.9721342336964653e-09,0.0,1.9721342336964653e-09
1968,8.982831367632116e-09,0.0,6.287982190489316e-09
1969,4.995933444718048e-09,4.5417578031781147e-10,5.904285060864822e-09
1970,1.8394900047624674e-09,4.5987250119061684e-10,1.10369398065302e-08
1971,2.569198631618974e-09,1.0276794970565106e-09,1.0276794970565106e-09
1972,7.69522046084603e-09,5.130146862875051e-10,3.5911026929902334e-09
1973,3.3079223804577396e-09,5.513203782392395e-10,4.410563025913916e-09
1974,5.06301445213353e-09,0.0,2.8127858930915295e-09
1975,3.4268881066168433e-09,1.1422960355389478e-09,6.8537762132336866e-09
1976,6.8562320265641574e-09,0.0,4.570821499072508e-09
1977,2.938390863960194e-09,0.0,1.7630345516828072e-09
1978,1.1881182704343018e-09,0.0,7.722768868845264e-09
1979,5.851973128301324e-09,0.0,5.266776015311336e-09
1980,2.2740602734216964e-09,2.2740602734216964e-09,7.3906957220870595e-09
1981,5.060439622894819e-09,6.325549528618524e-10,7.590659267808775e-09
1982,9.311253101884631e-09,0.0,7.449002525916626e-09
1983,6.315316269933646e-09,0.0,1.2630632095778083e-09
1984,6.958810416790584e-09,0.0,5.799008662155103e-09
1985,3.609334831011779e-09,6.015558051686298e-10,1.8046674155058895e-09
1986,5.994485352545098e-09,0.0,2.3977942409381114e-09
1987,3.6664902225425067e-09,0.0,4.277571907795874e-09
1988,5.396898483667201e-09,0.0,5.996553809062277e-10
1989,4.939309850016116e-09,5.488122178931576e-10,1.0976244357863152e-09
1990,6.538381391862913e-09,3.814055737905164e-09,5.44865097484859e-10
1991,9.37834432335194e-09,1.7584396161396398e-09,2.9307326565586322e-09
1992,8.815910668147353e-09,0.0,2.2039776670368383e-09
1993,7.754890063438324e-09,0.0,2.7696037130375828e-09
1994,7.384897138251745e-09,5.274926606624319e-10,2.1099706426497278e-09
1995,1.0302656505700725e-08,0.0,4.337960546330066e-09
1996,3.736664311304594e-09,1.6014276571496566e-09,1.6014276571496566e-09
1997,5.274384040632185e-09,0.0,4.79489448146353e-09
1998,3.814503379828693e-09,1.9072516899143466e-09,1.9072516899143466e-09
1999,1.1425503210205079e-08,0.0,5.0272213059088244e-09
2000,3.97622823555821e-09,0.0,1.7672125984802278e-09
2001,6.571817756650944e-09,0.0,2.1906058911280724e-09
2002,6.133709984368352e-09,0.0,8.76244299341522e-10
2003,9.167230530238157e-09,1.2500769308587678e-09,3.3335384452826133e-09
2004,4.404791198453495e-09,4.404791253964646e-10,1.761916529341434e-09
2005,1.1259373877692269e-08,0.0,1.3511248786457486e-09
2006,1.1941880373456115e-08,8.235779835885637e-10,4.1178899179428186e-10
2007,4.7933754743212376e-09,0.0,1.9972397624634652e-09
2008,1.0217855006544596e-08,0.0,4.683183729703444e-09
2009,9.059565542202108e-09,0.0,2.860915504498962e-09
2010,1.2281861749841028e-08,4.723793023408973e-10,2.834275814045384e-09
2011,1.2236710311697152e-08,0.0,3.82397197240536e-10
2012,9.19148224198807e-09,0.0,1.7021263287730903e-09
2013,7.80955033974351e-09,0.0,8.367375126105969e-10
2014,8.445236510112863e-09,0.0,1.7323561474213989e-09
2015,7.314698624583116e-09,0.0,1.3299452233939135e-09
2016,8.078226088059637e-09,2.0713400439298368e-10,1.035670049720494e-09
2017,7.2952728302766445e-09,0.0,1.0062445321423752e-09
2018,5.937373259712331e-09,0.0,1.5488800242380307e-09
2019,7.397864543179367e-09,0.0,1.53059265262101e-09
