year,étudiant_VERB en_ADP,étudiant_VERB dans_ADP,etudiant_VERB en_ADP,etudiant_VERB dans_ADP
1800,3.144164484325529e-09,0.0,3.144164484325529e-09,0.0
1801,0.0,4.7623651688866175e-09,1.4287095284615248e-08,0.0
1802,0.0,2.2378401354217203e-09,2.2378401354217203e-09,0.0
1803,9.751696339321825e-09,7.801356893821776e-09,5.851017448321727e-09,0.0
1804,0.0,1.2359254952798437e-08,0.0,0.0
1805,4.264316544322355e-08,3.695740957709859e-08,1.4214388555089386e-08,0.0
1806,1.152667650217154e-08,4.610670600868616e-08,1.152667650217154e-08,0.0
1807,2.8469551160981155e-09,3.131650672116848e-08,8.540865792383556e-09,0.0
1808,1.1330369531492579e-08,3.6257183921861724e-08,1.1330369531492579e-08,0.0
1809,0.0,1.8072244145628247e-08,1.3554183553310395e-08,0.0
1810,0.0,2.3401266702194334e-08,2.3401267590372754e-09,0.0
1811,5.0141535368197765e-09,1.7549536934780008e-08,5.0141535368197765e-09,0.0
1812,1.600324850414836e-08,0.0,2.6672083208723052e-08,0.0
1813,3.4508900625951355e-08,0.0,0.0,0.0
1814,6.293354282149721e-09,2.5173417128598885e-08,0.0,0.0
1815,1.3486118000116676e-08,2.697223555614414e-09,1.618334155573109e-08,0.0
1816,0.0,2.3176038865813098e-09,0.0,0.0
1817,0.0,1.8682481339737933e-08,7.784367039853635e-09,0.0
1818,1.5497530370112145e-08,2.8610825708597076e-08,4.768470951432846e-09,0.0
1819,6.210630232317271e-09,1.2421260464634543e-08,1.449147024601416e-08,0.0
1820,1.4239777357261119e-08,3.441279616822612e-08,1.1866481131050932e-08,0.0
1821,1.2819934447350079e-08,1.2819934447350079e-08,5.916893086599373e-09,0.0
1822,0.0,1.604098542884458e-08,5.012807946513931e-09,0.0
1823,1.9765373782121287e-09,1.581229902569703e-08,1.9765373782121287e-09,0.0
1824,1.3473780313688621e-08,3.621078548121659e-08,2.189489212156559e-08,0.0
1825,8.805443041381977e-10,2.201360693732113e-08,2.641632912414593e-09,0.0
1826,2.642395191543301e-09,7.927186018719112e-09,7.0463874735082754e-09,0.0
1827,2.7651818612639545e-09,1.3825909306319772e-08,3.6869092223668076e-09,0.0
1828,8.255071293206129e-09,3.760643352279658e-08,8.255070960139221e-09,0.0
1829,1.0287811491593857e-08,1.800366966620004e-08,6.858540846366168e-09,0.0
1830,8.349468672008697e-09,1.0436835395921662e-08,1.982998831806526e-08,2.0873671680021744e-09
1831,2.9623292263636358e-08,2.9623292263636358e-08,3.1182412207897414e-08,0.0
1832,1.0823975493678972e-08,2.976593194148336e-08,2.0294954161670375e-08,0.0
1833,2.0850531967653296e-08,3.4750886612755494e-08,5.791814361444381e-09,0.0
1834,1.6802156110884425e-08,3.547121707470069e-08,3.267085713076767e-08,0.0
1835,1.663879345414898e-08,2.8739734148075513e-08,1.8151411040889798e-08,0.0
1836,7.392825018825988e-09,2.6210924986003192e-08,9.409050427677812e-09,0.0
1837,1.0436836284100082e-08,2.2961039292113128e-08,3.478945576063097e-09,0.0
1838,5.680945491803868e-09,2.1461350030449466e-08,5.680945713848473e-09,0.0
1839,2.027527834513876e-08,8.38977065598101e-09,3.4957374772659477e-09,0.0
1840,1.4013314952876499e-08,3.05745047057826e-08,1.3376346419402552e-08,0.0
1841,1.926164472365599e-08,1.926164472365599e-08,1.926164561183441e-09,0.0
1842,2.3478927246856074e-08,2.683306021822318e-08,3.3541325272778977e-09,0.0
1843,1.2995204023980023e-08,3.485077471054865e-08,6.497602234034616e-09,0.0
1844,1.4270259640625227e-08,2.305195678786731e-08,2.195424508855126e-09,0.0
1845,2.0088821273134272e-08,2.0088821273134272e-08,3.3481367678334095e-09,0.0
1846,1.1123552745573306e-08,2.8101606375230404e-08,4.6836010625384006e-09,0.0
1847,3.7752563741833e-08,3.5055954583640414e-08,9.707802561820245e-09,0.0
1848,3.861706332486392e-08,2.735375431717202e-08,4.827132860096839e-09,4.02261068899179e-09
1849,2.76520690789539e-08,1.0893239199560867e-08,1.6758829879393033e-09,0.0
1850,2.647708541303473e-08,6.1100964288129944e-09,2.0366988096043315e-09,0.0
1851,1.4188765717904062e-08,2.8377531435808123e-08,2.1928092452938586e-08,0.0
1852,1.3021090872200602e-08,2.4740073101270355e-08,5.859490670445666e-09,0.0
1853,1.6124216628554677e-08,3.165123962922678e-08,1.3138249599364826e-08,0.0
1854,1.6626126253527218e-08,4.364358119346434e-08,6.754363790495432e-09,0.0
1855,2.175844215912548e-08,3.237231638308913e-08,1.2205955357558196e-08,0.0
1856,1.1389816201301528e-08,2.4332790005132665e-08,1.1389816201301528e-08,0.0
1857,1.8061584228235006e-08,1.122747050885664e-08,1.5132678499174546e-08,0.0
1858,1.4191660291373864e-08,2.5447114637699997e-08,1.0766087354951992e-08,2.9362056119808244e-09
1859,2.49516496353408e-08,3.055303920973529e-08,1.3748868044061169e-08,0.0
1860,1.0527522853465143e-08,2.425907394409954e-08,3.204028764525191e-09,4.577183909670879e-10
1861,1.2733101684148096e-08,3.489813238388706e-08,8.488734437595014e-09,4.715963730639317e-10
1862,3.207770404856092e-08,1.8071945717679228e-08,1.0843167252971853e-08,0.0
1863,1.6482248454963155e-08,2.2475793670651e-08,5.993544882620938e-09,0.0
1864,1.6781548595190543e-08,2.9247839705703882e-08,7.671564938860342e-09,9.589455896019672e-10
1865,1.8827376990770972e-08,5.742350039916744e-08,1.4120533631256649e-09,4.706844358715045e-10
1866,2.919367680931373e-08,5.5954548106029733e-08,1.4110277668510918e-08,4.865612912574591e-10
1867,1.844068364675877e-08,3.6396087921275466e-08,3.0572712361731647e-08,9.7056229719783e-10
1868,1.778354707937524e-08,2.1735445443482604e-08,1.5313609158518204e-08,0.0
1869,2.490594752657671e-08,2.3440891339099323e-08,1.2697150109097777e-08,0.0
1870,3.1537268796455464e-08,5.045962936378601e-08,1.6628741494884025e-08,1.1468097582678638e-09
1871,2.8677177965619194e-08,4.248470730772169e-08,1.0621177271019633e-09,0.0
1872,2.3584624031514068e-08,4.172663992108028e-08,1.8746752372678088e-08,0.0
1873,1.1972009161809183e-08,2.5141218440438706e-08,1.0176207432266438e-08,0.0
1874,1.3144139998644278e-08,2.2106053876314036e-08,5.377148060148329e-09,0.0
1875,2.6319025181464895e-08,2.5174719198162165e-08,1.5448122780981066e-08,0.0
1876,3.627608791134662e-08,4.3531306781474655e-08,1.632423995978627e-08,6.04601479992084e-10
1877,1.1132669008873108e-08,2.659470932364627e-08,1.1751150386096754e-08,6.184815992682502e-10
1878,3.8650167510922984e-08,4.1065803202400275e-08,1.2078177347163432e-08,0.0
1879,2.2604503158163425e-08,5.9260454321474754e-08,1.649517811230794e-08,6.10932526790009e-10
1880,2.5671385017744797e-08,4.428314070992201e-08,1.2835692508872398e-08,0.0
1881,1.8825771164188154e-08,2.5798277292210514e-08,1.4642265677711208e-08,0.0
1882,1.8635077481121698e-08,4.45910792734594e-08,1.5972923872453748e-08,0.0
1883,2.5277355319985872e-08,6.256145468341856e-08,1.200674426549142e-08,0.0
1884,3.234831424947515e-08,5.0172897836375796e-08,1.1222884843675729e-08,6.601696966868076e-10
1885,3.545099502844096e-08,3.480643329112354e-08,1.933690724209569e-08,0.0
1886,3.6784744139595205e-08,1.097088819790315e-08,3.0331279932127586e-08,1.936039106809062e-09
1887,3.3297514079322355e-08,3.7214870074464557e-08,1.632231122483674e-08,0.0
1888,4.057993407968752e-08,3.614150356767709e-08,2.028996703984376e-08,0.0
1889,2.6313573542324775e-08,3.383173891036151e-08,3.571127993318157e-08,1.2530273485467092e-09
1890,2.0318598359381213e-08,1.9663159989136147e-08,1.5730528268864674e-08,6.554386478008212e-10
1891,3.314594465564369e-08,3.250852387282066e-08,1.9760081571007504e-08,1.2748440081367107e-09
1892,4.826754462783356e-08,4.0118478983330874e-08,1.8805536683430546e-08,1.2537024751679837e-09
1893,3.1407925149551374e-08,3.017624039536315e-08,2.0322774629821794e-08,6.158416554491453e-10
1894,2.7096618282484997e-08,4.0329851458409394e-08,2.268554166739989e-08,0.0
1895,3.4306101071024386e-08,3.972285500530859e-08,1.5648398132839247e-08,3.0093072478365457e-09
1896,3.066455178668548e-08,4.658652752453918e-08,3.3613064720494634e-08,7.076434549446731e-09
1897,2.680288169187861e-08,5.360576482704715e-08,2.0393497446313802e-08,5.826713556089658e-10
1898,3.7910979244770715e-08,5.26226995312129e-08,4.9793523526631134e-08,5.6583548957434e-10
1899,3.758753308602536e-08,4.311511325738593e-08,3.8693050541382945e-08,1.1055156790007459e-09
1900,3.4780054392058446e-08,2.9069897267142153e-08,3.166542394961169e-08,0.0
1901,3.297355988252093e-08,3.409130755471779e-08,3.129693859627025e-08,5.58873880507349e-09
1902,3.1425816615637814e-08,3.2407873384876495e-08,5.155797921929661e-08,2.946170252204894e-09
1903,3.132127801563911e-08,3.4561411066391656e-08,3.7261520757780886e-08,1.0800440541913758e-09
1904,3.654745128756076e-08,3.708491291831706e-08,6.234565130824876e-08,3.7622376325430196e-09
1905,3.302885787093146e-08,5.1607592199687247e-08,4.644682988219628e-08,1.5482277126999122e-09
1906,2.4692084821253957e-08,3.806696469155213e-08,4.2696731927804876e-08,0.0
1907,3.3428481316377656e-08,3.702847156672462e-08,5.348557152728972e-08,1.5428529565042481e-09
1908,3.241516921548282e-08,3.830883343880487e-08,3.4870862641867006e-08,4.911389073214423e-10
1909,3.795678793494517e-08,3.960708327976903e-08,4.5108066337729014e-08,3.850688656825696e-09
1910,4.382203400155049e-08,3.20649036211762e-08,5.825124183012065e-08,2.137660271017694e-09
1911,3.298632123005518e-08,4.735133130040481e-08,4.3095029544915064e-08,2.128149656499545e-09
1912,3.125652625612929e-08,2.8651816919023076e-08,3.6465947317321223e-08,4.688478938419394e-09
1913,2.9166443482608884e-08,5.409049408378053e-08,2.916644337158658e-08,4.772690687104841e-09
1914,5.893134513712539e-08,4.419851001857822e-08,8.170027171461314e-08,2.0090231145353243e-09
1915,4.947920118070215e-08,3.062998032987707e-08,5.7725735080893514e-08,0.0
1916,2.197492321442951e-08,3.29623865980011e-08,5.933229640930904e-08,0.0
1917,3.5092558192673096e-08,4.0575770299255964e-08,5.812205050581554e-08,0.0
1918,2.6418664589300533e-08,2.8715940736390166e-08,4.82427813253139e-08,0.0
1919,2.9465114792515124e-08,1.9336480860943084e-08,6.261336898960579e-08,1.8415696745321952e-09
1920,4.694783584113793e-08,5.3005621225565847e-08,4.316171953178127e-08,2.2716695191604686e-09
1921,2.196096815509918e-08,2.9533715140139805e-08,3.862101133345064e-08,2.2718242842501013e-09
1922,3.098733003525922e-08,7.009038505145782e-08,5.533451685746371e-08,2.951174193910333e-09
1923,3.078624999375279e-08,3.290944050604594e-08,4.883336179872799e-08,6.369568872344189e-09
1924,3.2229060309418855e-08,4.2542360745301266e-08,3.093989942026809e-08,1.0313299436681689e-08
1925,4.6192347724627325e-08,3.1894715091240755e-08,2.7495444809844116e-08,4.399271169575059e-09
1926,3.232380052509143e-08,3.455302755028811e-08,2.89799594321849e-08,5.57306911730393e-09
1927,3.2332753363562006e-08,5.90908921793698e-08,4.0137209111890115e-08,4.4596899506643695e-09
1928,3.884854038460617e-08,5.484499610020066e-08,2.0566874425753667e-08,2.2852082448565625e-09
1929,2.1166771446701205e-08,4.678970499938373e-08,5.347394904653413e-08,5.570202965543558e-09
1930,2.8359728787563654e-08,4.2014415058133636e-08,2.8359728787563654e-08,6.302162347537887e-09
1931,2.5091784650044247e-08,5.1324104965999595e-08,1.2659945980431075e-07,3.4216069977333063e-09
1932,3.06867029564728e-08,5.370172928564898e-08,3.507051715700982e-08,1.0959536611565568e-09
1933,3.9000251916831985e-08,4.244145102028085e-08,5.161797900221643e-08,6.882397318719313e-09
1934,2.156684431042777e-08,3.235026646564165e-08,2.7557634396657704e-08,8.38710612072191e-09
1935,2.752705441366743e-08,4.4282650435434334e-08,1.0891138302326908e-07,1.196828414151696e-08
1936,2.9099314957647948e-08,4.4861444781219006e-08,2.9099314957647948e-08,1.091224355320719e-08
1937,2.1404900962807005e-08,4.658713859129193e-08,8.058315614789535e-08,2.5182236296217297e-09
1938,2.463390735840676e-08,3.889564470505036e-08,4.537825049055755e-08,2.2040865133021725e-08
1939,1.8352860564618823e-08,4.28233404292655e-08,4.435274458813865e-08,1.070583532936098e-08
1940,2.7893612752905028e-08,3.550096194793184e-08,5.8323005758254e-08,2.2822046474857416e-08
1941,1.1806010391524069e-08,2.6563522936839945e-08,4.427253941230447e-08,0.0
1942,3.944475324146879e-08,6.068423519245414e-08,5.76500234217292e-08,9.102635090130207e-09
1943,3.193558839598154e-08,4.064529335323641e-08,3.4838823381733164e-08,2.6129116648121453e-08
1944,4.177142187700156e-08,3.534504600111177e-08,1.2852744646352221e-08,2.5705489292704442e-08
1945,3.267756198965799e-08,1.5249528306782167e-08,5.446259976338297e-08,0.0
1946,2.9234318077442367e-08,3.062642939255511e-08,5.707652839248567e-08,5.568441707737293e-09
1947,3.695469885656166e-08,4.7683483828109274e-08,8.344609625510202e-08,8.344609447874518e-09
1948,2.6092530802657166e-08,3.1528474497832804e-08,4.022598543151901e-08,3.2615663503321457e-09
1949,3.6322930441201606e-08,4.123143426681963e-08,5.301184635708722e-08,0.0
1950,2.1270722072586068e-08,4.2541446365618185e-08,5.743095177201951e-08,2.1270722960764488e-09
1951,2.1322803078760444e-08,3.731490771929913e-08,4.157946520422229e-08,7.462981344019681e-09
1952,2.319856839960721e-08,3.796129521838054e-08,3.5852332658237174e-08,4.2179215675730575e-09
1953,2.9089333608567358e-08,4.41726913935625e-08,6.141081521082725e-08,1.2928592862948562e-08
1954,4.10446503451567e-08,4.299915890015882e-08,8.893007685806253e-08,9.772536557761669e-09
1955,3.848099083825218e-08,4.1296674080371076e-08,6.194501311895806e-08,5.631364707880948e-09
1956,3.226822542501395e-08,5.49431928842381e-08,5.2326850186190654e-08,1.0465369904011368e-08
1957,3.003912851795576e-08,8.039884491495286e-08,5.4777234526071084e-08,7.0680299946168645e-09
1958,2.9780077070995503e-08,5.4596806187134916e-08,4.053399343950659e-08,1.4062814024384807e-08
1959,2.9452841943111707e-08,3.952881511004591e-08,3.0227917280356564e-08,2.325224457422337e-09
1960,2.9759583242139342e-08,5.536666547456548e-08,7.128458429095375e-08,3.4604167309382206e-09
1961,2.709782087606527e-08,5.6280090587890186e-08,5.558527360616239e-08,8.33779090214648e-09
1962,2.6002021868976044e-08,4.883306276015631e-08,5.834600014242852e-08,6.976152211457531e-09
1963,3.2330266463986845e-08,7.500621457268153e-08,7.177318805950961e-08,1.0992290633282664e-08
1964,4.137098486012292e-08,6.1448080290738e-08,7.969998683243773e-08,1.8251904432275978e-09
1965,3.3379464525751246e-08,6.128688545548044e-08,1.3570667878326503e-07,3.830430195250756e-09
